,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,12,32,334952469705,5619557939,1,1,"(0.7179595828056335, 0.07918810099363327)","(0.7294523119926453, 0.0942697748541832)",1,1,2.87762451171875,2.7978515625,"(-58.40388488769531, 8.622552871704102, 663.7756958007812)","(6.6403889656066895, 5.688468933105469, 671.866455078125)","(75.80168914794922, 186.18190002441406, 57.1229248046875)","(79.78433990478516, 183.41937255859375, 56.11742401123047)",POINT (0.7237059473991394 0.0867289379239082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952486372,5619574606,1,1,"(0.7216088175773621, 0.09844720363616943)","(0.7326157689094543, 0.11454831063747406)",1,1,2.909652709960937,2.81793212890625,"(-58.499481201171875, 8.65369987487793, 664.1043701171875)","(6.571512222290039, 5.734428405761719, 672.1551513671875)","(77.06629943847656, 182.65419006347656, 55.83891677856445)","(80.88059997558594, 179.70492553710938, 54.76546096801758)",POINT (0.7271122932434082 0.1064977571368218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952503039,5619591272,1,1,"(0.7373165488243103, 0.09873835742473602)","(0.7527698874473572, 0.11304160952568054)",1,1,2.9266357421875,2.85040283203125,"(-58.53987121582031, 8.675154685974121, 664.1954345703125)","(6.52121639251709, 5.765289306640625, 672.21875)","(82.50959777832031, 182.60086059570312, 55.81951141357422)","(87.86473083496094, 179.98089599609375, 54.8659553527832)",POINT (0.7450432181358337 0.1058899834752083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952519706,5619607939,1,1,"(0.7351018786430359, 0.09902831166982651)","(0.7420082092285156, 0.11854922026395798)",1,1,2.9100341796875,2.84893798828125,"(-58.56121826171875, 8.668063163757324, 663.74560546875)","(6.463958740234375, 5.773995399475098, 671.9330444335938)","(81.74213409423828, 182.54774475097656, 55.8001708984375)","(84.13542938232422, 178.97207641601562, 54.498748779296875)",POINT (0.7385550439357758 0.1087887659668922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952536376,5619624608,1,1,"(0.7360426783561707, 0.09575533866882324)","(0.7394715547561646, 0.11692577600479126)",1,1,2.9319000244140625,2.8538055419921875,"(-58.63490676879883, 8.663045883178711, 663.7203369140625)","(6.410992622375488, 5.783790588378906, 671.8343505859375)","(82.06814575195312, 183.1472625732422, 56.01839065551758)","(83.25635528564453, 179.26942443847656, 54.60699462890625)",POINT (0.7377571165561676 0.1063405573368072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952553043,5619641275,1,1,"(0.7383507490158081, 0.10409914702177048)","(0.7442754507064819, 0.10203971713781357)",1,1,2.911041259765625,2.8562469482421875,"(-58.73048400878906, 8.661770820617676, 664.073974609375)","(6.345275402069092, 5.782536506652832, 672.0723876953125)","(82.86798858642578, 181.61891174316406, 55.46211624145508)","(84.9211196899414, 181.9961395263672, 55.59941482543945)",POINT (0.741313099861145 0.103069432079792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952569711,5619657942,1,1,"(0.7418896555900574, 0.10745512694120407)","(0.7511387467384338, 0.11028462648391724)",1,1,2.936370849609375,2.8476104736328125,"(-58.76954650878906, 8.6429443359375, 663.733154296875)","(6.272637367248535, 5.781038284301758, 671.94921875)","(84.09430694580078, 181.00421142578125, 55.23833465576172)","(87.29947662353516, 180.4859161376953, 55.04971694946289)",POINT (0.7465142011642456 0.1088698767125606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952586377,5619674608,1,1,"(0.738935649394989, 0.08643598854541779)","(0.7404018640518188, 0.1100010797381401)",1,1,2.90972900390625,2.809173583984375,"(-58.82939910888672, 8.60989761352539, 663.5733032226562)","(6.213271617889404, 5.770556449890137, 671.6134033203125)","(83.07067108154297, 184.8542938232422, 56.63968276977539)","(83.57877349853516, 180.53785705566406, 55.0686149597168)",POINT (0.7396687567234039 0.098218534141779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952603045,5619691275,1,1,"(0.7374399304389954, 0.09032188355922699)","(0.7394840121269226, 0.12758639454841614)",1,1,2.901229858398437,2.871444702148437,"(-58.930381774902344, 8.604715347290039, 663.902099609375)","(6.156739711761475, 5.774327278137207, 671.689208984375)","(82.55233764648438, 184.14251708984375, 56.38060760498047)","(83.26068115234375, 177.3167266845703, 53.89625930786133)",POINT (0.738461971282959 0.1089541390538216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,32,334952619712,5619707942,1,1,"(0.7407068610191345, 0.0988161712884903)","(0.7519930005073547, 0.11461006104946136)",1,1,2.9160919189453125,2.8512725830078125,"(-58.98833465576172, 8.561422348022461, 663.6193237304688)","(6.064807891845703, 5.769793510437012, 671.8651123046875)","(83.68445587158203, 182.58660888671875, 55.81429672241211)","(87.59552001953125, 179.69361877441406, 54.76136016845703)",POINT (0.7463499307632446 0.1067131161689758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
