,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,1,31,8153838318,20037397722,1,1,"(0.4986458122730255, 0.5490497946739197)","(0.4888755977153778, 0.5323019027709961)",1,1,2.974365234375,3.1986541748046875,"(-38.700016021728516, 19.067949295043945, 627.833251953125)","(20.737960815429688, 20.724037170410156, 629.9478149414062)","(-2.0875515937805176, 99.87566375732422, 25.709985733032227)","(-5.46341609954834, 102.93444061279297, 26.823286056518555)",POINT (0.4937607049942017 0.5406758487224579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153854984,20037414388,1,1,"(0.5065832734107971, 0.5522509217262268)","(0.49140602350234985, 0.5160349011421204)",1,1,2.9654998779296875,3.1947784423828125,"(-38.72527313232422, 19.094125747680664, 627.808837890625)","(20.718650817871094, 20.73575782775879, 629.8607788085938)","(0.6550323367118835, 99.291015625, 25.497209548950195)","(-4.589089870452881, 105.90538787841797, 27.904661178588867)",POINT (0.4989946484565735 0.5341429114341736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153871652,20037431055,1,1,"(0.5025373697280884, 0.545312762260437)","(0.48250773549079895, 0.532926619052887)",1,1,2.980194091796875,3.1799468994140625,"(-38.7691764831543, 19.067739486694336, 627.8579711914062)","(20.680389404296875, 20.721134185791016, 629.599609375)","(-0.7429312467575073, 100.55818939208984, 25.95840835571289)","(-7.663669586181641, 102.82034301757812, 26.78175163269043)",POINT (0.4925225526094437 0.539119690656662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153888319,20037447722,1,1,"(0.4999088943004608, 0.5468376874923706)","(0.48498451709747314, 0.51987624168396)",1,1,2.958114624023437,3.184432983398437,"(-38.817691802978516, 19.05784034729004, 627.8079833984375)","(20.626529693603516, 20.71862030029297, 629.3277587890625)","(-1.6511245965957642, 100.27967834472656, 25.857030868530273)","(-6.807881832122803, 105.20381927490234, 27.64926528930664)",POINT (0.492446705698967 0.5333569645881653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153904986,20037464388,1,1,"(0.4934752285480499, 0.5158506035804749)","(0.48453599214553833, 0.5331467390060425)",1,1,2.9406280517578125,3.213119506835937,"(-38.8741455078125, 19.002710342407227, 627.679443359375)","(20.573814392089844, 20.71333885192871, 629.4741821289062)","(-3.874131917953491, 105.93905639648438, 27.916858673095703)","(-6.9628682136535645, 102.78015899658203, 26.76710319519043)",POINT (0.4890056103467941 0.5244986712932587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153921653,20037481055,1,1,"(0.49770382046699524, 0.5355237722396851)","(0.49275529384613037, 0.5374644994735718)",1,1,2.975128173828125,3.2124176025390625,"(-38.93156433105469, 18.994525909423828, 627.7382202148438)","(20.52774429321289, 20.725658416748047, 629.685302734375)","(-2.4130332469940186, 102.34600067138672, 26.609134674072266)","(-4.122884273529053, 101.99156188964844, 26.480134963989258)",POINT (0.4952295571565628 0.5364941358566284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153938321,20037497722,1,1,"(0.5115663409233093, 0.5273111462593079)","(0.4996139109134674, 0.5343495607376099)",1,1,2.9777374267578125,3.186004638671875,"(-39.000701904296875, 18.96779441833496, 627.707763671875)","(20.45482635498047, 20.69793701171875, 629.3831787109375)","(2.37680983543396, 103.84595489501953, 27.155025482177734)","(-1.7530503273010254, 102.56046295166016, 26.687156677246094)",POINT (0.5055901259183884 0.5308303534984589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153954987,20037514388,1,1,"(0.49924662709236145, 0.5321851968765259)","(0.48817700147628784, 0.5260012745857239)",1,1,2.9795684814453125,3.1959381103515625,"(-39.054656982421875, 18.952058792114258, 627.55810546875)","(20.398645401000977, 20.693052291870117, 629.156005859375)","(-1.8799715042114258, 102.95575714111328, 26.831043243408203)","(-5.70479679107666, 104.08516693115234, 27.242111206054688)",POINT (0.4937118142843246 0.5290932357311249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153971658,20037531058,1,1,"(0.49786341190338135, 0.5417275428771973)","(0.4900282323360443, 0.5236355066299438)",1,1,2.991668701171875,3.1951446533203125,"(-39.094600677490234, 18.942367553710938, 627.5870971679688)","(20.355716705322266, 20.699565887451172, 629.3448486328125)","(-2.357901096343994, 101.21297454833984, 26.196697235107422)","(-5.065155506134033, 104.5172348022461, 27.399389266967773)",POINT (0.4939458221197128 0.5326815247535706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,31,8153988325,20037547725,1,1,"(0.4997296631336212, 0.5310547947883606)","(0.4926852285861969, 0.5254163146018982)",1,1,2.9863433837890625,3.200439453125,"(-39.163719177246094, 18.95197296142578, 627.6111450195312)","(20.299304962158203, 20.723230361938477, 629.54541015625)","(-1.71306312084198, 103.1622085571289, 26.906206130981445)","(-4.147092342376709, 104.19200897216797, 27.281009674072266)",POINT (0.4962074458599091 0.5282355546951294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
