,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,29,25,757145829404,1708697292,1,1,"(0.2456561028957367, 0.21075740456581116)","(0.2582288384437561, 0.19745706021785736)",1,1,2.7192840576171875,2.452728271484375,"(-27.28141975402832, -68.81275939941406, 594.8468017578125)","(37.276729583740234, -72.56267547607422, 595.0655517578125)","(-89.50189971923828, 161.66029357910156, 48.19773864746094)","(-85.15769958496094, 164.08941650390625, 49.08189010620117)",POINT (0.2519424706697464 0.2041072323918343),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,25,757145846071,1708713959,1,1,"(0.24116578698158264, 0.2095181792974472)","(0.25353097915649414, 0.18447598814964294)",1,1,2.739242553710937,2.4346923828125,"(-27.314453125, -68.74407196044922, 595.2180786132812)","(37.252471923828125, -72.47218322753906, 595.38427734375)","(-91.05341339111328, 161.88661193847656, 48.28013610839844)","(-86.78093719482422, 166.46026611328125, 49.94480514526367)",POINT (0.2473483830690384 0.1969970837235451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,25,757145862738,1708730625,1,1,"(0.24611887335777283, 0.2339174747467041)","(0.2532365620136261, 0.18438783288002014)",1,1,2.748046875,2.4474639892578125,"(-27.332292556762695, -68.6930923461914, 595.5897216796875)","(37.2305908203125, -72.42607879638672, 595.7810668945312)","(-89.34199523925781, 157.43038940429688, 46.658226013183594)","(-86.88265228271484, 166.47634887695312, 49.950645446777344)",POINT (0.2496777176856995 0.2091526538133621),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,25,757145879405,1708747292,1,1,"(0.26147276163101196, 0.21476580202579498)","(0.2607097029685974, 0.16094760596752167)",1,1,2.7248992919921875,2.400360107421875,"(-27.26740837097168, -68.68736267089844, 595.9793090820312)","(37.28105163574219, -72.42611694335938, 596.1527099609375)","(-84.0368423461914, 160.92820739746094, 47.93128204345703)","(-84.30049896240234, 170.75738525390625, 51.50882339477539)",POINT (0.2610912322998047 0.1878567039966583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,25,757145896073,1708763959,1,1,"(0.4150400757789612, 0.3671121895313263)","(0.39891427755355835, 0.3359435200691223)",1,1,2.761749267578125,2.47601318359375,"(-26.767873764038086, -68.77662658691406, 596.1786499023438)","(37.59459686279297, -72.53440856933594, 596.5614013671875)","(-30.975460052490234, 133.1041717529297, 37.80415725708008)","(-36.54732131958008, 138.7967071533203, 39.87610626220703)",POINT (0.4069771766662598 0.3515278548002243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,25,757145912740,1708780626,1,1,"(0.4847412407398224, 0.35711294412612915)","(0.4875042140483856, 0.33641669154167175)",1,1,2.754135131835937,2.4757537841796875,"(-26.62125015258789, -68.73800659179688, 596.4066162109375)","(37.82106399536133, -72.53811645507812, 596.9329833984375)","(-6.891945838928223, 134.93038940429688, 38.468849182128906)","(-5.937254428863525, 138.71029663085938, 39.84462356567383)",POINT (0.486122727394104 0.3467648178339004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,25,757145929407,1708797292,1,1,"(0.49227413535118103, 0.3584374189376831)","(0.48539695143699646, 0.3357105553150177)",1,1,2.734481811523437,2.4434967041015625,"(-26.675060272216797, -68.73216247558594, 596.7384033203125)","(37.814144134521484, -72.53297424316406, 597.2210693359375)","(-4.289137840270996, 134.68849182128906, 38.380821228027344)","(-6.66537618637085, 138.83926391601562, 39.89155197143555)",POINT (0.4888355433940888 0.3470739871263504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,25,757145946073,1708813958,1,1,"(0.4897178113460541, 0.35968461632728577)","(0.477241575717926, 0.3432082533836365)",1,1,2.7376861572265625,2.4632110595703125,"(-26.691402435302734, -68.72474670410156, 596.955322265625)","(37.81393051147461, -72.51286315917969, 597.4417724609375)","(-5.1724019050598145, 134.46072387695312, 38.29789352416992)","(-9.483266830444336, 137.4698944091797, 39.39316940307617)",POINT (0.48347969353199 0.3514464348554611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,25,757145962744,1708830628,1,1,"(0.4904807209968567, 0.3497554063796997)","(0.4767530560493469, 0.35571104288101196)",1,1,2.72515869140625,2.4581298828125,"(-26.702953338623047, -68.72035217285156, 597.1710815429688)","(37.81617736816406, -72.50371551513672, 597.719482421875)","(-4.908807754516602, 136.27413940429688, 38.95796203613281)","(-9.652066230773926, 135.1864471435547, 38.562042236328125)",POINT (0.4836168885231018 0.3527332246303558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,25,757145979411,1708847295,1,1,"(0.49183163046836853, 0.34594181180000305)","(0.47241321206092834, 0.32815369963645935)",1,1,2.7186431884765625,2.4246063232421875,"(-26.707561492919922, -68.70722198486328, 597.40869140625)","(37.82145690917969, -72.4802474975586, 597.8970336914062)","(-4.442018032073975, 136.97064208984375, 39.211456298828125)","(-11.151592254638672, 140.2194061279297, 40.393890380859375)",POINT (0.4821224212646484 0.3370477557182312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
