,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,6,36,4581656101,4800164383,1,1,"(0.49704745411872864, 0.5749308466911316)","(0.49220573902130127, 0.5510017275810242)",1,1,2.4941864013671875,2.5799560546875,"(-34.173728942871094, -48.68293762207031, 603.8809814453125)","(27.62044334411621, -43.436676025390625, 602.2001342773438)","(-0.7524417042732239, 95.37604522705078, 24.072330474853516)","(-2.4302611351013184, 99.75920104980469, 25.667600631713867)",POINT (0.494626596570015 0.5629662871360779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,36,4581672767,4800181049,1,1,"(0.4849403500556946, 0.4533306360244751)","(0.4676751494407654, 0.44228848814964294)",1,1,2.5127105712890625,2.56707763671875,"(-34.17031478881836, -48.43196105957031, 604.2463989257812)","(27.578807830810547, -43.2015266418457, 602.949462890625)","(-4.947991371154785, 117.64974212646484, 32.179195404052734)","(-10.931008338928223, 119.6723403930664, 32.91539001464844)",POINT (0.47630774974823 0.447809562087059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,36,4581689435,4800197716,1,1,"(0.48028331995010376, 0.4443167746067047)","(0.4628553092479706, 0.45350489020347595)",1,1,2.510971069335937,2.5880126953125,"(-34.164939880371094, -48.3991813659668, 604.5106201171875)","(27.56222915649414, -43.142539978027344, 603.3560180664062)","(-6.561834812164307, 119.30081176757812, 32.780181884765625)","(-12.601268768310547, 117.61782836914062, 32.16757583618164)",POINT (0.4715693145990372 0.4489108324050903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,36,4581706102,4800214383,1,1,"(0.4804615080356598, 0.4557507634162903)","(0.46372291445732117, 0.43456608057022095)",1,1,2.5391845703125,2.577239990234375,"(-34.16466522216797, -48.361881256103516, 604.6118774414062)","(27.577312469482422, -43.103736877441406, 603.4546508789062)","(-6.500069618225098, 117.20643615722656, 32.01787185668945)","(-12.300616264343262, 121.08686828613281, 33.43022537231445)",POINT (0.4720922112464905 0.4451584219932556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,36,4581722769,4800231049,1,1,"(0.4799566864967346, 0.44615036249160767)","(0.4621798098087311, 0.41003769636154175)",1,1,2.562042236328125,2.5760650634765625,"(-34.157615661621094, -48.337196350097656, 604.633056640625)","(27.579151153564453, -43.079559326171875, 603.494140625)","(-6.675014972686768, 118.9649658203125, 32.65789031982422)","(-12.835363388061523, 125.57974243164062, 35.0655517578125)",POINT (0.4710682481527328 0.4280940294265747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,36,4581739436,4800247716,1,1,"(0.4811154007911682, 0.44333118200302124)","(0.46022775769233704, 0.41325169801712036)",1,1,2.5275115966796875,2.5890655517578125,"(-34.150672912597656, -48.30040740966797, 604.6136474609375)","(27.5986385345459, -43.04534912109375, 603.613037109375)","(-6.273487567901611, 119.48133850097656, 32.84590148925781)","(-13.511811256408691, 124.99105072021484, 34.85122299194336)",POINT (0.4706715792417526 0.4282914400100708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,36,4581756106,4800264385,1,1,"(0.48738399147987366, 0.4364524185657501)","(0.4596506357192993, 0.42987608909606934)",1,1,2.5520172119140625,2.58636474609375,"(-34.14378356933594, -48.262332916259766, 604.57373046875)","(27.616313934326172, -43.01091003417969, 603.694091796875)","(-4.1011738777160645, 120.74134063720703, 33.304466247558594)","(-13.711803436279297, 121.9459228515625, 33.74293518066406)",POINT (0.4735173135995865 0.4331642538309097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,36,4581772773,4800281052,1,1,"(0.4883044362068176, 0.4588865637779236)","(0.4624404311180115, 0.4397086799144745)",1,1,2.532958984375,2.5892333984375,"(-34.15019607543945, -48.2076416015625, 604.7539672851562)","(27.623550415039062, -42.95854949951172, 603.673828125)","(-3.7822141647338867, 116.63204956054688, 31.808822631835938)","(-12.745036125183105, 120.14488983154297, 33.087371826171875)",POINT (0.4753724336624146 0.449297621846199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,36,4581789441,4800297719,1,1,"(0.4814002215862274, 0.46445515751838684)","(0.46719369292259216, 0.4388790726661682)",1,1,2.5487518310546875,2.5922088623046875,"(-34.1522216796875, -48.184234619140625, 604.8971557617188)","(27.623554229736328, -42.94364547729492, 603.6735229492188)","(-6.174771308898926, 115.61203002929688, 31.437591552734375)","(-11.097861289978027, 120.29685974121094, 33.14265823364258)",POINT (0.4742969572544098 0.4516671150922775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,36,4581806107,4800314385,1,1,"(0.4821845293045044, 0.46408548951148987)","(0.4631178677082062, 0.4286130368709564)",1,1,2.5568084716796875,2.606292724609375,"(-34.144874572753906, -48.16693878173828, 605.0198974609375)","(27.62981414794922, -42.92257308959961, 603.7332153320312)","(-5.902987003326416, 115.67975616455078, 31.462209701538086)","(-12.510285377502441, 122.17729187011719, 33.82711410522461)",POINT (0.4726511985063553 0.4463492631912231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
