,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,1,25,7968359601,19851924542,1,1,"(0.51968914270401, 0.21046693623065948)","(0.49418652057647705, 0.2440737783908844)",1,1,3.161163330078125,3.3915557861328125,"(-28.767513275146484, 14.527162551879883, 675.1367797851562)","(30.776315689086914, 17.918254852294922, 673.6483154296875)","(5.183441162109375, 161.71336364746094, 48.21701431274414)","(-3.628350019454956, 155.57550048828125, 45.98307418823242)",POINT (0.5069378316402435 0.2272703573107719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,1,25,7968376268,19851941209,1,1,"(0.5258619785308838, 0.18746519088745117)","(0.4949156939983368, 0.20889461040496826)",1,1,3.149154663085937,3.3998565673828125,"(-29.357933044433594, 14.547391891479492, 675.1199340820312)","(30.220550537109375, 18.03638458251953, 673.5853271484375)","(7.316320419311523, 165.914306640625, 49.746070861816406)","(-3.3764047622680664, 162.00051879882812, 48.32154846191406)",POINT (0.5103888362646103 0.1981799006462097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,1,25,7968392935,19851957875,1,1,"(0.5186062455177307, 0.20653392374515533)","(0.49935266375541687, 0.23400841653347015)",1,1,3.176239013671875,3.36181640625,"(-29.91763687133789, 14.617891311645508, 675.3193969726562)","(29.658023834228516, 18.15576171875, 673.8732299804688)","(4.80928373336792, 162.43165588378906, 48.47848129272461)","(-1.843322515487671, 157.41378784179688, 46.652156829833984)",POINT (0.5089794546365738 0.2202711701393127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,25,7968409602,19851974542,1,1,"(0.5166146755218506, 0.20021072030067444)","(0.4949081838130951, 0.24351252615451813)",1,1,3.16094970703125,3.43017578125,"(-30.48845100402832, 14.660242080688477, 675.3150634765625)","(29.077320098876953, 18.239086151123047, 673.836181640625)","(4.121148109436035, 163.58651733398438, 48.898807525634766)","(-3.379012107849121, 155.67800903320312, 46.02036666870117)",POINT (0.5057614296674728 0.2218616232275963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,25,7968426270,19851991209,1,1,"(0.5222819447517395, 0.20166151225566864)","(0.48942098021507263, 0.24418684840202332)",1,1,3.179718017578125,3.395736694335937,"(-31.093868255615234, 14.678141593933105, 675.5865478515625)","(28.4854736328125, 18.345951080322266, 673.7103271484375)","(6.079310417175293, 163.32154846191406, 48.80238723754883)","(-5.274974822998047, 155.5548553466797, 45.97554016113281)",POINT (0.5058514624834061 0.222924180328846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,25,7968442936,19852007875,1,1,"(0.5210248231887817, 0.13790953159332275)","(0.5018614530563354, 0.23179814219474792)",1,1,3.09942626953125,3.412811279296875,"(-31.664045333862305, 14.614301681518555, 675.5042724609375)","(27.880422592163086, 18.389833450317383, 674.15087890625)","(5.644952774047852, 174.96499633789062, 53.04025650024414)","(-0.9764673709869385, 157.81747436523438, 46.79908752441406)",POINT (0.5114431381225586 0.1848538368940353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,1,25,7968459604,19852024542,1,1,"(0.5216017961502075, 0.1991201788187027)","(0.4886816740036011, 0.2177668809890747)",1,1,3.1918487548828125,3.386138916015625,"(-32.2595100402832, 14.54440689086914, 675.5)","(27.293256759643555, 18.393203735351562, 674.1986083984375)","(5.844305515289307, 163.7856903076172, 48.97133255004883)","(-5.530417442321777, 160.38011169433594, 47.73178482055664)",POINT (0.5051417350769043 0.2084435299038887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,1,25,7968476271,19852041209,1,1,"(0.5247769355773926, 0.18867865204811096)","(0.4947815537452698, 0.223302960395813)",1,1,3.1827392578125,3.420166015625,"(-32.836055755615234, 14.419967651367188, 675.6156616210938)","(26.706310272216797, 18.376243591308594, 673.8552856445312)","(6.94141149520874, 165.6926727294922, 49.66543197631836)","(-3.422769069671631, 159.3690185546875, 47.3637580871582)",POINT (0.5097792446613312 0.205990806221962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,1,25,7968492944,19852057881,1,1,"(0.5211242437362671, 0.19327378273010254)","(0.4984712302684784, 0.22293375432491302)",1,1,3.178741455078125,3.411972045898437,"(-33.383636474609375, 14.298965454101562, 675.6009521484375)","(26.145355224609375, 18.37847900390625, 674.2259521484375)","(5.6793036460876465, 164.8534393310547, 49.359954833984375)","(-2.147883892059326, 159.4364471435547, 47.38833999633789)",POINT (0.5097977370023727 0.2081037685275078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,1,25,7968509609,19852074546,1,1,"(0.5224121809005737, 0.21030721068382263)","(0.5016925930976868, 0.23707349598407745)",1,1,3.190643310546875,3.3953094482421875,"(-33.92708206176758, 14.134952545166016, 675.6815795898438)","(25.594013214111328, 18.321277618408203, 673.902099609375)","(6.1243205070495605, 161.7425079345703, 48.227684020996094)","(-1.0348124504089355, 156.85400390625, 46.44840621948242)",POINT (0.5120523869991302 0.22369035333395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,25,7968526276,19852091212,1,1,"(0.5218173861503601, 0.18796762824058533)","(0.4996074438095093, 0.22974511981010437)",1,1,3.207504272460937,3.4208526611328125,"(-34.41294479370117, 13.955163955688477, 675.6415405273438)","(25.10882568359375, 18.231876373291016, 673.8632202148438)","(5.918788433074951, 165.8225555419922, 49.712677001953125)","(-1.7552810907363892, 158.1924285888672, 46.9355583190918)",POINT (0.5107124149799347 0.2088563740253448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,1,25,7968542943,19852107879,1,1,"(0.5263129472732544, 0.20564572513103485)","(0.49157533049583435, 0.21329371631145477)",1,1,3.221405029296875,3.433349609375,"(-34.890045166015625, 13.82685375213623, 675.4541625976562)","(24.645675659179688, 18.165637969970703, 673.6712646484375)","(7.4721221923828125, 162.59388732910156, 48.53750991821289)","(-4.530595302581787, 161.1970672607422, 48.029151916503906)",POINT (0.5089441388845444 0.2094697207212448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,1,25,7968559611,19852124546,1,1,"(0.522021472454071, 0.20646987855434418)","(0.49222642183303833, 0.23155556619167328)",1,1,3.2590484619140625,3.417221069335937,"(-35.30979919433594, 13.67728328704834, 675.4588623046875)","(24.209102630615234, 18.135597229003906, 673.640380859375)","(5.989330291748047, 162.443359375, 48.48274230957031)","(-4.305620193481445, 157.86178588867188, 46.81520080566406)",POINT (0.5071239471435547 0.2190127223730087),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,25,7968576277,19852141212,1,1,"(0.5187387466430664, 0.19861724972724915)","(0.5000510811805725, 0.2304261326789856)",1,1,3.223114013671875,3.4322052001953125,"(-35.686832427978516, 13.488808631896973, 675.1612548828125)","(23.799001693725586, 18.06522560119629, 673.5303344726562)","(4.855066299438477, 163.8775177001953, 49.0047721862793)","(-1.6020100116729736, 158.0680694580078, 46.890296936035156)",POINT (0.5093949139118195 0.2145216912031174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,25,7968592945,19852157879,1,1,"(0.521939754486084, 0.19801701605319977)","(0.491269052028656, 0.22292491793632507)",1,1,3.22442626953125,3.445419311523437,"(-36.05400466918945, 13.374504089355469, 675.0362548828125)","(23.44689178466797, 18.011707305908203, 673.4037475585938)","(5.961089134216309, 163.98715209960938, 49.044647216796875)","(-4.636415958404541, 159.43804931640625, 47.388912200927734)",POINT (0.50660440325737 0.2104709669947624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,25,7968609612,19852174546,1,1,"(0.5272751450538635, 0.2054259181022644)","(0.4960213005542755, 0.20367787778377533)",1,1,3.237152099609375,3.4444580078125,"(-36.39037322998047, 13.239923477172852, 675.0973510742188)","(23.103656768798828, 17.95993995666504, 673.3775634765625)","(7.804605007171631, 162.63401794433594, 48.55215072631836)","(-2.9944074153900146, 162.9532928466797, 48.668357849121094)",POINT (0.5116482228040695 0.2045518979430199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
