,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,5,21,65728743368,7504850008,1,1,"(0.3517529368400574, 0.4935716688632965)","(0.3783714771270752, 0.4803035259246826)",1,1,2.749496459960937,2.7928466796875,"(-21.224105834960938, -6.766515731811523, 686.21044921875)","(43.3461799621582, -3.117452383041382, 677.847900390625)","(-52.8427619934082, 110.00801849365234, 29.397844314575195)","(-43.64537811279297, 112.4312744140625, 30.279802322387695)",POINT (0.3650622069835663 0.4869375973939896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728760035,7504866675,1,1,"(0.3453429639339447, 0.49041086435317993)","(0.3754039704799652, 0.4887858033180237)",1,1,2.749664306640625,2.798202514648437,"(-21.207111358642578, -6.771190643310547, 686.2635498046875)","(43.367286682128906, -3.132242202758789, 677.87060546875)","(-55.05756759643555, 110.58526611328125, 29.608015060424805)","(-44.67073059082031, 110.88208770751953, 29.715978622436523)",POINT (0.360373467206955 0.4895983338356018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728776702,7504883342,1,1,"(0.34374576807022095, 0.4829147160053253)","(0.3768726587295532, 0.49202266335487366)",1,1,2.72686767578125,2.8134765625,"(-21.19430923461914, -6.7649946212768555, 686.3685913085938)","(43.38060760498047, -3.1306731700897217, 677.894287109375)","(-55.60944366455078, 111.95437622070312, 30.106237411499023)","(-44.16326141357422, 110.29092407226562, 29.500802993774414)",POINT (0.3603092133998871 0.4874686896800995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728793374,7504900013,1,1,"(0.34075987339019775, 0.47528254985809326)","(0.38056737184524536, 0.4780251979827881)",1,1,2.7277069091796875,2.8095245361328125,"(-21.187358856201172, -6.752984046936035, 686.447021484375)","(43.3939323425293, -3.120614528656006, 677.91845703125)","(-56.64114761352539, 113.34829711914062, 30.61356544494629)","(-42.88664245605469, 112.84735870361328, 30.431316375732422)",POINT (0.3606636226177216 0.4766538739204407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728810041,7504916680,1,1,"(0.34648367762565613, 0.48444265127182007)","(0.37487563490867615, 0.4868062734603882)",1,1,2.760498046875,2.802352905273437,"(-21.178300857543945, -6.732837677001953, 686.4996337890625)","(43.39976119995117, -3.098822593688965, 677.9686279296875)","(-54.663421630859375, 111.67529296875, 30.004732131958008)","(-44.85329055786133, 111.24362182617188, 29.84758186340332)",POINT (0.3606796562671661 0.4856244623661041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728826708,7504933347,1,1,"(0.34121444821357727, 0.4894120395183563)","(0.37013208866119385, 0.4751916527748108)",1,1,2.7542877197265625,2.78076171875,"(-21.172348022460938, -6.712431907653809, 686.6563720703125)","(43.414649963378906, -3.0808265209198, 678.120361328125)","(-56.48407745361328, 110.76770782470703, 29.674373626708984)","(-46.49230194091797, 113.36486053466797, 30.619712829589844)",POINT (0.3556732684373856 0.4823018461465836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728843375,7504950013,1,1,"(0.33421656489372253, 0.48246243596076965)","(0.3677452504634857, 0.4836805760860443)",1,1,2.710906982421875,2.7837066650390625,"(-21.16439437866211, -6.6928839683532715, 686.6567993164062)","(43.42860412597656, -3.066270112991333, 678.195068359375)","(-58.90201950073242, 112.03695678710938, 30.136354446411133)","(-47.3170166015625, 111.81449127197266, 30.055343627929688)",POINT (0.3509809076786041 0.483071506023407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728860041,7504966680,1,1,"(0.3417424261569977, 0.5092471241950989)","(0.3736918866634369, 0.4792283773422241)",1,1,2.77593994140625,2.793243408203125,"(-21.1547908782959, -6.679528713226318, 686.7359619140625)","(43.43963623046875, -3.061797618865967, 678.2447509765625)","(-56.3016471862793, 107.14508819580078, 28.35584831237793)","(-45.26229476928711, 112.62761688232422, 30.3513240814209)",POINT (0.3577171564102173 0.4942377507686615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728876709,7504983347,1,1,"(0.33578577637672424, 0.4977467954158783)","(0.36684778332710266, 0.46072232723236084)",1,1,2.7623443603515625,2.7834014892578125,"(-21.14153289794922, -6.66792631149292, 686.7369384765625)","(43.4532585144043, -3.05045485496521, 678.2940673828125)","(-58.35982131958008, 109.24547576904297, 29.120328903198242)","(-47.627113342285156, 116.00751495361328, 31.581480026245117)",POINT (0.3513167798519134 0.4792345613241196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,21,65728893375,7505000013,1,1,"(0.32796037197113037, 0.47540563344955444)","(0.36856457591056824, 0.4599359333515167)",1,1,2.730331420898437,2.77496337890625,"(-21.12198257446289, -6.676636219024658, 686.659912109375)","(43.472412109375, -3.045057773590088, 678.3681640625)","(-61.063697814941406, 113.3257827758789, 30.605457305908203)","(-47.03391647338867, 116.15115356445312, 31.633710861206055)",POINT (0.3482624739408493 0.4676707834005356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
