,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,57,23,510709430233,3966201280,1,1,"(0.686627984046936, 0.11150950193405151)","(0.6875080466270447, 0.13560010492801666)",1,1,2.9436187744140625,2.815765380859375,"(-38.48573303222656, -19.871540069580078, 636.5045776367188)","(20.535030364990234, -18.176136016845703, 637.2164306640625)","(62.86503601074219, 179.78663635253906, 54.79515838623047)","(63.16911315917969, 175.38677978515625, 53.193790435791016)",POINT (0.6870680153369904 0.1235548034310341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709446899,3966217946,1,1,"(0.6850076913833618, 0.12341968715190887)","(0.685361921787262, 0.14536987245082855)",1,1,2.9652252197265625,2.803802490234375,"(-38.52128982543945, -19.880096435546875, 636.5005493164062)","(20.5091495513916, -18.176729202270508, 637.1618041992188)","(62.30518341064453, 177.61135864257812, 54.00347137451172)","(62.427574157714844, 173.60247802734375, 52.54430389404297)",POINT (0.6851848065853119 0.1343947798013687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709463570,3966234617,1,1,"(0.6802768707275391, 0.12487354874610901)","(0.6790635585784912, 0.12767252326011658)",1,1,2.973114013671875,2.801010131835937,"(-38.57408905029297, -19.888330459594727, 636.5167236328125)","(20.463159561157227, -18.17101287841797, 637.1080932617188)","(60.67056655883789, 177.34584045410156, 53.90682601928711)","(60.2513313293457, 176.83465576171875, 53.72074890136719)",POINT (0.6796702146530151 0.1262730360031128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709480238,3966251284,1,1,"(0.68986576795578, 0.11024130135774612)","(0.6805797219276428, 0.14047355949878693)",1,1,2.928253173828125,2.804046630859375,"(-38.63589096069336, -19.86219024658203, 636.4415893554688)","(20.399288177490234, -18.139217376708984, 637.2808837890625)","(63.98374557495117, 180.01824951171875, 54.87947463989258)","(60.77519226074219, 174.49671936035156, 52.86980056762695)",POINT (0.6852227449417114 0.1253574304282665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709496904,3966267951,1,1,"(0.6820071935653687, 0.12498956173658371)","(0.6869440078735352, 0.151734858751297)",1,1,2.95751953125,2.83868408203125,"(-38.71773910522461, -19.836685180664062, 636.6235961914062)","(20.322229385375977, -18.09786605834961, 637.138916015625)","(61.268428802490234, 177.3246612548828, 53.89910888671875)","(62.97422790527344, 172.43997192382812, 52.12124252319336)",POINT (0.6844756007194519 0.1383622102439404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709513571,3966284617,1,1,"(0.6843466758728027, 0.12102101743221283)","(0.6795175075531006, 0.14054928719997406)",1,1,2.971954345703125,2.82470703125,"(-38.79599380493164, -19.79318618774414, 636.5802001953125)","(20.260068893432617, -18.04450225830078, 637.07470703125)","(62.07677459716797, 178.04946899414062, 54.162906646728516)","(60.40817642211914, 174.4828643798828, 52.86482620239258)",POINT (0.6819320917129517 0.1307851523160934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709530238,3966301284,1,1,"(0.6830345392227173, 0.11149971932172775)","(0.6774523854255676, 0.15054498612880707)",1,1,2.9395904541015625,2.827392578125,"(-38.87810516357422, -19.77125358581543, 636.5928955078125)","(20.17517852783203, -18.005313873291016, 637.181396484375)","(61.6234016418457, 179.7884063720703, 54.79581069946289)","(59.69462966918945, 172.65728759765625, 52.20036315917969)",POINT (0.6802434623241425 0.1310223527252674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709546905,3966317950,1,1,"(0.6905568242073059, 0.12382422387599945)","(0.6862965226173401, 0.1411978155374527)",1,1,2.968017578125,2.8332977294921875,"(-38.94282531738281, -19.752857208251953, 636.5850830078125)","(20.105911254882812, -17.965320587158203, 637.152099609375)","(64.22254180908203, 177.53749084472656, 53.97657012939453)","(62.7504997253418, 174.3644256591797, 52.82170104980469)",POINT (0.688426673412323 0.1325110197067261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709563573,3966334618,1,1,"(0.6778086423873901, 0.1275085210800171)","(0.6734409928321838, 0.14895670115947723)",1,1,2.975326538085937,2.828521728515625,"(-39.001708984375, -19.745227813720703, 636.5782470703125)","(20.058734893798828, -17.945270538330078, 637.0650634765625)","(59.8177375793457, 176.8646240234375, 53.731632232666016)","(58.3085823059082, 172.94737243652344, 52.305908203125)",POINT (0.675624817609787 0.1382326111197472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,23,510709580240,3966351284,1,1,"(0.6636744737625122, 0.13299715518951416)","(0.6728464365005493, 0.14836902916431427)",1,1,2.987091064453125,2.8336639404296875,"(-39.1433219909668, -19.779346466064453, 636.9222412109375)","(19.9211483001709, -17.940284729003906, 637.0731811523438)","(54.93401336669922, 175.8621826171875, 53.366817474365234)","(58.103153228759766, 173.0547332763672, 52.344940185546875)",POINT (0.6682604551315308 0.1406830921769142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
