,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,36,12,343654141902,2469509452,1,1,"(0.4747118651866913, 0.1326536387205124)","(0.4893438518047333, 0.1535932421684265)",1,1,2.759872436523437,2.743621826171875,"(-102.10140991210938, -10.440906524658203, 533.6591186523438)","(-41.148216247558594, -8.46650505065918, 544.5902099609375)","(-10.357344627380371, 175.9249267578125, 53.38961410522461)","(-5.301625728607178, 172.10057067871094, 51.99770736694336)",POINT (0.4820278584957123 0.1431234404444694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654158575,2469526119,1,1,"(0.47626814246177673, 0.15115639567375183)","(0.4903709292411804, 0.14905251562595367)",1,1,2.7276611328125,2.734954833984375,"(-102.06742858886719, -10.453010559082031, 533.4019775390625)","(-41.121803283691406, -8.47796630859375, 544.477783203125)","(-9.819608688354492, 172.54562377929688, 52.159698486328125)","(-4.9467453956604, 172.9298858642578, 52.29951095581055)",POINT (0.4833195358514786 0.1501044556498528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654175249,2469542788,1,1,"(0.5764272809028625, 0.14845050871372223)","(0.5806248188018799, 0.1513436883687973)",1,1,2.7672271728515625,2.7303466796875,"(-101.92019653320312, -10.457268714904785, 533.9365844726562)","(-40.93901062011719, -8.466001510620117, 544.650146484375)","(24.787904739379883, 173.0398406982422, 52.33951950073242)","(26.238252639770508, 172.51141357421875, 52.14725875854492)",POINT (0.5785260498523712 0.1498970985412598),,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654191919,2469559452,1,1,"(0.5596926212310791, 0.15202772617340088)","(0.5604275465011597, 0.16220995783805847)",1,1,2.756591796875,2.727294921875,"(-101.95719146728516, -10.468881607055664, 533.807861328125)","(-40.95378112792969, -8.481236457824707, 544.4654541015625)","(19.00564193725586, 172.38648986816406, 52.101776123046875)","(19.25957489013672, 170.52684020996094, 51.4249153137207)",POINT (0.5600600838661194 0.1571188420057297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654208592,2469576119,1,1,"(0.5671407580375671, 0.15198563039302826)","(0.5664424300193787, 0.1526804119348526)",1,1,2.76239013671875,2.721466064453125,"(-102.02752685546875, -10.483665466308594, 533.8341064453125)","(-41.02518844604492, -8.463033676147461, 544.4727783203125)","(21.579174041748047, 172.3941650390625, 52.104610443115234)","(21.337879180908203, 172.2672882080078, 52.05838394165039)",POINT (0.5667915940284729 0.1523330211639404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654225268,2469592790,1,1,"(0.5731144547462463, 0.14445152878761292)","(0.5722475051879883, 0.14367641508579254)",1,1,2.7488250732421875,2.7118377685546875,"(-102.10986328125, -10.499088287353516, 533.8582763671875)","(-41.09830856323242, -8.461328506469727, 544.6298828125)","(23.643232345581055, 173.7701873779297, 52.605384826660156)","(23.343673706054688, 173.91175842285156, 52.65688705444336)",POINT (0.5726809799671173 0.1440639719367027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654241940,2469609456,1,1,"(0.5698738098144531, 0.14914876222610474)","(0.5717126727104187, 0.15325859189033508)",1,1,2.74700927734375,2.71795654296875,"(-102.164306640625, -10.494749069213867, 533.8057861328125)","(-41.13492965698242, -8.43166732788086, 544.5256958007812)","(22.523517608642578, 172.91229248046875, 52.29315185546875)","(23.15888786315918, 172.16168212890625, 52.01997756958008)",POINT (0.5707932412624359 0.1512036770582199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654258613,2469626123,1,1,"(0.5759163498878479, 0.15287832915782928)","(0.5628636479377747, 0.13864313066005707)",1,1,2.7480010986328125,2.7161102294921875,"(-102.2647933959961, -10.49734115600586, 534.04150390625)","(-41.14781188964844, -8.443288803100586, 544.1759033203125)","(24.611351013183594, 172.23114013671875, 52.045223236083984)","(20.101327896118164, 174.8310089111328, 52.99150466918945)",POINT (0.5693899989128113 0.1457607299089432),,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654275285,2469642790,1,1,"(0.5713952779769897, 0.16015663743019104)","(0.5670839548110962, 0.15816554427146912)",1,1,2.740463256835937,2.7079620361328125,"(-102.25007629394531, -10.455850601196289, 533.72705078125)","(-41.19572448730469, -8.39159107208252, 544.3353271484375)","(23.049211502075195, 170.90187072753906, 51.56135940551758)","(21.559553146362305, 171.26551818847656, 51.69371032714844)",POINT (0.569239616394043 0.1591610908508301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,36,12,343654291957,2469659456,1,1,"(0.5675411820411682, 0.16263441741466522)","(0.5702481865882874, 0.15590894222259521)",1,1,2.734375,2.7141876220703125,"(-102.29692840576172, -10.461257934570312, 533.7279052734375)","(-41.235660552978516, -8.375566482543945, 544.5288696289062)","(21.7175350189209, 170.4493408203125, 51.39664077758789)","(22.652870178222656, 171.6776580810547, 51.843719482421875)",POINT (0.5688946843147278 0.1592716798186302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
