,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,34,18,70409365336,788427977,1,1,"(0.36540260910987854, 0.45497599244117737)","(0.3999699056148529, 0.49396392703056335)",1,1,2.58392333984375,2.58990478515625,"(-48.00392150878906, -53.501014709472656, 749.2462158203125)","(16.155595779418945, -45.501243591308594, 749.5286865234375)","(-46.37220001220703, 117.34835815429688, 32.06951141357422)","(-34.39335632324219, 110.20687866210938, 29.470279693603516)",POINT (0.3826862573623657 0.4744699597358704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409382004,788444644,1,1,"(0.37018752098083496, 0.46346810460090637)","(0.4134085476398468, 0.48519858717918396)",1,1,2.581695556640625,2.564422607421875,"(-47.988250732421875, -53.51460266113281, 749.1705322265625)","(16.18167495727539, -45.53546142578125, 749.6364135742188)","(-44.714046478271484, 115.79283905029297, 31.503374099731445)","(-29.736366271972656, 111.81242370605469, 30.054637908935547)",POINT (0.3917980343103409 0.4743333458900452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409398671,788461311,1,1,"(0.3634190261363983, 0.46668723225593567)","(0.4114667475223541, 0.4726344645023346)",1,1,2.5850372314453125,2.56549072265625,"(-47.988929748535156, -53.499114990234375, 749.1236572265625)","(16.1802978515625, -45.52100372314453, 749.63623046875)","(-47.05958557128906, 115.20320129394531, 31.288726806640625)","(-30.409278869628906, 114.11383819580078, 30.892229080200195)",POINT (0.3874428868293762 0.4696608483791351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409415338,788477977,1,1,"(0.37697723507881165, 0.4866689443588257)","(0.4140660762786865, 0.4613473415374756)",1,1,2.6313934326171875,2.581451416015625,"(-47.982933044433594, -53.515323638916016, 749.03076171875)","(16.186203002929688, -45.53437805175781, 749.5737915039062)","(-42.36115264892578, 111.5431137084961, 29.95658302307129)","(-29.508529663085938, 116.18130493164062, 31.644733428955078)",POINT (0.3955216556787491 0.4740081429481506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409432005,788494644,1,1,"(0.366121381521225, 0.4645904302597046)","(0.40031200647354126, 0.47058191895484924)",1,1,2.60882568359375,2.5962066650390625,"(-47.990692138671875, -53.52480697631836, 749.0610961914062)","(16.182344436645508, -45.5337028503418, 749.4966430664062)","(-46.123111724853516, 115.58727264404297, 31.428546905517578)","(-34.274803161621094, 114.48979949951172, 31.029088973999023)",POINT (0.3832166939973831 0.4675861746072769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409448673,788511311,1,1,"(0.3677794635295868, 0.4589448869228363)","(0.40332475304603577, 0.47993308305740356)",1,1,2.615447998046875,2.590805053710937,"(-48.00339889526367, -53.542686462402344, 749.1217041015625)","(16.180477142333984, -45.53965377807617, 749.5120849609375)","(-45.54853057861328, 116.62136840820312, 31.804914474487305)","(-33.23077392578125, 112.77692413330078, 30.405685424804688)",POINT (0.3855521082878113 0.4694389849901199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409465342,788527980,1,1,"(0.3621649146080017, 0.4581490159034729)","(0.3952813148498535, 0.471271812915802)",1,1,2.6176300048828125,2.59185791015625,"(-48.009300231933594, -53.55363845825195, 749.1366577148438)","(16.18084144592285, -45.537681579589844, 749.4967041015625)","(-47.49417495727539, 116.76713562011719, 31.8580322265625)","(-36.01813507080078, 114.3634262084961, 30.983110427856445)",POINT (0.3787231147289276 0.4647104144096374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409482010,788544647,1,1,"(0.35250064730644226, 0.4247456192970276)","(0.4070441424846649, 0.4988420903682709)",1,1,2.5918731689453125,2.582122802734375,"(-47.991966247558594, -53.56741714477539, 749.0453491210938)","(16.19434356689453, -45.54868698120117, 749.4183959960938)","(-50.84319305419922, 122.88569641113281, 34.08495330810547)","(-31.941883087158203, 109.3133316040039, 29.14506721496582)",POINT (0.3797723948955536 0.4617938548326492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409498677,788561314,1,1,"(0.3695615231990814, 0.4390839636325836)","(0.3998776078224182, 0.4765620827674866)",1,1,2.6018524169921875,2.58538818359375,"(-47.9713134765625, -53.567100524902344, 749.017578125)","(16.223922729492188, -45.55714416503906, 749.2774658203125)","(-44.93097686767578, 120.25931549072266, 33.12905502319336)","(-34.42534255981445, 113.3944091796875, 30.630395889282227)",POINT (0.3847195655107498 0.4578230232000351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,18,70409515344,788577980,1,1,"(0.3772777318954468, 0.4601247310638428)","(0.40010562539100647, 0.4967866539955139)",1,1,2.620346069335937,2.5971221923828125,"(-47.947689056396484, -53.5633544921875, 748.9739379882812)","(16.256696701049805, -45.57191467285156, 749.1829833984375)","(-42.25702667236328, 116.40525817871094, 31.726245880126953)","(-34.34632873535156, 109.6898422241211, 29.282060623168945)",POINT (0.3886916786432266 0.4784556925296783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
