,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,44,5,162101486558,2939832191,1,1,"(0.4751555025577545, 0.6888517141342163)","(0.48863133788108826, 0.7181426286697388)",1,1,3.4502410888671875,3.929733276367188,"(-81.23600769042969, -45.52585983276367, 672.1546020507812)","(-5.3747148513793945, -54.05324172973633, 679.801513671875)","(-10.204054832458496, 74.34270477294922, 16.41668128967285)","(-5.547810077667236, 68.99309539794922, 14.469611167907715)",POINT (0.4818934202194214 0.7034971714019775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101503225,2939848858,1,1,"(0.47946956753730774, 0.6863135695457458)","(0.4942643344402313, 0.6913517713546753)",1,1,3.481170654296875,3.911666870117188,"(-81.22762298583984, -45.48759460449219, 672.1281127929688)","(-5.369604110717773, -54.03352355957031, 679.8526611328125)","(-8.713438034057617, 74.8062744140625, 16.585445404052734)","(-3.6014835834503174, 73.88610076904297, 16.25054931640625)",POINT (0.4868669509887695 0.6888326704502106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101519893,2939865525,1,1,"(0.4777739346027374, 0.6731945872306824)","(0.49078941345214844, 0.6917235255241394)",1,1,3.473114013671875,3.927566528320313,"(-81.281005859375, -45.479835510253906, 672.2301025390625)","(-5.398458003997803, -54.0252571105957, 679.890380859375)","(-9.299322128295898, 77.20225524902344, 17.457555770874023)","(-4.802152633666992, 73.81819152832031, 16.2258358001709)",POINT (0.4842816740274429 0.6824590563774109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101536559,2939882191,1,1,"(0.4851325452327728, 0.6619482040405273)","(0.49211034178733826, 0.6867524981498718)",1,1,3.467742919921875,3.9252777099609375,"(-81.33565521240234, -45.469181060791016, 672.2687377929688)","(-5.440351486206055, -53.99087905883789, 679.8131713867188)","(-6.756735801696777, 79.25626373291016, 18.205101013183594)","(-4.345723628997803, 74.72607421875, 16.556316375732422)",POINT (0.4886214435100555 0.6743503510951996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101553231,2939898862,1,1,"(0.4893289804458618, 0.6637332439422607)","(0.49551334977149963, 0.6809889674186707)",1,1,3.458465576171875,3.923751831054688,"(-81.35197448730469, -45.45879364013672, 671.9810791015625)","(-5.48222017288208, -53.969356536865234, 679.8124389648438)","(-5.306763172149658, 78.93024444580078, 18.086469650268555)","(-3.169895887374878, 75.77871704101562, 16.939414978027344)",POINT (0.4924211651086807 0.6723611056804657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101569898,2939915529,1,1,"(0.4853982627391815, 0.674173891544342)","(0.5019477605819702, 0.6944069862365723)",1,1,3.5053253173828125,3.921554565429688,"(-81.42847442626953, -45.45946502685547, 672.0258178710938)","(-5.539008140563965, -53.927825927734375, 679.6838989257812)","(-6.664924144744873, 77.02340698242188, 17.392427444458008)","(-0.9466492533683777, 73.32811737060547, 16.04741859436035)",POINT (0.4936730116605759 0.6842904388904572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101586565,2939932195,1,1,"(0.4818459451198578, 0.6702330708503723)","(0.5026031136512756, 0.6805795431137085)",1,1,3.5227203369140625,3.910552978515625,"(-81.53471374511719, -45.47039794921875, 672.3334350585938)","(-5.597818851470947, -53.90415954589844, 679.8101806640625)","(-7.892337799072266, 77.74312591552734, 17.65440559387207)","(-0.7202145457267761, 75.85348510742188, 16.96664047241211)",POINT (0.4922245293855667 0.6754063069820404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101603232,2939948862,1,1,"(0.48884376883506775, 0.6490026712417603)","(0.4958305060863495, 0.7006741762161255)",1,1,3.4872283935546875,3.923507690429688,"(-81.56134033203125, -45.46057891845703, 672.0947265625)","(-5.645214557647705, -53.87609100341797, 679.6820068359375)","(-5.474416732788086, 81.62059020996094, 19.065662384033203)","(-3.0603199005126953, 72.18347930908203, 15.630820274353027)",POINT (0.4923371374607086 0.6748384237289429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101619900,2939965529,1,1,"(0.49125778675079346, 0.6710248589515686)","(0.49615973234176636, 0.7017698884010315)",1,1,3.52667236328125,3.912307739257813,"(-81.57682800292969, -45.44837951660156, 671.8724365234375)","(-5.680484771728516, -53.848228454589844, 679.6558837890625)","(-4.6403069496154785, 77.59852600097656, 17.601768493652344)","(-2.946578025817871, 71.98334503173828, 15.558048248291016)",POINT (0.4937087595462799 0.6863973736763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101636566,2939982195,1,1,"(0.4879481792449951, 0.6308689713478088)","(0.5034700632095337, 0.7005624175071716)",1,1,3.4482879638671875,3.910598754882813,"(-81.6134262084961, -45.44435119628906, 671.8250122070312)","(-5.716578006744385, -53.82810592651367, 679.6041870117188)","(-5.783863544464111, 84.9324951171875, 20.271085739135742)","(-0.42066824436187744, 72.20389556884766, 15.638270378112793)",POINT (0.4957091212272644 0.6657156944274902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101653234,2939998862,1,1,"(0.48795822262763977, 0.6325989961624146)","(0.5082700252532959, 0.6927536725997925)",1,1,3.46551513671875,3.903640747070313,"(-81.66007995605469, -45.43265151977539, 671.9559326171875)","(-5.735496997833252, -53.80680465698242, 679.4765625)","(-5.780384063720703, 84.61650848388672, 20.15610122680664)","(1.2378417253494263, 73.63004302978516, 16.15740394592285)",POINT (0.4981141239404678 0.6626763343811035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101669900,2940015528,1,1,"(0.480559766292572, 0.621744692325592)","(0.5041752457618713, 0.6757367849349976)",1,1,3.457733154296875,3.87420654296875,"(-81.69276428222656, -45.42499542236328, 671.9991455078125)","(-5.754980087280273, -53.79817581176758, 679.4251098632812)","(-8.336751937866211, 86.59888458251953, 20.877670288085938)","(-0.17699679732322693, 76.73795318603516, 17.288558959960938)",POINT (0.4923675060272217 0.6487407386302948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101686573,2940032200,1,1,"(0.4848482012748718, 0.6498396396636963)","(0.4976680874824524, 0.6823621988296509)",1,1,3.476318359375,3.902557373046875,"(-81.70947265625, -45.41440200805664, 671.9056396484375)","(-5.773526668548584, -53.78907775878906, 679.3611450195312)","(-6.85498571395874, 81.46771240234375, 19.010074615478516)","(-2.425403118133545, 75.52790832519531, 16.8481388092041)",POINT (0.4912581443786621 0.6661009192466736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101703240,2940048867,1,1,"(0.48286154866218567, 0.6357478499412537)","(0.4993342459201813, 0.6946576237678528)",1,1,3.4675750732421875,3.897064208984375,"(-81.71755981445312, -45.40869903564453, 671.8006591796875)","(-5.787899971008301, -53.78218078613281, 679.3609008789062)","(-7.541435241699219, 84.04141235351562, 19.946792602539062)","(-1.8496958017349243, 73.28233337402344, 16.030778884887695)",POINT (0.4910978972911835 0.6652027368545532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101719907,2940065533,1,1,"(0.4783473610877991, 0.6384921669960022)","(0.49702996015548706, 0.6830313801765442)",1,1,3.4774322509765625,3.90093994140625,"(-81.73722076416016, -45.410133361816406, 671.7183227539062)","(-5.811248779296875, -53.78403091430664, 679.4241333007812)","(-9.101188659667969, 83.54020690917969, 19.76436996459961)","(-2.645890474319458, 75.40570068359375, 16.803653717041016)",POINT (0.4876886606216431 0.6607617735862732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,5,162101736574,2940082200,1,1,"(0.47931766510009766, 0.6449577808380127)","(0.4925219416618347, 0.6933658719062805)",1,1,3.477569580078125,3.9097747802734375,"(-81.76081848144531, -45.398834228515625, 671.6488037109375)","(-5.838333606719971, -53.77178955078125, 679.3726196289062)","(-8.765937805175781, 82.35934448242188, 19.334556579589844)","(-4.203516960144043, 73.51825714111328, 16.116653442382812)",POINT (0.4859198033809662 0.6691618263721466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
