,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,49,25,440803116450,1306575704,1,1,"(0.10031288862228394, 0.3338940441608429)","(0.0856894701719284, 0.3248879015445709)",1,1,3.2382354736328125,3.3095703125,"(-47.274635314941406, -23.76103401184082, 621.916748046875)","(14.089738845825195, -23.01600456237793, 619.4019775390625)","(-138.2354736328125, 139.52706909179688, 40.14198303222656)","(-143.3030242919922, 141.1767578125, 40.74236297607422)",POINT (0.0930011793971062 0.3293909728527069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803133117,1306592371,1,1,"(0.1034531369805336, 0.33943769335746765)","(0.08561818301677704, 0.32969650626182556)",1,1,3.2310791015625,3.3127899169921875,"(-46.84938430786133, -23.653610229492188, 621.9349365234375)","(14.5203857421875, -22.998924255371094, 619.341064453125)","(-137.1472625732422, 138.51162719726562, 39.772403717041016)","(-143.32772827148438, 140.2959442138672, 40.42181396484375)",POINT (0.0945356599986553 0.3345670998096466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803149785,1306609038,1,1,"(0.10335085541009903, 0.33910882472991943)","(0.08453771471977234, 0.32880011200904846)",1,1,3.250961303710937,3.3143768310546875,"(-46.42533493041992, -23.57538604736328, 621.8878784179688)","(14.94666576385498, -22.988849639892578, 619.407470703125)","(-137.18270874023438, 138.57186889648438, 39.79432678222656)","(-143.7021484375, 140.46014404296875, 40.4815559387207)",POINT (0.0939442850649357 0.333954468369484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803166451,1306625704,1,1,"(0.10320132225751877, 0.3453758955001831)","(0.08469244837760925, 0.3217664957046509)",1,1,3.2402496337890625,3.3179931640625,"(-46.004390716552734, -23.4728946685791, 621.8828125)","(15.373708724975586, -22.983131408691406, 619.4517822265625)","(-137.23452758789062, 137.4239501953125, 39.376434326171875)","(-143.64852905273438, 141.74850463867188, 40.950462341308594)",POINT (0.093946885317564 0.333571195602417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803183120,1306642372,1,1,"(0.10252577811479568, 0.33038777112960815)","(0.09110499918460846, 0.3255332112312317)",1,1,3.242782592773437,3.3174285888671875,"(-45.581298828125, -23.39202880859375, 621.748291015625)","(15.800115585327148, -22.97361946105957, 619.5166015625)","(-137.4686279296875, 140.16932678222656, 40.37572479248047)","(-141.4263458251953, 141.05857849121094, 40.69926071166992)",POINT (0.0968153886497021 0.3279604911804199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803199787,1306659039,1,1,"(0.09968851506710052, 0.3377075791358948)","(0.0911053940653801, 0.3262246251106262)",1,1,3.2329254150390625,3.3120269775390625,"(-45.148075103759766, -23.282146453857422, 621.5711059570312)","(16.21755599975586, -22.964645385742188, 619.4116821289062)","(-138.45184326171875, 138.8285675048828, 39.887672424316406)","(-141.42620849609375, 140.93190002441406, 40.65325164794922)",POINT (0.0953969545662403 0.3319661021232605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803216454,1306675705,1,1,"(0.10330267995595932, 0.3383398950099945)","(0.09387128055095673, 0.3200485408306122)",1,1,3.259857177734375,3.3126220703125,"(-44.7394905090332, -23.19564437866211, 621.5838623046875)","(16.63007354736328, -22.954811096191406, 619.3078002929688)","(-137.19940185546875, 138.71273803710938, 39.84552764892578)","(-140.4677276611328, 142.06320190429688, 41.064964294433594)",POINT (0.098586980253458 0.3291942179203033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803233126,1306692377,1,1,"(0.09460190683603287, 0.33892154693603516)","(0.09412600845098495, 0.3144506514072418)",1,1,3.2461395263671875,3.319931030273437,"(-44.30023193359375, -23.089399337768555, 621.299560546875)","(17.053905487060547, -22.93588638305664, 619.1378173828125)","(-140.21453857421875, 138.60618591308594, 39.80678939819336)","(-140.37945556640625, 143.08856201171875, 41.438194274902344)",POINT (0.0943639576435089 0.3266860991716385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803249794,1306709044,1,1,"(0.09744665771722794, 0.3446372151374817)","(0.0903053730726242, 0.3131105303764343)",1,1,3.2496490478515625,3.31756591796875,"(-43.89085388183594, -22.991464614868164, 621.2474365234375)","(17.467527389526367, -22.891075134277344, 618.8204345703125)","(-139.22872924804688, 137.5592498779297, 39.42568588256836)","(-141.7034454345703, 143.3340301513672, 41.52755355834961)",POINT (0.0938760153949261 0.328873872756958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,25,440803266460,1306725710,1,1,"(0.09771855175495148, 0.33674177527427673)","(0.08687274903059006, 0.31991249322891235)",1,1,3.2518768310546875,3.3189849853515625,"(-43.47174835205078, -22.895732879638672, 621.0023193359375)","(17.88003921508789, -22.83224105834961, 618.608642578125)","(-139.13450622558594, 139.00546264648438, 39.95209503173828)","(-142.89297485351562, 142.08811950683594, 41.074031829833984)",POINT (0.0922956503927708 0.3283271342515945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
