,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,56,7,60988023525,2764269155,1,1,"(0.4823589026927948, 0.8342064023017883)","(0.48155781626701355, 0.8851214647293091)",1,1,2.4017791748046875,2.769927978515625,"(-34.93533706665039, 29.544635772705078, 679.1613159179688)","(32.6911735534668, 26.427888870239258, 680.8588256835938)","(-7.715102195739746, 47.795562744140625, 6.754422664642334)","(-7.991901874542236, 38.49663543701172, 3.369770050048828)",POINT (0.4819583594799042 0.8596639335155487),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988040192,2764285822,1,1,"(0.48990634083747864, 0.8247504234313965)","(0.4873110353946686, 0.8989453315734863)",1,1,2.3852691650390625,2.7691802978515625,"(-34.86237335205078, 29.582399368286133, 678.9891967773438)","(32.767974853515625, 26.439699172973633, 680.6201171875)","(-5.107275485992432, 49.52256393432617, 7.38300895690918)","(-6.004018306732178, 35.97188186645508, 2.450901985168457)",POINT (0.4886086881160736 0.8618478775024414),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988056860,2764302489,1,1,"(0.48122888803482056, 0.8220622539520264)","(0.4890955984592438, 0.8883165717124939)",1,1,2.378326416015625,2.77825927734375,"(-34.81294250488281, 29.628135681152344, 678.841064453125)","(32.81547164916992, 26.467430114746094, 680.512939453125)","(-8.105542182922363, 50.0135383605957, 7.561674118041992)","(-5.387402534484863, 37.91309356689453, 3.1573965549468994)",POINT (0.4851622432470322 0.8551894128322601),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988073526,2764319155,1,1,"(0.4740598797798157, 0.8055347800254822)","(0.49817022681236267, 0.8994249701499939)",1,1,2.3544921875,2.811767578125,"(-34.76102828979492, 29.695171356201172, 678.6158447265625)","(32.85309600830078, 26.51991844177246, 680.2010498046875)","(-10.582626342773438, 53.03208923339844, 8.660271644592285)","(-2.251896858215332, 35.884273529052734, 2.419013738632202)",POINT (0.4861150532960892 0.852479875087738),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988090193,2764335822,1,1,"(0.4869377017021179, 0.8055897951126099)","(0.4909983277320862, 0.8786864280700684)",1,1,2.36724853515625,2.7607574462890625,"(-34.73488235473633, 29.819984436035156, 678.61767578125)","(32.889556884765625, 26.623291015625, 680.274658203125)","(-6.1330156326293945, 53.02203369140625, 8.656648635864258)","(-4.72996187210083, 39.67189407348633, 3.797600030899048)",POINT (0.488968014717102 0.8421381115913391),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988106861,2764352489,1,1,"(0.4914845824241638, 0.8274296522140503)","(0.488662451505661, 0.895010232925415)",1,1,2.4087066650390625,2.7977294921875,"(-34.7324104309082, 29.962223052978516, 678.5418701171875)","(32.88212585449219, 26.772518157958984, 680.1212158203125)","(-4.561949253082275, 49.03324508666992, 7.204916000366211)","(-5.537057399749756, 36.690589904785156, 2.7124528884887695)",POINT (0.4900735169649124 0.8612199425697327),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988123527,2764369155,1,1,"(0.4851439297199249, 0.8110388517379761)","(0.4994310140609741, 0.898876965045929)",1,1,2.38690185546875,2.8213653564453125,"(-34.74571228027344, 30.168441772460938, 678.386962890625)","(32.86643600463867, 26.996665954589844, 680.123046875)","(-6.752811908721924, 52.026817321777344, 8.294431686401367)","(-1.8162575960159302, 35.98434829711914, 2.4555087089538574)",POINT (0.4922874718904495 0.8549579083919525),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988140199,2764385826,1,1,"(0.4943985044956207, 0.8354756236076355)","(0.5025398135185242, 0.8861684799194336)",1,1,2.4492340087890625,2.84521484375,"(-34.805511474609375, 30.451025009155273, 678.531982421875)","(32.819026947021484, 27.278701782226562, 680.2046508789062)","(-3.5551135540008545, 47.56379699707031, 6.669976711273193)","(-0.7420886754989624, 38.305397033691406, 3.300241708755493)",POINT (0.4984691590070724 0.8608220517635345),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988156866,2764402493,1,1,"(0.5033147931098938, 0.8565667867660522)","(0.49466392397880554, 0.8871978521347046)",1,1,2.475982666015625,2.824737548828125,"(-34.87847137451172, 30.780696868896484, 678.624755859375)","(32.753578186035156, 27.606464385986328, 680.2107543945312)","(-0.474305659532547, 43.71176528930664, 5.267947196960449)","(-3.463414192199707, 38.11741256713867, 3.231771469116211)",POINT (0.4989893585443497 0.8718823194503784),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988173533,2764419159,1,1,"(0.5014525651931763, 0.8185035586357117)","(0.5083267688751221, 0.8891167640686035)",1,1,2.447860717773437,2.853988647460937,"(-34.972434997558594, 31.155353546142578, 678.691162109375)","(32.635215759277344, 28.004405975341797, 680.3501586914062)","(-1.1177632808685303, 50.66349411010742, 7.798203468322754)","(1.2574619054794312, 37.7669563293457, 3.104203224182129)",POINT (0.5048896670341492 0.8538101613521576),,,,,,,,,,,,,,,,,,,,,,,1
0,56,7,60988190200,2764435826,1,1,"(0.447181761264801, 0.4953337013721466)","(0.4717037081718445, 0.6041431427001953)",1,1,2.503158569335937,2.8689117431640625,"(-35.14966583251953, 31.888221740722656, 679.0269165039062)","(32.36175537109375, 28.7655029296875, 680.6332397460938)","(-19.869691848754883, 109.68621063232422, 29.280689239501953)","(-11.396749496459961, 89.81361389160156, 22.047643661499023)",POINT (0.4594427347183228 0.549738422036171),,,,,,,,,,,,,,,,,,,,,,1,
0,56,7,60988206868,2764452493,1,1,"(0.41318973898887634, 0.1921687126159668)","(0.44653159379959106, 0.31555649638175964)",1,1,2.5217437744140625,2.9220123291015625,"(-35.32960510253906, 32.73053741455078, 679.5174560546875)","(32.09701156616211, 29.668357849121094, 681.2752685546875)","(-31.614797592163086, 165.0552520751953, 49.4334716796875)","(-20.094345092773438, 142.52012634277344, 41.23130798339844)",POINT (0.4298606663942337 0.2538626044988632),,,,,,,,,,,,,,,,,,,,,1,1,
0,56,7,60988223534,2764469159,1,1,"(0.4135264754295349, 0.15121044218540192)","(0.4521874785423279, 0.27778834104537964)",1,1,2.535629272460937,2.9854736328125,"(-35.475921630859375, 33.21913146972656, 679.7308349609375)","(31.927587509155273, 30.11880874633789, 681.0340576171875)","(-31.498451232910156, 172.53573608398438, 52.156158447265625)","(-18.140085220336914, 149.41796875, 43.741939544677734)",POINT (0.4328569769859314 0.2144993916153908),,,,,,,,,,,,,,,,,,,,,,1,
0,56,7,60988240202,2764485826,1,1,"(0.42161300778388977, 0.16771300137043)","(0.4490267336368561, 0.26173627376556396)",1,1,2.5226287841796875,2.954086303710937,"(-35.651153564453125, 33.49688720703125, 679.7100830078125)","(31.8469295501709, 30.432804107666016, 681.4527587890625)","(-28.7043399810791, 169.52178955078125, 51.059078216552734)","(-19.232213973999023, 152.3496856689453, 44.80894470214844)",POINT (0.4353198707103729 0.214724637567997),,,,,,,,,,,,,,,,,,,,,,1,
0,56,7,60988256869,2764502493,1,1,"(0.41839417815208435, 0.15942293405532837)","(0.4555564522743225, 0.2418014109134674)",1,1,2.518890380859375,2.9564666748046875,"(-35.82115173339844, 33.80635452270508, 680.0241088867188)","(31.69849395751953, 30.710481643676758, 681.2091064453125)","(-29.8165225982666, 171.03585815429688, 51.61016845703125)","(-16.976030349731445, 155.99053955078125, 46.13405227661133)",POINT (0.4369753152132034 0.2006121724843979),,,,,,,,,,,,,,,,,,,,,,,
