,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,49,5,441978583252,2482008409,1,1,"(0.4629457890987396, 0.2235851138830185)","(0.45709842443466187, 0.23842434585094452)",1,1,3.4032745361328125,3.33935546875,"(-9.55296516418457, -28.70408821105957, 628.277587890625)","(51.51762771606445, -31.947513580322266, 631.740234375)","(-12.569908142089844, 159.73252868652344, 47.496070861816406)","(-14.596236228942871, 157.014404296875, 46.50677490234375)",POINT (0.4600221067667007 0.2310047298669815),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,5,441978599919,2482025076,1,1,"(0.46537280082702637, 0.23398815095424652)","(0.45526355504989624, 0.23324336111545563)",1,1,3.415985107421875,3.3319549560546875,"(-9.696287155151367, -28.63199234008789, 628.6439819335938)","(51.35151672363281, -31.892860412597656, 631.7899780273438)","(-11.728866577148438, 157.82696533203125, 46.802581787109375)","(-15.232091903686523, 157.96337890625, 46.85226821899414)",POINT (0.4603181779384613 0.2336157560348511),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,5,441978616591,2482041747,1,1,"(0.46355897188186646, 0.23955534398555756)","(0.45942819118499756, 0.21812455356121063)",1,1,3.404205322265625,3.328826904296875,"(-9.883854866027832, -28.594158172607422, 628.5721435546875)","(51.14760208129883, -31.84929656982422, 631.9808959960938)","(-12.357421875, 156.80722045898438, 46.43141555786133)","(-13.788888931274414, 160.73272705078125, 47.86017990112305)",POINT (0.461493581533432 0.2288399487733841),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,5,441978633258,2482058414,1,1,"(0.46472811698913574, 0.2224266678094864)","(0.46212831139564514, 0.23628108203411102)",1,1,3.40087890625,3.33770751953125,"(-10.126664161682129, -28.549287796020508, 628.45556640625)","(50.90796661376953, -31.780731201171875, 632.216552734375)","(-11.952274322509766, 159.9447021484375, 47.5733642578125)","(-12.853196144104004, 157.40696716308594, 46.649715423583984)",POINT (0.4634282141923904 0.2293538749217987),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,5,441978649925,2482075080,1,1,"(0.46770408749580383, 0.2192285656929016)","(0.46340659260749817, 0.22996312379837036)",1,1,3.40496826171875,3.3282470703125,"(-10.447263717651367, -28.502532958984375, 628.3360595703125)","(50.633087158203125, -31.705509185791016, 632.5059204101562)","(-10.920989990234375, 160.53050231933594, 47.78657913208008)","(-12.410228729248047, 158.56423950195312, 47.070919036865234)",POINT (0.465555340051651 0.224595844745636),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,5,441978666592,2482091747,1,1,"(0.46754544973373413, 0.22475077211856842)","(0.4582968056201935, 0.22984132170677185)",1,1,3.41204833984375,3.336044311523437,"(-10.766618728637695, -28.4786434173584, 628.4998779296875)","(50.266448974609375, -31.61412239074707, 632.1842041015625)","(-10.975969314575195, 159.51898193359375, 47.41844940185547)","(-14.180951118469238, 158.5865478515625, 47.07904052734375)",POINT (0.4629211276769638 0.2272960469126701),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,5,441978683260,2482108414,1,1,"(0.46266645193099976, 0.22542661428451538)","(0.4625013768672943, 0.2440643310546875)",1,1,3.39892578125,3.325836181640625,"(-11.126834869384766, -28.444908142089844, 628.357177734375)","(49.911041259765625, -31.52850341796875, 632.2568359375)","(-12.666720390319824, 159.3952178955078, 47.3733024597168)","(-12.723917961120605, 155.98130798339844, 46.13079071044922)",POINT (0.462583914399147 0.2347454726696014),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,5,441978699926,2482125080,1,1,"(0.4738190174102783, 0.2403848022222519)","(0.47360360622406006, 0.23816907405853271)",1,1,3.39453125,3.328125,"(-11.500648498535156, -28.432693481445312, 628.23486328125)","(49.566078186035156, -31.46479606628418, 632.46923828125)","(-8.801934242248535, 156.65530395507812, 46.37607192993164)","(-8.8765869140625, 157.06114196777344, 46.52384567260742)",POINT (0.4737113118171692 0.2392769381403923),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,5,441978716594,2482141747,1,1,"(0.48394614458084106, 0.2953704297542572)","(0.47522881627082825, 0.2802440822124481)",1,1,3.40350341796875,3.3175201416015625,"(-11.856689453125, -28.473651885986328, 628.3965454101562)","(49.20333480834961, -31.43315315246582, 632.54638671875)","(-5.292529582977295, 146.58349609375, 42.71029281616211)","(-8.313404083251953, 149.35421752929688, 43.718719482421875)",POINT (0.4795874804258347 0.2878072559833527),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,5,441978733261,2482158414,1,1,"(0.48138582706451416, 0.29116129875183105)","(0.4701074957847595, 0.2924331724643707)",1,1,3.401519775390625,3.3204498291015625,"(-12.232100486755371, -28.431093215942383, 628.3603515625)","(48.807647705078125, -31.31624984741211, 632.088623046875)","(-6.179758548736572, 147.35450744628906, 42.99085998535156)","(-10.088125228881836, 147.12155151367188, 42.90601348876953)",POINT (0.4757466614246368 0.2917972356081009),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
