,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,38,6,688135693303,1774084096,1,1,"(0.4907958209514618, 0.3591717779636383)","(0.45880407094955444, 0.2959485948085785)",1,1,3.0537261962890625,2.9066162109375,"(-7.772947788238525, 37.906524658203125, 515.874267578125)","(53.92443084716797, 35.07660675048828, 512.569580078125)","(-4.799922943115234, 134.55438232421875, 38.33201217651367)","(-15.853899955749512, 146.10125732421875, 42.53470993041992)",POINT (0.4747999459505081 0.3275601863861084),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135709977,1774100769,1,1,"(0.49565389752388, 0.3583177626132965)","(0.46081849932670593, 0.2989748418331146)",1,1,3.0691680908203125,2.9422607421875,"(-7.696137428283691, 37.96120071411133, 515.898193359375)","(54.01294708251953, 35.11928176879883, 512.7554931640625)","(-3.1213459968566895, 134.71034240722656, 38.38877868652344)","(-15.157852172851562, 145.54855346679688, 42.33353805541992)",POINT (0.478236198425293 0.3286463022232056),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135726643,1774117435,1,1,"(0.4915913939476013, 0.3267512023448944)","(0.4582246243953705, 0.2880473732948303)",1,1,3.021026611328125,2.91400146484375,"(-7.642866134643555, 38.03364562988281, 515.9951782226562)","(54.05878448486328, 35.18846893310547, 512.89501953125)","(-4.525038719177246, 140.47557067871094, 40.487125396728516)","(-16.054094314575195, 147.5443115234375, 43.059940338134766)",POINT (0.4749080091714859 0.3073992878198624),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135743311,1774134102,1,1,"(0.4906490445137024, 0.3567065894603729)","(0.457587867975235, 0.3137844502925873)",1,1,3.066131591796875,2.967636108398437,"(-7.63602876663208, 38.08721160888672, 516.0472412109375)","(54.0517578125, 35.24781036376953, 512.8828125)","(-4.850637912750244, 135.00460815429688, 38.49586868286133)","(-16.27411460876465, 142.84376525878906, 41.349098205566406)",POINT (0.4741184562444687 0.3352455198764801),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135759978,1774150769,1,1,"(0.4900895059108734, 0.3555550277233124)","(0.45780086517333984, 0.28557178378105164)",1,1,3.092376708984375,2.903778076171875,"(-7.65488338470459, 38.15203857421875, 516.20166015625)","(54.035728454589844, 35.30976867675781, 512.952880859375)","(-5.043978214263916, 135.21493530273438, 38.572391510009766)","(-16.20052146911621, 147.99642944335938, 43.22450256347656)",POINT (0.4739451855421066 0.320563405752182),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135776645,1774167435,1,1,"(0.48896005749702454, 0.34035900235176086)","(0.46379387378692627, 0.2992686331272125)",1,1,3.0260467529296875,2.9216766357421875,"(-7.697874546051025, 38.19621276855469, 516.29638671875)","(53.977325439453125, 35.34955596923828, 512.909912109375)","(-5.434228420257568, 137.9902801513672, 39.582557678222656)","(-14.129783630371094, 145.49490356445312, 42.31399154663086)",POINT (0.4763769656419754 0.3198138177394867),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135793312,1774184102,1,1,"(0.4876582622528076, 0.3532716929912567)","(0.46098896861076355, 0.28979289531707764)",1,1,3.0570831298828125,2.949188232421875,"(-7.7569780349731445, 38.23567581176758, 516.3683471679688)","(53.93711853027344, 35.405887603759766, 513.0652465820312)","(-5.884036064147949, 135.63194274902344, 38.72420883178711)","(-15.098946571350098, 147.2255096435547, 42.94389724731445)",POINT (0.4743236154317856 0.3215322941541672),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135809979,1774200768,1,1,"(0.4970332086086273, 0.3498947322368622)","(0.4615383446216583, 0.28665849566459656)",1,1,3.0545196533203125,2.921112060546875,"(-7.809086799621582, 38.254066467285156, 516.3522338867188)","(53.87826919555664, 35.45035171508789, 513.0745849609375)","(-2.6447646617889404, 136.24871826171875, 38.94865798950195)","(-14.90912914276123, 147.79795837402344, 43.15227127075195)",POINT (0.4792857766151428 0.3182766139507294),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135826647,1774217436,1,1,"(0.4458138048648834, 0.33909305930137634)","(0.42103031277656555, 0.26086491346359253)",1,1,3.076324462890625,2.886566162109375,"(-8.02611255645752, 38.33292007446289, 516.5757446289062)","(53.66868209838867, 35.543922424316406, 513.1663818359375)","(-20.342357635498047, 138.2214813232422, 39.66670608520508)","(-28.905670166015625, 152.50881958007812, 44.866886138916016)",POINT (0.4334220588207245 0.2999789863824844),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,6,688135843318,1774234106,1,1,"(0.3868737816810608, 0.18685370683670044)","(0.38125157356262207, 0.16364341974258423)",1,1,2.9580078125,2.9296112060546875,"(-8.295241355895996, 38.53706741333008, 516.6190795898438)","(53.263702392578125, 35.77637481689453, 513.38818359375)","(-40.7076301574707, 166.0260009765625, 49.786712646484375)","(-42.650245666503906, 170.26504516601562, 51.329612731933594)",POINT (0.3840626776218414 0.1752485632896423),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
