,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,12,28,334851363118,5518454392,1,1,"(0.5103192329406738, 0.2734144926071167)","(0.5272961258888245, 0.2673737704753876)",1,1,2.8787384033203125,2.81512451171875,"(-69.3086166381836, 8.522092819213867, 667.6393432617188)","(-3.8612658977508545, 9.396913528442383, 673.3709716796875)","(3.84670352935791, 150.605224609375, 44.17399597167969)","(9.72983455657959, 151.71168518066406, 44.576786041259766)",POINT (0.5188076794147491 0.2703941315412521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,28,334851379785,5518471058,1,1,"(0.5087783932685852, 0.2656128406524658)","(0.5264405012130737, 0.28252318501472473)",1,1,2.884613037109375,2.817977905273437,"(-69.33660125732422, 8.524127960205078, 667.6082153320312)","(-3.892878293991089, 9.404004096984863, 673.3578491210938)","(3.3127732276916504, 152.03424072265625, 44.694175720214844)","(9.433341979980469, 148.9367218017578, 43.566802978515625)",POINT (0.5176094472408295 0.2740680128335953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,
0,12,28,334851396452,5518487725,1,1,"(0.5140935778617859, 0.2861071228981018)","(0.527832567691803, 0.26923319697380066)",1,1,2.909042358398437,2.8225860595703125,"(-69.38864135742188, 8.528972625732422, 667.6722412109375)","(-3.932187080383301, 9.407369613647461, 673.4949951171875)","(5.1546630859375, 148.28028869628906, 43.327816009521484)","(9.915733337402344, 151.37109375, 44.45281219482422)",POINT (0.5209630727767944 0.2776701599359512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,28,334851413119,5518504391,1,1,"(0.515620231628418, 0.2670234143733978)","(0.5247133374214172, 0.2966800928115845)",1,1,2.875457763671875,2.847152709960937,"(-69.43054962158203, 8.525301933288574, 667.7135009765625)","(-3.9606354236602783, 9.411056518554688, 673.482177734375)","(5.683698654174805, 151.77584838867188, 44.60015106201172)","(8.834799766540527, 146.34361267089844, 42.622947692871094)",POINT (0.5201667845249176 0.2818517535924912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,28,334851429786,5518521058,1,1,"(0.5103015899658203, 0.2543402314186096)","(0.5183567404747009, 0.29857730865478516)",1,1,2.8748321533203125,2.865341186523437,"(-69.4478530883789, 8.502147674560547, 667.6343994140625)","(-3.98248028755188, 9.404547691345215, 673.3817138671875)","(3.8405983448028564, 154.0990447998047, 45.445735931396484)","(6.631991386413574, 145.99610900878906, 42.4964599609375)",POINT (0.5143291652202606 0.2764587700366974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,28,334851446454,5518537725,1,1,"(0.5118414759635925, 0.28904443979263306)","(0.5227007269859314, 0.29880645871162415)",1,1,2.948593139648437,2.8600006103515625,"(-69.46722412109375, 8.490067481994629, 667.542236328125)","(-4.013303756713867, 9.39608383178711, 673.3310546875)","(4.374218463897705, 147.74224853515625, 43.132022857666016)","(8.137356758117676, 145.95411682128906, 42.481204986572266)",POINT (0.517271101474762 0.2939254492521286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,28,334851463120,5518554391,1,1,"(0.5125640034675598, 0.29455041885375977)","(0.520659863948822, 0.25845766067504883)",1,1,2.9528045654296875,2.80780029296875,"(-69.48676300048828, 8.466773986816406, 667.5504150390625)","(-4.030643463134766, 9.379956245422363, 673.3182373046875)","(4.624612808227539, 146.73370361328125, 42.76494216918945)","(7.430109024047852, 153.34486389160156, 45.17121505737305)",POINT (0.5166119337081909 0.2765040397644043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,28,334851479793,5518571063,1,1,"(0.5114938616752625, 0.2877799868583679)","(0.5228139162063599, 0.25696858763694763)",1,1,2.9459381103515625,2.810211181640625,"(-69.49508666992188, 8.463790893554688, 667.5360107421875)","(-4.032263278961182, 9.372443199157715, 673.255859375)","(4.2537641525268555, 147.97386169433594, 43.21632385253906)","(8.176593780517578, 153.6176300048828, 45.270477294921875)",POINT (0.5171538889408112 0.2723742872476578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,
0,12,28,334851496459,5518587729,1,1,"(0.510449230670929, 0.2848980724811554)","(0.5248292088508606, 0.2999967038631439)",1,1,2.92999267578125,2.886459350585937,"(-69.5044937133789, 8.467514991760254, 667.49658203125)","(-4.039556503295898, 9.365285873413086, 673.155517578125)","(3.8917675018310547, 148.50173950195312, 43.40846252441406)","(8.874944686889648, 145.73611450195312, 42.401790618896484)",POINT (0.5176392197608948 0.2924473881721497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,12,28,334851513135,5518604404,1,1,"(0.5090255737304688, 0.28247761726379395)","(0.5193392634391785, 0.284761518239975)",1,1,2.948272705078125,2.85552978515625,"(-69.50501251220703, 8.47353458404541, 667.45849609375)","(-4.036956787109375, 9.363663673400879, 673.1553955078125)","(3.398427963256836, 148.94509887695312, 43.569801330566406)","(6.9724860191345215, 148.52676391601562, 43.41754913330078)",POINT (0.5141824185848236 0.2836195677518845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
