,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,4,10,7746852337,525977074,1,1,"(0.4649754762649536, 0.6443358063697815)","(0.4622669517993927, 0.572810173034668)",1,1,3.151107788085937,3.174591064453125,"(-36.642120361328125, 52.14320373535156, 492.17608642578125)","(28.056072235107422, 59.2348518371582, 492.58831787109375)","(-11.866541862487793, 82.66307830810547, 19.44510841369629)","(-12.805161476135254, 95.76451110839844, 24.213653564453125)",POINT (0.4636212140321732 0.6085729897022247),,,,,,,,,,,,
0,4,10,7746869004,525993740,1,1,"(0.4667539894580841, 0.6439349055290222)","(0.46197107434272766, 0.6006240248680115)",1,1,3.1577606201171875,3.1941375732421875,"(-36.542720794677734, 52.14373016357422, 492.4255676269531)","(28.155616760253906, 59.22981262207031, 492.7562255859375)","(-11.250226974487305, 82.73649597167969, 19.471858978271484)","(-12.907682418823242, 90.66980743408203, 22.359342575073242)",POINT (0.4643625319004059 0.6222794651985168),,,,,,,,,,,,1
0,4,10,7746885672,526010408,1,1,"(0.46696317195892334, 0.6494470834732056)","(0.4654964208602905, 0.5863771438598633)",1,1,3.174057006835937,3.1735076904296875,"(-36.438072204589844, 52.204471588134766, 492.7760925292969)","(28.27276039123535, 59.26044464111328, 493.0646057128906)","(-11.17774486541748, 81.7268295288086, 19.1043701171875)","(-11.686029434204102, 93.27943420410156, 23.309160232543945)",POINT (0.4662297964096069 0.6179121136665344),,,,,,,,,,,,1
0,4,10,7746902339,526027074,1,1,"(0.4632934331893921, 0.6422845721244812)","(0.46477362513542175, 0.586993396282196)",1,1,3.172119140625,3.172714233398437,"(-36.32547378540039, 52.27532958984375, 493.103271484375)","(28.38391876220703, 59.285179138183594, 493.3818359375)","(-12.449443817138672, 83.03880310058594, 19.58188247680664)","(-11.936503410339355, 93.16654205322266, 23.268098831176758)",POINT (0.4640335291624069 0.6146389842033386),,,,,,,,,,,,1
0,4,10,7746919005,526043740,1,1,"(0.4623091220855713, 0.6664506793022156)","(0.460883229970932, 0.6178100109100342)",1,1,3.1875457763671875,3.2169647216796875,"(-36.20759582519531, 52.3652458190918, 493.43463134765625)","(28.51512908935547, 59.30695724487305, 493.5279541015625)","(-12.790539741516113, 78.61225891113281, 17.97075080871582)","(-13.284659385681152, 87.52184295654297, 21.213579177856445)",POINT (0.4615961760282516 0.6421303451061249),,,,,,,,,,,,1
0,4,10,7746935672,526060407,1,1,"(0.4659288227558136, 0.6517576575279236)","(0.4645311236381531, 0.5872316956520081)",1,1,3.16387939453125,3.18408203125,"(-36.10720443725586, 52.44398498535156, 493.7628173828125)","(28.626747131347656, 59.30110168457031, 494.1231384277344)","(-11.536185264587402, 81.30360412597656, 18.9503173828125)","(-12.020529747009277, 93.12289428710938, 23.252193450927734)",POINT (0.4652299731969833 0.6194946765899658),,,,,,,,,,,,1
0,4,10,7746952340,526077074,1,1,"(0.4668938219547272, 0.6326383948326111)","(0.45741280913352966, 0.6045776009559631)",1,1,3.1444091796875,3.2053985595703125,"(-36.03194046020508, 52.47028350830078, 494.1444091796875)","(28.718772888183594, 59.26995849609375, 494.29998779296875)","(-11.201775550842285, 84.80570983886719, 20.224964141845703)","(-14.487283706665039, 89.94563293457031, 22.095767974853516)",POINT (0.4621533155441284 0.6186079978942871),,,,,,,,,,,,1
0,4,10,7746968998,526093732,1,1,"(0.4651920795440674, 0.6337627172470093)","(0.4609436094760895, 0.5956422090530396)",1,1,3.18115234375,3.1990203857421875,"(-35.97300720214844, 52.45433807373047, 494.398193359375)","(28.783611297607422, 59.175445556640625, 494.6082763671875)","(-11.791496276855469, 84.59976196289062, 20.149995803833008)","(-13.263749122619629, 91.58233642578125, 22.691478729248047)",POINT (0.4630678445100784 0.6147024631500244),,,,,,,,,,,,1
0,4,10,7746985670,526110403,1,1,"(0.46850156784057617, 0.6321635246276855)","(0.4595353305339813, 0.6251469850540161)",1,1,3.169097900390625,3.1976470947265625,"(-35.946327209472656, 52.45948791503906, 494.73681640625)","(28.816299438476562, 59.12744903564453, 494.8589172363281)","(-10.644636154174805, 84.8927001953125, 20.256629943847656)","(-13.751758575439453, 86.17791748046875, 20.724407196044922)",POINT (0.4640184491872788 0.6286552548408508),,,,,,,,,,,,1
0,4,10,7747002336,526127069,1,1,"(0.46802228689193726, 0.6508055329322815)","(0.4592306911945343, 0.608941912651062)",1,1,3.1905975341796875,3.2091217041015625,"(-35.95154571533203, 52.45654296875, 495.10272216796875)","(28.813663482666016, 59.07684326171875, 495.35107421875)","(-10.810728073120117, 81.4780044555664, 19.01381492614746)","(-13.857328414916992, 89.14619445800781, 21.80478286743164)",POINT (0.4636264890432358 0.6298737227916718),,,,,,,,,,,,1
0,4,10,7747019006,526143738,1,1,"(0.46634167432785034, 0.6494073271751404)","(0.46699410676956177, 0.5843496322631836)",1,1,3.2047882080078125,3.229827880859375,"(-35.98382568359375, 52.469757080078125, 495.51336669921875)","(28.788721084594727, 59.033172607421875, 495.74261474609375)","(-11.393115997314453, 81.7341079711914, 19.107046127319336)","(-11.167016983032227, 93.65082550048828, 23.44432258605957)",POINT (0.466667890548706 0.616878479719162),,,,,,,,,,,,1
0,4,10,7747035671,526160403,1,1,"(0.4631558358669281, 0.642413318157196)","(0.4683501124382019, 0.5918838977813721)",1,1,3.1970672607421875,3.24176025390625,"(-36.033565521240234, 52.561065673828125, 495.9176330566406)","(28.737422943115234, 59.08388900756836, 496.151123046875)","(-12.497118949890137, 83.01520538330078, 19.573301315307617)","(-10.697123527526855, 92.27075958251953, 22.94204330444336)",POINT (0.465752974152565 0.6171486079692841),,,,,,,,,,,,1
0,4,10,7747052338,526177069,1,1,"(0.4672209322452545, 0.6516336798667908)","(0.4608169198036194, 0.6006838083267212)",1,1,3.2291717529296875,3.2353668212890625,"(-36.07723617553711, 52.65441131591797, 496.255126953125)","(28.69589614868164, 59.20549011230469, 496.44439697265625)","(-11.08842658996582, 81.32630920410156, 18.95859146118164)","(-13.307658195495605, 90.65887451171875, 22.355348587036133)",POINT (0.464018926024437 0.626158744096756),,,,,,,,,,,,1
0,4,10,7747069007,526193738,1,1,"(0.46460309624671936, 0.6445783972740173)","(0.4670840799808502, 0.5884317755699158)",1,1,3.222152709960937,3.27142333984375,"(-36.12440490722656, 52.78376770019531, 496.6678466796875)","(28.645675659179688, 59.33220672607422, 497.0884704589844)","(-11.995599746704102, 82.6186294555664, 19.42896842956543)","(-11.135848999023438, 92.90308380126953, 23.17218017578125)",POINT (0.4658435881137848 0.6165050864219666),,,,,,,,,,,,1
0,4,10,7747085673,526210404,1,1,"(0.4632945656776428, 0.6406353712081909)","(0.4663902819156647, 0.5953353047370911)",1,1,3.2021636962890625,3.2813262939453125,"(-36.15989685058594, 52.91316223144531, 497.13555908203125)","(28.606338500976562, 59.441612243652344, 497.47650146484375)","(-12.449045181274414, 83.34088134765625, 19.691848754882812)","(-11.376280784606934, 91.63855743408203, 22.711950302124023)",POINT (0.4648424237966538 0.617985337972641),,,,,,,,,,,,1
0,4,10,7747102342,526227072,1,1,"(0.45789527893066406, 0.48315560817718506)","(0.45737019181251526, 0.48253133893013)",1,1,3.2644500732421875,3.2936248779296875,"(-36.17312240600586, 53.18796157836914, 497.5788879394531)","(28.557188034057617, 59.74835205078125, 497.8124084472656)","(-14.320096015930176, 112.1866455078125, 30.19084358215332)","(-14.502062797546387, 112.30101013183594, 30.23244857788086)",POINT (0.4576327353715897 0.4828434735536575),,,,,,,,,,,1,
0,4,10,7747119013,526243743,1,1,"(0.4467778503894806, 0.29562270641326904)","(0.4420458674430847, 0.285727858543396)",1,1,3.3410797119140625,3.3404541015625,"(-36.16183090209961, 53.59181213378906, 498.09197998046875)","(28.484859466552734, 60.13014602661133, 498.4345703125)","(-18.17269515991211, 146.53729248046875, 42.69346237182617)","(-19.81249237060547, 148.3497314453125, 43.35312271118164)",POINT (0.4444118589162826 0.2906752824783325),,,,,,,,,,1,1,
