,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,38,13,687916862463,1555259772,1,1,"(0.635045051574707, 0.07022587209939957)","(0.5966493487358093, 0.019362295046448708)",1,1,2.888153076171875,2.8047332763671875,"(-9.999838829040527, -5.778951644897461, 633.8463745117188)","(51.78400421142578, -5.666354179382324, 631.18701171875)","(45.04182815551758, 187.32652282714844, 57.53949737548828)","(31.775144577026367, 196.61607360839844, 60.920623779296875)",POINT (0.6158472001552582 0.0447940835729241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687916879131,1555276439,1,1,"(0.6379262208938599, 0.10164403170347214)","(0.5892983675003052, 0.006937659345567226)",1,1,2.91436767578125,2.77667236328125,"(-9.894607543945312, -5.785541534423828, 633.7613525390625)","(51.87915802001953, -5.636931896209717, 631.104736328125)","(46.0373420715332, 181.58840942382812, 55.450984954833984)","(29.23518943786621, 198.88526916503906, 61.74653625488281)",POINT (0.6136122941970825 0.0542908455245197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687916895798,1555293106,1,1,"(0.6365717053413391, 0.10467284917831421)","(0.595050036907196, 0.023243431001901627)",1,1,2.9208221435546875,2.786529541015625,"(-9.811795234680176, -5.78215217590332, 634.0746459960938)","(51.97242736816406, -5.5543622970581055, 631.33447265625)","(45.569305419921875, 181.0352325439453, 55.24968338012695)","(31.222537994384766, 195.90724182128906, 60.662620544433594)",POINT (0.6158108711242676 0.0639581400901079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687916912466,1555309773,1,1,"(0.635475218296051, 0.09722979366779327)","(0.5924099087715149, 0.015603555366396904)",1,1,2.9197540283203125,2.7847442626953125,"(-9.798942565917969, -5.7777252197265625, 634.3418579101562)","(51.979713439941406, -5.471761703491211, 631.3685302734375)","(45.19045639038086, 182.3946075439453, 55.744441986083984)","(30.3103084564209, 197.30255126953125, 61.17047882080078)",POINT (0.613942563533783 0.0564166745170951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687916929132,1555326439,1,1,"(0.6337212324142456, 0.12921375036239624)","(0.5851643681526184, 0.05225672572851181)",1,1,2.937774658203125,2.834930419921875,"(-9.788043975830078, -5.778320789337158, 634.65380859375)","(51.991539001464844, -5.380195617675781, 631.521240234375)","(44.584407806396484, 176.5531768798828, 53.618289947509766)","(27.806772232055664, 190.6083526611328, 58.73398208618164)",POINT (0.609442800283432 0.090735238045454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687916945806,1555343112,1,1,"(0.6379762887954712, 0.10525760799646378)","(0.5909739136695862, 0.013366445899009705)",1,1,2.938262939453125,2.74908447265625,"(-9.744916915893555, -5.785417556762695, 634.6666259765625)","(52.04652404785156, -5.293404579162598, 631.759521484375)","(46.05466079711914, 180.92843627929688, 55.21077346801758)","(29.814117431640625, 197.71115112304688, 61.319175720214844)",POINT (0.6144751012325287 0.0593120269477367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687916962471,1555359777,1,1,"(0.6344039440155029, 0.0967750996351242)","(0.5946907997131348, 0.03928675130009651)",1,1,2.900177001953125,2.7823944091796875,"(-9.660045623779297, -5.831439971923828, 634.8255615234375)","(52.1250114440918, -5.280362129211426, 631.9036254882812)","(44.8203125, 182.4776611328125, 55.774635314941406)","(31.098388671875, 192.97715759277344, 59.59613037109375)",POINT (0.6145473718643188 0.0680309254676104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687916979140,1555376445,1,1,"(0.6334648132324219, 0.08971641212701797)","(0.5844013094902039, 0.012119230814278126)",1,1,2.9101104736328125,2.743637084960937,"(-9.599474906921387, -5.846492767333984, 635.0505981445312)","(52.18875503540039, -5.262965202331543, 632.0725708007812)","(44.49580001831055, 183.766845703125, 56.24385452270508)","(27.54313087463379, 197.93893432617188, 61.4020881652832)",POINT (0.6089330613613129 0.050917821470648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687916995806,1555393111,1,1,"(0.6372043490409851, 0.09921463578939438)","(0.5870357751846313, 0.005780236795544624)",1,1,2.908966064453125,2.762802124023437,"(-9.549574851989746, -5.842777252197266, 635.2863159179688)","(52.24501419067383, -5.250128746032715, 632.3320922851562)","(45.78791427612305, 182.03211975097656, 55.612483978271484)","(28.45339012145996, 199.0966796875, 61.82344436645508)",POINT (0.6121200621128082 0.0524974362924695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,13,687917012473,1555409777,1,1,"(0.6324501037597656, 0.11671801656484604)","(0.5853307843208313, -0.006447435822337866)",1,1,2.951522827148437,2.741943359375,"(-9.497220993041992, -5.773709774017334, 635.711181640625)","(52.29948425292969, -5.179803371429443, 632.534912109375)","(44.14521026611328, 178.83534240722656, 54.44895553588867)","(27.864286422729492, 201.32989501953125, 62.63627243041992)",POINT (0.6088904440402985 0.0551352903712541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
