,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,43,13,76080006422,7030166509,1,1,"(0.471394807100296, 0.128097802400589)","(0.44817328453063965, 0.10124571621417999)",1,1,2.4335479736328125,2.4254608154296875,"(-87.16166687011719, -29.3554744720459, 588.1973876953125)","(-26.83576774597168, -37.78429412841797, 590.0316772460938)","(-11.50347900390625, 176.75697326660156, 53.6924934387207)","(-19.527088165283203, 181.66114807128906, 55.477474212646484)",POINT (0.4597840458154678 0.1146717593073845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080023090,7030183176,1,1,"(0.4699981212615967, 0.11826467514038086)","(0.44744551181793213, 0.08704618364572525)",1,1,2.446273803710937,2.390731811523437,"(-87.19054412841797, -29.51006507873535, 588.5791015625)","(-26.837120056152344, -37.75773620605469, 590.322021484375)","(-11.98607063293457, 178.55287170410156, 54.34614562988281)","(-19.778566360473633, 184.2545166015625, 56.4213752746582)",POINT (0.4587218165397644 0.102655429393053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080039759,7030199845,1,1,"(0.46344345808029175, 0.11672944575548172)","(0.45183423161506653, 0.08192174136638641)",1,1,2.45330810546875,2.4024200439453125,"(-87.21426391601562, -29.652496337890625, 589.1127319335938)","(-26.837966918945312, -37.758060455322266, 590.5927734375)","(-14.25086784362793, 178.833251953125, 54.44819641113281)","(-18.262149810791016, 185.1904296875, 56.761993408203125)",POINT (0.4576388448476791 0.0993255935609341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080056426,7030216512,1,1,"(0.4639231562614441, 0.14220549166202545)","(0.44674476981163025, 0.08131790906190872)",1,1,2.4268035888671875,2.3775177001953125,"(-87.25215911865234, -29.791244506835938, 589.8319702148438)","(-26.833240509033203, -37.79197692871094, 590.8936767578125)","(-14.085118293762207, 174.18040466308594, 52.754669189453125)","(-20.02068519592285, 185.30072021484375, 56.802120208740234)",POINT (0.4553339630365372 0.1117617003619671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080073093,7030233178,1,1,"(0.4724550247192383, 0.12907010316848755)","(0.4469794034957886, 0.09382613748311996)",1,1,2.412826538085937,2.3870086669921875,"(-87.26570129394531, -29.986156463623047, 590.5713500976562)","(-26.80974769592285, -37.87204360961914, 591.273681640625)","(-11.137146949768066, 176.57940673828125, 53.62788391113281)","(-19.939611434936523, 183.0162353515625, 55.97067642211914)",POINT (0.4597172141075134 0.1114481203258038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080089760,7030249845,1,1,"(0.47087153792381287, 0.12887988984584808)","(0.4487435519695282, 0.07845056802034378)",1,1,2.4273834228515625,2.3816070556640625,"(-87.203369140625, -30.202442169189453, 591.101806640625)","(-26.76258087158203, -38.01777648925781, 591.7445678710938)","(-11.684273719787598, 176.6141357421875, 53.640506744384766)","(-19.330059051513672, 185.8243865966797, 56.99274444580078)",POINT (0.4598075449466705 0.1036652289330959),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080106427,7030266512,1,1,"(0.4655652344226837, 0.13248299062252045)","(0.445019006729126, 0.09313854575157166)",1,1,2.421173095703125,2.367156982421875,"(-87.14342498779297, -30.432435989379883, 591.843994140625)","(-26.658445358276367, -38.13134765625, 592.0737915039062)","(-13.517725944519043, 175.95606994628906, 53.400978088378906)","(-20.61698341369629, 183.14183044433594, 56.0163688659668)",POINT (0.4552921205759048 0.112810768187046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080123102,7030283186,1,1,"(0.4693184494972229, 0.13575679063796997)","(0.439365953207016, 0.09333617240190506)",1,1,2.4181365966796875,2.393035888671875,"(-87.03094482421875, -30.663564682006836, 592.5418701171875)","(-26.540847778320312, -38.274024963378906, 592.63916015625)","(-12.220908164978027, 175.35816955566406, 53.183353424072266)","(-22.570241928100586, 183.10572814941406, 56.00321960449219)",POINT (0.4543422013521194 0.1145464815199375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080139769,7030299853,1,1,"(0.46887800097465515, 0.13851213455200195)","(0.4458199739456177, 0.08442005515098572)",1,1,2.4252471923828125,2.383209228515625,"(-86.86006164550781, -30.86032485961914, 593.1358032226562)","(-26.364566802978516, -38.36738586425781, 593.1021118164062)","(-12.37309741973877, 174.85494995117188, 53.000205993652344)","(-20.34022331237793, 184.73414611816406, 56.59590148925781)",POINT (0.4573489874601364 0.1114660948514938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,13,76080156437,7030316520,1,1,"(0.46736544370651245, 0.11256621032953262)","(0.44199419021606445, 0.08750542998313904)",1,1,2.4189605712890625,2.38092041015625,"(-86.66004180908203, -31.056678771972656, 593.7493896484375)","(-26.158170700073242, -38.484832763671875, 593.6470336914062)","(-12.895718574523926, 179.5936279296875, 54.724952697753906)","(-21.662134170532227, 184.17063903808594, 56.390830993652344)",POINT (0.4546798169612884 0.1000358201563358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
