,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,11,7,64741552467,940429764,1,1,"(0.5216256976127625, 0.5272402167320251)","(0.47311750054359436, 0.5539839863777161)",1,1,2.935333251953125,2.6761627197265625,"(-52.22774124145508, -18.79935646057129, 682.8104248046875)","(12.069892883300781, -20.1239013671875, 691.2484130859375)","(7.764839172363281, 104.11161804199219, 27.251754760742188)","(-9.045044898986816, 99.21293640136719, 25.46875)",POINT (0.4973715990781784 0.5406121015548706),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741569135,940446431,1,1,"(0.5179014801979065, 0.5269656181335449)","(0.4723663330078125, 0.5534591674804688)",1,1,2.956268310546875,2.673004150390625,"(-52.225486755371094, -18.796062469482422, 682.8238525390625)","(12.077848434448242, -20.108516693115234, 691.2083740234375)","(6.4742512702941895, 104.16191864013672, 27.27007484436035)","(-9.305351257324219, 99.3090591430664, 25.503782272338867)",POINT (0.4951339066028595 0.5402123928070068),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741585807,940463103,1,1,"(0.5248627662658691, 0.5344587564468384)","(0.47630345821380615, 0.564294695854187)",1,1,2.944732666015625,2.6763916015625,"(-52.22452926635742, -18.792932510375977, 682.8369750976562)","(12.079068183898926, -20.103309631347656, 691.1685791015625)","(8.886570930480957, 102.78939056396484, 26.770490646362305)","(-7.940994739532471, 97.32430267333984, 24.7813777923584)",POINT (0.5005831122398376 0.5493767261505127),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741602475,940479770,1,1,"(0.521555483341217, 0.5110641717910767)","(0.4786643385887146, 0.5633012056350708)",1,1,2.9544219970703125,2.6793365478515625,"(-52.205196380615234, -18.787561416625977, 682.80078125)","(12.094284057617188, -20.089038848876953, 691.0758056640625)","(7.740485191345215, 107.0746078491211, 28.330196380615234)","(-7.122861862182617, 97.50628662109375, 24.84760284423828)",POINT (0.5001099109649658 0.5371826887130737),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741619142,940496437,1,1,"(0.5211741924285889, 0.5092583894729614)","(0.4763564467430115, 0.576417863368988)",1,1,2.9259796142578125,2.6643829345703125,"(-52.20248031616211, -18.779434204101562, 682.8929443359375)","(12.102683067321777, -20.073062896728516, 690.9432983398438)","(7.608374118804932, 107.4053726196289, 28.450599670410156)","(-7.922627925872803, 95.10368347167969, 23.973140716552734)",POINT (0.4987653195858002 0.5428381264209747),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741635809,940513103,1,1,"(0.518878161907196, 0.5066825151443481)","(0.4752682149410248, 0.5587972402572632)",1,1,2.9267578125,2.64788818359375,"(-52.186058044433594, -18.769222259521484, 682.9212646484375)","(12.11217975616455, -20.060901641845703, 690.7843017578125)","(6.812705993652344, 107.87720489501953, 28.622310638427734)","(-8.299749374389648, 98.33128356933594, 25.147899627685547)",POINT (0.4970731884241104 0.5327398777008057),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741652476,940529770,1,1,"(0.5207564830780029, 0.5106220841407776)","(0.47876840829849243, 0.558010458946228)",1,1,2.949859619140625,2.66241455078125,"(-52.150604248046875, -18.760345458984375, 682.7708740234375)","(12.131109237670898, -20.057754516601562, 690.8228759765625)","(7.463602066040039, 107.15558624267578, 28.359704971313477)","(-7.086807727813721, 98.47541046142578, 25.20032501220703)",POINT (0.4997624456882477 0.5343162715435028),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741669144,940546437,1,1,"(0.5218689441680908, 0.49635615944862366)","(0.4766496419906616, 0.5604913830757141)",1,1,2.94195556640625,2.6431121826171875,"(-52.14231491088867, -18.75031280517578, 682.7584228515625)","(12.13892936706543, -20.053430557250977, 690.835693359375)","(7.849119663238525, 109.7686996459961, 29.310726165771484)","(-7.821025371551514, 98.02095794677734, 25.034954071044922)",POINT (0.4992592930793762 0.5284237712621689),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741685810,940563103,1,1,"(0.5216256976127625, 0.49792349338531494)","(0.48955515027046204, 0.5600427389144897)",1,1,2.9434814453125,2.640472412109375,"(-52.13355255126953, -18.74262046813965, 682.721435546875)","(12.144407272338867, -20.051259994506836, 690.8353271484375)","(7.764826774597168, 109.48160552978516, 29.20625877380371)","(-3.348809242248535, 98.10314178466797, 25.06485939025879)",POINT (0.5055904239416122 0.5289831161499023),,,,,,,,,,,,,,,,,,,,,,1,
0,11,7,64741702480,940579773,1,1,"(0.5316113233566284, 0.5116291046142578)","(0.5034594535827637, 0.5560098886489868)",1,1,2.9282684326171875,2.6465301513671875,"(-52.10667037963867, -18.74993896484375, 682.6993408203125)","(12.171407699584961, -20.06502342224121, 690.953125)","(11.225218772888184, 106.97112274169922, 28.292531967163086)","(1.4695320129394531, 98.84184265136719, 25.333721160888672)",POINT (0.517535388469696 0.5338194966316223),,,,,,,,,,,,,,,,,,,,,,1,
