,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,17,31,169344117087,4758439950,1,1,"(0.4404461979866028, 0.5566522479057312)","(0.47591525316238403, 0.4645044207572937)",1,1,3.212799072265625,3.250717163085937,"(-43.451087951660156, 9.673553466796875, 622.8185424804688)","(14.651103973388672, 11.393070220947266, 619.868896484375)","(-20.36684226989746, 98.72417449951172, 25.290903091430664)","(-8.075507164001465, 115.60301971435547, 31.434297561645508)",POINT (0.4581807255744934 0.5105783343315125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344133753,4758456616,1,1,"(0.44883355498313904, 0.5602006912231445)","(0.46988609433174133, 0.4706380367279053)",1,1,3.2182769775390625,3.2726593017578125,"(-43.3975830078125, 9.71353816986084, 622.5774536132812)","(14.702467918395996, 11.41855239868164, 620.0157470703125)","(-17.460323333740234, 98.07421875, 25.05430793762207)","(-10.164843559265137, 114.47952270507812, 31.025358200073242)",POINT (0.4593598246574402 0.5154193639755249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344150421,4758473283,1,1,"(0.4436885118484497, 0.5736923813819885)","(0.4685324430465698, 0.46318522095680237)",1,1,3.2482147216796875,3.262054443359375,"(-43.3594856262207, 9.770812034606934, 622.7552490234375)","(14.758451461791992, 11.439388275146484, 620.1834106445312)","(-19.243267059326172, 95.60289764404297, 24.154876708984375)","(-10.63393783569336, 115.84465026855469, 31.522266387939453)",POINT (0.4561104774475098 0.5184388011693954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344167089,4758489950,1,1,"(0.44270116090774536, 0.5665591955184937)","(0.47384220361709595, 0.46962201595306396)",1,1,3.2353973388671875,3.2877197265625,"(-43.32948303222656, 9.789178848266602, 622.8455200195312)","(14.788578033447266, 11.427325248718262, 620.0010375976562)","(-19.585416793823242, 96.90950775146484, 24.63041877746582)","(-8.793903350830078, 114.66561889648438, 31.093114852905273)",POINT (0.4582716822624206 0.5180906057357788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344183755,4758506616,1,1,"(0.4456982910633087, 0.5537668466567993)","(0.46987518668174744, 0.46841487288475037)",1,1,3.228866577148437,3.277191162109375,"(-43.31687927246094, 9.8084077835083, 623.0086059570312)","(14.80910873413086, 11.425601959228516, 619.883056640625)","(-18.54680061340332, 99.25271606445312, 25.483240127563477)","(-10.168624877929688, 114.88672637939453, 31.173580169677734)",POINT (0.4577867388725281 0.5110908597707748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344200423,4758523283,1,1,"(0.44447657465934753, 0.5527011752128601)","(0.4750390350818634, 0.452276349067688)",1,1,3.219573974609375,3.2696533203125,"(-43.30646896362305, 9.819485664367676, 623.0535888671875)","(14.824115753173828, 11.438959121704102, 619.9354248046875)","(-18.97016716003418, 99.44790649414062, 25.554311752319336)","(-8.379162788391113, 117.84283447265625, 32.24953842163086)",POINT (0.4597578048706055 0.502488762140274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344217091,4758539950,1,1,"(0.43966159224510193, 0.5619511604309082)","(0.47982946038246155, 0.46562716364860535)",1,1,3.248779296875,3.2708282470703125,"(-43.28135681152344, 9.82271957397461, 623.078857421875)","(14.841889381408691, 11.446027755737305, 620.00927734375)","(-20.638750076293945, 97.75355529785156, 24.937639236450195)","(-6.7191081047058105, 115.3973617553711, 31.359437942504883)",POINT (0.4597455263137817 0.5137891620397568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344233758,4758556616,1,1,"(0.44309094548225403, 0.5504927635192871)","(0.4737960696220398, 0.4569702744483948)",1,1,3.220077514648437,3.269775390625,"(-43.27001953125, 9.835172653198242, 623.1239013671875)","(14.858078002929688, 11.46963882446289, 620.0936279296875)","(-19.450345993041992, 99.85243225097656, 25.701509475708008)","(-8.809889793395996, 116.98306274414062, 31.936561584472656)",POINT (0.4584435075521469 0.5037315189838409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344250428,4758573286,1,1,"(0.4453944265842438, 0.5518605709075928)","(0.47498899698257446, 0.45289909839630127)",1,1,3.22607421875,3.2654266357421875,"(-43.250091552734375, 9.842824935913086, 623.0722045898438)","(14.874200820922852, 11.488165855407715, 620.1781616210938)","(-18.652099609375, 99.60188293457031, 25.610334396362305)","(-8.39649486541748, 117.7287826538086, 32.2079963684082)",POINT (0.4601917117834091 0.502379834651947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344267096,4758589953,1,1,"(0.44420039653778076, 0.5541236400604248)","(0.46967029571533203, 0.45552822947502136)",1,1,3.219970703125,3.255233764648437,"(-43.229156494140625, 9.856464385986328, 623.010009765625)","(14.888347625732422, 11.510598182678223, 620.22021484375)","(-19.065889358520508, 99.18733978271484, 25.4594783782959)","(-10.23963451385498, 117.24720001220703, 32.0327033996582)",POINT (0.4569353461265564 0.5048259347677231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344283763,4758606619,1,1,"(0.4406234622001648, 0.544385552406311)","(0.46917837858200073, 0.45385468006134033)",1,1,3.224151611328125,3.2510528564453125,"(-43.212669372558594, 9.864261627197266, 623.0231323242188)","(14.900284767150879, 11.51904010772705, 620.2944946289062)","(-20.305416107177734, 100.9710922241211, 26.108667373657227)","(-10.410099029541016, 117.55374145507812, 32.144283294677734)",POINT (0.4549009203910828 0.4991201162338257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344300431,4758623286,1,1,"(0.4396340847015381, 0.5476133227348328)","(0.4731781780719757, 0.45545461773872375)",1,1,3.22210693359375,3.2394561767578125,"(-43.201202392578125, 9.878667831420898, 622.970703125)","(14.909343719482422, 11.536399841308594, 620.3154907226562)","(-20.648273468017578, 100.37987518310547, 25.893465042114258)","(-9.024016380310059, 117.26068878173828, 32.03761291503906)",POINT (0.4564061313867569 0.5015339702367783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344317098,4758639953,1,1,"(0.44304975867271423, 0.557216465473175)","(0.4745326340198517, 0.4581201374530792)",1,1,3.23089599609375,3.24859619140625,"(-43.1822509765625, 9.868606567382812, 622.96240234375)","(14.93217658996582, 11.535165786743164, 620.399658203125)","(-19.464616775512695, 98.6208267211914, 25.253284454345703)","(-8.554652214050293, 116.7724380493164, 31.859907150268555)",POINT (0.458791196346283 0.5076683014631271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344333766,4758656619,1,1,"(0.4378754794597626, 0.551025390625)","(0.4720538854598999, 0.4517892003059387)",1,1,3.205551147460937,3.2446746826171875,"(-43.165985107421875, 9.878808975219727, 623.008056640625)","(14.953310012817383, 11.5510892868042, 620.494873046875)","(-21.257701873779297, 99.75484466552734, 25.666044235229492)","(-9.413622856140137, 117.93206787109375, 32.28202438354492)",POINT (0.4549646824598312 0.5014072954654694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344350433,4758673286,1,1,"(0.4366503953933716, 0.5470864772796631)","(0.4794350266456604, 0.44197797775268555)",1,1,3.2223358154296875,3.2339630126953125,"(-43.15476989746094, 9.874410629272461, 623.063232421875)","(14.960733413696289, 11.551527976989746, 620.4945068359375)","(-21.682235717773438, 100.47634887695312, 25.92863655090332)","(-6.85579252243042, 119.72921752929688, 32.93608856201172)",POINT (0.458042711019516 0.4945322275161743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344367101,4758689953,1,1,"(0.44046956300735474, 0.5465102791786194)","(0.4720489978790283, 0.4510621428489685)",1,1,3.208038330078125,3.2645416259765625,"(-43.12977600097656, 9.86166000366211, 623.077880859375)","(14.983238220214844, 11.543258666992188, 620.47216796875)","(-20.358745574951172, 100.58189392089844, 25.96705436706543)","(-9.415322303771973, 118.06524658203125, 32.33047103881836)",POINT (0.4562592804431915 0.498786211013794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344383773,4758706625,1,1,"(0.43987348675727844, 0.5382084250450134)","(0.47165554761886597, 0.44552481174468994)",1,1,3.202423095703125,3.2296600341796875,"(-43.11814498901367, 9.858768463134766, 623.2960205078125)","(15.007133483886719, 11.527410507202148, 620.3536376953125)","(-20.5653018951416, 102.10255432128906, 26.520540237426758)","(-9.551664352416992, 119.07954406738281, 32.69962692260742)",POINT (0.4557645171880722 0.4918666183948517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,31,169344400442,4758723292,1,1,"(0.4424543082714081, 0.39678794145584106)","(0.4721631705760956, 0.2678346335887909)",1,1,3.24334716796875,3.2498779296875,"(-43.076148986816406, 10.145560264587402, 623.323486328125)","(15.006813049316406, 11.769225120544434, 620.4180908203125)","(-19.670970916748047, 128.00674438476562, 35.94886016845703)","(-9.375741958618164, 151.6272735595703, 44.54604721069336)",POINT (0.4573087394237518 0.332311287522316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
