,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,17,28,169431989354,4846309682,1,1,"(0.4983749985694885, 0.6300647854804993)","(0.50850909948349, 0.5958976745605469)",1,1,3.5203399658203125,3.573226928710937,"(-46.14858627319336, 8.113410949707031, 629.1528930664062)","(11.859081268310547, 12.914196014404297, 625.5059814453125)","(-0.29239422082901, 85.27710723876953, 20.3966007232666)","(3.2194459438323975, 91.53555297851562, 22.674421310424805)",POINT (0.5034420490264893 0.6129812300205231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,28,169432006020,4846326348,1,1,"(0.5127277970314026, 0.6322388648986816)","(0.5215111970901489, 0.5739185810089111)",1,1,3.536529541015625,3.528305053710937,"(-46.081199645996094, 8.140381813049316, 629.0732421875)","(11.948525428771973, 12.912997245788574, 625.351318359375)","(4.681380271911621, 84.87887573242188, 20.25162696838379)","(7.7251296043396, 95.56147766113281, 24.139774322509766)",POINT (0.5171194970607758 0.6030787229537964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,28,169432022688,4846343015,1,1,"(0.500266432762146, 0.6261942982673645)","(0.5127439498901367, 0.5922666192054749)",1,1,3.547576904296875,3.557159423828125,"(-45.97977066040039, 8.162111282348633, 628.989501953125)","(12.038179397583008, 12.91206169128418, 625.3914794921875)","(0.36305227875709534, 85.98606872558594, 20.65458869934082)","(4.6869683265686035, 92.20066833496094, 22.91647720336914)",POINT (0.5065051913261414 0.6092304587364197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,28,169432039355,4846359682,1,1,"(0.5073833465576172, 0.6273514628410339)","(0.517354428768158, 0.587318480014801)",1,1,3.5384979248046875,3.5651397705078125,"(-45.89268493652344, 8.204540252685547, 628.9693603515625)","(12.128110885620117, 12.90150260925293, 625.2694702148438)","(2.829329252243042, 85.77411651611328, 20.577434539794922)","(6.2846760749816895, 93.10701751708984, 23.246387481689453)",POINT (0.5123688876628876 0.6073349714279175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,28,169432056022,4846376348,1,1,"(0.5086668729782104, 0.6329466104507446)","(0.5097838044166565, 0.5910506248474121)",1,1,3.552474975585937,3.575836181640625,"(-45.80412673950195, 8.230367660522461, 628.8823852539062)","(12.230371475219727, 12.90106201171875, 625.2982788085938)","(3.2741241455078125, 84.7492446899414, 20.20442771911621)","(3.661168098449707, 92.42337799072266, 22.997602462768555)",POINT (0.5092253386974335 0.6119986176490784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,28,169432072695,4846393021,1,1,"(0.5025094151496887, 0.6424955725669861)","(0.5141580700874329, 0.5949665904045105)",1,1,3.5816802978515625,3.588226318359375,"(-45.708290100097656, 8.280740737915039, 628.928466796875)","(12.31971263885498, 12.895707130432129, 625.284423828125)","(1.1403251886367798, 83.0001449584961, 19.56781768798828)","(5.177022933959961, 91.70610046386719, 22.736494064331055)",POINT (0.5083337426185608 0.6187310814857483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,28,169432089362,4846409687,1,1,"(0.5119204521179199, 0.6396547555923462)","(0.5158458352088928, 0.5960916876792908)",1,1,3.558822631835937,3.5750885009765625,"(-45.631649017333984, 8.300914764404297, 628.697021484375)","(12.407296180725098, 12.893845558166504, 625.087158203125)","(4.401586532592773, 83.5205078125, 19.7572078704834)","(5.761900424957275, 91.50000762939453, 22.661489486694336)",POINT (0.5138831436634064 0.6178732216358185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,28,169432106030,4846426355,1,1,"(0.4971848130226135, 0.6262490749359131)","(0.5104241371154785, 0.582676887512207)",1,1,3.5552215576171875,3.5802764892578125,"(-45.5113525390625, 8.321810722351074, 628.5576782226562)","(12.503437042236328, 12.89249038696289, 625.1160888671875)","(-0.704850971698761, 85.9760513305664, 20.65091323852539)","(3.8830549716949463, 93.95720672607422, 23.55586814880371)",POINT (0.503804475069046 0.6044629812240601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,28,169432122696,4846443021,1,1,"(0.5069921612739563, 0.6196643710136414)","(0.5259743332862854, 0.5919261574745178)",1,1,3.5876922607421875,3.5818023681640625,"(-45.46194839477539, 8.363546371459961, 628.7308349609375)","(12.592220306396484, 12.899971961975098, 624.9183349609375)","(2.693763017654419, 87.18216705322266, 21.08992576599121)","(9.2717924118042, 92.26301574707031, 22.939228057861328)",POINT (0.5164832472801208 0.6057952642440796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,28,169432139363,4846459687,1,1,"(0.508922815322876, 0.6354034543037415)","(0.5135710835456848, 0.5934662222862244)",1,1,3.59814453125,3.6141510009765625,"(-45.36778259277344, 8.405768394470215, 628.4137573242188)","(12.679972648620605, 12.907155990600586, 625.0558471679688)","(3.3628175258636475, 84.29922485351562, 20.040626525878906)","(4.97360897064209, 91.98091888427734, 22.836545944213867)",POINT (0.5112469494342804 0.6144348382949829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
