,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,1,5,7083135629,18966726847,1,1,"(0.5026949644088745, 0.611153244972229)","(0.47416746616363525, 0.5949126482009888)",1,1,3.278793334960937,3.4890594482421875,"(-36.57965087890625, 11.279687881469727, 634.904541015625)","(22.755477905273438, 11.019569396972656, 638.8955078125)","(-0.6884747743606567, 88.53329467773438, 21.581701278686523)","(-10.545441627502441, 91.49943542480469, 22.661245346069336)",POINT (0.4884312152862549 0.6030329465866089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,5,7083152296,18966743513,1,1,"(0.5174303650856018, 0.5994917154312134)","(0.47531193494796753, 0.602234959602356)",1,1,3.236358642578125,3.4803619384765625,"(-36.507240295410156, 11.284540176391602, 635.4513549804688)","(22.879680633544922, 10.989195823669434, 639.09130859375)","(4.402989864349365, 90.6631088256836, 22.356903076171875)","(-10.150012016296387, 90.16211700439453, 22.174497604370117)",POINT (0.4963711500167847 0.6008633375167847),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,5,7083168968,18966760185,1,1,"(0.5142829418182373, 0.6171420812606812)","(0.4698883891105652, 0.5828076004981995)",1,1,3.268035888671875,3.466796875,"(-36.34758758544922, 11.27569580078125, 635.154296875)","(23.035791397094727, 10.974756240844727, 639.3080444335938)","(3.31547212600708, 87.43951416015625, 21.183584213256836)","(-12.023985862731934, 93.71024322509766, 23.465951919555664)",POINT (0.4920856654644012 0.5999748408794403),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,5,7083185636,18966776852,1,1,"(0.5129425525665283, 0.5998989343643188)","(0.4702298045158386, 0.622535228729248)",1,1,3.241928100585937,3.482666015625,"(-36.23072814941406, 11.268270492553711, 635.26953125)","(23.120237350463867, 10.957586288452148, 638.8836059570312)","(2.852311372756958, 90.5887222290039, 22.329845428466797)","(-11.90600299835205, 86.45452117919922, 20.825071334838867)",POINT (0.4915861785411835 0.6112170815467834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,5,7083202303,18966793519,1,1,"(0.5074784159660339, 0.5963069200515747)","(0.4763679504394531, 0.5975710153579712)",1,1,3.2296295166015625,3.437484741210937,"(-36.13153076171875, 11.269683837890625, 635.358154296875)","(23.256122589111328, 10.963741302490234, 639.39501953125)","(0.9643274545669556, 91.24478149414062, 22.568584442138672)","(-9.785130500793457, 91.01390838623047, 22.484588623046875)",POINT (0.4919231832027435 0.596938967704773),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,5,7083218971,18966810186,1,1,"(0.5070046782493591, 0.6191195845603943)","(0.48191696405410767, 0.6072293519973755)",1,1,3.29736328125,3.454010009765625,"(-36.031681060791016, 11.262495040893555, 635.3258056640625)","(23.32888412475586, 10.945588111877441, 639.14111328125)","(0.8006206154823303, 87.0783462524414, 21.052143096923828)","(-7.8678083419799805, 89.24991607666016, 21.842559814453125)",POINT (0.4944608211517334 0.6131744682788849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,5,7083235637,18966826852,1,1,"(0.49761179089546204, 0.6115861535072327)","(0.4701361060142517, 0.6080276370048523)",1,1,3.2752838134765625,3.46856689453125,"(-35.92970657348633, 11.269164085388184, 635.279296875)","(23.43984603881836, 10.938323974609375, 639.121826171875)","(-2.44484281539917, 88.45423126220703, 21.552907943725586)","(-11.93838882446289, 89.10415649414062, 21.789445877075195)",POINT (0.4838739484548569 0.6098068952560425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,5,7083252305,18966843519,1,1,"(0.5136873126029968, 0.5976772904396057)","(0.48147085309028625, 0.603156328201294)",1,1,3.245025634765625,3.428817749023437,"(-35.882232666015625, 11.274898529052734, 635.6114501953125)","(23.505596160888672, 10.959881782531738, 639.5025634765625)","(3.1096436977386475, 90.99449920654297, 22.477508544921875)","(-8.021939277648926, 89.99380493164062, 22.11328887939453)",POINT (0.4975790828466415 0.6004168093204498),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,5,7083268972,18966860186,1,1,"(0.5034093260765076, 0.6031000018119812)","(0.4718489348888397, 0.6096828579902649)",1,1,3.262786865234375,3.438461303710937,"(-35.7402458190918, 11.277255058288574, 635.1005859375)","(23.592853546142578, 10.936899185180664, 638.8511962890625)","(-0.4416511654853821, 90.00410461425781, 22.117061614990234)","(-11.346565246582031, 88.80184173583984, 21.679443359375)",POINT (0.4876291304826736 0.606391429901123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,5,7083285639,18966876852,1,1,"(0.513774037361145, 0.60577791929245)","(0.4751737117767334, 0.6116306185722351)",1,1,3.2661590576171875,3.434844970703125,"(-35.70732879638672, 11.278900146484375, 635.5852661132812)","(23.682283401489258, 10.957358360290527, 639.4220581054688)","(3.1396138668060303, 89.51502990722656, 21.93899154663086)","(-10.197758674621582, 88.44611358642578, 21.549943923950195)",POINT (0.4944738745689392 0.6087042689323425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
