,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,7,33,275631173814,3960656626,1,1,"(0.6197376251220703, -0.07955434173345566)","(0.7042783498764038, 0.015525600872933865)",1,1,2.860687255859375,3.06671142578125,"(-7.822310447692871, -122.868408203125, 792.8570556640625)","(59.37797546386719, -126.22503662109375, 790.374755859375)","(41.76419448852539, 215.2589569091797, 67.7060775756836)","(71.06063842773438, 197.84303283691406, 61.36722183227539)",POINT (0.6620079874992371 -0.0320143704302609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631190481,3960673292,1,1,"(0.6270197033882141, -0.04262855276465416)","(0.7104476094245911, 0.0031811941880732775)",1,1,2.94610595703125,3.002685546875,"(-8.039341926574707, -122.8184585571289, 792.7659912109375)","(59.166805267333984, -126.1204605102539, 790.24267578125)","(44.287696838378906, 208.49520874023438, 65.24427032470703)","(73.1985092163086, 200.10418701171875, 62.19019317626953)",POINT (0.6687336564064026 -0.0197236792882904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631207148,3960689959,1,1,"(0.6188663840293884, -0.06544134765863419)","(0.7016353011131287, 0.0348946750164032)",1,1,2.8980865478515625,3.0884552001953125,"(-8.305549621582031, -122.8016586303711, 792.7599487304688)","(58.90892028808594, -126.02265930175781, 790.1669921875)","(41.4622802734375, 212.67385864257812, 66.76516723632812)","(70.14473724365234, 194.29519653320312, 60.075889587402344)",POINT (0.6602508425712585 -0.0152733363211155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631223816,3960706626,1,1,"(0.6225074529647827, -0.10016140341758728)","(0.7105141282081604, -0.011404696851968765)",1,1,2.8465728759765625,3.074569702148437,"(-8.616641998291016, -122.80613708496094, 792.735595703125)","(58.63018035888672, -125.93570709228516, 790.2518310546875)","(42.72404479980469, 219.03358459472656, 69.07992553710938)","(73.22156524658203, 202.7759246826172, 63.16259002685547)",POINT (0.6665107905864716 -0.055783050134778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631240489,3960723299,1,1,"(0.6183269023895264, -0.09284674376249313)","(0.7080686092376709, 0.01844693161547184)",1,1,2.8886260986328125,3.0948028564453125,"(-8.964128494262695, -122.8070297241211, 792.7618408203125)","(58.29657745361328, -125.76789093017578, 790.2279052734375)","(41.27532196044922, 217.69374084472656, 68.59228515625)","(72.37411499023438, 197.3079376220703, 61.17245864868164)",POINT (0.6631977558135986 -0.0371999060735106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631257157,3960739966,1,1,"(0.6184290051460266, -0.1144157201051712)","(0.7047218680381775, 0.04820377007126808)",1,1,2.854034423828125,3.1209716796875,"(-9.333724021911621, -122.80230712890625, 792.6663208007812)","(57.915321350097656, -125.53472900390625, 789.9688110351562)","(41.31071090698242, 221.64456176757812, 70.03025817871094)","(71.21434783935547, 191.85731506347656, 59.18866729736328)",POINT (0.661575436592102 -0.0331059750169516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631273824,3960756633,1,1,"(0.6258221864700317, -0.1041521281003952)","(0.710601270198822, 0.026018163189291954)",1,1,2.8848419189453125,3.1022491455078125,"(-9.70918083190918, -122.75778198242188, 792.639404296875)","(57.57381057739258, -125.28091430664062, 790.064453125)","(43.87270736694336, 219.7645721435547, 69.34598541259766)","(73.25177001953125, 195.92108154296875, 60.6677360534668)",POINT (0.6682117283344269 -0.0390669824555516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631290491,3960773299,1,1,"(0.6355917453765869, -0.04534834995865822)","(0.7123178243637085, 0.0274706669151783)",1,1,2.9496307373046875,3.0813140869140625,"(-10.070184707641602, -122.62105560302734, 792.7166748046875)","(57.2121696472168, -124.892822265625, 789.953369140625)","(47.25823211669922, 208.993408203125, 65.42559051513672)","(73.84661102294922, 195.65504455566406, 60.570858001708984)",POINT (0.6739547848701477 -0.00893884152174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631307158,3960789966,1,1,"(0.6261813640594482, -0.09014958143234253)","(0.7039932608604431, 0.04609428346157074)",1,1,2.9021759033203125,3.1144256591796875,"(-10.454798698425293, -122.31803894042969, 792.5843505859375)","(56.82002258300781, -124.37606811523438, 789.5927734375)","(43.99717330932617, 217.19969177246094, 68.4124755859375)","(70.96185302734375, 192.24374389648438, 59.32923126220703)",POINT (0.6650873124599457 -0.0220276489853859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631323826,3960806633,1,1,"(0.6025509834289551, -0.09630395472049713)","(0.7064250111579895, 0.012343074195086956)",1,1,2.8216552734375,3.075531005859375,"(-10.845383644104004, -121.95819091796875, 792.3989868164062)","(56.42477035522461, -123.86625671386719, 789.4549560546875)","(35.80839920043945, 218.32701110839844, 68.8227310180664)","(71.80455017089844, 198.42599487304688, 61.57936477661133)",POINT (0.6544879972934723 -0.0419804402627051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631357162,3960839968,1,1,"(0.6227042078971863, -0.07727101445198059)","(0.701147735118866, 0.04092211648821831)",1,1,2.8814849853515625,3.1173858642578125,"(-11.676753997802734, -121.27099609375, 791.9581909179688)","(55.56689453125, -122.7480239868164, 788.477783203125)","(42.79220962524414, 214.84072875976562, 67.55382537841797)","(69.97576141357422, 193.19113159179688, 59.67401885986328)",POINT (0.6619259715080261 -0.0181744489818811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631373832,3960856638,1,1,"(0.6244263648986816, -0.08237609267234802)","(0.7068986892700195, 0.02271161787211895)",1,1,2.8583984375,3.0829010009765625,"(-12.037073135375977, -121.01421356201172, 791.755615234375)","(55.20771789550781, -122.29481506347656, 788.107177734375)","(43.389015197753906, 215.7758331298828, 67.89420318603516)","(71.96869659423828, 196.5267791748047, 60.88811111450195)",POINT (0.6656625270843506 -0.0298322374001145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631390499,3960873304,1,1,"(0.6136463284492493, -0.10296226292848587)","(0.7091833353042603, 0.029756665229797363)",1,1,2.8152618408203125,3.1031036376953125,"(-12.380592346191406, -120.82032012939453, 791.5538330078125)","(54.85588836669922, -121.8761215209961, 787.4771728515625)","(39.6533317565918, 219.54661560058594, 69.26667022705078)","(72.7603988647461, 195.23631286621094, 60.418487548828125)",POINT (0.6614148318767548 -0.0366027988493443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631407166,3960889971,1,1,"(0.6265662312507629, -0.07214131951332092)","(0.70407634973526, 0.05434808507561684)",1,1,2.8516082763671875,3.1192626953125,"(-12.610626220703125, -120.59550476074219, 791.132080078125)","(54.602928161621094, -121.46780395507812, 786.7620849609375)","(44.13056182861328, 213.90110778808594, 67.21187591552734)","(70.99066162109375, 190.7318572998047, 58.778995513916016)",POINT (0.6653212904930115 -0.008896617218852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631423833,3960906637,1,1,"(0.6253810524940491, -0.08785759657621384)","(0.7094999551773071, 0.04008369520306587)",1,1,2.8502960205078125,3.0790557861328125,"(-12.80693531036377, -120.40771484375, 790.640869140625)","(54.38020324707031, -121.1429443359375, 786.1971435546875)","(43.7198486328125, 216.7798614501953, 68.25968170166016)","(72.87012481689453, 193.34471130371094, 59.72996139526367)",POINT (0.6674405038356781 -0.023886950686574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631440500,3960923304,1,1,"(0.35374143719673157, -0.06214239448308945)","(0.4594072699546814, 0.05515088513493538)",1,1,2.8412017822265625,3.02362060546875,"(-13.40500259399414, -120.21900177001953, 790.4473876953125)","(53.71989059448242, -120.75261688232422, 785.5518188476562)","(-50.4132194519043, 212.06959533691406, 66.54525756835938)","(-13.796137809753418, 190.58482360839844, 58.725433349609375)",POINT (0.4065743535757065 -0.003495754674077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631457168,3960939971,1,1,"(0.23346857726573944, -0.08878482133150101)","(0.28569740056991577, 0.016911683604121208)",1,1,2.821685791015625,3.0272979736328125,"(-13.959125518798828, -119.95790100097656, 789.9959106445312)","(53.077857971191406, -120.28717041015625, 784.7329711914062)","(-92.09215545654297, 216.94973754882812, 68.32145690917969)","(-73.99295806884766, 197.58914184570312, 61.274810791015625)",POINT (0.2595829889178276 -0.0359365688636899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631473835,3960956638,1,1,"(0.2538735866546631, -0.11535955220460892)","(0.3363949656486511, 0.0962558165192604)",1,1,2.8135223388671875,3.1108856201171875,"(-13.956518173217773, -119.68125915527344, 789.4617309570312)","(53.071414947509766, -119.7681655883789, 784.0333251953125)","(-85.02108764648438, 221.8174285888672, 70.09322357177734)","(-56.42440414428711, 183.05560302734375, 55.9849853515625)",POINT (0.2951342761516571 -0.0095518678426743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631490502,3960973304,1,1,"(0.22810575366020203, -0.12928427755832672)","(0.3018813729286194, 0.06943795084953308)",1,1,2.7622222900390625,3.044647216796875,"(-13.848313331604004, -119.39420318603516, 788.9676513671875)","(53.204803466796875, -119.31402587890625, 783.5648803710938)","(-93.95057678222656, 224.36802673339844, 71.02156066894531)","(-68.3846206665039, 187.9678497314453, 57.772926330566406)",POINT (0.2649935632944107 -0.0299231633543968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631507165,3960989967,1,1,"(0.24293246865272522, -0.08133150637149811)","(0.3136777877807617, 0.07171443104743958)",1,1,2.840057373046875,3.0493927001953125,"(-13.709510803222656, -119.15510559082031, 788.7164916992188)","(53.30314636230469, -118.73352813720703, 782.5932006835938)","(-88.81257629394531, 215.58448791503906, 67.82456970214844)","(-64.29674530029297, 187.5508575439453, 57.621192932128906)",POINT (0.2783051282167435 -0.0048085376620293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631523833,3961006634,1,1,"(0.25529128313064575, -0.08081325888633728)","(0.31171202659606934, 0.0663364827632904)",1,1,2.8319091796875,2.9963531494140625,"(-13.437878608703613, -118.89522552490234, 788.3160400390625)","(53.553245544433594, -118.20318603515625, 781.9561767578125)","(-84.52977752685547, 215.4895477294922, 67.79002380371094)","(-64.97793579101562, 188.53594970703125, 57.979705810546875)",POINT (0.2835016548633575 -0.0072383880615234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631540501,3961023302,1,1,"(0.2391517162322998, -0.08343953639268875)","(0.3094607889652252, 0.04670950770378113)",1,1,2.777435302734375,2.9631500244140625,"(-13.0770263671875, -118.58477783203125, 787.7296752929688)","(53.91912078857422, -117.75537109375, 781.6384887695312)","(-90.12273406982422, 215.9706268310547, 67.965087890625)","(-65.7580795288086, 192.13104248046875, 59.288185119628906)",POINT (0.2743062525987625 -0.0183650143444538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631557168,3961039968,1,1,"(0.235182985663414, -0.1110316589474678)","(0.3219185769557953, 0.053240422159433365)",1,1,2.729888916015625,2.973876953125,"(-12.643486976623535, -118.34430694580078, 787.5225830078125)","(54.319149017333984, -117.22322082519531, 780.9608154296875)","(-91.49805450439453, 221.02468872070312, 69.8046646118164)","(-61.44098663330078, 190.9347686767578, 58.852806091308594)",POINT (0.2785507813096046 -0.0288956183940172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,33,275631573835,3961056635,1,1,"(0.23175914585590363, -0.1056937500834465)","(0.31657078862190247, 0.06159403920173645)",1,1,2.7234649658203125,2.988861083984375,"(-12.117695808410645, -118.06683349609375, 787.1305541992188)","(54.81875991821289, -116.66102600097656, 780.2989501953125)","(-92.68453979492188, 220.0469512939453, 69.44876098632812)","(-63.29420471191406, 189.40464782714844, 58.295833587646484)",POINT (0.274164967238903 -0.022049855440855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
