,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,28,14,8365757920,8584154984,1,1,"(0.40509384870529175, 0.8563209176063538)","(0.4295588433742523, 0.7820332050323486)",1,1,3.3871002197265625,3.2425994873046875,"(-44.32591247558594, 17.539447784423828, 501.10589599609375)","(19.912662506103516, 12.94666862487793, 499.609130859375)","(-32.61771774291992, 43.8334846496582, 5.312317848205566)","(-24.139707565307617, 57.44085693359375, 10.264986991882324)",POINT (0.417326346039772 0.8191770613193512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,14,8365774588,8584171651,1,1,"(0.39699557423591614, 0.8436735272407532)","(0.4223611056804657, 0.7804575562477112)",1,1,3.3895721435546875,3.24493408203125,"(-44.372520446777344, 17.643823623657227, 501.7183837890625)","(19.90481185913086, 13.013423919677734, 500.0678405761719)","(-35.42406463623047, 46.150115966796875, 6.155529499053955)","(-26.633987426757812, 57.7294807434082, 10.370028495788574)",POINT (0.4096783399581909 0.8120655417442322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,14,8365791258,8584188321,1,1,"(0.40578603744506836, 0.8471428155899048)","(0.4178266227245331, 0.7611657381057739)",1,1,3.41058349609375,3.2481842041015625,"(-44.38994598388672, 17.75502586364746, 501.9563903808594)","(19.878524780273438, 13.100265502929688, 500.3609924316406)","(-32.37785720825195, 45.514644622802734, 5.9242119789123535)","(-28.205350875854492, 61.263179779052734, 11.656189918518066)",POINT (0.4118063300848007 0.8041542768478394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,14,8365807925,8584204987,1,1,"(0.4037117660045624, 0.8506534695625305)","(0.42838969826698303, 0.7705141305923462)",1,1,3.40826416015625,3.2516632080078125,"(-44.427974700927734, 17.886783599853516, 502.150146484375)","(19.773265838623047, 13.222663879394531, 500.381103515625)","(-33.0966682434082, 44.8715934753418, 5.690178394317627)","(-24.54486846923828, 59.55082321166992, 11.032967567443848)",POINT (0.4160507321357727 0.8105838000774384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,14,8365824593,8584221654,1,1,"(0.4091355800628662, 0.8521082401275635)","(0.4169805347919464, 0.7668149471282959)",1,1,3.4095458984375,3.2728424072265625,"(-44.518226623535156, 18.067806243896484, 502.46221923828125)","(19.70864486694336, 13.416912078857422, 501.1087951660156)","(-31.217111587524414, 44.605140686035156, 5.593166828155518)","(-28.498552322387695, 60.228389739990234, 11.279606819152832)",POINT (0.4130580574274063 0.8094615936279297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,14,8365841260,8584238321,1,1,"(0.40972578525543213, 0.8474507927894592)","(0.4195290803909302, 0.776570737361908)",1,1,3.410873413085937,3.2836456298828125,"(-44.634788513183594, 18.300031661987305, 502.8286437988281)","(19.571395874023438, 13.644158363342285, 501.41058349609375)","(-31.012592315673828, 45.4582405090332, 5.903692245483398)","(-27.615392684936523, 58.441429138183594, 10.629157066345215)",POINT (0.4146274328231812 0.8120107650756836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,14,8365857928,8584254988,1,1,"(0.41571229696273804, 0.8548446893692017)","(0.420156866312027, 0.7736937403678894)",1,1,3.4222412109375,3.2920684814453125,"(-44.795494079589844, 18.520065307617188, 503.2745361328125)","(19.421337127685547, 13.878680229187012, 501.61456298828125)","(-28.93804359436035, 44.10388946533203, 5.410752296447754)","(-27.397842407226562, 58.968414306640625, 10.820968627929688)",POINT (0.4179345816373825 0.8142692148685455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,14,8365874595,8584271655,1,1,"(0.40705370903015137, 0.8701854944229126)","(0.4395621716976166, 0.8094801902770996)",1,1,3.404083251953125,3.297882080078125,"(-44.9378547668457, 18.811012268066406, 503.7672119140625)","(19.227375030517578, 14.207752227783203, 501.03863525390625)","(-31.938570022583008, 41.29389953613281, 4.3879594802856445)","(-20.673185348510742, 52.413360595703125, 8.435140609741211)",POINT (0.423307940363884 0.8398328423500061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,14,8365891262,8584288321,1,1,"(0.42616593837738037, 0.6529931426048279)","(0.45915448665618896, 0.5879552960395813)",1,1,3.5033721923828125,3.357421875,"(-44.969329833984375, 19.474246978759766, 504.24346923828125)","(19.028244018554688, 14.94670295715332, 501.99969482421875)","(-25.315475463867188, 81.0772933959961, 18.86794090270996)","(-13.883749008178711, 92.99037170410156, 23.203933715820312)",POINT (0.4426602125167847 0.6204742193222046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,14,8365907928,8584304987,1,1,"(0.4377458691596985, 0.5054131150245667)","(0.4404017925262451, 0.40788534283638)",1,1,3.470001220703125,3.3447265625,"(-45.07350158691406, 20.19561767578125, 504.64239501953125)","(18.86916732788086, 15.845621109008789, 502.70611572265625)","(-21.302610397338867, 108.1097183227539, 28.70695686340332)","(-20.382240295410156, 125.97400665283203, 35.209007263183594)",POINT (0.4390738308429718 0.4566492289304733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
