,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,45,21,79204664348,9583467823,1,1,"(0.46268463134765625, 0.7482882738113403)","(0.4396391212940216, 0.6409333944320679)",1,1,3.0102996826171875,3.2683868408203125,"(-30.359481811523438, -4.0476274490356445, 618.17431640625)","(29.274166107177734, -9.582542419433594, 625.0184936523438)","(-14.51305866241455, 63.487388610839844, 12.465737342834473)","(-22.475852966308594, 83.09434509277344, 19.60206413269043)",POINT (0.4511618763208389 0.6946108341217041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,21,79204681017,9583484490,1,1,"(0.4449341893196106, 0.4749146103858948)","(0.4247885048389435, 0.42644667625427246)",1,1,2.9987945556640625,3.327377319335937,"(-30.52666473388672, -3.65316104888916, 618.5184326171875)","(29.00688934326172, -9.204174041748047, 625.4334106445312)","(-20.646289825439453, 113.41547393798828, 30.638072967529297)","(-27.60712242126465, 122.26750946044922, 33.85993957519531)",POINT (0.434861347079277 0.4506806433200836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,21,79204697688,9583501161,1,1,"(0.462179958820343, 0.4372015595436096)","(0.4221205413341522, 0.3548755645751953)",1,1,2.985809326171875,3.35015869140625,"(-30.67264175415039, -3.4379618167877197, 619.1099243164062)","(28.778976440429688, -8.987883567810059, 625.9526977539062)","(-14.687443733215332, 120.30326843261719, 33.1450080871582)","(-28.528982162475586, 135.33901977539062, 38.617618560791016)",POINT (0.4421502500772476 0.3960385620594025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,21,79204714355,9583517827,1,1,"(0.4652074873447418, 0.4142635762691498)","(0.4147941768169403, 0.3513142764568329)",1,1,3.0077362060546875,3.315902709960937,"(-30.87523078918457, -3.5210728645324707, 619.1006469726562)","(28.619640350341797, -9.02409553527832, 626.0538940429688)","(-13.641340255737305, 124.49258422851562, 34.669822692871094)","(-31.060420989990234, 135.9894256591797, 38.854347229003906)",POINT (0.4400008320808411 0.3827889263629913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,21,79204731023,9583534495,1,1,"(0.46101415157318115, 0.39362168312072754)","(0.41091570258140564, 0.3446577787399292)",1,1,3.009124755859375,3.3598785400390625,"(-31.09136199951172, -3.5829102993011475, 619.2090454101562)","(28.43383026123047, -9.037552833557129, 626.2435302734375)","(-15.090258598327637, 128.26255798339844, 36.04198455810547)","(-32.40053176879883, 137.2051544189453, 39.296810150146484)",POINT (0.4359649270772934 0.3691397309303284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,21,79204747690,9583551161,1,1,"(0.468461275100708, 0.4169975221157074)","(0.4217413365840912, 0.33491501212120056)",1,1,3.0126953125,3.315948486328125,"(-31.316938400268555, -3.6164445877075195, 619.37939453125)","(28.23552703857422, -9.047781944274902, 626.2716064453125)","(-12.517073631286621, 123.99325561523438, 34.48809051513672)","(-28.65999984741211, 138.9845428466797, 39.94446563720703)",POINT (0.4451013058423996 0.375956267118454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,21,79204764356,9583567827,1,1,"(0.4734000265598297, 0.4127810597419739)","(0.42220738530158997, 0.369159460067749)",1,1,3.027206420898437,3.3786773681640625,"(-31.519365310668945, -3.6504569053649902, 619.444580078125)","(28.058080673217773, -9.035066604614258, 626.3409423828125)","(-10.810622215270996, 124.76335906982422, 34.76833724975586)","(-28.49896240234375, 132.73025512695312, 37.66804504394531)",POINT (0.4478037059307098 0.3909702599048614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,21,79204781025,9583584495,1,1,"(0.4602086544036865, 0.40480121970176697)","(0.4172195494174957, 0.3475628197193146)",1,1,3.000717163085937,3.357879638671875,"(-31.706438064575195, -3.656782865524292, 619.564453125)","(27.898113250732422, -8.991067886352539, 626.3857421875)","(-15.368568420410156, 126.22076416015625, 35.29880142211914)","(-30.2224063873291, 136.67457580566406, 39.103729248046875)",POINT (0.4387141019105911 0.3761820197105408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,21,79204797691,9583601161,1,1,"(0.4632662832736969, 0.4156499207019806)","(0.4104386270046234, 0.3500133454799652)",1,1,3.024276733398437,3.4040985107421875,"(-31.875812530517578, -3.608421802520752, 619.6446533203125)","(27.759201049804688, -8.915069580078125, 626.3538818359375)","(-14.312074661254883, 124.23939514160156, 34.5776252746582)","(-32.565372467041016, 136.22703552246094, 38.94080352783203)",POINT (0.4368524551391602 0.3828316330909729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,21,79204814358,9583617827,1,1,"(0.46803003549575806, 0.4135974049568176)","(0.4157923460006714, 0.3516148030757904)",1,1,3.0347900390625,3.355255126953125,"(-31.98800277709961, -3.5744152069091797, 619.569091796875)","(27.65233039855957, -8.801119804382324, 626.3412475585938)","(-12.6660737991333, 124.61426544189453, 34.71406173706055)","(-30.71551513671875, 135.9345703125, 38.83430480957031)",POINT (0.4419111907482147 0.382606104016304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
