,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,17,6,167619457030,3033829698,1,1,"(0.48649004101753235, 0.585824191570282)","(0.527656614780426, 0.523537814617157)",1,1,3.4857635498046875,3.4445343017578125,"(-54.00698471069336, 24.528156280517578, 622.0410766601562)","(4.016168594360352, 26.659374237060547, 616.9710083007812)","(-4.410979270935059, 93.38070678710938, 23.346071243286133)","(9.854751586914062, 104.7898178100586, 27.49857521057129)",POINT (0.5070733278989792 0.5546810030937195),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619473696,3033846364,1,1,"(0.486763596534729, 0.5851800441741943)","(0.5344074368476868, 0.5205005407333374)",1,1,3.481918334960937,3.43511962890625,"(-53.9062385559082, 24.615842819213867, 622.22998046875)","(4.101141929626465, 26.72208595275879, 617.0635375976562)","(-4.3161702156066895, 93.49871826171875, 23.388944625854492)","(12.194165229797363, 105.34613037109375, 27.701091766357422)",POINT (0.5105855166912079 0.5528402924537659),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619490370,3033863036,1,1,"(0.4851241409778595, 0.5850843191146851)","(0.5273622274398804, 0.5071237683296204)",1,1,3.48626708984375,3.4542236328125,"(-53.809234619140625, 24.72011947631836, 622.3895263671875)","(4.207236289978027, 26.79494285583496, 617.2730712890625)","(-4.8843183517456055, 93.5162353515625, 23.395368576049805)","(9.752744674682617, 107.79637145996094, 28.592880249023438)",POINT (0.5062431842088699 0.5461040437221527),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619507036,3033879702,1,1,"(0.48688799142837524, 0.579547643661499)","(0.528322696685791, 0.511884331703186)",1,1,3.4847869873046875,3.4465789794921875,"(-53.71817398071289, 24.78582000732422, 622.783203125)","(4.305258750915527, 26.847810745239258, 617.2725830078125)","(-4.273074626922607, 94.5303955078125, 23.76450538635254)","(10.08557415008545, 106.92439270019531, 28.275503158569336)",POINT (0.5076053440570831 0.5457159876823425),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619523705,3033896369,1,1,"(0.4843613803386688, 0.5716196298599243)","(0.5282476544380188, 0.5227894186973572)",1,1,3.48681640625,3.4407958984375,"(-53.61988830566406, 24.844039916992188, 622.864501953125)","(4.404775142669678, 26.913196563720703, 617.630615234375)","(-5.148635387420654, 95.98260498046875, 24.29300308227539)","(10.05956745147705, 104.9268798828125, 27.548477172851562)",POINT (0.5063045173883438 0.5472045242786407),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619540372,3033913036,1,1,"(0.48200926184654236, 0.574596107006073)","(0.5291883945465088, 0.5337089896202087)",1,1,3.469879150390625,3.45343017578125,"(-53.50589370727539, 24.86358642578125, 622.829833984375)","(4.498600959777832, 26.90958023071289, 617.4605102539062)","(-5.963716983795166, 95.4373779296875, 24.09459686279297)","(10.385576248168945, 102.92671966552734, 26.820514678955078)",POINT (0.5055988281965256 0.5541525483131409),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619557038,3033929702,1,1,"(0.4821621775627136, 0.5623777508735657)","(0.5270131826400757, 0.5188349485397339)",1,1,3.453353881835937,3.4337921142578125,"(-53.41300964355469, 24.879140853881836, 622.9429931640625)","(4.612919807434082, 26.92215347290039, 617.818115234375)","(-5.91072416305542, 97.6754379272461, 24.909177780151367)","(9.631770133972168, 105.65123748779297, 27.812101364135742)",POINT (0.5045876801013947 0.5406063497066498),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619573707,3033946369,1,1,"(0.480170875787735, 0.572036623954773)","(0.5225863456726074, 0.5202855467796326)",1,1,3.450469970703125,3.437042236328125,"(-53.30598449707031, 24.89751434326172, 623.0697021484375)","(4.711286544799805, 26.890867233276367, 617.6268920898438)","(-6.600783824920654, 95.90620422363281, 24.265230178833008)","(8.097721099853516, 105.3855209350586, 27.71541976928711)",POINT (0.5013786107301712 0.5461610853672028),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619590374,3033963036,1,1,"(0.48262059688568115, 0.5291613340377808)","(0.5301851630210876, 0.48836296796798706)",1,1,3.45208740234375,3.43994140625,"(-53.18912887573242, 25.013294219970703, 623.0999145507812)","(4.840694904327393, 26.961395263671875, 617.7412109375)","(-5.7518839836120605, 103.75972747802734, 27.12367820739746)","(10.730977058410645, 111.23281860351562, 29.843656539916992)",POINT (0.5064028799533844 0.5087621510028839),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,6,167619607042,3033979702,1,1,"(0.4709777534008026, 0.3609744906425476)","(0.507037341594696, 0.28606176376342773)",1,1,3.4423828125,3.4486846923828125,"(-53.03448486328125, 25.317073822021484, 622.897216796875)","(4.955482482910156, 27.213172912597656, 618.1194458007812)","(-9.78654956817627, 134.5667266845703, 38.33652877807617)","(2.7094128131866455, 148.28860473632812, 43.3308219909668)",POINT (0.4890075474977493 0.3235181272029877),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
