,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,28,23,8117699951,8336104566,1,1,"(0.43780308961868286, 0.36664706468582153)","(0.46594133973121643, 0.3262053430080414)",1,1,3.6671142578125,3.514923095703125,"(-20.236610412597656, 10.380398750305176, 549.4295043945312)","(44.110076904296875, 8.461553573608398, 547.412109375)","(-21.28278350830078, 133.5276641845703, 37.95835494995117)","(-11.531845092773438, 140.93544006347656, 40.654537200927734)",POINT (0.4518722146749496 0.3464262038469315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117716619,8336121233,1,1,"(0.44059044122695923, 0.3681088089942932)","(0.47099682688713074, 0.3227080702781677)",1,1,3.665985107421875,3.4937744140625,"(-20.330190658569336, 10.430676460266113, 549.507568359375)","(43.981666564941406, 8.511613845825195, 547.1275634765625)","(-20.316858291625977, 133.25990295410156, 37.86093521118164)","(-9.77994441986084, 141.57603454589844, 40.8876953125)",POINT (0.455793634057045 0.3454084396362305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117733286,8336137900,1,1,"(0.45085421204566956, 0.3565657436847687)","(0.4766535460948944, 0.3107653856277466)",1,1,3.6353607177734375,3.494247436523437,"(-20.44886589050293, 10.564335823059082, 549.6827392578125)","(43.81892395019531, 8.663455963134766, 547.0980834960938)","(-16.760086059570312, 135.37428283691406, 38.63044738769531)","(-7.819675445556641, 143.76358032226562, 41.683937072753906)",POINT (0.463753879070282 0.3336655646562576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117749953,8336154566,1,1,"(0.4546005129814148, 0.3359708786010742)","(0.46695461869239807, 0.28916776180267334)",1,1,3.619796752929688,3.4891815185546875,"(-20.59626007080078, 10.604598999023438, 549.6566162109375)","(43.70384979248047, 8.766498565673828, 546.9964599609375)","(-15.461857795715332, 139.1466827392578, 40.003440856933594)","(-11.180712699890137, 147.71966552734375, 43.1237678527832)",POINT (0.4607775658369064 0.3125693202018738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117766620,8336171233,1,1,"(0.456630676984787, 0.3379284143447876)","(0.46602940559387207, 0.2873295545578003)",1,1,3.616470336914064,3.4741668701171875,"(-20.761512756347656, 10.596147537231445, 549.6791381835938)","(43.53081512451172, 8.77867603302002, 546.6676025390625)","(-14.758325576782227, 138.7880859375, 39.87302017211914)","(-11.501321792602539, 148.05633544921875, 43.24641418457031)",POINT (0.4613300412893295 0.312628984451294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117783291,8336187903,1,1,"(0.4593803882598877, 0.3466850817203522)","(0.46711811423301697, 0.2903907299041748)",1,1,3.60418701171875,3.467529296875,"(-20.932300567626953, 10.609724044799805, 549.6512451171875)","(43.415428161621094, 8.82634162902832, 546.8507080078125)","(-13.805442810058594, 137.18414306640625, 39.289154052734375)","(-11.124048233032227, 147.4956512451172, 43.042240142822266)",POINT (0.4632492512464523 0.3185379058122635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117799958,8336204570,1,1,"(0.4629620313644409, 0.3477269113063812)","(0.4725448489189148, 0.2801060676574707)",1,1,3.5920867919921875,3.4482879638671875,"(-21.109460830688477, 10.592398643493652, 549.6222534179688)","(43.25812911987305, 8.85226058959961, 546.9036865234375)","(-12.564291000366211, 136.9932861328125, 39.219757080078125)","(-9.24347972869873, 149.37950134277344, 43.72792434692383)",POINT (0.4677534401416779 0.313916489481926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117816626,8336221237,1,1,"(0.45723676681518555, 0.32694199681282043)","(0.4705888628959656, 0.27421700954437256)",1,1,3.568695068359375,3.4221954345703125,"(-21.277137756347656, 10.557088851928711, 549.4610595703125)","(43.091373443603516, 8.875288009643555, 546.7080078125)","(-14.548290252685547, 140.80052185058594, 40.60538101196289)","(-9.921304702758789, 150.4582061767578, 44.12053680419922)",POINT (0.4639128148555756 0.3005795031785965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117833293,8336237904,1,1,"(0.45777061581611633, 0.3287144899368286)","(0.47391435503959656, 0.27434250712394714)",1,1,3.559555053710937,3.3964996337890625,"(-21.458385467529297, 10.5387601852417, 549.3483276367188)","(42.91332244873047, 8.911170959472656, 546.6138916015625)","(-14.363302230834961, 140.475830078125, 40.48725891113281)","(-8.768901824951172, 150.43519592285156, 44.11224365234375)",POINT (0.4658424854278564 0.3015284985303879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117849959,8336254570,1,1,"(0.4570690095424652, 0.3151291012763977)","(0.4648803472518921, 0.2862178087234497)",1,1,3.547393798828125,3.394683837890625,"(-21.63863754272461, 10.513211250305176, 549.1854248046875)","(42.727195739746094, 8.935700416564941, 546.37060546875)","(-14.606424331665039, 142.96429443359375, 41.392948150634766)","(-11.899521827697754, 148.260009765625, 43.32044219970703)",POINT (0.4609746783971786 0.3006734549999237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117866627,8336271237,1,1,"(0.45776331424713135, 0.30126532912254333)","(0.4633105397224426, 0.2903297543525696)",1,1,3.536849975585937,3.38726806640625,"(-21.821285247802734, 10.476219177246094, 549.006103515625)","(42.53285217285156, 8.969478607177734, 546.12841796875)","(-14.365822792053223, 145.5037384033203, 42.31724166870117)","(-12.443517684936523, 147.50682067871094, 43.04629135131836)",POINT (0.460536926984787 0.2957975417375565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8117883294,8336287904,1,1,"(0.4567500352859497, 0.2974318861961365)","(0.469194233417511, 0.2830214500427246)",1,1,3.522308349609375,3.36663818359375,"(-22.019878387451172, 10.458221435546875, 548.7750854492188)","(42.349708557128906, 9.003480911254883, 546.117919921875)","(-14.716971397399902, 146.20591735839844, 42.57279968261719)","(-10.404605865478516, 148.84547424316406, 43.53358459472656)",POINT (0.4629721343517304 0.2902266681194305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8117899961,8336304570,1,1,"(0.4539359509944916, 0.30775582790374756)","(0.46727561950683594, 0.27822354435920715)",1,1,3.50140380859375,3.357284545898437,"(-22.212909698486328, 10.441856384277344, 548.59423828125)","(42.15967559814453, 9.029107093811035, 546.0579833984375)","(-15.69215202331543, 144.31484985351562, 41.88455581665039)","(-11.069466590881348, 149.72433471679688, 43.8533935546875)",POINT (0.4606057852506638 0.2929896861314774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8117916633,8336321242,1,1,"(0.4512632191181183, 0.3148346245288849)","(0.46467524766921997, 0.2849520444869995)",1,1,3.48907470703125,3.350555419921875,"(-22.40679168701172, 10.420755386352539, 548.4636840820312)","(41.96281051635742, 9.0548095703125, 545.947998046875)","(-16.61833953857422, 143.0182342529297, 41.4125862121582)","(-11.970602035522461, 148.49185180664062, 43.40485763549805)",POINT (0.4579692333936691 0.2998933345079422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117933301,8336337909,1,1,"(0.4485381543636322, 0.3257591426372528)","(0.46905243396759033, 0.2850501537322998)",1,1,3.473419189453125,3.3298797607421875,"(-22.603071212768555, 10.404325485229492, 548.31591796875)","(41.764137268066406, 9.07722282409668, 545.841796875)","(-17.56267547607422, 141.01715087890625, 40.68431854248047)","(-10.453736305236816, 148.473876953125, 43.39833450317383)",POINT (0.4587952941656113 0.3054046481847763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117949967,8336354575,1,1,"(0.4512087106704712, 0.3246587812900543)","(0.46742457151412964, 0.28143423795700073)",1,1,3.4602508544921875,3.316070556640625,"(-22.81227684020996, 10.374801635742188, 548.250732421875)","(41.55194091796875, 9.089786529541016, 545.6516723632812)","(-16.63723373413086, 141.2187042236328, 40.7576789855957)","(-11.017850875854492, 149.13623046875, 43.63932800292969)",POINT (0.4593166410923004 0.3030465096235275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117966626,8336371233,1,1,"(0.4526664614677429, 0.3241809606552124)","(0.47037622332572937, 0.2691095769405365)",1,1,3.43695068359375,3.28607177734375,"(-23.01825714111328, 10.340242385864258, 548.1354370117188)","(41.33765411376953, 9.090116500854492, 545.4453125)","(-16.132083892822266, 141.30625915527344, 40.78946304321289)","(-9.994994163513184, 151.39373779296875, 44.46105194091797)",POINT (0.4615213423967362 0.2966452687978744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117983293,8336387900,1,1,"(0.4524542987346649, 0.3257673680782318)","(0.4700278341770172, 0.27220287919044495)",1,1,3.4351348876953125,3.278915405273437,"(-23.225208282470703, 10.320540428161621, 547.9703369140625)","(41.119117736816406, 9.111808776855469, 545.2228393554688)","(-16.205595016479492, 141.01565551757812, 40.68375015258789)","(-10.115715026855469, 150.82713317871094, 44.25482940673828)",POINT (0.4612410664558411 0.2989851236343384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8117999960,8336404566,1,1,"(0.45061904191970825, 0.31662559509277344)","(0.4658355712890625, 0.2842837870121002)",1,1,3.4230499267578125,3.2821502685546875,"(-23.435583114624023, 10.277426719665527, 547.8382568359375)","(40.905738830566406, 9.123756408691406, 545.097900390625)","(-16.841577529907227, 142.69017028808594, 41.2932014465332)","(-11.568490982055664, 148.61427307128906, 43.44936752319336)",POINT (0.4582273066043854 0.3004546910524368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8118016627,8336421233,1,1,"(0.45086008310317993, 0.31962868571281433)","(0.4664407968521118, 0.2787187397480011)",1,1,3.4386138916015625,3.26544189453125,"(-23.65159034729004, 10.241439819335938, 547.8392333984375)","(40.699928283691406, 9.1319580078125, 545.0910034179688)","(-16.7580623626709, 142.1400909423828, 41.092979431152344)","(-11.358771324157715, 149.63363647460938, 43.82035827636719)",POINT (0.4586504399776459 0.2991737127304077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8118033295,8336437900,1,1,"(0.4093601107597351, 0.3501375615596771)","(0.4427976906299591, 0.2900896370410919)",1,1,3.434844970703125,3.2784881591796875,"(-24.054950714111328, 10.24843692779541, 547.5740356445312)","(40.202423095703125, 9.188695907592773, 545.1343994140625)","(-31.13931655883789, 136.55174255371094, 39.05899429321289)","(-19.55196762084961, 147.55079650878906, 43.06232452392578)",POINT (0.4260789006948471 0.3201135993003845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,23,8118049966,8336454571,1,1,"(0.376930296421051, 0.2919982075691223)","(0.3643457293510437, 0.24375870823860168)",1,1,3.38177490234375,3.266387939453125,"(-24.516881942749023, 10.262502670288086, 548.55859375)","(39.70307922363281, 9.205981254577637, 544.2828369140625)","(-42.37742233276367, 147.20120239257812, 42.93507766723633)","(-46.738441467285156, 156.0372772216797, 46.151206970214844)",POINT (0.3706380128860474 0.267878457903862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118066634,8336471238,1,1,"(0.349796861410141, 0.28899049758911133)","(0.3650134205818176, 0.2623170018196106)",1,1,3.3690948486328125,3.272689819335937,"(-24.782352447509766, 10.212484359741211, 547.2691650390625)","(39.508541107177734, 9.27465534210205, 545.05029296875)","(-51.780155181884766, 147.7521209716797, 43.135623931884766)","(-46.507057189941406, 152.637939453125, 44.91392135620117)",POINT (0.3574051409959793 0.275653749704361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118083300,8336487904,1,1,"(0.341107040643692, 0.29351115226745605)","(0.3666639029979706, 0.2565017342567444)",1,1,3.3793487548828125,3.2712860107421875,"(-25.009260177612305, 10.175447463989258, 547.0008544921875)","(39.294437408447266, 9.284520149230957, 545.07568359375)","(-54.79149627685547, 146.924072265625, 42.834224700927734)","(-45.93510055541992, 153.70315551757812, 45.301544189453125)",POINT (0.3538854718208313 0.2750064432621002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118099968,8336504571,1,1,"(0.3472971022129059, 0.2912428677082062)","(0.3774406909942627, 0.24719640612602234)",1,1,3.3734130859375,3.2792205810546875,"(-25.28609848022461, 10.189558029174805, 547.1297607421875)","(39.04782485961914, 9.305597305297852, 545.3038940429688)","(-52.64640808105469, 147.33956909179688, 42.985408782958984)","(-42.200565338134766, 155.40760803222656, 45.92196273803711)",POINT (0.3623688966035843 0.2692196369171143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118116635,8336521238,1,1,"(0.3458273410797119, 0.28731968998908997)","(0.3682735860347748, 0.23378559947013855)",1,1,3.353729248046875,3.267913818359375,"(-25.545272827148438, 10.190614700317383, 547.05859375)","(38.77075958251953, 9.305734634399414, 544.95458984375)","(-53.155738830566406, 148.0581817626953, 43.24696731567383)","(-45.37728500366211, 157.8640899658203, 46.8160285949707)",POINT (0.3570504635572434 0.2605526447296143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118133303,8336537905,1,1,"(0.34689703583717346, 0.2973472476005554)","(0.3753066956996918, 0.24964891374111176)",1,1,3.3495330810546875,3.265045166015625,"(-25.854263305664062, 10.203378677368164, 547.1665649414062)","(38.476654052734375, 9.38882827758789, 544.955078125)","(-52.78504943847656, 146.22142028808594, 42.57844543457031)","(-42.9400634765625, 154.95835876464844, 45.75851821899414)",POINT (0.3611018657684326 0.2734980806708336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118149971,8336554573,1,1,"(0.3423627018928528, 0.2819153368473053)","(0.3779032826423645, 0.2514343857765198)",1,1,3.3275299072265625,3.2666473388671875,"(-26.16311264038086, 10.20309066772461, 547.158203125)","(38.16364288330078, 9.442190170288086, 544.9576416015625)","(-54.356361389160156, 149.048095703125, 43.607295989990234)","(-42.040260314941406, 154.63133239746094, 45.63942337036133)",POINT (0.3601329922676086 0.2666748613119125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118166638,8336571239,1,1,"(0.34289872646331787, 0.293498158454895)","(0.3714899718761444, 0.24331223964691162)",1,1,3.3499755859375,3.2671356201171875,"(-26.467933654785156, 10.208953857421875, 547.1318969726562)","(37.834983825683594, 9.48701286315918, 544.6802368164062)","(-54.17060470581055, 146.9264678955078, 42.835060119628906)","(-44.26270294189453, 156.1190643310547, 46.18094253540039)",POINT (0.3571943491697311 0.2684051990509033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118183306,8336587907,1,1,"(0.341802179813385, 0.2907944619655609)","(0.3741772174835205, 0.2563338577747345)",1,1,3.345489501953125,3.2654266357421875,"(-26.80301284790039, 10.223068237304688, 547.2039794921875)","(37.498939514160156, 9.593313217163086, 544.6680908203125)","(-54.55060577392578, 147.42169189453125, 43.01533126831055)","(-43.33147048950195, 153.73391723632812, 45.31269836425781)",POINT (0.3579896986484528 0.2735641598701477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,23,8118199974,8336604574,1,1,"(0.34230300784111023, 0.289553165435791)","(0.37848857045173645, 0.24344448745250702)",1,1,3.3313751220703125,3.2643585205078125,"(-27.145214080810547, 10.237645149230957, 547.2249145507812)","(37.14605712890625, 9.644628524780273, 544.6573486328125)","(-54.377052307128906, 147.64906311035156, 43.09809112548828)","(-41.837432861328125, 156.09486389160156, 46.17205810546875)",POINT (0.3603957891464233 0.266498826444149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
