,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,55,25,837670745051,1621820951,1,1,"(0.4848472774028778, 0.686309278011322)","(0.4835525155067444, 0.7048673033714294)",1,1,3.25811767578125,3.156585693359375,"(-37.089866638183594, 50.450103759765625, 507.199951171875)","(20.438087463378906, 48.44085693359375, 510.5606994628906)","(-6.855307102203369, 74.80702209472656, 16.585779190063477)","(-7.302672386169434, 71.41765594482422, 15.3521089553833)",POINT (0.4841998964548111 0.6955882906913757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,25,837670761718,1621837617,1,1,"(0.48202067613601685, 0.6939514875411987)","(0.48271623253822327, 0.7039384841918945)",1,1,3.2595672607421875,3.148895263671875,"(-37.05447769165039, 50.480918884277344, 507.13067626953125)","(20.465328216552734, 48.476844787597656, 510.718505859375)","(-7.831976890563965, 73.41126251220703, 16.077800750732422)","(-7.591623783111572, 71.58727264404297, 15.413869857788086)",POINT (0.4823684543371201 0.6989449858665466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,25,837670778385,1621854284,1,1,"(0.48343074321746826, 0.6912927627563477)","(0.48167863488197327, 0.7047011852264404)",1,1,3.249618530273437,3.146942138671875,"(-37.02123260498047, 50.49388885498047, 507.13604736328125)","(20.509021759033203, 48.47960662841797, 510.57098388671875)","(-7.344758987426758, 73.8968734741211, 16.25447654724121)","(-7.950145721435547, 71.447998046875, 15.363142013549805)",POINT (0.4825546890497208 0.697996973991394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,25,837670795053,1621870951,1,1,"(0.48622357845306396, 0.6796370148658752)","(0.47995269298553467, 0.6957988739013672)",1,1,3.2230987548828125,3.1219482421875,"(-36.958274841308594, 50.475929260253906, 506.955322265625)","(20.55740737915039, 48.492977142333984, 510.4666748046875)","(-6.379760265350342, 76.02565002441406, 17.029251098632812)","(-8.546509742736816, 73.07389831542969, 15.954907417297363)",POINT (0.4830881357192993 0.6877179443836212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,25,837670811719,1621887617,1,1,"(0.4613817036151886, 0.6142744421958923)","(0.47242799401283264, 0.6367935538291931)",1,1,3.2340240478515625,3.171249389648437,"(-36.94845962524414, 50.63787841796875, 506.94293212890625)","(20.554603576660156, 48.66401672363281, 510.5677795410156)","(-14.963257789611816, 87.9632339477539, 21.37424659729004)","(-11.146482467651367, 83.85041809082031, 19.877294540405273)",POINT (0.4669048488140106 0.6255339980125427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,25,837670828388,1621904284,1,1,"(0.4543132185935974, 0.46318262815475464)","(0.4598219692707062, 0.4227350056171417)",1,1,3.2288970947265625,3.12957763671875,"(-36.93482971191406, 51.18695831298828, 507.0163879394531)","(20.487606048583984, 49.13435745239258, 510.48443603515625)","(-17.40559959411621, 115.55815887451172, 31.4179744720459)","(-15.502176284790039, 122.94538116455078, 34.10669708251953)",POINT (0.4570675939321518 0.4429588168859482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,25,837670845059,1621920955,1,1,"(0.4517937898635864, 0.3210584819316864)","(0.44210782647132874, 0.3185834586620331)",1,1,3.22705078125,3.102813720703125,"(-36.861976623535156, 51.57886505126953, 506.76531982421875)","(20.457674026489258, 49.60500717163086, 510.42706298828125)","(-18.276126861572266, 141.5152587890625, 40.865562438964844)","(-21.622859954833984, 141.96728515625, 41.030094146728516)",POINT (0.4469508081674576 0.3198209702968597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,25,837670861725,1621937621,1,1,"(0.45581284165382385, 0.3047902584075928)","(0.4300727844238281, 0.30322733521461487)",1,1,3.217315673828125,3.11944580078125,"(-36.811100006103516, 51.65716552734375, 506.7552185058594)","(20.56038475036621, 49.69410705566406, 510.7112121582031)","(-16.88743019104004, 144.48641967773438, 41.94701385498047)","(-25.781282424926758, 144.77188110351562, 42.0508918762207)",POINT (0.442942813038826 0.3040087968111038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,25,837670878393,1621954288,1,1,"(0.4525371491909027, 0.31124815344810486)","(0.4371229112148285, 0.30996766686439514)",1,1,3.2426910400390625,3.1175994873046875,"(-36.77967071533203, 51.64210510253906, 506.6587829589844)","(20.624778747558594, 49.663063049316406, 510.46075439453125)","(-18.01927375793457, 143.30699157714844, 41.5176887512207)","(-23.345277786254883, 143.5408477783203, 41.602813720703125)",POINT (0.4448300302028656 0.31060791015625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,25,837670895061,1621970955,1,1,"(0.4555656313896179, 0.31493210792541504)","(0.43203839659690857, 0.31427544355392456)",1,1,3.237548828125,3.1255340576171875,"(-36.7639045715332, 51.655494689941406, 506.5744934082031)","(20.690868377685547, 49.67584991455078, 510.42828369140625)","(-16.972854614257812, 142.63417053222656, 41.272789001464844)","(-25.102115631103516, 142.75408935546875, 41.31647872924805)",POINT (0.4438020139932632 0.3146037757396698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
