,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,26,33,1832666024,1995086041,1,1,"(0.4831574559211731, 0.4498465657234192)","(0.4789026081562042, 0.24676285684108734)",1,1,3.0471343994140625,3.137069702148437,"(-44.02128601074219, -3.9737484455108643, 630.6868896484375)","(20.76729965209961, -2.029871940612793, 629.5423583984375)","(-5.565831661224365, 118.28792572021484, 32.41150665283203)","(-7.0402960777282715, 155.48699951171875, 45.9509162902832)",POINT (0.4810300320386887 0.3483047112822533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,33,1832682691,1995102708,1,1,"(0.48393768072128296, 0.302436888217926)","(0.48588284850120544, 0.23277448117733002)",1,1,3.3367156982421875,3.17779541015625,"(-44.05146408081055, -3.9972445964813232, 630.6827392578125)","(20.755146026611328, -2.0509557723999023, 629.4884033203125)","(-5.2954511642456055, 145.28915405273438, 42.239131927490234)","(-4.6213788986206055, 158.0492706298828, 46.88346862792969)",POINT (0.4849102646112442 0.267605684697628),,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
0,26,33,1832699360,1995119377,1,1,"(0.47823506593704224, 0.22548791766166687)","(0.4921727478504181, 0.21135875582695007)",1,1,3.3743896484375,3.1685943603515625,"(-44.106380462646484, -4.044076919555664, 630.7197875976562)","(20.71041488647461, -2.0674145221710205, 629.3597412109375)","(-7.271621227264404, 159.3839569091797, 47.36927795410156)","(-2.4417030811309814, 161.97201538085938, 48.31126022338867)",POINT (0.4852039068937302 0.2184233367443085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,33,1832716027,1995136044,1,1,"(0.47947102785110474, 0.22947773337364197)","(0.4953635334968567, 0.20343638956546783)",1,1,3.366455078125,3.1783905029296875,"(-44.138328552246094, -4.06403923034668, 630.6597900390625)","(20.670635223388672, -2.0640153884887695, 629.581298828125)","(-6.84331750869751, 158.6531524658203, 47.10326385498047)","(-1.3359755277633667, 163.42318725585938, 48.83940887451172)",POINT (0.4874172806739807 0.2164570614695549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,33,1832732695,1995152711,1,1,"(0.47271230816841125, 0.270395964384079)","(0.4952404797077179, 0.17922766506671906)",1,1,3.44378662109375,3.183380126953125,"(-44.181434631347656, -4.090585708618164, 630.698486328125)","(20.635164260864258, -2.075030565261841, 629.7484130859375)","(-9.185460090637207, 151.1581268310547, 44.375244140625)","(-1.3786183595657349, 167.85752868652344, 50.45335388183594)",POINT (0.4839763939380646 0.224811814725399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,33,1832749361,1995169377,1,1,"(0.47400927543640137, 0.23758651316165924)","(0.49173805117607117, 0.19758838415145874)",1,1,3.3712310791015625,3.2060699462890625,"(-44.23735046386719, -4.093088626861572, 630.9019165039062)","(20.604114532470703, -2.0590600967407227, 629.793701171875)","(-8.736008644104004, 157.16786193847656, 46.56264114379883)","(-2.5923402309417725, 164.49436950683594, 49.22926330566406)",POINT (0.4828736633062363 0.217587448656559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,33,1832766028,1995186043,1,1,"(0.4788762629032135, 0.2310081422328949)","(0.48444995284080505, 0.19277234375476837)",1,1,3.36883544921875,3.2226104736328125,"(-44.30248260498047, -4.11538553237915, 630.9708251953125)","(20.551145553588867, -2.0689821243286133, 629.6764526367188)","(-7.049428462982178, 158.37283325195312, 47.00120544433594)","(-5.117948055267334, 165.3765411376953, 49.550350189208984)",POINT (0.4816631078720093 0.2118902429938316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,33,1832782696,1995202711,1,1,"(0.4787302613258362, 0.2303977608680725)","(0.49028685688972473, 0.21373771131038666)",1,1,3.3766326904296875,3.249786376953125,"(-44.3336296081543, -4.118688583374023, 631.0220336914062)","(20.509450912475586, -2.059706449508667, 629.73388671875)","(-7.100025177001953, 158.48463439941406, 47.04191207885742)","(-3.0952179431915283, 161.53627014160156, 48.15262222290039)",POINT (0.4845085591077805 0.2220677360892296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,33,1832799366,1995219381,1,1,"(0.47958293557167053, 0.2398267686367035)","(0.4934934973716736, 0.18084228038787842)",1,1,3.387069702148437,3.17987060546875,"(-44.348594665527344, -4.128731727600098, 631.0533447265625)","(20.483821868896484, -2.0698158740997314, 629.8895263671875)","(-6.804534435272217, 156.7575225830078, 46.413272857666016)","(-1.9840087890625, 167.561767578125, 50.34572982788086)",POINT (0.4865382164716721 0.210334524512291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,33,1832816033,1995236048,1,1,"(0.48015567660331726, 0.22585687041282654)","(0.49732959270477295, 0.1818663775920868)",1,1,3.366851806640625,3.2091827392578125,"(-44.35231018066406, -4.117227554321289, 631.1527709960938)","(20.47249412536621, -2.0653085708618164, 630.010986328125)","(-6.6060566902160645, 159.31639099121094, 47.34464645385742)","(-0.6546622514724731, 167.3741912841797, 50.27745819091797)",POINT (0.4887426346540451 0.2038616240024567),,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0,26,33,1832832701,1995252715,1,1,"(0.47720250487327576, 0.23768971860408783)","(0.4988381564617157, 0.1796148419380188)",1,1,3.400375366210937,3.1939849853515625,"(-44.35294723510742, -4.121085166931152, 631.3751220703125)","(20.476707458496094, -2.076808452606201, 630.1536865234375)","(-7.629430770874023, 157.14895629882812, 46.555782318115234)","(-0.13190299272537231, 167.78662109375, 50.427555084228516)",POINT (0.4880203306674957 0.2086522802710533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
