,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,38,21,688198097356,1836486276,1,1,"(0.49834364652633667, 0.7162859439849854)","(0.4536151885986328, 0.6680026054382324)",1,1,3.170379638671875,3.0251922607421875,"(-0.6932881474494934, 42.34669876098633, 528.2655639648438)","(60.10472106933594, 32.950523376464844, 525.7975463867188)","(-2.1919708251953125, 69.33219146728516, 14.593049049377441)","(-17.646778106689453, 78.1505126953125, 17.802648544311523)",POINT (0.4759794175624847 0.6921442747116089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,21,688198114030,1836502950,1,1,"(0.49882104992866516, 0.7060096859931946)","(0.4565443694591522, 0.6605443358421326)",1,1,3.16339111328125,2.9839324951171875,"(-0.9836962223052979, 42.327842712402344, 528.6129150390625)","(59.88038635253906, 33.1461296081543, 525.9480590820312)","(-2.0270283222198486, 71.20902252197266, 15.276179313659668)","(-16.634660720825195, 79.5126724243164, 18.298425674438477)",POINT (0.4776827096939087 0.6832770109176636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,21,688198130700,1836519619,1,1,"(0.5059364438056946, 0.7226831316947937)","(0.4498097598552704, 0.670504093170166)",1,1,3.1586456298828125,3.0125885009765625,"(-1.295251488685608, 42.2870979309082, 528.7344970703125)","(59.60811996459961, 33.35661315917969, 525.9739379882812)","(0.43151751160621643, 68.1638412475586, 14.167807579040527)","(-18.961647033691406, 77.69364929199219, 17.636375427246094)",POINT (0.4778731018304825 0.6965936124324799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,21,688198147367,1836536286,1,1,"(0.4998374283313751, 0.7182036638259888)","(0.45469626784324646, 0.6658273339271545)",1,1,3.1687164306640625,3.0089569091796875,"(-1.6533225774765015, 42.23155212402344, 528.8162841796875)","(59.30000305175781, 33.61228561401367, 526.0533447265625)","(-1.675837516784668, 68.9819564819336, 14.465587615966797)","(-17.273235321044922, 78.54779052734375, 17.947288513183594)",POINT (0.4772668480873108 0.6920154988765717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,38,21,688198164034,1836552952,1,1,"(0.4851701557636261, 0.5567021369934082)","(0.47058796882629395, 0.5086579322814941)",1,1,3.15875244140625,3.0224151611328125,"(-1.9941208362579346, 42.344032287597656, 528.9609375)","(58.85924530029297, 34.08903884887695, 526.08447265625)","(-6.743744850158691, 98.47807312011719, 25.2012882232666)","(-11.782259941101074, 107.25270080566406, 28.39499855041504)",POINT (0.47787906229496 0.5326800346374512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,38,21,688198180692,1836569610,1,1,"(0.4865671992301941, 0.4281046390533447)","(0.46909576654434204, 0.3916899859905243)",1,1,3.1535186767578125,3.03228759765625,"(-2.2903175354003906, 42.451751708984375, 528.7864990234375)","(58.387908935546875, 34.64347839355469, 526.1370849609375)","(-6.26103401184082, 121.9646987915039, 33.749717712402344)","(-12.297836303710938, 128.6153564453125, 36.17036819458008)",POINT (0.4778314828872681 0.4098973125219345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,21,688198197361,1836586279,1,1,"(0.4933234751224518, 0.2611224949359894)","(0.4801509380340576, 0.20682473480701447)",1,1,3.1103973388671875,2.96551513671875,"(-2.6587002277374268, 42.55510711669922, 528.7669067382812)","(57.9395637512207, 35.19446563720703, 526.1384887695312)","(-3.9265620708465576, 152.46177673339844, 44.849754333496094)","(-8.478013038635254, 162.37857055664062, 48.45914077758789)",POINT (0.4867372065782547 0.2339736148715019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,21,688198214028,1836602945,1,1,"(0.5002617835998535, 0.2958666980266571)","(0.4668748080730438, 0.22686803340911865)",1,1,3.1341094970703125,2.9578094482421875,"(-3.2258448600769043, 42.37323760986328, 528.5195922851562)","(57.515228271484375, 35.429443359375, 525.7662353515625)","(-1.5292024612426758, 146.1162109375, 42.54016876220703)","(-13.065244674682617, 158.7178955078125, 47.12681579589844)",POINT (0.4835682958364487 0.2613673657178879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,21,688198230696,1836619613,1,1,"(0.5004940032958984, 0.2569945454597473)","(0.4712742269039154, 0.22356227040290833)",1,1,3.081756591796875,2.9595947265625,"(-3.8175039291381836, 42.12602996826172, 528.3336181640625)","(57.06511306762695, 35.633697509765625, 525.3540649414062)","(-1.4489578008651733, 153.2156982421875, 45.124149322509766)","(-11.545144081115723, 159.32167053222656, 47.34654235839844)",POINT (0.4858841150999069 0.2402784079313278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,21,688198247369,1836636286,1,1,"(0.4909597635269165, 0.29256394505500793)","(0.46966075897216797, 0.23266132175922394)",1,1,3.1297149658203125,2.98590087890625,"(-4.409726142883301, 41.796119689941406, 527.7833251953125)","(56.56525421142578, 35.80180358886719, 524.8795166015625)","(-4.743291854858398, 146.71942138671875, 42.75970458984375)","(-12.102627754211426, 157.65982055664062, 46.74170684814453)",POINT (0.4803102612495422 0.2626126334071159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,21,688198264037,1836652953,1,1,"(0.49832460284233093, 0.28923454880714417)","(0.46846264600753784, 0.23006315529346466)",1,1,3.139190673828125,2.9668731689453125,"(-5.036677360534668, 41.45172882080078, 527.641357421875)","(56.039302825927734, 35.93107986450195, 524.4171752929688)","(-2.1985604763031006, 147.32748413085938, 42.98101043701172)","(-12.516607284545898, 158.13436889648438, 46.914390563964844)",POINT (0.4833936244249344 0.2596488520503044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,21,688198280704,1836669620,1,1,"(0.5044577121734619, 0.26670727133750916)","(0.4718884229660034, 0.23625123500823975)",1,1,3.0944976806640625,2.9602203369140625,"(-5.62851619720459, 41.08765411376953, 527.3834228515625)","(55.526527404785156, 36.014156341552734, 523.9605712890625)","(-0.07939893752336502, 151.44178771972656, 44.4785270690918)","(-11.332925796508789, 157.00418090820312, 46.5030632019043)",POINT (0.4881730675697327 0.2514792531728744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,38,21,688198297373,1836686288,1,1,"(0.5037937760353088, 0.2628971338272095)","(0.46974632143974304, 0.23047585785388947)",1,1,3.093841552734375,2.9715118408203125,"(-6.167614936828613, 40.76527404785156, 527.064453125)","(55.04581069946289, 36.111602783203125, 523.6229248046875)","(-0.3088098168373108, 152.13766479492188, 44.731788635253906)","(-12.073067665100098, 158.05899047851562, 46.886959075927734)",POINT (0.4867700487375259 0.2466864958405495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
