,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,31,7,357919414351,6247563514,1,1,"(0.4873639941215515, 0.6807655692100525)","(0.4874793291091919, 0.6021801233291626)",1,1,3.622390747070313,3.4026336669921875,"(-38.294288635253906, -7.2391204833984375, 682.4767456054688)","(27.527877807617188, -10.361612319946289, 682.39111328125)","(-4.108108043670654, 75.99017333984375, 17.01640510559082)","(-4.068132400512695, 90.38478088378906, 22.2556209564209)",POINT (0.4874216616153717 0.6414728462696075),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919431017,6247580180,1,1,"(0.49056029319763184, 0.6756726503372192)","(0.4816226363182068, 0.5966812968254089)",1,1,3.654220581054688,3.430511474609375,"(-38.3352165222168, -7.267748832702637, 682.549560546875)","(27.486473083496094, -10.37972354888916, 682.226318359375)","(-3.0004830360412598, 76.9230728149414, 17.35589027404785)","(-6.097696781158447, 91.39200592041016, 22.622203826904297)",POINT (0.4860914647579193 0.6361769735813141),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919447685,6247596847,1,1,"(0.4928927421569824, 0.6764240264892578)","(0.47383061051368713, 0.6071212291717529)",1,1,3.664337158203125,3.4157867431640625,"(-38.3826904296875, -7.320733547210693, 682.6217041015625)","(27.440507888793945, -10.416421890258789, 682.2174072265625)","(-2.1922054290771484, 76.78545379638672, 17.305788040161133)","(-8.797924995422363, 89.4797134399414, 21.926156997680664)",POINT (0.4833616763353348 0.6417726278305054),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919464355,6247613518,1,1,"(0.49489840865135193, 0.665307343006134)","(0.4729178249835968, 0.6034594178199768)",1,1,3.682571411132813,3.3953399658203125,"(-38.434226989746094, -7.387204170227051, 682.6676025390625)","(27.381607055664062, -10.453470230102539, 682.274658203125)","(-1.4971626996994019, 78.82169342041016, 18.046974182128906)","(-9.114236831665039, 90.15045166015625, 22.1702938079834)",POINT (0.4839081168174744 0.6343833804130554),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919481024,6247630186,1,1,"(0.4981762170791626, 0.6724364757537842)","(0.47862061858177185, 0.6054090261459351)",1,1,3.6774749755859375,3.4144439697265625,"(-38.473167419433594, -7.428067207336426, 682.62451171875)","(27.34133529663086, -10.476349830627441, 682.4326782226562)","(-0.36128920316696167, 77.51583099365234, 17.57167625427246)","(-7.138008117675781, 89.79335021972656, 22.040313720703125)",POINT (0.4883984178304672 0.6389227509498596),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919497690,6247646852,1,1,"(0.49360862374305725, 0.672224760055542)","(0.47685304284095764, 0.614260196685791)",1,1,3.701751708984375,3.418212890625,"(-38.521026611328125, -7.461656093597412, 682.7352905273438)","(27.305519104003906, -10.49216079711914, 682.4878540039062)","(-1.9441176652908325, 77.55460357666016, 17.585840225219727)","(-7.750531196594238, 88.17205047607422, 21.450241088867188)",POINT (0.4852308332920074 0.6432424783706665),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919514357,6247663518,1,1,"(0.48862409591674805, 0.6750195026397705)","(0.4793332517147064, 0.5818126201629639)",1,1,3.700393676757813,3.43829345703125,"(-38.54227828979492, -7.456111431121826, 682.7974853515625)","(27.284244537353516, -10.46941089630127, 682.6181030273438)","(-3.67144775390625, 77.042724609375, 17.39944076538086)","(-6.891070365905762, 94.11553192138672, 23.61345863342285)",POINT (0.4839786738157272 0.6284160614013672),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919531024,6247680185,1,1,"(0.4866432547569275, 0.6744145154953003)","(0.4773239493370056, 0.5980210304260254)",1,1,3.716400146484375,3.44354248046875,"(-38.56656265258789, -7.449950218200684, 682.9240112304688)","(27.258546829223633, -10.441031455993652, 682.8001708984375)","(-4.357877254486084, 77.15351104736328, 17.439836502075195)","(-7.587360382080078, 91.14661407470703, 22.532861709594727)",POINT (0.4819836020469666 0.6362177729606628),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919547691,6247696852,1,1,"(0.4837877154350281, 0.6675167083740234)","(0.4654383063316345, 0.6025410294532776)",1,1,3.7138519287109375,3.4669342041015625,"(-38.57550048828125, -7.389985084533691, 683.1433715820312)","(27.247777938842773, -10.354280471801758, 682.775634765625)","(-5.34742546081543, 78.4169921875, 17.8996524810791)","(-11.706160545349121, 90.31866455078125, 22.231517791748047)",POINT (0.4746130108833313 0.6350288689136505),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919564358,6247713519,1,1,"(0.49627816677093506, 0.6724697947502136)","(0.47045350074768066, 0.6000378727912903)",1,1,3.723678588867188,3.4694061279296875,"(-38.57735824584961, -7.315373420715332, 683.3114624023438)","(27.249629974365234, -10.279143333435059, 683.0863037109375)","(-1.0190296173095703, 77.50972747802734, 17.569494247436523)","(-9.968206405639648, 90.77719116210938, 22.39841651916504)",POINT (0.4833658337593079 0.636253833770752),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919581025,6247730185,1,1,"(0.4935426712036133, 0.6655409932136536)","(0.4670588970184326, 0.6127516627311707)",1,1,3.7325286865234375,3.4853515625,"(-38.564422607421875, -7.203004837036133, 683.3775024414062)","(27.256275177001953, -10.153489112854004, 683.16162109375)","(-1.9669793844223022, 78.77888488769531, 18.03138542175293)","(-11.144558906555176, 88.44837951660156, 21.55080223083496)",POINT (0.480300784111023 0.6391463279724121),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919597697,6247746857,1,1,"(0.4956699013710022, 0.6745159029960632)","(0.4699401259422302, 0.5940672755241394)",1,1,3.738616943359375,3.490386962890625,"(-38.550537109375, -7.087065696716309, 683.521728515625)","(27.272533416748047, -10.034486770629883, 683.35546875)","(-1.229811191558838, 77.13494873046875, 17.433061599731445)","(-10.146125793457031, 91.87081909179688, 22.796499252319336)",POINT (0.4828050136566162 0.6342915892601013),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919614364,6247763523,1,1,"(0.49489739537239075, 0.6697354316711426)","(0.46727898716926575, 0.5895962715148926)",1,1,3.749603271484375,3.4897613525390625,"(-38.52307891845703, -6.935728549957275, 683.8101806640625)","(27.297117233276367, -9.871098518371582, 683.2631225585938)","(-1.4975038766860962, 78.0105972290039, 17.75176429748535)","(-11.068307876586914, 92.68981170654297, 23.09450340270996)",POINT (0.4810881912708282 0.6296658515930176),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919631031,6247780190,1,1,"(0.49170657992362976, 0.6797562837600708)","(0.47415342926979065, 0.6060041785240173)",1,1,3.762451171875,3.488250732421875,"(-38.49444580078125, -6.791205406188965, 684.0341796875)","(27.31714630126953, -9.750981330871582, 683.363525390625)","(-2.6032450199127197, 76.17506408691406, 17.083663940429688)","(-8.686053276062012, 89.684326171875, 22.000656127929688)",POINT (0.4829300045967102 0.6428802311420441),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919647698,6247796857,1,1,"(0.4876191020011902, 0.6781389117240906)","(0.4839172065258026, 0.6222810745239258)",1,1,3.7792816162109375,3.472259521484375,"(-38.439292907714844, -6.622236251831055, 684.0662841796875)","(27.35688018798828, -9.582712173461914, 683.426025390625)","(-4.019711971282959, 76.47132110595703, 17.19150733947754)","(-5.302552700042725, 86.7028579711914, 20.915502548217773)",POINT (0.4857681542634964 0.6502099931240082),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919664365,6247813523,1,1,"(0.4949295222759247, 0.6724485158920288)","(0.48672235012054443, 0.611648440361023)",1,1,3.78387451171875,3.5017852783203125,"(-38.384971618652344, -6.483578681945801, 684.111083984375)","(27.415517807006836, -9.425590515136719, 683.7576904296875)","(-1.48638916015625, 77.51364135742188, 17.570837020874023)","(-4.330467700958252, 88.65044403076172, 21.624374389648438)",POINT (0.4908259361982346 0.6420484781265259),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919681032,6247830190,1,1,"(0.49792811274528503, 0.6881974935531616)","(0.4812781810760498, 0.6471124291419983)",1,1,3.7894287109375,3.50408935546875,"(-38.324466705322266, -6.285423278808594, 684.35205078125)","(27.486831665039062, -9.26273250579834, 684.0611572265625)","(-0.44726014137268066, 74.62889099121094, 16.52088165283203)","(-6.217075347900391, 82.15447235107422, 19.260042190551758)",POINT (0.4896031469106674 0.66765496134758),,,,,,,,,,,,,,,,,,,,,,,1
0,31,7,357919697700,6247846857,1,1,"(0.4330030679702759, 0.52336585521698)","(0.44173887372016907, 0.4213484525680542)",1,1,3.8361663818359375,3.549224853515625,"(-38.33592224121094, -5.893305778503418, 684.5448608398438)","(27.4715576171875, -8.864482879638672, 684.2315673828125)","(-22.946170806884766, 104.8212890625, 27.51008415222168)","(-19.918874740600586, 123.50794219970703, 34.31145477294922)",POINT (0.4373709708452225 0.4723571538925171),,,,,,,,,,,,,,,,,,,,,,1,
0,31,7,357919714365,6247863523,1,1,"(0.44727298617362976, 0.18458792567253113)","(0.46819859743118286, 0.1444985419511795)",1,1,3.91534423828125,3.53961181640625,"(-38.21080780029297, -5.391892433166504, 684.7926025390625)","(27.497222900390625, -8.350595474243164, 684.2027587890625)","(-18.00111198425293, 166.87567138671875, 50.096004486083984)","(-10.749627113342285, 174.21890258789062, 52.768733978271484)",POINT (0.4577357918024063 0.1645432338118553),,,,,,,,,,,,,,,,,,,,,1,,
0,31,7,357919731039,6247880196,1,1,"(0.45505231618881226, 0.31551915407180786)","(0.44426992535591125, 0.2683977484703064)",1,1,3.838821411132813,3.52557373046875,"(-38.094322204589844, -5.17533540725708, 684.7145385742188)","(27.598743438720703, -8.185023307800293, 684.1434326171875)","(-15.305295944213867, 142.892822265625, 41.36697769165039)","(-19.041784286499023, 151.5241241455078, 44.50848388671875)",POINT (0.4496611207723618 0.2919584512710571),,,,,,,,,,,,,,,,,,,,,1,1,
0,31,7,357919747706,6247896863,1,1,"(0.4658609628677368, 0.2845628261566162)","(0.4503239095211029, 0.22531850636005402)",1,1,3.8441009521484375,3.5196533203125,"(-38.02339553833008, -4.968040466308594, 684.7221069335938)","(27.72330093383789, -8.012889862060547, 684.53564453125)","(-11.559696197509766, 148.5631561279297, 43.430782318115234)","(-16.943857192993164, 159.4149932861328, 47.380550384521484)",POINT (0.4580924361944199 0.2549406662583351),,,,,,,,,,,,,,,,,,,,,1,1,
0,31,7,357919764373,6247913529,1,1,"(0.4628002941608429, 0.28954648971557617)","(0.44572681188583374, 0.24347491562366486)",1,1,3.842056274414064,3.527816772460937,"(-37.93376541137695, -4.764884948730469, 684.784423828125)","(27.813941955566406, -7.838854789733887, 684.2423095703125)","(-12.620328903198242, 147.65028381347656, 43.098514556884766)","(-18.53691864013672, 156.0892791748047, 46.1700553894043)",POINT (0.4542635530233383 0.2665107026696205),,,,,,,,,,,,,,,,,,,,,1,1,
0,31,7,357919781040,6247930196,1,1,"(0.4611109495162964, 0.29228460788726807)","(0.4453270733356476, 0.24355448782444)",1,1,3.837692260742188,3.5454864501953125,"(-37.858978271484375, -4.5632829666137695, 684.818603515625)","(27.915691375732422, -7.673921585083008, 684.3363647460938)","(-13.205750465393066, 147.14874267578125, 42.91597366333008)","(-18.67543601989746, 156.07469177246094, 46.16477584838867)",POINT (0.453219011425972 0.267919547855854),,,,,,,,,,,,,,,,,,,,,1,1,
0,31,7,357919797707,6247946863,1,1,"(0.46169769763946533, 0.28146249055862427)","(0.44857972860336304, 0.2307281196117401)",1,1,3.84130859375,3.5587158203125,"(-37.80384826660156, -4.402900695800781, 684.837646484375)","(27.987205505371094, -7.533896446228027, 684.5654296875)","(-13.002425193786621, 149.1310577392578, 43.63747787475586)","(-17.54827117919922, 158.4241180419922, 47.019866943359375)",POINT (0.4551387131214142 0.2560953050851822),,,,,,,,,,,,,,,,,,,,,1,1,
0,31,7,357919814375,6247963530,1,1,"(0.46410244703292847, 0.2881692945957184)","(0.44645926356315613, 0.23905013501644135)",1,1,3.83135986328125,3.5711212158203125,"(-37.739479064941406, -4.209709167480469, 684.9227905273438)","(28.04367446899414, -7.346467018127441, 684.2236328125)","(-12.169090270996094, 147.90255737304688, 43.190364837646484)","(-18.283100128173828, 156.89976501464844, 46.465065002441406)",POINT (0.4552808552980423 0.2636097148060799),,,,,,,,,,,,,,,,,,,,,1,1,
0,31,7,357919831041,6247980196,1,1,"(0.4649055302143097, 0.2924516797065735)","(0.4440034329891205, 0.25230300426483154)",1,1,3.841110229492188,3.574813842773437,"(-37.689369201660156, -4.035635948181152, 684.902099609375)","(28.111360549926758, -7.177713871002197, 684.3720092773438)","(-11.890790939331055, 147.11813354492188, 42.90485382080078)","(-19.134126663208008, 154.47222900390625, 45.58150863647461)",POINT (0.4544544816017151 0.2723773419857025),,,,,,,,,,,,,,,,,,,,,1,1,
0,31,7,357919847708,6247996862,1,1,"(0.4608483612537384, 0.27992087602615356)","(0.43642914295196533, 0.2627038359642029)",1,1,3.8465576171875,3.6141204833984375,"(-37.662052154541016, -3.8161568641662598, 684.98291015625)","(28.14777183532715, -6.979194164276123, 684.4337158203125)","(-13.296743392944336, 149.41342163085938, 43.74025344848633)","(-21.758893966674805, 152.5670928955078, 44.88808822631836)",POINT (0.4486387521028519 0.2713123559951782),,,,,,,,,,,,,,,,,,,,,1,1,
