,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,10,25,598133623602,3359254768,1,1,"(0.6880255937576294, 0.05935144051909447)","(0.659244954586029, 0.09916393458843231)",1,1,3.158599853515625,2.9480438232421875,"(-14.06674861907959, 41.05605697631836, 517.5692138671875)","(51.20394515991211, 31.957561492919922, 515.5115356445312)","(63.347957611083984, 189.31259155273438, 58.26235580444336)","(53.40349578857422, 182.04136657714844, 55.6158561706543)",POINT (0.6736352741718292 0.0792576875537634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133640268,3359271434,1,1,"(0.685321033000946, 0.056421417742967606)","(0.667044460773468, 0.10598120838403702)",1,1,3.1647186279296875,2.924530029296875,"(-13.508857727050781, 41.06669616699219, 518.3699951171875)","(51.757652282714844, 31.91022491455078, 516.2066040039062)","(62.41344451904297, 189.8477325439453, 58.45711898803711)","(56.09844207763672, 180.7962646484375, 55.162681579589844)",POINT (0.676182746887207 0.0812013130635023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133656936,3359288101,1,1,"(0.6866658329963684, 0.060246292501688004)","(0.6586055159568787, 0.09925588220357895)",1,1,3.145843505859375,2.95758056640625,"(-12.911369323730469, 41.12851333618164, 519.26318359375)","(52.356929779052734, 31.874862670898438, 516.9834594726562)","(62.87808609008789, 189.149169921875, 58.2028694152832)","(53.18254089355469, 182.0245819091797, 55.60972595214844)",POINT (0.6726356744766235 0.0797510873526335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133673602,3359304767,1,1,"(0.6858751773834229, 0.06394146382808685)","(0.6538049578666687, 0.10211298614740372)",1,1,3.136825561523437,2.9259490966796875,"(-12.222957611083984, 41.20143127441406, 520.0184326171875)","(53.01951599121094, 31.873554229736328, 517.6795654296875)","(62.60491943359375, 188.47427368164062, 57.957244873046875)","(51.52383804321289, 181.50277709960938, 55.41979217529297)",POINT (0.6698400676250458 0.0830272249877453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133690270,3359321434,1,1,"(0.6864534616470337, 0.04802246391773224)","(0.6526418924331665, 0.09023980796337128)",1,1,3.13525390625,2.90911865234375,"(-11.456893920898438, 41.31526565551758, 520.9366455078125)","(53.77640151977539, 31.868736267089844, 518.4190673828125)","(62.80474090576172, 191.38168334960938, 59.01544189453125)","(51.12199020385742, 183.67123413085938, 56.20908737182617)",POINT (0.6695476770401001 0.0691311359405518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133706939,3359338103,1,1,"(0.6826226711273193, 0.05639546364545822)","(0.6554854512214661, 0.08826398104429245)",1,1,3.134674072265625,2.9077911376953125,"(-10.589303016662598, 41.44084167480469, 521.7379150390625)","(54.61903381347656, 31.864198684692383, 519.230224609375)","(61.48110580444336, 189.8524627685547, 58.45884323120117)","(52.10451126098633, 184.03208923339844, 56.34041976928711)",POINT (0.6690540611743927 0.0723297223448753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133723604,3359354767,1,1,"(0.6924377083778381, 0.04748958721756935)","(0.6626492738723755, 0.09180986136198044)",1,1,3.1151275634765625,2.901962280273437,"(-9.643960952758789, 41.578311920166016, 522.6256713867188)","(55.54044723510742, 31.831817626953125, 519.884521484375)","(64.87242889404297, 191.47900390625, 59.05086135864258)","(54.57978820800781, 183.38449096679688, 56.104698181152344)",POINT (0.6775434911251068 0.0696497242897749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133740272,3359371434,1,1,"(0.6856189966201782, 0.05110199376940727)","(0.6486528515815735, 0.09977131336927414)",1,1,3.120834350585937,2.8906707763671875,"(-8.61673355102539, 41.68637466430664, 523.302490234375)","(56.54881286621094, 31.786252975463867, 520.62353515625)","(62.516395568847656, 190.8192596435547, 58.81071090698242)","(49.743656158447266, 181.93043518066406, 55.57548522949219)",POINT (0.6671359241008759 0.0754366535693407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133756938,3359388100,1,1,"(0.6863127946853638, 0.049847424030303955)","(0.649198055267334, 0.09087536484003067)",1,1,3.086944580078125,2.91717529296875,"(-7.529716491699219, 41.78720474243164, 524.0560302734375)","(57.611358642578125, 31.699588775634766, 521.3132934570312)","(62.75612258911133, 191.0483856201172, 58.89412307739258)","(49.93204116821289, 183.55516052246094, 56.16684341430664)",POINT (0.6677554249763489 0.0703613944351673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,25,598133773607,3359404768,1,1,"(0.6869502067565918, 0.035945139825344086)","(0.6542674899101257, 0.09324311465024948)",1,1,3.0792694091796875,2.899444580078125,"(-6.362083911895752, 41.90769958496094, 524.794189453125)","(58.724449157714844, 31.596784591674805, 521.7098388671875)","(62.97636032104492, 193.5874481201172, 59.81828689575195)","(51.68366241455078, 183.1227264404297, 56.009437561035156)",POINT (0.6706088483333588 0.0645941272377968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
