,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,44,26,162965176034,3803495764,1,1,"(0.4554826617240906, 0.44345393776893616)","(0.46097618341445923, 0.4387498199939728)",1,1,3.274078369140625,3.7135162353515625,"(-64.37846374511719, -17.99580955505371, 626.0829467773438)","(11.554879188537598, -24.672964096069336, 634.00341796875)","(-17.001516342163086, 119.16136169433594, 32.72937774658203)","(-15.103376388549805, 120.0205078125, 33.04207992553711)",POINT (0.4582294225692749 0.4411018788814545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965192700,3803512430,1,1,"(0.4531978964805603, 0.4405536353588104)","(0.4578782021999359, 0.4367358088493347)",1,1,3.278106689453125,3.727127075195313,"(-64.39549255371094, -17.98877716064453, 626.0902709960938)","(11.540630340576172, -24.654170989990234, 634.026123046875)","(-17.790964126586914, 119.6910629272461, 32.92216110229492)","(-16.17380142211914, 120.38832092285156, 33.176002502441406)",POINT (0.4555380493402481 0.4386447221040726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965209368,3803529097,1,1,"(0.4518955647945404, 0.4347924590110779)","(0.4606618583202362, 0.4393991529941559)",1,1,3.300765991210937,3.730865478515625,"(-64.42977905273438, -17.97601318359375, 626.0836791992188)","(11.525651931762695, -24.633657455444336, 634.1376953125)","(-18.24095344543457, 120.74325561523438, 33.30514144897461)","(-15.211981773376465, 119.90190887451172, 32.9989128112793)",POINT (0.4562787115573883 0.4370958060026169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965226035,3803545764,1,1,"(0.4582754671573639, 0.439931720495224)","(0.462094247341156, 0.42797377705574036)",1,1,3.309844970703125,3.7369232177734375,"(-64.4683837890625, -17.97307777404785, 626.1422119140625)","(11.503755569458008, -24.61825180053711, 634.2940673828125)","(-16.03654670715332, 119.80463409423828, 32.96352767944336)","(-14.717061042785645, 121.98860168457031, 33.75843048095703)",POINT (0.46018485724926 0.4339527487754822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965242707,3803562435,1,1,"(0.45711296796798706, 0.4295969605445862)","(0.46140190958976746, 0.4253762364387512)",1,1,3.308807373046875,3.737823486328125,"(-64.49298858642578, -17.96410369873047, 626.0487060546875)","(11.464131355285645, -24.599334716796875, 634.1286010742188)","(-16.438203811645508, 121.69214630126953, 33.65053176879883)","(-14.95626163482666, 122.46299743652344, 33.93109130859375)",POINT (0.4592574387788773 0.4274865984916687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965259374,3803579102,1,1,"(0.4525207579135895, 0.43933042883872986)","(0.46606552600860596, 0.4349730908870697)",1,1,3.3109283447265625,3.7507171630859375,"(-64.53063201904297, -17.958383560180664, 626.1519775390625)","(11.418800354003906, -24.574382781982422, 633.8969116210938)","(-18.024934768676758, 119.9144515991211, 33.00350570678711)","(-13.344871520996094, 120.71028137207031, 33.29312515258789)",POINT (0.4592931419610977 0.4371517598628998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965276042,3803595769,1,1,"(0.45383161306381226, 0.4241393208503723)","(0.4659726917743683, 0.4303058683872223)",1,1,3.31353759765625,3.781448364257813,"(-64.54280090332031, -17.959680557250977, 626.02783203125)","(11.39484977722168, -24.56452178955078, 633.8865966796875)","(-17.571990966796875, 122.68890380859375, 34.013336181640625)","(-13.376953125, 121.56267547607422, 33.60340881347656)",POINT (0.4599021524190903 0.4272225946187973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965292708,3803612435,1,1,"(0.4525066912174225, 0.4454030990600586)","(0.4647677540779114, 0.4330013394355774)",1,1,3.3643035888671875,3.782135009765625,"(-64.55988311767578, -17.959495544433594, 626.07958984375)","(11.382030487060547, -24.55950927734375, 633.9095458984375)","(-18.029794692993164, 118.80537414550781, 32.59980392456055)","(-13.793286323547363, 121.07038879394531, 33.4241943359375)",POINT (0.4586372226476669 0.439202219247818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965309376,3803629102,1,1,"(0.4493488669395447, 0.43498292565345764)","(0.46521052718162537, 0.4326963722705841)",1,1,3.35205078125,3.8050537109375,"(-64.56666564941406, -17.956523895263672, 626.0450439453125)","(11.377967834472656, -24.55683708190918, 633.92041015625)","(-19.120901107788086, 120.70848083496094, 33.292484283447266)","(-13.640307426452637, 121.12609100341797, 33.44449234008789)",POINT (0.457279697060585 0.4338396489620209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965326043,3803645769,1,1,"(0.44599056243896484, 0.43105533719062805)","(0.46542122960090637, 0.4322662949562073)",1,1,3.34222412109375,3.799758911132813,"(-64.56365966796875, -17.959270477294922, 626.0345458984375)","(11.380409240722656, -24.563457489013672, 633.8870239257812)","(-20.281288146972656, 121.42579650878906, 33.55358123779297)","(-13.567475318908691, 121.2046127319336, 33.473106384277344)",POINT (0.4557058960199356 0.4316608160734177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,26,162965342710,3803662435,1,1,"(0.4517262876033783, 0.43331095576286316)","(0.4649908244609833, 0.4341215193271637)",1,1,3.369857788085937,3.819366455078125,"(-64.55583953857422, -17.95685577392578, 626.046875)","(11.387295722961426, -24.570043563842773, 633.8313598632812)","(-18.299442291259766, 121.01383209228516, 33.403648376464844)","(-13.71622085571289, 120.86580657958984, 33.34972381591797)",POINT (0.4583585560321808 0.4337162375450134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
