,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,25,7,250473155827,1968666276,1,1,"(0.5665269494056702, 0.12129490077495575)","(0.552914023399353, 0.23592731356620789)",1,1,3.21722412109375,2.9359130859375,"(-43.70743179321289, -27.9464111328125, 672.694580078125)","(26.139007568359375, -26.864973068237305, 674.6419677734375)","(21.367094039916992, 177.9994354248047, 54.14471435546875)","(16.663494110107422, 157.06333923339844, 46.52461242675781)",POINT (0.5597204864025116 0.1786111071705818),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473172494,1968682943,1,1,"(0.5675809383392334, 0.11619816720485687)","(0.5568521022796631, 0.25146931409835815)",1,1,3.254364013671875,2.9745635986328125,"(-43.703758239746094, -27.93474578857422, 672.7080078125)","(26.16606330871582, -26.868282318115234, 674.6778564453125)","(21.73125648498535, 178.93028259277344, 54.483489990234375)","(18.02417755126953, 154.2248077392578, 45.491432189941406)",POINT (0.5622165203094482 0.1838337406516075),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473189162,1968699610,1,1,"(0.5696021318435669, 0.1242031455039978)","(0.5460017919540405, 0.2574213147163391)",1,1,3.24517822265625,2.981430053710937,"(-43.698272705078125, -27.916236877441406, 672.7838134765625)","(26.194534301757812, -26.85862922668457, 674.6626586914062)","(22.429655075073242, 177.46829223632812, 53.951377868652344)","(14.275134086608887, 153.13775634765625, 45.09578323364258)",POINT (0.5578019618988037 0.1908122301101685),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473205828,1968716276,1,1,"(0.5673249959945679, 0.11411084979772568)","(0.544323205947876, 0.23960693180561066)",1,1,3.249618530273437,2.9939117431640625,"(-43.691925048828125, -27.901994705200195, 672.78515625)","(26.218494415283203, -26.850231170654297, 674.67333984375)","(21.642839431762695, 179.31150817871094, 54.622283935546875)","(13.695135116577148, 156.39129638671875, 46.2800178527832)",POINT (0.5558241009712219 0.1768588908016682),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473222496,1968732943,1,1,"(0.5650944709777832, 0.11164158582687378)","(0.5520057082176208, 0.22487866878509521)",1,1,3.2509918212890625,2.952499389648437,"(-43.68547058105469, -27.882854461669922, 672.785888671875)","(26.236581802368164, -26.819475173950195, 674.6597900390625)","(20.872140884399414, 179.7624969482422, 54.7863883972168)","(16.34963607788086, 159.08123779296875, 47.259033203125)",POINT (0.558550089597702 0.1682601273059845),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473239167,1968749614,1,1,"(0.5693406462669373, 0.10259825736284256)","(0.5365089774131775, 0.27551034092903137)",1,1,3.255584716796875,2.98907470703125,"(-43.68042755126953, -27.87897491455078, 672.799072265625)","(26.253742218017578, -26.801753997802734, 674.619873046875)","(22.339269638061523, 181.41412353515625, 55.3875617980957)","(10.995112419128418, 149.8340301513672, 43.893341064453125)",POINT (0.5529248118400574 0.189054299145937),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473255834,1968766280,1,1,"(0.5706266164779663, 0.11188942193984985)","(0.5486508011817932, 0.24911805987358093)",1,1,3.2761688232421875,2.9954986572265625,"(-43.673667907714844, -27.87153434753418, 672.7747802734375)","(26.26872444152832, -26.788976669311523, 674.5684204101562)","(22.78363037109375, 179.7172088623047, 54.76993179321289)","(15.190428733825684, 154.6542205810547, 45.647743225097656)",POINT (0.5596387088298798 0.1805037409067154),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473272501,1968782947,1,1,"(0.5711848139762878, 0.10659041255712509)","(0.5442028045654297, 0.23829375207424164)",1,1,3.2769317626953125,3.0046844482421875,"(-43.67341613769531, -27.87491226196289, 672.8629150390625)","(26.28173065185547, -26.7947940826416, 674.5801391601562)","(22.97650146484375, 180.6850128173828, 55.1221923828125)","(13.653533935546875, 156.6311492919922, 46.36725616455078)",POINT (0.5576938092708588 0.1724420823156834),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473289168,1968799614,1,1,"(0.5706661939620972, 0.1230238601565361)","(0.5432646870613098, 0.254647433757782)",1,1,3.284774780273437,2.9991912841796875,"(-43.66437530517578, -27.869739532470703, 672.8641357421875)","(26.29720687866211, -26.796367645263672, 674.5914306640625)","(22.79730224609375, 177.6836700439453, 54.029754638671875)","(13.329375267028809, 153.64434814453125, 45.28022384643555)",POINT (0.5569654405117035 0.188835646957159),,,,,,,,,,,,,,,,,,,,,1,,
0,25,7,250473305835,1968816280,1,1,"(0.5700981020927429, 0.11786217242479324)","(0.5459380149841309, 0.24376769363880157)",1,1,3.283355712890625,2.999420166015625,"(-43.658111572265625, -27.867164611816406, 672.8773803710938)","(26.31254005432129, -26.79580307006836, 674.615234375)","(22.601009368896484, 178.6263885498047, 54.37289047241211)","(14.253087997436523, 155.6313934326172, 46.003421783447266)",POINT (0.5580180585384369 0.1808149330317974),,,,,,,,,,,,,,,,,,,,,1,,
