,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,49,13,442305520876,2808936495,1,1,"(0.5281376838684082, 0.29811614751815796)","(0.537213921546936, 0.2954307198524475)",1,1,3.46392822265625,3.445465087890625,"(-29.824703216552734, -34.69708251953125, 612.2669677734375)","(31.37026596069336, -34.718868255615234, 610.20751953125)","(10.021454811096191, 146.08056640625, 42.527217864990234)","(13.166720390319824, 146.57247924804688, 42.70621109008789)",POINT (0.5326758027076721 0.2967734336853027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305537550,2808953169,1,1,"(0.5347903370857239, 0.32289832830429077)","(0.5466518998146057, 0.2956615090370178)",1,1,3.471710205078125,3.4342498779296875,"(-29.756813049316406, -34.66426086425781, 612.1893310546875)","(31.43220329284668, -34.72728729248047, 610.0986328125)","(12.326857566833496, 141.54116821289062, 40.87506103515625)","(16.43731689453125, 146.5301971435547, 42.69083023071289)",POINT (0.5407211184501648 0.3092799186706543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305554218,2808969836,1,1,"(0.5803717970848083, 0.3272102177143097)","(0.5802580118179321, 0.29263392090797424)",1,1,3.441864013671875,3.4332275390625,"(-29.63066864013672, -34.651329040527344, 612.304931640625)","(31.592700958251953, -34.736610412597656, 610.3526000976562)","(28.12249755859375, 140.75137329101562, 40.58753967285156)","(28.08306884765625, 147.0847625732422, 42.892677307128906)",POINT (0.5803149044513702 0.309922069311142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305570885,2808986503,1,1,"(0.5788931846618652, 0.326663613319397)","(0.5771318078041077, 0.30012544989585876)",1,1,3.432159423828125,3.423690795898437,"(-29.594985961914062, -34.642921447753906, 612.598876953125)","(31.61529541015625, -34.7319450378418, 610.142822265625)","(27.610090255737305, 140.85150146484375, 40.623958587646484)","(26.99972152709961, 145.71250915527344, 42.39328384399414)",POINT (0.5780124962329865 0.3133945316076279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305587552,2809003169,1,1,"(0.5795624852180481, 0.3274073898792267)","(0.5795125961303711, 0.29683810472488403)",1,1,3.439300537109375,3.4176177978515625,"(-29.546260833740234, -34.633270263671875, 612.7701416015625)","(31.664138793945312, -34.725852966308594, 610.2208251953125)","(27.842041015625, 140.7152557373047, 40.57438659667969)","(27.82473373413086, 146.31466674804688, 42.612422943115234)",POINT (0.5795375406742096 0.3121227473020554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305604219,2809019836,1,1,"(0.5746739506721497, 0.32735756039619446)","(0.57832270860672, 0.3026246726512909)",1,1,3.4254608154296875,3.421630859375,"(-29.489734649658203, -34.613277435302734, 612.4835205078125)","(31.737781524658203, -34.737361907958984, 610.462646484375)","(26.147974014282227, 140.72439575195312, 40.57768249511719)","(27.412395477294922, 145.25473022460938, 42.22664260864258)",POINT (0.5764983296394348 0.3149911165237427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305620887,2809036503,1,1,"(0.5741130709648132, 0.32628700137138367)","(0.5786378979682922, 0.3008480966091156)",1,1,3.4104766845703125,3.4013671875,"(-29.448535919189453, -34.58856201171875, 612.3421020507812)","(31.782794952392578, -34.73674774169922, 610.4168701171875)","(25.953617095947266, 140.92047119140625, 40.649105072021484)","(27.521629333496094, 145.58016967773438, 42.345035552978516)",POINT (0.5763754844665527 0.3135675489902496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305637553,2809053169,1,1,"(0.5765720009803772, 0.32057562470436096)","(0.5752411484718323, 0.296723872423172)",1,1,3.4090118408203125,3.4013824462890625,"(-29.42177963256836, -34.57909393310547, 612.4267578125)","(31.800382614135742, -34.73880386352539, 610.2503051757812)","(26.80573272705078, 141.9666290283203, 41.02988815307617)","(26.344541549682617, 146.3356170654297, 42.61997604370117)",POINT (0.5759065747261047 0.3086497485637665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305654221,2809069836,1,1,"(0.5818560123443604, 0.31790891289711)","(0.5767947435379028, 0.3012383282184601)",1,1,3.415985107421875,3.4053955078125,"(-29.415250778198242, -34.56855010986328, 612.6368408203125)","(31.82183837890625, -34.73473358154297, 610.2066650390625)","(28.63682746887207, 142.45509338378906, 41.20766067504883)","(26.882919311523438, 145.50868225097656, 42.31904602050781)",POINT (0.5793253779411316 0.309573620557785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,13,442305670891,2809086506,1,1,"(0.5850722193717957, 0.317462682723999)","(0.5781731605529785, 0.30139613151550293)",1,1,3.4147186279296875,3.3988189697265625,"(-29.40760040283203, -34.556182861328125, 612.7000732421875)","(31.826396942138672, -34.73609924316406, 610.2265625)","(29.751359939575195, 142.53684997558594, 41.23737335205078)","(27.360580444335938, 145.47975158691406, 42.30859375)",POINT (0.5816226899623871 0.309429407119751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
