,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,31,36,355537151025,3865371667,1,1,"(0.5003629922866821, 0.610831081867218)","(0.46950095891952515, 0.5732026100158691)",1,1,4.320556640625,3.9920501708984375,"(-26.713838577270508, 16.50197982788086, 644.7337646484375)","(38.979949951171875, 12.639928817749023, 642.987060546875)","(0.3965120017528534, 88.8001708984375, 21.678871154785156)","(-10.298316955566406, 95.692626953125, 24.187536239624023)",POINT (0.4849319756031036 0.5920168459415436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537167693,3865388334,1,1,"(0.4978470504283905, 0.5937007069587708)","(0.4800855815410614, 0.5645663142204285)",1,1,4.343292236328125,4.000701904296875,"(-26.66238021850586, 16.532167434692383, 644.8878173828125)","(39.030120849609375, 12.64250659942627, 642.9811401367188)","(-0.47535160183906555, 91.93797302246094, 22.8209171295166)","(-6.63034200668335, 97.27454376220703, 24.763288497924805)",POINT (0.488966315984726 0.5791335105895996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537184360,3865405001,1,1,"(0.5016466379165649, 0.5822308659553528)","(0.4786100387573242, 0.5772959589958191)",1,1,4.342864990234375,4.0032958984375,"(-26.60118865966797, 16.557090759277344, 644.8356323242188)","(39.09735107421875, 12.666555404663086, 643.2034912109375)","(0.841339111328125, 94.03892517089844, 23.585580825805664)","(-7.141677379608154, 94.94284057617188, 23.91459846496582)",POINT (0.4901283383369446 0.5797634124755859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537201027,3865421667,1,1,"(0.49988967180252075, 0.599449872970581)","(0.48179891705513, 0.5718652606010437)",1,1,4.3343658447265625,4.0179595947265625,"(-26.547542572021484, 16.571212768554688, 644.9208984375)","(39.142112731933594, 12.669519424438477, 643.3131103515625)","(0.23248232901096344, 90.8848876953125, 22.43766212463379)","(-6.036606311798096, 95.93759155273438, 24.27664566040039)",POINT (0.4908442944288254 0.5856575667858124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537217701,3865438341,1,1,"(0.4961017668247223, 0.5985091328620911)","(0.4770911931991577, 0.5540878176689148)",1,1,4.313400268554688,4.0296478271484375,"(-26.497610092163086, 16.57342529296875, 645.120849609375)","(39.20098114013672, 12.649346351623535, 643.3526611328125)","(-1.0801472663879395, 91.05719757080078, 22.50033187866211)","(-7.6680145263671875, 99.19392395019531, 25.461881637573242)",POINT (0.48659648001194 0.5762984752655029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537234370,3865455008,1,1,"(0.4924154281616211, 0.607905924320221)","(0.47575005888938904, 0.5753068327903748)",1,1,4.3048095703125,4.028106689453125,"(-26.437076568603516, 16.537006378173828, 645.1141967773438)","(39.25401306152344, 12.609704971313477, 643.253662109375)","(-2.357609510421753, 89.33598327636719, 21.873857498168945)","(-8.132765769958496, 95.30720520019531, 24.047224044799805)",POINT (0.4840827435255051 0.5916063785552979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537251036,3865471674,1,1,"(0.4964319169521332, 0.6099293828010559)","(0.48170268535614014, 0.5664434432983398)",1,1,4.286392211914063,4.0279541015625,"(-26.383018493652344, 16.481739044189453, 645.0615234375)","(39.31614685058594, 12.554115295410156, 643.407958984375)","(-0.965742826461792, 88.96534729003906, 21.738967895507812)","(-6.069956302642822, 96.93070983886719, 24.638118743896484)",POINT (0.4890673011541367 0.5881864130496979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537267704,3865488341,1,1,"(0.4954879581928253, 0.6173416376113892)","(0.48315635323524475, 0.5672197937965393)",1,1,4.260955810546875,4.0323486328125,"(-26.328304290771484, 16.413787841796875, 645.1239624023438)","(39.36225891113281, 12.458319664001465, 643.483642578125)","(-1.2928709983825684, 87.6076431274414, 21.24477767944336)","(-5.566218376159668, 96.78851318359375, 24.586376190185547)",POINT (0.489322155714035 0.5922807157039642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537284371,3865505008,1,1,"(0.4944057762622833, 0.6000092625617981)","(0.4804891347885132, 0.5751541256904602)",1,1,4.293792724609375,4.04083251953125,"(-26.275463104248047, 16.328853607177734, 645.2666625976562)","(39.408836364746094, 12.370128631591797, 643.50048828125)","(-1.6678721904754639, 90.78243255615234, 22.400279998779297)","(-6.490490913391113, 95.33514404296875, 24.057415008544922)",POINT (0.4874474555253982 0.5875816941261292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537301038,3865521674,1,1,"(0.4962180554866791, 0.6081743836402893)","(0.4815838038921356, 0.571955144405365)",1,1,4.30078125,4.03265380859375,"(-26.23270034790039, 16.220787048339844, 645.248046875)","(39.45215606689453, 12.259332656860352, 643.49560546875)","(-1.039854884147644, 89.28680419921875, 21.855937957763672)","(-6.111164569854736, 95.92112731933594, 24.27066421508789)",POINT (0.4889009296894074 0.5900647640228271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537317705,3865538341,1,1,"(0.49540647864341736, 0.6056941747665405)","(0.47760647535324097, 0.5752049684524536)",1,1,4.2904052734375,4.032562255859375,"(-26.19021987915039, 16.086467742919922, 645.1704711914062)","(39.49430847167969, 12.133041381835938, 643.4674072265625)","(-1.321101188659668, 89.74109649658203, 22.021329879760742)","(-7.489444255828857, 95.32585906982422, 24.053997039794922)",POINT (0.4865064769983292 0.5904495716094971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537334375,3865555010,1,1,"(0.49850139021873474, 0.6104266047477722)","(0.4805442988872528, 0.5696809887886047)",1,1,4.2918548583984375,4.0342559814453125,"(-26.148529052734375, 15.956619262695312, 645.2667846679688)","(39.54096603393555, 11.987581253051758, 643.5538330078125)","(-0.24860548973083496, 88.87425994873047, 21.70583724975586)","(-6.471390247344971, 96.33769989013672, 24.422266006469727)",POINT (0.4895228445529938 0.5900537967681885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537351041,3865571676,1,1,"(0.4951395094394684, 0.5960966944694519)","(0.484129399061203, 0.5702876448631287)",1,1,4.297286987304688,4.0445404052734375,"(-26.116928100585938, 15.816869735717773, 645.2929077148438)","(39.568565368652344, 11.871700286865234, 643.631591796875)","(-1.4136228561401367, 91.49909210205078, 22.661182403564453)","(-5.229009628295898, 96.22657012939453, 24.381837844848633)",POINT (0.4896344542503357 0.5831921696662903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537367710,3865588343,1,1,"(0.4990471303462982, 0.6093652844429016)","(0.4858557879924774, 0.5712637305259705)",1,1,4.291473388671875,4.0447540283203125,"(-26.09010124206543, 15.688505172729492, 645.514404296875)","(39.59368133544922, 11.735357284545898, 643.7088623046875)","(-0.05947725102305412, 89.06866455078125, 21.776596069335938)","(-4.630761623382568, 96.04776763916016, 24.316757202148438)",POINT (0.4924514591693878 0.590314507484436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537384377,3865605010,1,1,"(0.49413999915122986, 0.621133029460907)","(0.4853246212005615, 0.5426739454269409)",1,1,4.2834320068359375,4.0638580322265625,"(-26.055295944213867, 15.568470001220703, 645.6333618164062)","(39.630393981933594, 11.610233306884766, 643.8546142578125)","(-1.7599804401397705, 86.91316223144531, 20.99201774597168)","(-4.814842224121094, 101.28462219238281, 26.222780227661133)",POINT (0.4897323101758957 0.581903487443924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537401044,3865621676,1,1,"(0.49312326312065125, 0.6169630289077759)","(0.48271697759628296, 0.5609678626060486)",1,1,4.283172607421875,4.058273315429688,"(-26.020008087158203, 15.437116622924805, 645.7753295898438)","(39.65961456298828, 11.498186111450195, 643.954833984375)","(-2.1123101711273193, 87.67697143554688, 21.2700252532959)","(-5.718470573425293, 97.93366241455078, 25.003190994262695)",POINT (0.4879201203584671 0.5889654457569122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,36,355537417711,3865638343,1,1,"(0.49749282002449036, 0.6149000525474548)","(0.4863165020942688, 0.5477939248085022)",1,1,4.311004638671875,4.0749053955078125,"(-25.96603012084961, 15.343780517578125, 645.9534301757812)","(39.7078742980957, 11.38109016418457, 644.1337890625)","(-0.5980985164642334, 88.05484771728516, 21.407575607299805)","(-4.47110652923584, 100.34678649902344, 25.88145637512207)",POINT (0.4919046610593796 0.5813469886779785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
