,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,11,32,65525160999,1724015381,1,1,"(0.5194072127342224, 0.15676498413085938)","(0.5000406503677368, 0.09228171408176422)",1,1,2.981185913085937,2.57452392578125,"(-67.73577880859375, 4.995335102081299, 688.2337646484375)","(-3.147101402282715, 4.59492301940918, 693.6918334960938)","(6.996049404144287, 171.9720458984375, 51.95093536376953)","(0.28479766845703125, 183.78353881835938, 56.24995803833008)",POINT (0.5097239315509796 0.1245233491063118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525177671,1724032053,1,1,"(0.5320295095443726, 0.14569926261901855)","(0.4940890371799469, 0.10289955139160156)",1,1,2.971771240234375,2.6190643310546875,"(-67.8316879272461, 4.988672256469727, 688.3600463867188)","(-3.2131385803222656, 4.600859642028809, 693.5323486328125)","(11.370121002197266, 173.9989776611328, 52.688629150390625)","(-1.7776398658752441, 181.83863830566406, 55.54207992553711)",POINT (0.5130592733621597 0.1242994070053101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525194338,1724048719,1,1,"(0.5327226519584656, 0.11915643513202667)","(0.4981134533882141, 0.09542391449213028)",1,1,2.953460693359375,2.572265625,"(-67.92648315429688, 4.957080841064453, 688.35400390625)","(-3.3316614627838135, 4.6090192794799805, 693.7169799804688)","(11.610321998596191, 178.86085510253906, 54.45825958251953)","(-0.3830224573612213, 183.20797729492188, 56.04045486450195)",POINT (0.5154180526733398 0.1072901748120785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525211005,1724065386,1,1,"(0.5284949541091919, 0.14383961260318756)","(0.502662718296051, 0.10058669000864029)",1,1,2.9786376953125,2.624862670898437,"(-68.0079116821289, 4.924720764160156, 688.3102416992188)","(-3.3940205574035645, 4.596477508544922, 693.569580078125)","(10.145281791687012, 174.339599609375, 52.81266784667969)","(1.1934385299682617, 182.2622833251953, 55.69630813598633)",POINT (0.5155788362026215 0.1222131513059139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525227673,1724082053,1,1,"(0.5259063839912415, 0.1195521280169487)","(0.4925198256969452, 0.11303026974201202)",1,1,2.95916748046875,2.598480224609375,"(-68.11027526855469, 4.881378650665283, 688.4618530273438)","(-3.4717414379119873, 4.594477653503418, 693.4766235351562)","(9.248225212097168, 178.78836059570312, 54.431888580322266)","(-2.321434736251831, 179.9829864501953, 54.86669158935547)",POINT (0.5092131048440933 0.1162911988794804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525244339,1724098719,1,1,"(0.5316249132156372, 0.14416344463825226)","(0.5035881996154785, 0.10210349410772324)",1,1,3.0078887939453125,2.5874481201171875,"(-68.15252685546875, 4.850218772888184, 688.1842651367188)","(-3.5558109283447266, 4.594157695770264, 693.64794921875)","(11.22991943359375, 174.2802734375, 52.79104995727539)","(1.5141618251800537, 181.98446655273438, 55.59515380859375)",POINT (0.5176065564155579 0.1231334693729878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525261007,1724115386,1,1,"(0.5249963998794556, 0.1368556022644043)","(0.4994972050189972, 0.0970928892493248)",1,1,3.010971069335937,2.6097564697265625,"(-68.20365905761719, 4.844858169555664, 688.212890625)","(-3.601907730102539, 4.594488143920898, 693.6865234375)","(8.932896614074707, 175.61888122558594, 53.27827453613281)","(0.09649790078401566, 182.90225219726562, 55.92921447753906)",POINT (0.5122468024492264 0.1169742457568646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525277673,1724132052,1,1,"(0.5311976075172424, 0.13167792558670044)","(0.4913693964481354, 0.09168822318315506)",1,1,2.973495483398437,2.5991668701171875,"(-68.26936340332031, 4.852167129516602, 688.4530029296875)","(-3.62467098236084, 4.590561389923096, 693.5665283203125)","(11.081843376159668, 176.56727600097656, 53.623477935791016)","(-2.720109462738037, 183.8922576904297, 56.28952407836914)",POINT (0.5112835019826889 0.1116830743849278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525294341,1724148719,1,1,"(0.5277896523475647, 0.12722453474998474)","(0.497056245803833, 0.0931040421128273)",1,1,2.996551513671875,2.595794677734375,"(-68.27764129638672, 4.861667633056641, 688.4381103515625)","(-3.631092071533203, 4.595014572143555, 693.5402221679688)","(9.900854110717773, 177.3830108642578, 53.920379638671875)","(-0.7493862509727478, 183.63290405273438, 56.195152282714844)",POINT (0.5124229490756989 0.110164288431406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,32,65525311013,1724165391,1,1,"(0.5293821692466736, 0.12912970781326294)","(0.49925854802131653, 0.09543244540691376)",1,1,2.992889404296875,2.6024322509765625,"(-68.29185485839844, 4.871294021606445, 688.43603515625)","(-3.6387925148010254, 4.5994954109191895, 693.4609985351562)","(10.452735900878906, 177.03402709960938, 53.793373107910156)","(0.01378790196031332, 183.20640563964844, 56.039894104003906)",POINT (0.5143203586339951 0.1122810766100884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
