,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,22,13,331943245739,1605053443,1,1,"(0.3143126368522644, 0.12864020466804504)","(0.2887473404407501, 0.19250744581222534)",1,1,3.5001373291015625,3.4599609375,"(-19.303861618041992, -104.23651123046875, 757.5079345703125)","(42.491600036621094, -101.42253875732422, 755.84033203125)","(-65.77932739257812, 176.65792846679688, 53.656410217285156)","(-74.61279296875, 164.993408203125, 49.41090393066406)",POINT (0.3015299886465073 0.1605738252401352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943262405,1605070109,1,1,"(0.3198055624961853, 0.11791354417800903)","(0.2926502227783203, 0.17187120020389557)",1,1,3.5010528564453125,3.453094482421875,"(-19.21224594116211, -104.19984436035156, 757.41845703125)","(42.598976135253906, -101.49497985839844, 756.1590576171875)","(-63.881385803222656, 178.61700439453125, 54.369468688964844)","(-73.26424407958984, 168.76234436035156, 50.7827033996582)",POINT (0.3062278926372528 0.1448923721909523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943279073,1605086776,1,1,"(0.3096196949481964, 0.14584781229496002)","(0.2935457229614258, 0.18056093156337738)",1,1,3.500518798828125,3.45849609375,"(-19.100305557250977, -104.19605255126953, 757.7578125)","(42.71854782104492, -101.51344299316406, 756.1598510742188)","(-67.40087127685547, 173.51516723632812, 52.512569427490234)","(-72.954833984375, 167.17529296875, 50.20502853393555)",POINT (0.3015827089548111 0.1632043719291687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943295740,1605103443,1,1,"(0.4227108359336853, 0.08217012882232666)","(0.42059218883514404, 0.16350480914115906)",1,1,3.5122833251953125,3.479766845703125,"(-18.72610092163086, -104.0997543334961, 757.7617797851562)","(43.07495880126953, -101.52046203613281, 756.446044921875)","(-28.32502555847168, 185.14505004882812, 56.74552536010742)","(-29.057071685791016, 170.29037475585938, 51.33881759643555)",POINT (0.4216515123844147 0.1228374689817429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943312406,1605120109,1,1,"(0.4737725853919983, 0.10667859762907028)","(0.46439674496650696, 0.1879461258649826)",1,1,3.5223388671875,3.480087280273437,"(-18.480308532714844, -104.02462005615234, 757.8701782226562)","(43.25022888183594, -101.51786041259766, 756.377197265625)","(-10.681885719299316, 180.66891479492188, 55.11629867553711)","(-13.921486854553223, 165.8264617919922, 49.71412658691406)",POINT (0.4690846651792526 0.1473123617470264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943329074,1605136776,1,1,"(0.4665408730506897, 0.10126648098230362)","(0.45154035091400146, 0.1807452291250229)",1,1,3.503662109375,3.475555419921875,"(-18.40325927734375, -103.93023681640625, 757.9852294921875)","(43.36676025390625, -101.53565216064453, 756.775390625)","(-13.180633544921875, 181.65736389160156, 55.47607421875)","(-18.363691329956055, 167.14163208007812, 50.192771911621094)",POINT (0.4590406119823456 0.1410058550536632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943345746,1605153448,1,1,"(0.4735446870326996, 0.10890129208564758)","(0.4385596513748169, 0.18201597034931183)",1,1,3.52301025390625,3.47039794921875,"(-18.325214385986328, -103.8231201171875, 758.2108154296875)","(43.49810028076172, -101.45999145507812, 756.6600341796875)","(-10.760636329650879, 180.26296997070312, 54.96855545043945)","(-22.848859786987305, 166.90953063964844, 50.108333587646484)",POINT (0.4560521692037582 0.1454586312174797),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943362413,1605170114,1,1,"(0.4652676284313202, 0.1236644759774208)","(0.43674585223197937, 0.19086703658103943)",1,1,3.5279998779296875,3.4742584228515625,"(-18.236339569091797, -103.65679931640625, 758.3265991210938)","(43.59929656982422, -101.37320709228516, 756.7578735351562)","(-13.620580673217773, 177.56666564941406, 53.98719787597656)","(-23.475555419921875, 165.29299926757812, 49.51995086669922)",POINT (0.4510067403316498 0.1572657562792301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943379080,1605186781,1,1,"(0.46557745337486267, 0.1007491871714592)","(0.45361849665641785, 0.19503167271614075)",1,1,3.467391967773437,3.487655639648437,"(-18.149686813354492, -103.45301818847656, 758.3629150390625)","(43.64433288574219, -101.28475952148438, 756.9617919921875)","(-13.51351261138916, 181.75186157226562, 55.510440826416016)","(-17.645627975463867, 164.53237915039062, 49.243125915527344)",POINT (0.4595979750156403 0.1478904299438),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943395748,1605203448,1,1,"(0.47030067443847656, 0.10121408849954605)","(0.4392959475517273, 0.19054646790027618)",1,1,3.507354736328125,3.4630126953125,"(-18.070941925048828, -103.26221466064453, 758.60498046875)","(43.769081115722656, -101.11492919921875, 756.7509765625)","(-11.881518363952637, 181.6669464111328, 55.47951889038086)","(-22.594436645507812, 165.35154724121094, 49.541255950927734)",POINT (0.4547983109951019 0.1458802781999111),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943412414,1605220114,1,1,"(0.46349242329597473, 0.10453428328037262)","(0.43412360548973083, 0.18168914318084717)",1,1,3.498764038085937,3.483367919921875,"(-17.979022979736328, -103.03318786621094, 758.7206420898438)","(43.862396240234375, -100.99456024169922, 756.9136352539062)","(-14.233953475952148, 181.060546875, 55.25885009765625)","(-24.381620407104492, 166.96922302246094, 50.13006591796875)",POINT (0.4488080143928528 0.1431117132306099),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,22,13,331943429082,1605236781,1,1,"(0.46896007657051086, 0.08319513499736786)","(0.4439694583415985, 0.1542654037475586)",1,1,3.517120361328125,3.451812744140625,"(-17.857837677001953, -102.72702026367188, 758.8532104492188)","(43.945716857910156, -100.77522277832031, 756.9979858398438)","(-12.344732284545898, 184.95787048339844, 56.677345275878906)","(-20.979633331298828, 171.97781372070312, 51.95303726196289)",POINT (0.4564647674560547 0.1187302693724632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943445740,1605253439,1,1,"(0.5044792294502258, 0.008715624921023846)","(0.4688633382320404, 0.09319067746400833)",1,1,3.5017852783203125,3.420272827148437,"(-17.6546630859375, -102.43419647216797, 759.0223388671875)","(44.06510925292969, -100.55836486816406, 756.885498046875)","(-0.07197462022304535, 198.56056213378906, 61.62833023071289)","(-12.378150939941406, 183.13229370117188, 56.012939453125)",POINT (0.4866712838411331 0.0509531511925161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943462412,1605270110,1,1,"(0.5085312128067017, 0.004611115902662277)","(0.4728037118911743, 0.08529607206583023)",1,1,3.482894897460937,3.418487548828125,"(-17.58905792236328, -102.19962310791016, 759.0887451171875)","(44.1854362487793, -100.4440689086914, 757.107177734375)","(1.3281010389328003, 199.31019592285156, 61.90120315551758)","(-11.0166597366333, 184.57415771484375, 56.53767776489258)",POINT (0.490667462348938 0.0449535939842463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943479087,1605286785,1,1,"(0.5070958733558655, 0.01056100707501173)","(0.4671373665332794, 0.07533430308103561)",1,1,3.471908569335937,3.422576904296875,"(-17.51371955871582, -101.99127197265625, 759.29931640625)","(44.266483306884766, -100.29451751708984, 757.066162109375)","(0.8321495652198792, 198.22352600097656, 61.50566864013672)","(-12.974531173706055, 186.39353942871094, 57.19987869262695)",POINT (0.4871166199445724 0.0429476550780237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943495746,1605303443,1,1,"(0.501093864440918, 0.010198958218097687)","(0.45981520414352417, 0.10429903864860535)",1,1,3.46881103515625,3.4543914794921875,"(-17.410608291625977, -101.76659393310547, 759.208740234375)","(44.37507629394531, -100.1911392211914, 757.1611328125)","(-1.2416810989379883, 198.2896270751953, 61.5297737121582)","(-15.504521369934082, 181.103515625, 55.27448272705078)",POINT (0.4804545342922211 0.0572489984333515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943512413,1605320110,1,1,"(0.5018126964569092, 0.00459764851257205)","(0.46368125081062317, 0.06814462691545486)",1,1,3.446273803710937,3.400909423828125,"(-17.32468032836914, -101.59381103515625, 759.32421875)","(44.472599029541016, -100.11769104003906, 757.2923583984375)","(-0.9933170676231384, 199.31263732910156, 61.90208435058594)","(-14.168700218200684, 187.70663452148438, 57.677825927734375)",POINT (0.4827469736337662 0.0363711377140135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943529081,1605336777,1,1,"(0.49916958808898926, -0.02091258578002453)","(0.4641173779964447, 0.07237643003463745)",1,1,3.4165191650390625,3.4202117919921875,"(-17.227188110351562, -101.45411682128906, 759.5514526367188)","(44.558929443359375, -100.03999328613281, 757.2172241210938)","(-1.9065903425216675, 203.9717559814453, 63.597835540771484)","(-14.018010139465332, 186.93374633789062, 57.39652633666992)",POINT (0.481643483042717 0.0257319221273065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943545748,1605353444,1,1,"(0.5008463859558105, 0.0002698753960430622)","(0.4680257737636566, 0.09078193455934525)",1,1,3.44976806640625,3.4052276611328125,"(-17.12472915649414, -101.28692626953125, 759.42919921875)","(44.66576385498047, -99.9892578125, 757.28125)","(-1.3271965980529785, 200.10305786132812, 62.18976593017578)","(-12.667559623718262, 183.57223510742188, 56.17302703857422)",POINT (0.4844360798597336 0.0455259049776942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943562415,1605370110,1,1,"(0.49758484959602356, 0.003715408267453313)","(0.46850547194480896, 0.08531194180250168)",1,1,3.4157257080078125,3.412094116210937,"(-17.02972412109375, -101.18267822265625, 759.6724243164062)","(44.75129699707031, -99.9322280883789, 757.2692260742188)","(-2.4541492462158203, 199.47378540039062, 61.96072006225586)","(-12.501816749572754, 184.57122802734375, 56.53665542602539)",POINT (0.4830451607704163 0.0445136750349775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943579081,1605386777,1,1,"(0.4975334703922272, -0.002684736391529441)","(0.46870923042297363, 0.08064533770084381)",1,1,3.381317138671875,3.4002227783203125,"(-16.928695678710938, -101.05900573730469, 759.6614990234375)","(44.84661865234375, -99.8780746459961, 757.22412109375)","(-2.4719078540802, 200.6426544189453, 62.38621139526367)","(-12.431412696838379, 185.4235382080078, 56.846885681152344)",POINT (0.4831213504076004 0.0389803006546572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943612421,1605420116,1,1,"(0.5020249485969543, 0.012247208505868912)","(0.47259238362312317, 0.06809525191783905)",1,1,3.3974151611328125,3.356918334960937,"(-16.74310302734375, -100.9049072265625, 760.020751953125)","(45.0302619934082, -99.80358123779297, 757.3907470703125)","(-0.9199870228767395, 197.91555786132812, 61.39354705810547)","(-11.089686393737793, 187.7156524658203, 57.681121826171875)",POINT (0.4873086661100388 0.040171230211854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943629088,1605436782,1,1,"(0.5516142845153809, 0.022204142063856125)","(0.5324675440788269, 0.07676329463720322)",1,1,3.3823699951171875,3.32177734375,"(-16.488616943359375, -100.83232116699219, 760.080810546875)","(45.27881622314453, -99.79248046875, 757.4508056640625)","(16.21438980102539, 196.0970458984375, 60.73173522949219)","(9.598699569702148, 186.13255310058594, 57.10491180419922)",POINT (0.5420409142971039 0.0494837183505297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943645755,1605453449,1,1,"(0.6263862252235413, 0.00042343311361037195)","(0.6068848371505737, 0.06629132479429245)",1,1,3.351165771484375,3.314697265625,"(-16.142601013183594, -100.73849487304688, 759.9852294921875)","(45.60807800292969, -99.7783203125, 757.5791015625)","(42.049983978271484, 200.0750274658203, 62.1795539855957)","(35.311744689941406, 188.0451202392578, 57.80099868774414)",POINT (0.6166355311870575 0.0333573789539514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943662423,1605470116,1,1,"(0.6647374033927917, -0.007665226235985756)","(0.6333187222480774, 0.10068021714687347)",1,1,3.3521270751953125,3.3361053466796875,"(-15.948041915893555, -100.70327758789062, 760.20166015625)","(45.78388595581055, -99.76077270507812, 757.5997924804688)","(55.301292419433594, 201.5522918701172, 62.7172737121582)","(44.445350646972656, 181.76443481445312, 55.51504898071289)",POINT (0.6490280628204346 0.0465074954554439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943679089,1605486782,1,1,"(0.6672678589820862, -0.003732760902494192)","(0.6388221979141235, 0.07223856449127197)",1,1,3.3477935791015625,3.29144287109375,"(-15.858949661254883, -100.63896942138672, 760.1417236328125)","(45.87754440307617, -99.7222900390625, 757.555908203125)","(56.175621032714844, 200.83407592773438, 62.45585250854492)","(46.3469123840332, 186.95892333984375, 57.405704498291016)",POINT (0.6530450284481049 0.0342529017943889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943695757,1605503449,1,1,"(0.660381019115448, 0.05256235972046852)","(0.640269935131073, 0.06373528391122818)",1,1,3.3912506103515625,3.276947021484375,"(-15.775781631469727, -100.62216186523438, 760.3048706054688)","(45.983848571777344, -99.72142028808594, 757.66796875)","(53.79603576660156, 190.5525360107422, 58.713661193847656)","(46.84716033935547, 188.51194763183594, 57.97092056274414)",POINT (0.6503254771232605 0.0581488218158484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943712424,1605520116,1,1,"(0.6607279181480408, -0.03946410119533539)","(0.6310015916824341, 0.04969477280974388)",1,1,3.259735107421875,3.249542236328125,"(-15.681044578552246, -100.58839416503906, 760.3887939453125)","(46.09381866455078, -99.73638916015625, 757.939453125)","(53.91590881347656, 207.35995483398438, 64.8310317993164)","(43.644718170166016, 191.0762481689453, 58.90426254272461)",POINT (0.6458647549152374 0.0051153358072042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943729093,1605536784,1,1,"(0.6599541902542114, 0.006854567676782608)","(0.62427818775177, 0.07425770163536072)",1,1,3.2943267822265625,3.2733917236328125,"(-15.601909637451172, -100.55931091308594, 760.3922119140625)","(46.17340087890625, -99.71070098876953, 757.81591796875)","(53.648555755615234, 198.90045166015625, 61.75205612182617)","(41.32160186767578, 186.5901641845703, 57.27145767211914)",POINT (0.6421161890029907 0.0405561346560717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943745760,1605553451,1,1,"(0.6543886661529541, 0.013460123911499977)","(0.6282106041908264, 0.0686270073056221)",1,1,3.3036041259765625,3.259063720703125,"(-15.51748275756836, -100.529052734375, 760.6033325195312)","(46.25108337402344, -99.69867706298828, 757.8695068359375)","(51.72552490234375, 197.6940460205078, 61.31293869018555)","(42.680362701416016, 187.6185302734375, 57.645790100097656)",POINT (0.6412996351718903 0.041043565608561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943762427,1605570117,1,1,"(0.6609904170036316, 0.010979710146784782)","(0.6363648772239685, 0.06008362025022507)",1,1,3.320175170898437,3.2546844482421875,"(-15.439515113830566, -100.49614715576172, 760.60693359375)","(46.342315673828125, -99.7256088256836, 758.1437377929688)","(54.006595611572266, 198.1470489501953, 61.47783660888672)","(45.497859954833984, 189.1788787841797, 58.213661193847656)",POINT (0.6486776471138 0.0355316651985049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943779094,1605586784,1,1,"(0.6577076315879822, -0.010499699041247368)","(0.6308313012123108, 0.06324752420186996)",1,1,3.2910614013671875,3.2503814697265625,"(-15.365437507629395, -100.43898010253906, 760.690185546875)","(46.41569900512695, -99.71710205078125, 758.292236328125)","(52.872310638427734, 202.0699920654297, 62.90565872192383)","(43.58586883544922, 188.6010284423828, 58.003353118896484)",POINT (0.6442694664001465 0.0263739125803113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943795762,1605603451,1,1,"(0.6498651504516602, -0.03459527716040611)","(0.6259590983390808, 0.06114747375249863)",1,1,3.2540435791015625,3.246124267578125,"(-15.308151245117188, -100.39942932128906, 760.931640625)","(46.46519470214844, -99.68551635742188, 758.18994140625)","(50.16253662109375, 206.470703125, 64.50743103027344)","(41.90238571166992, 188.9845733642578, 58.14295959472656)",POINT (0.6379121243953705 0.0132760982960463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943812428,1605620117,1,1,"(0.5962954759597778, 0.009309952147305012)","(0.5975459218025208, 0.06989623606204987)",1,1,3.30218505859375,3.246612548828125,"(-15.394835472106934, -100.33523559570312, 761.03955078125)","(46.40211486816406, -99.72269439697266, 758.6480102539062)","(31.652868270874023, 198.45201110839844, 61.588829040527344)","(32.08492660522461, 187.38673400878906, 57.5613899230957)",POINT (0.5969206988811493 0.0396030941046774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943829096,1605636784,1,1,"(0.46812155842781067, 0.029794491827487946)","(0.4564746022224426, 0.06527909636497498)",1,1,3.3339996337890625,3.2678375244140625,"(-15.735931396484375, -100.301025390625, 761.4561767578125)","(46.01190185546875, -99.64835357666016, 758.510498046875)","(-12.634451866149902, 194.7107696533203, 60.22716522216797)","(-16.658781051635742, 188.22999572753906, 57.8682975769043)",POINT (0.4622980803251266 0.0475367940962315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943845763,1605653451,1,1,"(0.35336431860923767, 0.007308711297810078)","(0.34245967864990234, 0.05138091742992401)",1,1,3.269256591796875,3.2769927978515625,"(-15.963508605957031, -100.24462890625, 761.5731201171875)","(45.70988464355469, -99.60845947265625, 758.5267944335938)","(-52.28598403930664, 198.8175048828125, 61.72185134887695)","(-56.05382537841797, 190.768310546875, 58.792198181152344)",POINT (0.34791199862957 0.029344814363867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943862438,1605670125,1,1,"(0.3507472276687622, -0.025702593848109245)","(0.3468155860900879, 0.07273858040571213)",1,1,3.25274658203125,3.3150634765625,"(-15.90142822265625, -100.18221282958984, 761.6561279296875)","(45.81135559082031, -99.605712890625, 758.7313232421875)","(-53.19025802612305, 204.84658813476562, 63.91626739501953)","(-54.548744201660156, 186.86761474609375, 57.3724365234375)",POINT (0.348781406879425 0.0235179932788014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943879105,1605686792,1,1,"(0.3417837917804718, -0.04042874649167061)","(0.3416210412979126, 0.04185515642166138)",1,1,3.21319580078125,3.2654266357421875,"(-15.84548568725586, -100.12818908691406, 761.7704467773438)","(45.84764862060547, -99.61468505859375, 758.8607177734375)","(-56.287353515625, 207.53611755371094, 64.8951644897461)","(-56.34358596801758, 192.50804138183594, 59.42544937133789)",POINT (0.3417024165391922 0.0007132049649954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943895773,1605703459,1,1,"(0.363981693983078, 0.01792331412434578)","(0.34954404830932617, 0.08606013655662537)",1,1,3.2860107421875,3.296615600585937,"(-15.781220436096191, -100.06797790527344, 761.757568359375)","(45.95848083496094, -99.59648132324219, 758.9354248046875)","(-48.617427825927734, 196.87889099121094, 61.016258239746094)","(-53.60597610473633, 184.43458557128906, 56.486942291259766)",POINT (0.3567628711462021 0.0519917253404856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943912438,1605720125,1,1,"(0.36679044365882874, 0.014358026906847954)","(0.3504064977169037, 0.10583953559398651)",1,1,3.2845001220703125,3.3197479248046875,"(-15.694292068481445, -100.04641723632812, 762.00146484375)","(46.06555938720703, -99.60646057128906, 758.9035034179688)","(-47.646915435791016, 197.53004455566406, 61.25328063964844)","(-53.3079948425293, 180.82215881347656, 55.172115325927734)",POINT (0.3585984706878662 0.0600987812504172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,13,331943929106,1605736792,1,1,"(0.35270413756370544, -0.024299833923578262)","(0.35443392395973206, 0.08349389582872391)",1,1,3.2417449951171875,3.3119354248046875,"(-15.587236404418945, -99.98638916015625, 761.990478515625)","(46.181034088134766, -99.63408660888672, 759.1419677734375)","(-52.51411056518555, 204.5903778076172, 63.823055267333984)","(-51.916412353515625, 184.90330505371094, 56.657447814941406)",POINT (0.3535690307617188 0.0295970309525728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
