,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,23,7,83862563397,2049903022,1,1,"(0.520589292049408, 0.5644916296005249)","(0.480091392993927, 0.5047460198402405)",1,1,2.5438232421875,2.4504852294921875,"(-35.85475158691406, -80.16297912597656, 607.8277587890625)","(30.5374755859375, -78.79258728027344, 612.510498046875)","(5.494467258453369, 97.05541229248047, 24.683494567871094)","(-8.498579025268555, 107.96717834472656, 28.654998779296875)",POINT (0.5003403425216675 0.5346188247203827),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862580063,2049919688,1,1,"(0.5322538018226624, 0.5552714467048645)","(0.46980980038642883, 0.5192263722419739)",1,1,2.5526123046875,2.4563446044921875,"(-35.58863830566406, -80.06858825683594, 608.7001342773438)","(30.834640502929688, -78.59187316894531, 612.5447998046875)","(9.524843215942383, 98.73937225341797, 25.29637336730957)","(-12.051132202148438, 105.32250213623047, 27.692514419555664)",POINT (0.5010318011045456 0.5372489094734192),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862596731,2049936355,1,1,"(0.5320116281509399, 0.5568809509277344)","(0.4615069627761841, 0.5228560566902161)",1,1,2.54962158203125,2.4958038330078125,"(-35.276641845703125, -79.8778076171875, 608.486083984375)","(31.126609802246094, -78.44141387939453, 612.6409912109375)","(9.441165924072266, 98.44540405273438, 25.18940544128418)","(-14.919960975646973, 104.65961456298828, 27.4511775970459)",POINT (0.496759295463562 0.5398685038089752),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862613398,2049953022,1,1,"(0.5285841822624207, 0.5816875696182251)","(0.4683801829814911, 0.501948356628418)",1,1,2.57208251953125,2.479248046875,"(-35.000022888183594, -79.70736694335938, 608.7830810546875)","(31.40401840209961, -78.2713623046875, 612.8042602539062)","(8.256891250610352, 93.914794921875, 23.54043197631836)","(-12.54510498046875, 108.47811889648438, 28.841026306152344)",POINT (0.4984821826219559 0.5418179631233215),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862630065,2049969688,1,1,"(0.525010883808136, 0.5459657907485962)","(0.4641755521297455, 0.4982980489730835)",1,1,2.5597381591796875,2.4989013671875,"(-34.73251724243164, -79.5544204711914, 608.935302734375)","(31.673465728759766, -78.1330337524414, 613.1112060546875)","(7.022243976593018, 100.4389419555664, 25.914920806884766)","(-13.997905731201172, 109.14479064941406, 29.083690643310547)",POINT (0.4945932179689407 0.5221319198608398),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862646732,2049986355,1,1,"(0.5251651406288147, 0.5596013069152832)","(0.4682183265686035, 0.5047441124916077)",1,1,2.5520782470703125,2.504257202148437,"(-34.47650146484375, -79.44346618652344, 609.230224609375)","(31.93478012084961, -78.02833557128906, 613.254150390625)","(7.075535774230957, 97.9485855102539, 25.008533477783203)","(-12.601028442382812, 107.96752166748047, 28.65513801574707)",POINT (0.4966917335987091 0.5321727097034454),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862663400,2050003022,1,1,"(0.5230260491371155, 0.5545592904090881)","(0.45736807584762573, 0.4878852665424347)",1,1,2.605072021484375,2.49749755859375,"(-34.24385070800781, -79.33472442626953, 609.4384155273438)","(32.13962936401367, -77.92953491210938, 612.9823608398438)","(6.336418628692627, 98.86941528320312, 25.34375762939453)","(-16.350069046020508, 111.04655456542969, 29.775861740112305)",POINT (0.4901970624923706 0.5212222784757614),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862680072,2050019694,1,1,"(0.519892156124115, 0.5692381262779236)","(0.4601381719112396, 0.5200901031494141)",1,1,2.6023712158203125,2.51190185546875,"(-34.02781295776367, -79.220458984375, 609.400390625)","(32.371795654296875, -77.88561248779297, 613.2717895507812)","(5.253590106964111, 96.18853759765625, 24.367992401123047)","(-15.392929077148438, 105.16474151611328, 27.635135650634766)",POINT (0.4900151640176773 0.5446641147136688),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862696740,2050036361,1,1,"(0.5205907821655273, 0.5637440085411072)","(0.4550533890724182, 0.5209468603134155)",1,1,2.586181640625,2.5079498291015625,"(-33.82319641113281, -79.15277099609375, 609.584228515625)","(32.58904266357422, -77.89112854003906, 613.29296875)","(5.494978427886963, 97.19196319580078, 24.733192443847656)","(-17.149837493896484, 105.00829315185547, 27.578113555908203)",POINT (0.4878220856189728 0.5423454344272614),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862713407,2050053028,1,1,"(0.5150933265686035, 0.564622163772583)","(0.46459904313087463, 0.5027308464050293)",1,1,2.5634307861328125,2.490386962890625,"(-33.604732513427734, -79.09796142578125, 609.5676879882812)","(32.784515380859375, -77.92228698730469, 613.4195556640625)","(3.595468759536743, 97.03158569335938, 24.6747989654541)","(-13.851584434509277, 108.335205078125, 28.78902244567871)",POINT (0.4898461848497391 0.5336765050888062),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862730074,2050069694,1,1,"(0.5188562870025635, 0.5697190761566162)","(0.47432664036750793, 0.48480117321014404)",1,1,2.585662841796875,2.4730224609375,"(-33.43699264526367, -79.08659362792969, 609.9356689453125)","(32.96321105957031, -77.98855590820312, 613.6104736328125)","(4.895654678344727, 96.10070037841797, 24.336013793945312)","(-10.490449905395508, 111.60983276367188, 29.980850219726562)",POINT (0.4965914636850357 0.5272601246833801),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862746741,2050086361,1,1,"(0.5166545510292053, 0.570893406867981)","(0.4627661406993866, 0.5114568471908569)",1,1,2.594833374023437,2.5216217041015625,"(-33.24169158935547, -79.01145935058594, 610.0159912109375)","(33.16619873046875, -78.02587890625, 613.6737670898438)","(4.134911060333252, 95.88622283935547, 24.257917404174805)","(-14.48490047454834, 106.74151611328125, 28.20897102355957)",POINT (0.489710345864296 0.541175127029419),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862763409,2050103028,1,1,"(0.522544264793396, 0.5631106495857239)","(0.4694348871707916, 0.5027272701263428)",1,1,2.59307861328125,2.5303955078125,"(-33.09241485595703, -79.00215911865234, 610.38232421875)","(33.34455108642578, -78.11363220214844, 613.9912109375)","(6.1699652671813965, 97.30764770507812, 24.77527618408203)","(-12.180678367614746, 108.33585357666016, 28.789260864257812)",POINT (0.4959895759820938 0.5329189598560333),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862780075,2050119694,1,1,"(0.5248582363128662, 0.5600347518920898)","(0.4599478542804718, 0.5124825835227966)",1,1,2.583038330078125,2.50390625,"(-32.93907928466797, -78.91044616699219, 610.5213012695312)","(33.491546630859375, -78.12663269042969, 613.8905029296875)","(6.969494342803955, 97.86941528320312, 24.979740142822266)","(-15.458672523498535, 106.55416870117188, 28.140811920166016)",POINT (0.492403045296669 0.5362586677074432),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862796734,2050136352,1,1,"(0.5131937265396118, 0.5520526766777039)","(0.4628686308860779, 0.5138334631919861)",1,1,2.564437866210937,2.5354156494140625,"(-32.771766662597656, -78.78789520263672, 610.5809326171875)","(33.637001037597656, -78.16065979003906, 614.2120361328125)","(2.939119815826416, 99.3272476196289, 25.510332107543945)","(-14.449474334716797, 106.30745697021484, 28.050962448120117)",POINT (0.4880311787128448 0.532943069934845),,,,,,,,,,,,,,,,,,,,,,1,
0,23,7,83862813406,2050153024,1,1,"(0.5263359546661377, 0.5522185564041138)","(0.469904363155365, 0.47506949305534363)",1,1,2.592315673828125,2.4681854248046875,"(-32.66743469238281, -78.67080688476562, 610.7958374023438)","(33.768890380859375, -78.16617584228516, 614.3885498046875)","(7.4800848960876465, 99.29692840576172, 25.499343872070312)","(-12.018461227416992, 113.38717651367188, 30.627809524536133)",POINT (0.4981201589107513 0.5136440247297287),,,,,,,,,,,,,,,,,,,,,,1,
