,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,10,27,598194560945,3420190229,1,1,"(0.49730923771858215, 0.3832942843437195)","(0.47230860590934753, 0.3865411579608917)",1,1,3.518524169921875,3.152313232421875,"(-12.455558776855469, 50.91886901855469, 465.66943359375)","(53.09720993041992, 53.94741439819336, 461.5049743652344)","(-2.5493791103363037, 130.14869689941406, 36.728492736816406)","(-11.187734603881836, 129.5557098388672, 36.51264190673828)",POINT (0.4848089218139648 0.3849177211523056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,27,598194577614,3420206898,1,1,"(0.5017585158348083, 0.3962588608264923)","(0.4729139506816864, 0.36772292852401733)",1,1,3.500839233398437,3.1678619384765625,"(-11.871910095214844, 51.272666931152344, 465.9581298828125)","(53.6905517578125, 54.21637725830078, 462.16558837890625)","(-1.0120418071746826, 127.78091430664062, 35.866676330566406)","(-10.9785737991333, 132.99261474609375, 37.76358413696289)",POINT (0.4873362332582474 0.3819908946752548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,27,598194594281,3420223564,1,1,"(0.505185067653656, 0.39143165946006775)","(0.4782814383506775, 0.3926616609096527)",1,1,3.50396728515625,3.248138427734375,"(-11.221429824829102, 51.64855194091797, 466.4783935546875)","(54.354637145996094, 54.44764709472656, 462.66326904296875)","(0.17192375659942627, 128.6625213623047, 36.18757247924805)","(-9.123973846435547, 128.43788146972656, 36.10578155517578)",POINT (0.4917332530021668 0.3920466601848602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,27,598194610948,3420240231,1,1,"(0.5017565488815308, 0.3790528476238251)","(0.4774540662765503, 0.36023399233818054)",1,1,3.50567626953125,3.1328277587890625,"(-10.508251190185547, 52.045005798339844, 467.1104736328125)","(55.109336853027344, 54.66918182373047, 463.287353515625)","(-1.0127274990081787, 130.92335510253906, 37.010414123535156)","(-9.409836769104004, 134.36036682128906, 38.26143264770508)",POINT (0.4896053075790405 0.3696434199810028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,10,27,598194627615,3420256897,1,1,"(0.5007303357124329, 0.36036643385887146)","(0.4808353781700134, 0.3713616728782654)",1,1,3.5234375,3.159820556640625,"(-9.741687774658203, 52.34904861450195, 467.6334228515625)","(55.90191650390625, 54.858543395996094, 463.7353210449219)","(-1.3673136234283447, 134.336181640625, 38.252593994140625)","(-8.241531372070312, 132.32806396484375, 37.52168273925781)",POINT (0.4907828569412231 0.3658640533685684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,10,27,598194644282,3420273564,1,1,"(0.5033601522445679, 0.38385123014450073)","(0.47839707136154175, 0.3828519284725189)",1,1,3.506622314453125,3.158676147460937,"(-8.92765998840332, 52.6541748046875, 467.9352722167969)","(56.73670196533203, 54.94868469238281, 464.2850646972656)","(-0.4586389362812042, 130.0469970703125, 36.69145202636719)","(-9.08401107788086, 130.2294921875, 36.757877349853516)",POINT (0.4908786118030548 0.3833515793085098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,27,598194660954,3420290235,1,1,"(0.5024759769439697, 0.3720109164714813)","(0.4844058156013489, 0.3501277565956116)",1,1,3.49298095703125,3.145904541015625,"(-8.102300643920898, 52.90287780761719, 468.40020751953125)","(57.57527160644531, 55.01953125, 464.6217041015625)","(-0.7641468048095703, 132.20947265625, 37.478538513183594)","(-7.007831573486328, 136.2061309814453, 38.9332275390625)",POINT (0.4934408962726593 0.3610693365335464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,10,27,598194677620,3420306901,1,1,"(0.5005029439926147, 0.37110182642936707)","(0.47904783487319946, 0.3533070385456085)",1,1,3.4788055419921875,3.156951904296875,"(-7.289675712585449, 53.10509490966797, 468.67333984375)","(58.39222717285156, 55.05589294433594, 464.86798095703125)","(-1.4458813667297363, 132.37550354003906, 37.53895950317383)","(-8.859160423278809, 135.62548828125, 38.72185516357422)",POINT (0.4897753894329071 0.3622044324874878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,10,27,598194694289,3420323569,1,1,"(0.5166654586791992, 0.3390033543109894)","(0.4941256046295166, 0.3664482533931732)",1,1,3.460174560546875,3.185577392578125,"(-6.468354225158691, 53.32967758178711, 468.9515075683594)","(59.19841003417969, 55.09461212158203, 465.0267333984375)","(4.138676643371582, 138.2378692626953, 39.672698974609375)","(-3.649405002593994, 133.2254180908203, 37.848297119140625)",POINT (0.5053955316543579 0.3527258038520813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,10,27,598194710955,3420340235,1,1,"(0.5163854360580444, 0.3683113157749176)","(0.49307680130004883, 0.34572744369506836)",1,1,3.456390380859375,3.0894317626953125,"(-5.717461585998535, 53.61384582519531, 469.20916748046875)","(59.95745086669922, 55.196746826171875, 465.45880126953125)","(4.041934967041016, 132.88514709472656, 37.7244758605957)","(-4.011795997619629, 137.00979614257812, 39.22571563720703)",POINT (0.5047311186790466 0.357019379734993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
