,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,3,26,430378208107,2275668639,1,1,"(0.4597434401512146, 0.3307325839996338)","(0.4548899829387665, 0.2600623071193695)",1,1,2.9315948486328125,2.805282592773437,"(-37.67875289916992, -21.397441864013672, 698.5286865234375)","(24.385663986206055, -16.866151809692383, 705.6881103515625)","(-13.679640769958496, 140.10617065429688, 40.35272979736328)","(-15.361552238464355, 153.05093383789062, 45.064231872558594)",POINT (0.4573167115449905 0.2953974455595016),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,3,26,430378224774,2275685306,1,1,"(0.46173909306526184, 0.32937702536582947)","(0.4536915719509125, 0.27225133776664734)",1,1,2.93475341796875,2.8358612060546875,"(-37.683597564697266, -21.41929054260254, 698.6363525390625)","(24.386886596679688, -16.919620513916016, 705.7974853515625)","(-12.988085746765137, 140.35446166992188, 40.44312286376953)","(-15.77682876586914, 150.81826782226562, 44.25159454345703)",POINT (0.4577153325080872 0.3008141815662384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,26,430378241442,2275701973,1,1,"(0.46637195348739624, 0.3353859782218933)","(0.45859193801879883, 0.27233317494392395)",1,1,2.948638916015625,2.8502960205078125,"(-37.701473236083984, -21.443145751953125, 698.7294311523438)","(24.37353515625, -16.950977325439453, 705.769775390625)","(-11.382620811462402, 139.25381469726562, 40.042484283447266)","(-14.078688621520996, 150.8032684326172, 44.24613952636719)",POINT (0.4624819457530975 0.3038595765829086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,26,430378258108,2275718639,1,1,"(0.46304425597190857, 0.3183055818080902)","(0.45278483629226685, 0.2910574674606323)",1,1,2.9584503173828125,2.860443115234375,"(-37.731510162353516, -21.46935272216797, 698.8211669921875)","(24.352582931518555, -16.967309951782227, 705.7709350585938)","(-12.53579330444336, 142.38246154785156, 41.181190490722656)","(-16.091053009033203, 147.3734893798828, 42.99781799316406)",POINT (0.4579145461320877 0.3046815246343613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,26,430378274780,2275735310,1,1,"(0.46290698647499084, 0.32571864128112793)","(0.45542338490486145, 0.2855946123600006)",1,1,2.986190795898437,2.87982177734375,"(-37.75392532348633, -21.482437133789062, 698.8049926757812)","(24.325122833251953, -16.975738525390625, 705.8558959960938)","(-12.58336067199707, 141.02459716796875, 40.68696594238281)","(-15.176705360412598, 148.3741455078125, 43.36204147338867)",POINT (0.4591651856899262 0.3056566268205643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,26,430378291447,2275751977,1,1,"(0.45802605152130127, 0.3320433795452118)","(0.45086896419525146, 0.2509180009365082)",1,1,2.990829467773437,2.834579467773437,"(-37.780643463134766, -21.479812622070312, 698.50390625)","(24.269474029541016, -16.97006607055664, 706.0389404296875)","(-14.274775505065918, 139.86607360839844, 40.26533889770508)","(-16.754980087280273, 154.72589111328125, 45.67388916015625)",POINT (0.4544475078582764 0.29148069024086),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,3,26,430378308114,2275768643,1,1,"(0.45880189538002014, 0.32151132822036743)","(0.45584189891815186, 0.2390890270471573)",1,1,2.9852447509765625,2.8592681884765625,"(-37.865379333496094, -21.469745635986328, 698.7921752929688)","(24.210113525390625, -16.9598445892334, 706.208251953125)","(-14.00592041015625, 141.79525756835938, 40.96745681762695)","(-15.031676292419434, 156.8926544189453, 46.46244812011719)",POINT (0.457321897149086 0.2803001776337624),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,3,26,430378324781,2275785310,1,1,"(0.46857476234436035, 0.31273534893989563)","(0.4502996504306793, 0.2704416811466217)",1,1,2.999755859375,2.905990600585937,"(-37.954933166503906, -21.480375289916992, 698.9444580078125)","(24.134105682373047, -16.947120666503906, 705.9662475585938)","(-10.619274139404297, 143.40277099609375, 41.55253219604492)","(-16.952266693115234, 151.14974975585938, 44.37223434448242)",POINT (0.4594372063875198 0.2915885150432587),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,3,26,430378341449,2275801977,1,1,"(0.45505276322364807, 0.31525570154190063)","(0.44887807965278625, 0.26953965425491333)",1,1,2.996566772460937,2.92498779296875,"(-38.008522033691406, -21.474210739135742, 698.8294677734375)","(24.06563949584961, -16.92226791381836, 706.0960083007812)","(-15.305129051208496, 142.94110107421875, 41.384544372558594)","(-17.444887161254883, 151.31495666503906, 44.4323616027832)",POINT (0.4519654214382172 0.292397677898407),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,3,26,430378358116,2275818644,1,1,"(0.45989853143692017, 0.3113105297088623)","(0.45128586888313293, 0.256123423576355)",1,1,3.01275634765625,2.932159423828125,"(-38.08866500854492, -21.4815731048584, 698.9017944335938)","(23.987476348876953, -16.904216766357422, 706.1297607421875)","(-13.625897407531738, 143.66375732421875, 41.64752960205078)","(-16.61050033569336, 153.7724151611328, 45.32685089111328)",POINT (0.4555922001600266 0.2837169766426086),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
