,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,26,22,539426627,701882837,1,1,"(0.45827430486679077, 0.6302591562271118)","(0.4595404863357544, 0.5958783030509949)",1,1,3.4227752685546875,3.2614898681640625,"(-68.65625, 10.986738204956055, 587.7743530273438)","(-3.944295883178711, 10.279487609863281, 590.6691284179688)","(-14.188746452331543, 85.24151611328125, 20.383596420288086)","(-13.749966621398926, 91.53910064697266, 22.675708770751953)",POINT (0.4589073956012726 0.6130687296390533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539443294,701899504,1,1,"(0.4604143798351288, 0.6331754922866821)","(0.4566323459148407, 0.600398063659668)",1,1,3.43695068359375,3.27490234375,"(-68.65061950683594, 10.98038101196289, 587.8344116210938)","(-3.936378240585327, 10.27280330657959, 590.7562255859375)","(-13.447134971618652, 84.70732879638672, 20.18918228149414)","(-14.75775146484375, 90.71118927001953, 22.374433517456055)",POINT (0.4585233628749847 0.616786777973175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539459961,701916170,1,1,"(0.45706671476364136, 0.6319805383682251)","(0.4580395519733429, 0.5997267961502075)",1,1,3.41632080078125,3.265487670898437,"(-68.64363861083984, 11.006553649902344, 587.8460693359375)","(-3.935131788253784, 10.311279296875, 590.823974609375)","(-14.60722827911377, 84.92620086669922, 20.268842697143555)","(-14.270111083984375, 90.83415985107422, 22.41916847229004)",POINT (0.4575531333684921 0.6158536672592163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539476628,701932837,1,1,"(0.4543862044811249, 0.6397740840911865)","(0.45731428265571594, 0.5985972881317139)",1,1,3.441619873046875,3.2566680908203125,"(-68.67420196533203, 11.006847381591797, 587.9960327148438)","(-3.95330810546875, 10.315662384033203, 590.8720092773438)","(-15.53612232208252, 83.49864196777344, 19.749263763427734)","(-14.52143383026123, 91.04104614257812, 22.49448585510254)",POINT (0.4558502435684204 0.6191856861114502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539493295,701949503,1,1,"(0.4550366699695587, 0.6399025917053223)","(0.4573339819908142, 0.6097301840782166)",1,1,3.4200897216796875,3.2516632080078125,"(-68.70254516601562, 11.029458045959473, 588.097900390625)","(-3.982903003692627, 10.357368469238281, 590.958251953125)","(-15.310710906982422, 83.4751205444336, 19.74064826965332)","(-14.514603614807129, 89.00182342529297, 21.75223731994629)",POINT (0.4561853259801865 0.6248163878917694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539509962,701966170,1,1,"(0.46047452092170715, 0.638990044593811)","(0.46198323369026184, 0.6042938828468323)",1,1,3.4295654296875,3.2462921142578125,"(-68.72508239746094, 11.019959449768066, 588.1815185546875)","(-4.0011091232299805, 10.365180015563965, 591.0838623046875)","(-13.426301002502441, 83.64226531982422, 19.80148696899414)","(-12.903487205505371, 89.99760437011719, 22.114673614501953)",POINT (0.4612288773059845 0.6216419637203217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539526631,701982838,1,1,"(0.4623151123523712, 0.6336982250213623)","(0.4605223834514618, 0.6103659868240356)",1,1,3.4365234375,3.254913330078125,"(-68.75179290771484, 11.033979415893555, 588.2348022460938)","(-4.026799201965332, 10.380820274353027, 591.0448608398438)","(-12.788454055786133, 84.61155700683594, 20.1543025970459)","(-13.409701347351074, 88.88536071777344, 21.709842681884766)",POINT (0.4614187479019165 0.622032105922699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539543297,701999504,1,1,"(0.4576464593410492, 0.6388164162635803)","(0.460036039352417, 0.605984628200531)",1,1,3.4256134033203125,3.2521514892578125,"(-68.76333618164062, 11.041065216064453, 588.320556640625)","(-4.032585144042969, 10.381776809692383, 591.0640258789062)","(-14.406315803527832, 83.67406463623047, 19.81305694580078)","(-13.578255653381348, 89.68790435791016, 22.001951217651367)",POINT (0.4588412493467331 0.6224005222320557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539559974,702016180,1,1,"(0.46291452646255493, 0.6361266374588013)","(0.462643027305603, 0.606039822101593)",1,1,3.4385986328125,3.2536773681640625,"(-68.76112365722656, 11.06169319152832, 588.3602294921875)","(-4.0304131507873535, 10.394553184509277, 591.102783203125)","(-12.580732345581055, 84.16675567626953, 19.992420196533203)","(-12.674839973449707, 89.67779541015625, 21.998271942138672)",POINT (0.462778776884079 0.6210832297801971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539576639,702032845,1,1,"(0.46037185192108154, 0.633004367351532)","(0.45490196347236633, 0.6032391786575317)",1,1,3.40924072265625,3.2744598388671875,"(-68.74872589111328, 11.083511352539062, 588.3037109375)","(-4.029191970825195, 10.416768074035645, 591.1703491210938)","(-13.461869239807129, 84.73866271972656, 20.200592041015625)","(-15.357390403747559, 90.1907730102539, 22.184995651245117)",POINT (0.4576369076967239 0.6181217730045319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539593307,702049512,1,1,"(0.4591732323169708, 0.6215032935142517)","(0.4558295011520386, 0.5981354713439941)",1,1,3.4139862060546875,3.257232666015625,"(-68.74362182617188, 11.13728141784668, 588.4312744140625)","(-4.01561975479126, 10.466347694396973, 591.2767333984375)","(-13.877233505249023, 86.8453140258789, 20.96733856201172)","(-15.035972595214844, 91.12564086914062, 22.525270462036133)",POINT (0.4575013667345047 0.6098193824291229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,22,539609975,702066180,1,1,"(0.4611039161682129, 0.6252269744873047)","(0.4621322751045227, 0.6013645529747009)",1,1,3.3912811279296875,3.249786376953125,"(-68.76127624511719, 11.207921981811523, 588.5848388671875)","(-4.02651834487915, 10.54008674621582, 591.3541259765625)","(-13.208185195922852, 86.16324615478516, 20.719131469726562)","(-12.85184383392334, 90.53418731689453, 22.309982299804688)",POINT (0.4616180956363678 0.6132957637310028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539626641,702082845,1,1,"(0.46174150705337524, 0.624462902545929)","(0.4609021246433258, 0.5967404246330261)",1,1,3.4097137451171875,3.243255615234375,"(-68.78608703613281, 11.307101249694824, 588.6676025390625)","(-4.055848598480225, 10.657388687133789, 591.4302978515625)","(-12.987248420715332, 86.30321502685547, 20.770015716552734)","(-13.278122901916504, 91.38117980957031, 22.618268966674805)",POINT (0.4613218158483505 0.6106016635894775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,22,539643308,702099512,1,1,"(0.4634893536567688, 0.6338244080543518)","(0.4593813121318817, 0.6042391657829285)",1,1,3.419158935546875,3.2312774658203125,"(-68.85227966308594, 11.407342910766602, 588.9375610351562)","(-4.124056339263916, 10.80902099609375, 591.5748291015625)","(-12.381548881530762, 84.58845520019531, 20.145898818969727)","(-13.805132865905762, 90.00762176513672, 22.11832618713379)",POINT (0.4614353328943253 0.6190317869186401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
0,26,22,539659975,702116178,1,1,"(0.4600921869277954, 0.6056056022644043)","(0.4589015245437622, 0.5851096510887146)",1,1,3.3961944580078125,3.2543487548828125,"(-68.93138885498047, 11.57876205444336, 589.3428955078125)","(-4.206986427307129, 11.046016693115234, 591.7763671875)","(-13.558778762817383, 89.75732421875, 22.027240753173828)","(-13.971395492553711, 93.51160430908203, 23.393667221069336)",POINT (0.4594968557357788 0.5953576266765594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,22,539676643,702132846,1,1,"(0.4417990446090698, 0.31705155968666077)","(0.4636503756046295, 0.3009779155254364)",1,1,3.3045196533203125,3.171783447265625,"(-68.92408752441406, 11.96442699432373, 589.83642578125)","(-4.4035210609436035, 11.499171257019043, 592.1024780273438)","(-19.898029327392578, 142.61215209960938, 41.26482391357422)","(-12.325738906860352, 145.55638122558594, 42.33641052246094)",POINT (0.4527247101068497 0.3090147376060486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,22,539693313,702149516,1,1,"(0.4257892668247223, 0.2538504898548126)","(0.44325411319732666, 0.21207979321479797)",1,1,3.398910522460937,3.2043609619140625,"(-68.97659301757812, 12.27966022491455, 590.3480224609375)","(-4.62665319442749, 11.982489585876465, 592.544677734375)","(-25.44600486755371, 154.1887664794922, 45.47835922241211)","(-19.393795013427734, 161.83995056152344, 48.26318359375)",POINT (0.4345216900110245 0.2329651415348053),,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,
0,26,22,539709981,702166183,1,1,"(0.4278344511985779, 0.2322143167257309)","(0.43547967076301575, 0.22519627213478088)",1,1,3.385650634765625,3.19976806640625,"(-69.051025390625, 12.4111967086792, 591.01318359375)","(-4.658320426940918, 12.272869110107422, 593.156494140625)","(-24.737272262573242, 158.1519012451172, 46.92080307006836)","(-22.08792495727539, 159.43740844726562, 47.38869857788086)",POINT (0.4316570609807968 0.2287052944302559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,22,539726648,702182850,1,1,"(0.42958223819732666, 0.24198049306869507)","(0.43855294585227966, 0.20464757084846497)",1,1,3.3836212158203125,3.19903564453125,"(-69.08638763427734, 12.582313537597656, 591.6790771484375)","(-4.649089813232422, 12.524813652038574, 593.6233520507812)","(-24.131603240966797, 156.36302185058594, 46.26969909667969)","(-21.022933959960938, 163.2013397216797, 48.75864028930664)",POINT (0.4340675920248032 0.22331403195858),,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,
0,26,22,539743315,702199516,1,1,"(0.42871132493019104, 0.2446507215499878)","(0.43210139870643616, 0.21382249891757965)",1,1,3.4002838134765625,3.1980133056640625,"(-69.10649108886719, 12.783196449279785, 592.5209350585938)","(-4.623335838317871, 12.834165573120117, 594.2874755859375)","(-24.43340492248535, 155.8739013671875, 46.09170913696289)","(-23.25861930847168, 161.520751953125, 48.14699935913086)",POINT (0.4304063618183136 0.2292366102337837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,22,539759982,702216183,1,1,"(0.4292696416378021, 0.23783829808235168)","(0.4347463846206665, 0.21746398508548737)",1,1,3.3919677734375,3.19580078125,"(-69.11830139160156, 12.960736274719238, 593.4541015625)","(-4.581462860107422, 13.137517929077148, 595.0506591796875)","(-24.239927291870117, 157.12173461914062, 46.545867919921875)","(-22.342039108276367, 160.8537139892578, 47.90422439575195)",POINT (0.4320080131292343 0.2276511415839195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,22,539776650,702232850,1,1,"(0.4224521219730377, 0.23337195813655853)","(0.4305971562862396, 0.2051970511674881)",1,1,3.37078857421875,3.2034912109375,"(-69.10787200927734, 13.117891311645508, 594.4661865234375)","(-4.543465614318848, 13.439676284790039, 595.7372436523438)","(-26.60244369506836, 157.93984985351562, 46.84363555908203)","(-23.779905319213867, 163.10069274902344, 48.72200012207031)",POINT (0.4265246391296387 0.2192845046520233),,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,
0,26,22,539793316,702249516,1,1,"(0.42725101113319397, 0.23103097081184387)","(0.4307256042957306, 0.2221933901309967)",1,1,3.365707397460937,3.2019195556640625,"(-69.08487701416016, 13.238475799560547, 595.4749145507812)","(-4.492501258850098, 13.779631614685059, 596.5634765625)","(-24.939462661743164, 158.36865234375, 46.99969482421875)","(-23.73537826538086, 159.98744201660156, 47.58887481689453)",POINT (0.4289883077144623 0.2266121804714203),,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,
0,26,22,539809984,702266183,1,1,"(0.4260651767253876, 0.24153530597686768)","(0.43039220571517944, 0.20759743452072144)",1,1,3.375701904296875,3.182525634765625,"(-69.04573059082031, 13.322688102722168, 596.5103759765625)","(-4.438753604888916, 14.067816734313965, 597.1251220703125)","(-25.350400924682617, 156.44456481933594, 46.29935836791992)","(-23.85091781616211, 162.66099548339844, 48.5620002746582)",POINT (0.4282286912202835 0.2245663702487946),,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,
0,26,22,539826654,702282853,1,1,"(0.42506900429725647, 0.24108761548995972)","(0.4340255856513977, 0.21992231905460358)",1,1,3.371429443359375,3.19757080078125,"(-68.99784851074219, 13.403300285339355, 597.60302734375)","(-4.375441551208496, 14.421773910522461, 597.98486328125)","(-25.695600509643555, 156.52655029296875, 46.32927322387695)","(-22.591821670532227, 160.40342712402344, 47.74030303955078)",POINT (0.4295472949743271 0.2305049672722816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,22,539843321,702299519,1,1,"(0.40731555223464966, 0.22249118983745575)","(0.41733112931251526, 0.20184381306171417)",1,1,3.3949127197265625,3.217193603515625,"(-68.98139953613281, 13.514596939086914, 598.8521118164062)","(-4.369655132293701, 14.80156135559082, 598.648193359375)","(-31.847827911376953, 159.93289184570312, 47.569034576416016)","(-28.377065658569336, 163.7148895263672, 48.945579528808594)",POINT (0.4123233407735825 0.212167501449585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,22,539859997,702316195,1,1,"(0.38529810309410095, 0.2047368735074997)","(0.3910213112831116, 0.1750662922859192)",1,1,3.390243530273437,3.217071533203125,"(-68.94866180419922, 13.613933563232422, 600.1632690429688)","(-4.372580528259277, 15.164438247680664, 599.6298828125)","(-39.477664947509766, 163.18496704101562, 48.7526969909668)","(-37.4943733215332, 168.61978149414062, 50.73078918457031)",POINT (0.3881597071886063 0.1899015828967094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,22,539876664,702332861,1,1,"(0.39311376214027405, 0.19554458558559418)","(0.3949311673641205, 0.18151657283306122)",1,1,3.381103515625,3.2036590576171875,"(-68.77792358398438, 13.658143043518066, 601.222900390625)","(-4.201926231384277, 15.441258430480957, 600.2198486328125)","(-36.769264221191406, 164.8687286376953, 49.36553955078125)","(-36.139469146728516, 167.43824768066406, 50.300785064697266)",POINT (0.3940224647521973 0.1885305792093277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
