,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,54,31,437367542161,1933898427,1,1,"(0.584317684173584, 0.35711774230003357)","(0.5651916861534119, 0.24728769063949585)",1,1,3.276596069335937,3.1465301513671875,"(-81.3682632446289, -85.29434204101562, 724.7708740234375)","(-15.494309425354004, -83.97003936767578, 726.2206420898438)","(29.48987579345703, 135.27316284179688, 38.59366226196289)","(22.862028121948242, 155.39089965820312, 45.915863037109375)",POINT (0.5747546851634979 0.3022027164697647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,31,437367575495,1933931760,1,1,"(0.5918914675712585, 0.3371756672859192)","(0.5537002086639404, 0.2676434814929962)",1,1,3.298187255859375,3.1199493408203125,"(-81.18191528320312, -85.24003601074219, 724.7546997070312)","(-15.305702209472656, -83.98687744140625, 726.38916015625)","(32.114479064941406, 138.9259796142578, 39.92316436767578)","(18.879819869995117, 151.66229248046875, 44.55879211425781)",POINT (0.5727958381175995 0.3024095743894577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,31,437367608830,1933965094,1,1,"(0.5772560238838196, 0.3788745403289795)","(0.5592411160469055, 0.1396150141954422)",1,1,3.253936767578125,3.1914520263671875,"(-80.99632263183594, -85.10789489746094, 724.776611328125)","(-15.152199745178223, -83.93463897705078, 726.4395751953125)","(27.042774200439453, 131.28794860839844, 37.14313888549805)","(20.799945831298828, 175.11343383789062, 53.09429168701172)",POINT (0.5682485699653625 0.2592447772622108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,31,437367642165,1933998427,1,1,"(0.5777629613876343, 0.34153231978416443)","(0.5590027570724487, 0.23472870886325836)",1,1,3.2645263671875,3.12530517578125,"(-80.89459228515625, -84.94123077392578, 725.1277465820312)","(-15.02606201171875, -83.80400085449219, 726.5462646484375)","(27.218456268310547, 138.12796020507812, 39.632713317871094)","(20.71734046936035, 157.6913299560547, 46.75316619873047)",POINT (0.5683828592300415 0.2881305143237114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,31,437367725506,1934081766,1,1,"(0.5821083188056946, 0.33482471108436584)","(0.5717914700508118, 0.275389701128006)",1,1,3.2616119384765625,3.030380249023437,"(-80.91737365722656, -84.63226318359375, 725.5657958984375)","(-15.027359962463379, -83.48466491699219, 726.750244140625)","(28.72426414489746, 139.35662841796875, 40.07986068725586)","(25.149089813232422, 150.243408203125, 44.04232406616211)",POINT (0.5769498944282532 0.3051072061061859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,31,437367775517,1934131775,1,1,"(0.5805537104606628, 0.3665631413459778)","(0.565162181854248, 0.28259286284446716)",1,1,3.230560302734375,3.0948638916015625,"(-81.07955932617188, -84.55512237548828, 725.74755859375)","(-15.20904541015625, -83.4488754272461, 727.1206665039062)","(28.185535430908203, 133.54302978515625, 37.96395492553711)","(22.8518009185791, 148.9239959716797, 43.56210708618164)",POINT (0.5728579461574554 0.3245780020952225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,31,437367808848,1934165105,1,1,"(0.42435336112976074, 0.40096229314804077)","(0.4207974076271057, 0.2663365304470062)",1,1,3.068603515625,3.1068115234375,"(-81.59374237060547, -84.5079116821289, 726.277099609375)","(-15.758358001708984, -83.38150024414062, 727.3878784179688)","(-25.943599700927734, 127.24211120605469, 35.670589447021484)","(-27.17587661743164, 151.9016876220703, 44.64594268798828)",POINT (0.4225753843784332 0.3336494117975235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,31,437367842190,1934198446,1,1,"(0.43442144989967346, 0.9817607998847961)","(0.4201783239841461, 0.3404082953929901)",1,1,1.4033660888671875,3.1434783935546875,"(-81.76998901367188, -84.41349792480469, 726.45703125)","(-15.910233497619629, -83.30914306640625, 727.6876831054688)","(-22.454635620117188, 20.85651969909668, -3.0506751537323)","(-27.390403747558594, 138.33384704589844, 39.70765686035156)",POINT (0.4272998869419098 0.6610845476388931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,31,437367858849,1934215105,1,1,"(0.46411973237991333, 0.9911432862281799)","(0.41859355568885803, 0.2741430401802063)",1,1,1.570953369140625,3.127410888671875,"(-81.84980773925781, -84.35493469238281, 726.6177368164062)","(-15.956480026245117, -83.240478515625, 727.5374145507812)","(-12.163100242614746, 19.137901306152344, -3.676158905029297)","(-27.939584732055664, 150.4717559814453, 44.12546157836914)",POINT (0.4413566440343857 0.6326431632041931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,31,437367892191,1934248446,1,1,"(0.495149701833725, 0.5613749027252197)","(0.40709608793258667, 0.2182520180940628)",1,1,2.7175445556640625,3.09564208984375,"(-81.95927429199219, -84.23580932617188, 726.6455688476562)","(-16.087322235107422, -83.15614318847656, 727.6346435546875)","(-1.4100661277770996, 97.85912322998047, 24.976024627685547)","(-31.923885345458984, 160.7093963623047, 47.85165023803711)",POINT (0.4511228948831558 0.3898134604096413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
