,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,6,28,3929413215,4147941347,1,1,"(0.5009883642196655, 0.5248316526412964)","(0.4732384979724884, 0.5207273960113525)",1,1,2.5839996337890625,2.6475830078125,"(-32.15216827392578, -46.50810241699219, 640.7088623046875)","(29.528518676757812, -40.68547821044922, 637.8743896484375)","(0.6132363677024841, 104.55280303955078, 27.412311553955078)","(-9.00311279296875, 105.30461120605469, 27.685871124267578)",POINT (0.487113431096077 0.5227795243263245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929429882,4147958014,1,1,"(0.49824732542037964, 0.535201370716095)","(0.47696202993392944, 0.4982500672340393)",1,1,2.6103057861328125,2.635772705078125,"(-32.164119720458984, -46.520172119140625, 640.7984619140625)","(29.51692008972168, -40.7301025390625, 638.0576171875)","(-0.3366355299949646, 102.65338134765625, 26.7209529876709)","(-7.712761402130127, 109.42179107666016, 29.184484481811523)",POINT (0.4876046776771545 0.5167257189750671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929446548,4147974680,1,1,"(0.5015018582344055, 0.5084133148193359)","(0.4789297878742218, 0.4946383535861969)",1,1,2.6059112548828125,2.643524169921875,"(-32.21430969238281, -46.5361328125, 641.181640625)","(29.497013092041016, -40.73554229736328, 638.5780029296875)","(0.791178286075592, 107.56016540527344, 28.506925582885742)","(-7.030871391296387, 110.08335876464844, 29.425249099731445)",POINT (0.4902158230543137 0.5015258342027664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929463216,4147991347,1,1,"(0.5029963850975037, 0.4988156259059906)","(0.48530685901641846, 0.5111924409866333)",1,1,2.60400390625,2.6136016845703125,"(-32.31791687011719, -46.552146911621094, 641.8115234375)","(29.396188735961914, -40.67791748046875, 638.81103515625)","(1.3090811967849731, 109.31820678710938, 29.146747589111328)","(-4.820988178253174, 107.05110931396484, 28.321657180786133)",POINT (0.4941516220569611 0.505004033446312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929479883,4148008014,1,1,"(0.49935632944107056, 0.5252870917320251)","(0.480794757604599, 0.48869967460632324)",1,1,2.5894012451171875,2.6068572998046875,"(-32.414764404296875, -46.46609878540039, 641.6878051757812)","(29.287826538085938, -40.571319580078125, 638.82373046875)","(0.0476747564971447, 104.4693603515625, 27.38200569152832)","(-6.384603023529053, 111.1711654663086, 29.82115364074707)",POINT (0.4900755435228348 0.5069933831691742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929496551,4148024682,1,1,"(0.5119284987449646, 0.49926576018333435)","(0.48277950286865234, 0.5090388059616089)",1,1,2.595703125,2.592758178710937,"(-32.54595947265625, -46.388648986816406, 642.3140869140625)","(29.175861358642578, -40.446372985839844, 639.1710205078125)","(4.404390811920166, 109.2357406616211, 29.11676788330078)","(-5.69680643081665, 107.44560241699219, 28.465198516845703)",POINT (0.4973540008068085 0.5041522830724716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929513221,4148041351,1,1,"(0.5012930631637573, 0.5290516018867493)","(0.4814966320991516, 0.5006546974182129)",1,1,2.58404541015625,2.6182861328125,"(-32.629539489746094, -46.327392578125, 642.4443359375)","(29.06993865966797, -40.32827377319336, 639.4068603515625)","(0.7188100218772888, 103.77981567382812, 27.131011962890625)","(-6.141375541687012, 108.98131561279297, 29.02420997619629)",POINT (0.4913948476314545 0.5148531496524811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929529888,4148058018,1,1,"(0.5085602402687073, 0.5101200938224792)","(0.4732740819454193, 0.4849027097225189)",1,1,2.586151123046875,2.6312408447265625,"(-32.747825622558594, -46.215423583984375, 642.6151123046875)","(28.966135025024414, -40.170654296875, 639.4405517578125)","(3.2371745109558105, 107.24754333496094, 28.39312744140625)","(-8.990781784057617, 111.86663818359375, 30.07434844970703)",POINT (0.4909171611070633 0.4975114017724991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929546552,4148074682,1,1,"(0.49817347526550293, 0.4843583405017853)","(0.48885563015937805, 0.4930773973464966)",1,1,2.5630340576171875,2.5882110595703125,"(-32.799564361572266, -46.18015670776367, 642.6787109375)","(28.86994171142578, -40.04806137084961, 639.9013671875)","(-0.36222147941589355, 111.96636199951172, 30.110614776611328)","(-3.591207504272461, 110.3692626953125, 29.529382705688477)",POINT (0.4935145527124405 0.4887178689241409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,28,3929563220,4148091349,1,1,"(0.5036342144012451, 0.5246885418891907)","(0.48192378878593445, 0.4930709898471832)",1,1,2.5838775634765625,2.604110717773437,"(-32.86079788208008, -46.11178207397461, 642.8564453125)","(28.843536376953125, -39.94977569580078, 640.06298828125)","(1.5301109552383423, 104.57901000976562, 27.421884536743164)","(-5.993340969085693, 110.37042236328125, 29.529827117919922)",POINT (0.4927790015935898 0.508879765868187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
