,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,6,33,4435146434,4653659211,1,1,"(0.503372311592102, 0.6335759162902832)","(0.48763132095336914, 0.6337181329727173)",1,1,2.460678100585937,2.5341339111328125,"(-30.029064178466797, -48.631591796875, 610.802001953125)","(32.01368713378906, -46.51401901245117, 610.8262939453125)","(1.4393675327301025, 84.63397979736328, 20.16245460510254)","(-4.015476226806641, 84.60791778564453, 20.153030395507812)",POINT (0.4955018162727356 0.6336470246315002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435163101,4653675878,1,1,"(0.504185676574707, 0.6553338170051575)","(0.4832652509212494, 0.6324843764305115)",1,1,2.4751129150390625,2.53216552734375,"(-30.078819274902344, -48.56468963623047, 611.02490234375)","(31.989437103271484, -46.47538757324219, 610.973876953125)","(1.7212002277374268, 80.64854431152344, 18.711942672729492)","(-5.528477668762207, 84.83390808105469, 20.235260009765625)",POINT (0.4937254637479782 0.6439090967178345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435179768,4653692544,1,1,"(0.5093939900398254, 0.66367506980896)","(0.4846044182777405, 0.6523674130439758)",1,1,2.5020294189453125,2.52471923828125,"(-30.101224899291992, -48.51442337036133, 610.898193359375)","(31.950136184692383, -46.371360778808594, 611.3121337890625)","(3.526071310043335, 79.12066650390625, 18.155839920043945)","(-5.064404010772705, 81.1919174194336, 18.909629821777344)",POINT (0.496999204158783 0.6580212414264679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435196436,4653709211,1,1,"(0.5030343532562256, 0.6345255374908447)","(0.4829653203487396, 0.6142166256904602)",1,1,2.489471435546875,2.52215576171875,"(-30.145206451416016, -48.48394012451172, 610.977783203125)","(31.911760330200195, -46.31593322753906, 611.4376831054688)","(1.3222403526306152, 84.46004486083984, 20.099132537841797)","(-5.632413864135742, 88.18001556396484, 21.453205108642578)",POINT (0.4929998368024826 0.6243710815906525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435213108,4653725882,1,1,"(0.5050273537635803, 0.6405230164527893)","(0.47903943061828613, 0.6288111805915833)",1,1,2.472885131835937,2.51220703125,"(-30.19905662536621, -48.45048522949219, 611.0145263671875)","(31.856597900390625, -46.194671630859375, 611.1759033203125)","(2.012883186340332, 83.36145782470703, 19.699331283569336)","(-6.99287748336792, 85.5067367553711, 20.480121612548828)",POINT (0.4920333921909332 0.6346670985221863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435229774,4653742548,1,1,"(0.5023178458213806, 0.6490118503570557)","(0.487237811088562, 0.6422004699707031)",1,1,2.4762115478515625,2.558868408203125,"(-30.238197326660156, -48.45301055908203, 611.114013671875)","(31.795732498168945, -46.12517166137695, 611.0970458984375)","(1.0739386081695557, 81.80656433105469, 19.133350372314453)","(-4.151843547821045, 83.0542221069336, 19.587427139282227)",POINT (0.4947778284549713 0.6456061601638794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435246442,4653759215,1,1,"(0.4959486126899719, 0.639171838760376)","(0.48497071862220764, 0.6273489594459534)",1,1,2.4685516357421875,2.521713256835937,"(-30.254133224487305, -48.471221923828125, 611.1751098632812)","(31.778465270996094, -46.118812561035156, 611.2435302734375)","(-1.1332310438156128, 83.60897827148438, 19.789363861083984)","(-4.937468528747559, 85.77456665039062, 20.577648162841797)",POINT (0.4904596656560898 0.6332603991031647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435263109,4653775882,1,1,"(0.5011878609657288, 0.6411206722259521)","(0.48476850986480713, 0.6253563165664673)",1,1,2.4722137451171875,2.5225982666015625,"(-30.23801612854004, -48.48440170288086, 611.1348876953125)","(31.802043914794922, -46.12104034423828, 611.2411499023438)","(0.682366132736206, 83.25199890136719, 19.659461975097656)","(-5.007532119750977, 86.13957214355469, 20.710485458374023)",POINT (0.4929781854152679 0.6332384943962097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435279776,4653792548,1,1,"(0.5035931468009949, 0.6385735869407654)","(0.4736921191215515, 0.6251788139343262)",1,1,2.4771881103515625,2.54522705078125,"(-30.199886322021484, -48.495121002197266, 611.179931640625)","(31.865360260009766, -46.13163757324219, 611.2974853515625)","(1.5158791542053223, 83.71853637695312, 19.829330444335938)","(-8.845917701721191, 86.1720962524414, 20.722248077392578)",POINT (0.4886426329612732 0.6318762004375458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,33,4435296444,4653809215,1,1,"(0.5053731799125671, 0.6309443712234497)","(0.4789271652698517, 0.6278517842292786)",1,1,2.4859771728515625,2.5306854248046875,"(-30.116134643554688, -48.47795867919922, 611.0633544921875)","(31.939550399780273, -46.15829086303711, 611.5401611328125)","(2.1327269077301025, 85.11602020263672, 20.33784294128418)","(-7.031790256500244, 85.6824722290039, 20.544095993041992)",POINT (0.4921501725912094 0.6293980777263641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
