,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,49,22,440095530179,599009499,1,1,"(0.49019527435302734, 0.14800933003425598)","(0.47085821628570557, 0.23008951544761658)",1,1,3.1546630859375,3.1527862548828125,"(-60.172080993652344, -15.091233253479004, 610.707763671875)","(1.1229255199432373, -14.130815505981445, 611.6701049804688)","(-3.1269655227661133, 173.57583618164062, 52.53465270996094)","(-9.827964782714844, 158.5410919189453, 47.06248474121094)",POINT (0.4805267453193665 0.1890494227409363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,22,440095546846,599026166,1,1,"(0.48956626653671265, 0.15369559824466705)","(0.46808964014053345, 0.23024633526802063)",1,1,3.16229248046875,3.1584930419921875,"(-60.19131851196289, -15.091806411743164, 610.6624755859375)","(1.0956071615219116, -14.13016128540039, 611.6080322265625)","(-3.3449409008026123, 172.5342559814453, 52.155601501464844)","(-10.78738784790039, 158.5123748779297, 47.052005767822266)",POINT (0.478827953338623 0.1919709667563438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,22,440095563513,599042833,1,1,"(0.4841756224632263, 0.15407973527908325)","(0.46743112802505493, 0.2332160472869873)",1,1,3.166717529296875,3.1580810546875,"(-60.200775146484375, -15.088501930236816, 610.4924926757812)","(1.0563576221466064, -14.118103981018066, 611.4632568359375)","(-5.212997913360596, 172.46389770507812, 52.129974365234375)","(-11.015575408935547, 157.96841430664062, 46.85399627685547)",POINT (0.4758033752441406 0.1936478912830353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,22,440095580180,599059499,1,1,"(0.483254075050354, 0.1507134586572647)","(0.46471086144447327, 0.24126847088336945)",1,1,3.169662475585937,3.157333374023437,"(-60.218055725097656, -15.097142219543457, 610.3421630859375)","(1.0253515243530273, -14.12075424194336, 611.2567138671875)","(-5.532351970672607, 173.0805206298828, 52.354347229003906)","(-11.958250045776367, 156.49343872070312, 46.31716537475586)",POINT (0.4739824682474136 0.1959909647703171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,22,440095596847,599076166,1,1,"(0.45102500915527344, 0.17654620110988617)","(0.43507513403892517, 0.23454821109771729)",1,1,3.179443359375,3.168304443359375,"(-60.33821105957031, -15.111184120178223, 610.1318359375)","(0.9212908744812012, -14.140792846679688, 611.5048828125)","(-16.700895309448242, 168.3486785888672, 50.63218307495117)","(-22.228111267089844, 157.7244110107422, 46.76515579223633)",POINT (0.4430500715970993 0.2055472061038017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,22,440095613515,599092833,1,1,"(0.452430784702301, 0.1605536788702011)","(0.43402937054634094, 0.23907288908958435)",1,1,3.184234619140625,3.1666259765625,"(-60.40381622314453, -15.126422882080078, 610.0770263671875)","(0.8275884389877319, -14.147043228149414, 611.3601684570312)","(-16.2137393951416, 171.27806091308594, 51.698360443115234)","(-22.59050750732422, 156.89561462402344, 46.46352005004883)",POINT (0.443230077624321 0.1998132839798927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,22,440095630181,599109499,1,1,"(0.45200926065444946, 0.1656533181667328)","(0.42699480056762695, 0.23728947341442108)",1,1,3.1778717041015625,3.1783599853515625,"(-60.42034149169922, -15.143933296203613, 610.1368408203125)","(0.8133337497711182, -14.160146713256836, 611.2775268554688)","(-16.359811782836914, 170.3439483642578, 51.3583869934082)","(-25.02824592590332, 157.22225952148438, 46.582481384277344)",POINT (0.4395020306110382 0.2014713957905769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,22,440095646852,599126169,1,1,"(0.4496738016605377, 0.16359713673591614)","(0.4287616014480591, 0.2351912409067154)",1,1,3.1790008544921875,3.1855010986328125,"(-60.425567626953125, -15.152502059936523, 610.0936889648438)","(0.8015336990356445, -14.166828155517578, 611.360107421875)","(-17.169145584106445, 170.7205810546875, 51.4954719543457)","(-24.415985107421875, 157.6066131591797, 46.72232437133789)",POINT (0.4392177015542984 0.1993941888213158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,22,440095663519,599142836,1,1,"(0.4490160048007965, 0.16095231473445892)","(0.42778193950653076, 0.2344508022069931)",1,1,3.1965484619140625,3.196533203125,"(-60.44036102294922, -15.170602798461914, 610.1119384765625)","(0.7944324612617493, -14.178935050964355, 611.3600463867188)","(-17.397096633911133, 171.20504760742188, 51.67177200317383)","(-24.75547218322754, 157.74221801757812, 46.771751403808594)",POINT (0.4383989721536636 0.197701558470726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,22,440095680186,599159502,1,1,"(0.44824302196502686, 0.15674477815628052)","(0.4259752929210663, 0.2332264482975006)",1,1,3.2066802978515625,3.2024688720703125,"(-60.448524475097656, -15.18449592590332, 610.1954956054688)","(0.7932109832763672, -14.184476852416992, 611.2979736328125)","(-17.664958953857422, 171.9757537841797, 51.9522590637207)","(-25.381540298461914, 157.9665069580078, 46.85331344604492)",POINT (0.4371091574430466 0.1949856132268906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,22,440095696853,599176169,1,1,"(0.4489342272281647, 0.15436694025993347)","(0.4253756105899811, 0.23510180413722992)",1,1,3.21502685546875,3.22283935546875,"(-60.45254898071289, -15.196590423583984, 610.2362670898438)","(0.7955971956253052, -14.188852310180664, 611.339111328125)","(-17.425430297851562, 172.41128540039062, 52.11083984375)","(-25.58935546875, 157.6229705810547, 46.72834777832031)",POINT (0.4371549189090729 0.1947343721985817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,22,440095713520,599192836,1,1,"(0.4507424533367157, 0.15224072337150574)","(0.4250675141811371, 0.2373831868171692)",1,1,3.2198944091796875,3.22857666015625,"(-60.454219818115234, -15.200138092041016, 610.2774658203125)","(0.796796441078186, -14.193696975708008, 611.3597412109375)","(-16.798810958862305, 172.80075073242188, 52.252586364746094)","(-25.696115493774414, 157.20510864257812, 46.576194763183594)",POINT (0.4379049837589264 0.1948119550943375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
