,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,5,3,65372919871,7149037488,1,1,"(0.4945848286151886, 0.7220567464828491)","(0.5229665040969849, 0.6730806827545166)",1,1,2.5959930419921875,2.6173858642578125,"(-14.53166389465332, 1.7655597925186157, 670.9380493164062)","(50.31404495239258, -1.414696216583252, 665.2244873046875)","(-3.4907312393188477, 68.2782211303711, 14.209465026855469)","(6.315862655639648, 77.2230453491211, 17.46515464782715)",POINT (0.5087756663560867 0.6975687146186829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65372936537,7149054154,1,1,"(0.4934474527835846, 0.7282201647758484)","(0.525953471660614, 0.6674957871437073)",1,1,2.563720703125,2.607269287109375,"(-14.509092330932617, 1.8017077445983887, 670.9143676757812)","(50.34117126464844, -1.3858187198638916, 665.294189453125)","(-3.8837318420410156, 67.1525650024414, 13.799781799316406)","(7.347927093505859, 78.24305725097656, 17.836397171020508)",POINT (0.5097004622220993 0.6978579759597778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65372953205,7149070821,1,1,"(0.4909519851207733, 0.7221279144287109)","(0.5211216807365417, 0.6583359837532043)",1,1,2.5404205322265625,2.6054229736328125,"(-14.480567932128906, 1.8344125747680664, 670.9154052734375)","(50.362388610839844, -1.353497862815857, 665.2169189453125)","(-4.745973587036133, 68.26524353027344, 14.204713821411133)","(5.678417682647705, 79.91600036621094, 18.445222854614258)",POINT (0.5060368329286575 0.6902319490909576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65372969872,7149087488,1,1,"(0.48438483476638794, 0.7295475006103516)","(0.5205020904541016, 0.6647725105285645)",1,1,2.577255249023437,2.6106719970703125,"(-14.461305618286133, 1.8477647304534912, 671.115234375)","(50.38726806640625, -1.3545273542404175, 665.1885375976562)","(-7.015097618103027, 66.91014862060547, 13.711479187011719)","(5.464331150054932, 78.74044036865234, 18.017393112182617)",POINT (0.5024434626102448 0.697160005569458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65372986539,7149104154,1,1,"(0.49675214290618896, 0.7369924783706665)","(0.5202276706695557, 0.6489242315292358)",1,1,2.586166381835937,2.5904083251953125,"(-14.440305709838867, 1.859358787536621, 671.0411987304688)","(50.39885711669922, -1.3572733402252197, 664.9146728515625)","(-2.7418665885925293, 65.55042266845703, 13.21663761138916)","(5.369516849517822, 81.63492584228516, 19.07087516784668)",POINT (0.5084899067878723 0.6929583549499512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373003206,7149120821,1,1,"(0.4968080222606659, 0.723784863948822)","(0.5262233018875122, 0.657698392868042)",1,1,2.548919677734375,2.590179443359375,"(-14.415709495544434, 1.8687663078308105, 670.9180908203125)","(50.41696548461914, -1.3718205690383911, 664.8134155273438)","(-2.7225699424743652, 67.96263122558594, 14.094523429870605)","(7.441158771514893, 80.03244018554688, 18.487642288208008)",POINT (0.511515662074089 0.690741628408432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373019874,7149137488,1,1,"(0.49543243646621704, 0.7010591626167297)","(0.5339232683181763, 0.6617220640182495)",1,1,2.5064849853515625,2.605865478515625,"(-14.396293640136719, 1.8739432096481323, 670.7943115234375)","(50.432228088378906, -1.3792357444763184, 664.8112182617188)","(-3.1978580951690674, 72.11317443847656, 15.605220794677734)","(10.101700782775879, 79.29759216308594, 18.220073699951172)",POINT (0.5146778523921967 0.6813906133174896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373036540,7149154154,1,1,"(0.503165602684021, 0.7057508230209351)","(0.5333597660064697, 0.6692472100257874)",1,1,2.545867919921875,2.6247711181640625,"(-14.374073028564453, 1.876471996307373, 670.5965576171875)","(50.45881271362305, -1.3824684619903564, 664.8568725585938)","(-0.5258632302284241, 71.25628662109375, 15.293397903442383)","(9.906990051269531, 77.9231948852539, 17.719934463500977)",POINT (0.5182626843452454 0.6874990165233612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373053215,7149170828,1,1,"(0.5084543228149414, 0.718239963054657)","(0.5321815609931946, 0.6635289192199707)",1,1,2.569442749023437,2.615570068359375,"(-14.361666679382324, 1.874660849571228, 670.49755859375)","(50.472084045410156, -1.3885741233825684, 664.87939453125)","(1.301522135734558, 68.97532653808594, 14.46314811706543)","(9.499883651733398, 78.96756744384766, 18.10002899169922)",POINT (0.520317941904068 0.6908844411373138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373069882,7149187495,1,1,"(0.5054838061332703, 0.7239453792572021)","(0.5334221720695496, 0.6717665791511536)",1,1,2.574920654296875,2.617294311523437,"(-14.365839004516602, 1.8776309490203857, 670.44775390625)","(50.46276092529297, -1.390528678894043, 664.8067016601562)","(0.27514398097991943, 67.93328857421875, 14.083935737609863)","(9.928561210632324, 77.46307373046875, 17.552431106567383)",POINT (0.5194529891014099 0.6978559792041779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373086549,7149204161,1,1,"(0.505223274230957, 0.7189761996269226)","(0.5298557281494141, 0.6604763269424438)",1,1,2.57757568359375,2.609725952148437,"(-14.388839721679688, 1.8824152946472168, 670.62060546875)","(50.4325065612793, -1.388277530670166, 664.7124633789062)","(0.1851245015859604, 68.84085845947266, 14.414257049560547)","(8.696244239807129, 79.52508544921875, 18.302953720092773)",POINT (0.5175395011901855 0.6897262632846832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373103216,7149220828,1,1,"(0.4898657500743866, 0.7084373831748962)","(0.5297123789787292, 0.6600301861763)",1,1,2.540496826171875,2.6049346923828125,"(-14.413665771484375, 1.8853821754455566, 670.8182373046875)","(50.4073486328125, -1.3661422729492188, 664.617431640625)","(-5.121288299560547, 70.76561737060547, 15.1148042678833)","(8.646717071533203, 79.60655975341797, 18.332626342773438)",POINT (0.5097890645265579 0.6842337846755981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373119884,7149237495,1,1,"(0.48902422189712524, 0.7110973596572876)","(0.5239374041557312, 0.6736250519752502)",1,1,2.5498199462890625,2.626007080078125,"(-14.451553344726562, 1.8782958984375, 670.766845703125)","(50.38618469238281, -1.3410537242889404, 664.695068359375)","(-5.4120683670043945, 70.27980041503906, 14.938024520874023)","(6.651315212249756, 77.12364959716797, 17.428918838500977)",POINT (0.5064808130264282 0.6923612058162689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373136550,7149254161,1,1,"(0.5016728043556213, 0.717708945274353)","(0.5224563479423523, 0.6737196445465088)",1,1,2.5950164794921875,2.6190338134765625,"(-14.495697021484375, 1.8782445192337036, 670.5164794921875)","(50.33986282348633, -1.310205101966858, 664.677490234375)","(-1.0416498184204102, 69.07228088378906, 14.498549461364746)","(6.139593124389648, 77.10636138916016, 17.422645568847656)",POINT (0.5120645761489868 0.6957142949104309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373153218,7149270828,1,1,"(0.4944270849227905, 0.7164286971092224)","(0.5246935486793518, 0.6735633611679077)",1,1,2.54302978515625,2.60589599609375,"(-14.528668403625488, 1.8860937356948853, 670.2913818359375)","(50.293846130371094, -1.2855074405670166, 664.5614013671875)","(-3.5452396869659424, 69.30613708496094, 14.583518028259277)","(6.912599086761475, 77.13489532470703, 17.433048248291016)",POINT (0.5095603168010712 0.6949960291385651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373169889,7149287499,1,1,"(0.4985367953777313, 0.7091680765151978)","(0.5303559303283691, 0.6940517425537109)",1,1,2.55975341796875,2.6532745361328125,"(-14.558492660522461, 1.8892979621887207, 670.1658935546875)","(50.25458526611328, -1.2796931266784668, 664.517822265625)","(-2.125234365463257, 70.6321792602539, 15.066240310668945)","(8.86909294128418, 73.3929443359375, 16.071151733398438)",POINT (0.5144463628530502 0.7016099095344543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373186557,7149304166,1,1,"(0.5103912949562073, 0.7295762300491333)","(0.533213198184967, 0.688673734664917)",1,1,2.612091064453125,2.653411865234375,"(-14.577132225036621, 1.8978302478790283, 670.3140869140625)","(50.24076843261719, -1.2870745658874512, 664.4710693359375)","(1.9708011150360107, 66.9049072265625, 13.709596633911133)","(9.856351852416992, 74.37519836425781, 16.428577423095703)",POINT (0.5218022465705872 0.7091249823570251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373203224,7149320833,1,1,"(0.4890364110469818, 0.709513247013092)","(0.5273004770278931, 0.6768847703933716)",1,1,2.596954345703125,2.63275146484375,"(-14.577132225036621, 1.907207727432251, 670.31396484375)","(50.24274444580078, -1.2861385345458984, 664.4459228515625)","(-5.407857418060303, 70.56913757324219, 15.043253898620605)","(7.81335973739624, 76.52831268310547, 17.212203979492188)",POINT (0.5081684440374374 0.6931990087032318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373219891,7149337499,1,1,"(0.4994330406188965, 0.7303369045257568)","(0.5311341285705566, 0.6907390356063843)",1,1,2.595458984375,2.6566925048828125,"(-14.567546844482422, 1.952693223953247, 670.289794921875)","(50.264495849609375, -1.2615262269973755, 664.39306640625)","(-1.815557599067688, 66.76593017578125, 13.659134864807129)","(9.137962341308594, 73.99801635742188, 16.291248321533203)",POINT (0.5152835845947266 0.7105379700660706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373236558,7149354166,1,1,"(0.49696144461631775, 0.7121073007583618)","(0.5246179103851318, 0.6774409413337708)",1,1,2.57794189453125,2.6493682861328125,"(-14.595531463623047, 2.0337460041046143, 670.387939453125)","(50.33537292480469, -1.2202479839324951, 664.4810791015625)","(-2.669550657272339, 70.09538269042969, 14.870794296264648)","(6.886462211608887, 76.42672729492188, 17.17526626586914)",POINT (0.5107896775007248 0.6947741210460663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,3,65373386569,7149504172,1,1,"(0.47057533264160156, 0.30502405762672424)","(0.49556174874305725, 0.22078457474708557)",1,1,2.612045288085937,2.704345703125,"(-14.602563858032227, 3.029505491256714, 670.658935546875)","(50.31279754638672, -0.3542705774307251, 664.83056640625)","(-11.786613464355469, 144.44375610351562, 41.93138122558594)","(-3.153189182281494, 159.82896423339844, 47.53120040893555)",POINT (0.4830685406923294 0.2629043161869049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373403234,7149520837,1,1,"(0.45740148425102234, 0.2411377876996994)","(0.48890331387519836, 0.21689733862876892)",1,1,2.68035888671875,2.700286865234375,"(-14.646913528442383, 2.9960920810699463, 670.9796142578125)","(50.24951171875, -0.396007776260376, 664.7413940429688)","(-16.338512420654297, 156.11172485351562, 46.1782112121582)","(-5.453846454620361, 160.53892517089844, 47.78957748413086)",POINT (0.4731523990631104 0.2290175631642342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,3,65373419901,7149537503,1,1,"(0.452148973941803, 0.2470523715019226)","(0.482962965965271, 0.20939719676971436)",1,1,2.6756744384765625,2.678375244140625,"(-14.696426391601562, 2.9604618549346924, 670.5549926757812)","(50.181495666503906, -0.458482563495636, 664.5545654296875)","(-18.153400421142578, 155.03147888183594, 45.785118103027344)","(-7.506373882293701, 161.9087371826172, 48.288124084472656)",POINT (0.467555969953537 0.2282247841358185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,3,65373436574,7149554176,1,1,"(0.4690112769603729, 0.2613658905029297)","(0.4789651930332184, 0.202363982796669)",1,1,2.66876220703125,2.6947021484375,"(-14.809673309326172, 2.9038641452789307, 670.326904296875)","(50.09229278564453, -0.5017942190170288, 664.4449462890625)","(-12.327041625976562, 152.41732788085938, 44.83356475830078)","(-8.887704849243164, 163.1932373046875, 48.755714416503906)",POINT (0.4739882349967956 0.2318649366497994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373453241,7149570843,1,1,"(0.46194764971733093, 0.2533051669597626)","(0.47813156247138977, 0.20392581820487976)",1,1,2.6463775634765625,2.6682891845703125,"(-14.919398307800293, 2.847701072692871, 670.5453491210938)","(49.96681213378906, -0.525740385055542, 664.537841796875)","(-14.7677001953125, 153.88949584960938, 45.369449615478516)","(-9.175747871398926, 162.9080047607422, 48.6518440246582)",POINT (0.4700396060943604 0.2286154925823212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,3,65373469908,7149587509,1,1,"(0.45671209692955017, 0.25666218996047974)","(0.48872584104537964, 0.21303875744342804)",1,1,2.623886108398437,2.6773681640625,"(-15.07220458984375, 2.796299457550049, 670.7119750976562)","(49.81861114501953, -0.5359398126602173, 664.412353515625)","(-16.576725006103516, 153.27639770507812, 45.146240234375)","(-5.515166759490967, 161.24363708496094, 48.04608917236328)",POINT (0.4727189689874649 0.2348504737019539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373486575,7149604176,1,1,"(0.4661293625831604, 0.24651698768138885)","(0.4804238975048065, 0.20709988474845886)",1,1,2.607421875,2.6629791259765625,"(-15.200701713562012, 2.748408079147339, 670.233154296875)","(49.686256408691406, -0.5429155826568604, 664.3093872070312)","(-13.322813987731934, 155.1292724609375, 45.8206672668457)","(-8.383700370788574, 162.3282928466797, 48.440879821777344)",POINT (0.4732766300439835 0.2268084362149239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,3,65373503243,7149620843,1,1,"(0.45530954003334045, 0.2681441605091095)","(0.48626503348350525, 0.2142200618982315)",1,1,2.6227569580078125,2.653961181640625,"(-15.351083755493164, 2.738291025161743, 670.8231201171875)","(49.528709411621094, -0.5118627548217773, 664.4557495117188)","(-17.06133270263672, 151.1793670654297, 44.38299560546875)","(-6.365429878234863, 161.0278778076172, 47.967594146728516)",POINT (0.4707872867584228 0.2411821112036705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373519909,7149637509,1,1,"(0.46402159333229065, 0.26064208149909973)","(0.48490121960639954, 0.22347170114517212)",1,1,2.619720458984375,2.6385040283203125,"(-15.50375747680664, 2.7496256828308105, 670.74072265625)","(49.377464294433594, -0.41146406531333923, 664.1832275390625)","(-14.05109691619873, 152.5495147705078, 44.881710052490234)","(-6.836672782897949, 159.3382110595703, 47.352535247802734)",POINT (0.4744614064693451 0.2420568913221359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373536577,7149654176,1,1,"(0.4474581182003021, 0.26291990280151367)","(0.47620609402656555, 0.22249579429626465)",1,1,2.6162872314453125,2.6223297119140625,"(-15.573740005493164, 2.736457347869873, 670.911376953125)","(49.30956268310547, -0.37939393520355225, 664.5872802734375)","(-19.774202346801758, 152.1334991455078, 44.73030090332031)","(-9.841050148010254, 159.51646423339844, 47.4173583984375)",POINT (0.4618321061134338 0.2427078485488892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373553244,7149670843,1,1,"(0.46591952443122864, 0.23726409673690796)","(0.4738774001598358, 0.21343594789505005)",1,1,2.619354248046875,2.6723175048828125,"(-15.647497177124023, 2.7682294845581055, 670.435302734375)","(49.239295959472656, -0.3088339567184448, 664.4012451171875)","(-13.3953275680542, 156.81919860839844, 46.43572998046875)","(-10.645682334899902, 161.17108154296875, 48.01972579956055)",POINT (0.4698984622955322 0.225350022315979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,3,65373569915,7149687513,1,1,"(0.46661806106567383, 0.264021635055542)","(0.4823465645313263, 0.2248912900686264)",1,1,2.634033203125,2.652679443359375,"(-15.717879295349121, 2.8575079441070557, 670.6806640625)","(49.16752624511719, -0.18176546692848206, 664.3867797851562)","(-13.15395736694336, 151.93226623535156, 44.657100677490234)","(-7.71935510635376, 159.0789337158203, 47.25818634033203)",POINT (0.4744823127985001 0.2444564625620842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373586582,7149704180,1,1,"(0.46789395809173584, 0.2616989016532898)","(0.475909024477005, 0.2167632132768631)",1,1,2.619842529296875,2.656845092773437,"(-15.727132797241211, 2.9108777046203613, 670.630615234375)","(49.17579650878906, -0.13016848266124725, 664.6568603515625)","(-12.713106155395508, 152.35650634765625, 44.81143569946289)","(-9.94369125366211, 160.5634307861328, 47.7984733581543)",POINT (0.4719014912843704 0.2392310574650764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373603250,7149720847,1,1,"(0.4678865075111389, 0.2500734031200409)","(0.48321622610092163, 0.2095612734556198)",1,1,2.6475982666015625,2.6719207763671875,"(-15.736786842346191, 2.9882402420043945, 670.8280029296875)","(49.168701171875, -0.023957788944244385, 664.682861328125)","(-12.715680122375488, 154.47975158691406, 45.584228515625)","(-7.418873310089111, 161.8787384033203, 48.27729797363281)",POINT (0.4755513668060303 0.2298173382878304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,3,65373619916,7149737513,1,1,"(0.4652719795703888, 0.24444711208343506)","(0.47986534237861633, 0.21589703857898712)",1,1,2.6468048095703125,2.6653594970703125,"(-15.73902702331543, 3.0161333084106445, 670.927734375)","(49.16365051269531, 0.05271810293197632, 664.8065795898438)","(-13.619065284729004, 155.50732421875, 45.95821762084961)","(-8.576685905456543, 160.7216033935547, 47.856109619140625)",POINT (0.4725686609745026 0.2301720753312111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,3,65373636584,7149754180,1,1,"(0.458617240190506, 0.2757990062236786)","(0.47569748759269714, 0.20175553858280182)",1,1,2.6467742919921875,2.6565093994140625,"(-15.734956741333008, 3.0867538452148438, 670.9782104492188)","(49.175941467285156, 0.11066935211420059, 664.90380859375)","(-15.918441772460938, 149.78131103515625, 43.874141693115234)","(-10.0167875289917, 163.3043670654297, 48.79613494873047)",POINT (0.4671573638916016 0.2387772724032402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373653251,7149770847,1,1,"(0.4652940630912781, 0.26309406757354736)","(0.47519591450691223, 0.20030148327350616)",1,1,2.6221466064453125,2.6376495361328125,"(-15.744585990905762, 3.086259603500366, 671.0020751953125)","(49.1739616394043, 0.165962353348732, 665.052001953125)","(-13.611431121826172, 152.1016845703125, 44.71873092651367)","(-10.19010066986084, 163.56991577148438, 48.89283752441406)",POINT (0.4702449887990952 0.2316977754235268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,5,3,65373669918,7149787513,1,1,"(0.4105852544307709, 0.2143673151731491)","(0.43678319454193115, 0.17438919842243195)",1,1,2.673858642578125,2.6814117431640625,"(-15.812433242797852, 3.182219982147217, 671.0736083984375)","(49.05889129638672, 0.3051081895828247, 665.044677734375)","(-32.514713287353516, 161.00099182128906, 47.95778274536133)","(-23.462665557861328, 168.30247497558594, 50.61528015136719)",POINT (0.423684224486351 0.1943782567977905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,5,3,65373686587,7149804182,1,1,"(0.41569557785987854, 0.19917134940624237)","(0.44435906410217285, 0.15141867101192474)",1,1,2.6263580322265625,2.6590728759765625,"(-15.885396957397461, 3.1969447135925293, 670.9693603515625)","(48.951988220214844, 0.37057438492774963, 665.1842041015625)","(-30.748960494995117, 163.77635192871094, 48.96786880493164)","(-20.844995498657227, 172.49774169921875, 52.142215728759766)",POINT (0.4300273209810257 0.1752950102090836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,5,3,65373703258,7149820852,1,1,"(0.4193682372570038, 0.2112041711807251)","(0.44180533289909363, 0.166664719581604)",1,1,2.6364288330078125,2.660552978515625,"(-15.915468215942383, 3.185208320617676, 671.0928955078125)","(48.94688415527344, 0.4020306169986725, 665.184814453125)","(-29.479963302612305, 161.57870483398438, 48.168033599853516)","(-21.72738265991211, 169.71324157714844, 51.128780364990234)",POINT (0.4305867850780487 0.1889344453811646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,5,3,65373719924,7149837518,1,1,"(0.4269031584262848, 0.21851831674575806)","(0.44944581389427185, 0.1573438048362732)",1,1,2.600433349609375,2.6325836181640625,"(-15.949930191040039, 3.1727042198181152, 671.066650390625)","(48.91732406616211, 0.44198083877563477, 665.1148071289062)","(-26.8764705657959, 160.24285888671875, 47.68186569213867)","(-19.0873966217041, 171.4155731201172, 51.7484016418457)",POINT (0.4381744861602783 0.1879310607910156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,5,3,65373736592,7149854185,1,1,"(0.42693763971328735, 0.21355772018432617)","(0.44858992099761963, 0.16424573957920074)",1,1,2.6147613525390625,2.6251983642578125,"(-15.941415786743164, 3.157029628753662, 671.0921020507812)","(48.920387268066406, 0.46451765298843384, 665.1390991210938)","(-26.86454200744629, 161.14886474609375, 48.011573791503906)","(-19.383127212524414, 170.15504455566406, 51.2895622253418)",POINT (0.4377637803554535 0.1889017298817635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
