,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,51,6,602895982104,8121477206,1,1,"(0.51877760887146, 0.7329012751579285)","(0.4845084249973297, 0.5865211486816406)",1,1,2.43719482421875,2.5454559326171875,"(-58.59558868408203, 6.813680171966553, 568.920654296875)","(-2.631617307662964, 7.652069091796875, 565.5626220703125)","(4.86848783493042, 66.29759979248047, 13.488605499267578)","(-6.972382068634033, 93.03203582763672, 23.21904945373535)",POINT (0.5016430169343948 0.6597112119197845),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602895998776,8121493878,1,1,"(0.5228745937347412, 0.7364704608917236)","(0.4733140170574188, 0.5905348062515259)",1,1,2.461410522460937,2.553329467773437,"(-58.7347412109375, 6.818080425262451, 569.2236938476562)","(-2.7553439140319824, 7.679770469665527, 565.7027587890625)","(6.28410005569458, 65.64573669433594, 13.251358985900879)","(-10.84033203125, 92.29898834228516, 22.952274322509766)",POINT (0.49809430539608 0.6635026335716248),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602896015444,8121510545,1,1,"(0.5317625999450684, 0.7361044883728027)","(0.47376731038093567, 0.5961795449256897)",1,1,2.4580535888671875,2.5449981689453125,"(-58.880470275878906, 6.786499977111816, 569.4169921875)","(-2.896324396133423, 7.6744842529296875, 565.96728515625)","(9.355127334594727, 65.71260070800781, 13.275644302368164)","(-10.68371295928955, 91.26805114746094, 22.577045440673828)",POINT (0.502764955163002 0.6661420166492462),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602896032110,8121527211,1,1,"(0.5223375558853149, 0.7522622346878052)","(0.46811622381210327, 0.6252195239067078)",1,1,2.4481201171875,2.55145263671875,"(-59.00590515136719, 6.717004299163818, 569.5411987304688)","(-3.0477733612060547, 7.641703128814697, 566.124755859375)","(6.098538875579834, 62.761592864990234, 12.201557159423828)","(-12.636313438415527, 85.96426391601562, 20.646671295166016)",POINT (0.4952268898487091 0.6887408792972565),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602896048778,8121543878,1,1,"(0.5186507105827332, 0.741794228553772)","(0.4540654420852661, 0.6617940068244934)",1,1,2.4384765625,2.5814208984375,"(-59.14970397949219, 6.6115827560424805, 569.843505859375)","(-3.1729159355163574, 7.566205024719238, 566.2830810546875)","(4.824640274047852, 64.67344665527344, 12.897428512573242)","(-17.4912052154541, 79.284423828125, 18.215373992919922)",POINT (0.4863580763339996 0.7017941176891327),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602896065444,8121560544,1,1,"(0.5300580859184265, 0.7595799565315247)","(0.4707515239715576, 0.6332761645317078)",1,1,2.4377899169921875,2.50994873046875,"(-59.266883850097656, 6.576763153076172, 570.0797119140625)","(-3.2754716873168945, 7.524566650390625, 566.3351440429688)","(8.766175270080566, 61.425113677978516, 11.715137481689453)","(-11.72574520111084, 84.49282836914062, 20.111122131347656)",POINT (0.5004048049449921 0.6964280605316162),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602896082112,8121577211,1,1,"(0.5213178396224976, 0.7396147847175598)","(0.4750898778438568, 0.6455416679382324)",1,1,2.3882598876953125,2.566314697265625,"(-59.336997985839844, 6.5460638999938965, 570.030029296875)","(-3.3679890632629395, 7.514785289764404, 566.529296875)","(5.746206760406494, 65.07147979736328, 13.042338371276855)","(-10.226727485656738, 82.25267791748047, 19.29578399658203)",POINT (0.4982038587331772 0.6925782263278961),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602896098779,8121593878,1,1,"(0.5253785252571106, 0.7470420598983765)","(0.4764520227909088, 0.6130377054214478)",1,1,2.409698486328125,2.5303955078125,"(-59.42585754394531, 6.576704025268555, 570.2158203125)","(-3.4459075927734375, 7.546903610229492, 566.6705322265625)","(7.149258613586426, 63.714996337890625, 12.548563957214355)","(-9.756077766418457, 88.18911743164062, 21.4564266204834)",POINT (0.5009152740240097 0.6800398826599121),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602896115447,8121610545,1,1,"(0.5189996957778931, 0.7253454327583313)","(0.4705749750137329, 0.6331349611282349)",1,1,2.4239501953125,2.5367584228515625,"(-59.50594711303711, 6.622126579284668, 570.401611328125)","(-3.5177550315856934, 7.613243103027344, 566.72314453125)","(4.945218086242676, 67.6776123046875, 13.990816116333008)","(-11.78674030303955, 84.51862335205078, 20.120464324951172)",POINT (0.494787335395813 0.6792401969432831),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,6,602896132117,8121627215,1,1,"(0.5109536051750183, 0.7460610270500183)","(0.47322899103164673, 0.6302728652954102)",1,1,2.4163818359375,2.555084228515625,"(-59.54893493652344, 6.7066192626953125, 570.228271484375)","(-3.5918519496917725, 7.703291893005371, 566.9353637695312)","(2.165102958679199, 63.89415740966797, 12.613780975341797)","(-10.869726181030273, 85.04135131835938, 20.310726165771484)",POINT (0.4920912981033325 0.6881669461727142),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
