,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,59,31,337451664229,7113311587,1,1,"(0.3181667923927307, 0.2652848958969116)","(0.2593158483505249, 0.19885697960853577)",1,1,2.4468231201171875,2.30767822265625,"(-55.59127426147461, -86.33323669433594, 692.9287109375)","(12.80267333984375, -85.23163604736328, 697.4676513671875)","(-64.44762420654297, 151.7015838623047, 44.573028564453125)","(-84.78211212158203, 163.83375549316406, 48.988807678222656)",POINT (0.2887413203716278 0.2320709377527237),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337451680895,7113328253,1,1,"(0.33395305275917053, 0.2717776894569397)","(0.26628777384757996, 0.22051776945590973)",1,1,2.4615936279296875,2.283355712890625,"(-55.63854217529297, -86.32622528076172, 693.0)","(12.76144027709961, -85.20651245117188, 697.57666015625)","(-58.99306869506836, 150.51573181152344, 44.141502380371094)","(-82.37313842773438, 159.877685546875, 47.548954010009766)",POINT (0.3001204133033752 0.2461477294564247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337451697563,7113344920,1,1,"(0.3389716148376465, 0.2444571703672409)","(0.2659476101398468, 0.2199653536081314)",1,1,2.416961669921875,2.3027801513671875,"(-55.70643615722656, -86.33556365966797, 693.2291870117188)","(12.720096588134766, -85.19578552246094, 697.60546875)","(-57.259029388427734, 155.5054931640625, 45.95753860473633)","(-82.49066925048828, 159.97857666015625, 47.585670471191406)",POINT (0.3024596124887466 0.2322112619876862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337451714230,7113361587,1,1,"(0.34497398138046265, 0.30892494320869446)","(0.274321973323822, 0.23181286454200745)",1,1,2.4527740478515625,2.283294677734375,"(-55.74691390991211, -86.26953125, 693.2489624023438)","(12.687004089355469, -85.15280151367188, 697.7940063476562)","(-55.18505859375, 143.73130798339844, 41.67208480834961)","(-79.59712219238281, 157.81480407714844, 46.798072814941406)",POINT (0.3096479773521423 0.270368903875351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,31,337451730905,7113378261,1,1,"(0.33669787645339966, 0.2809313237667084)","(0.273110568523407, 0.22960567474365234)",1,1,2.429183959960937,2.27947998046875,"(-55.7615852355957, -86.18861389160156, 693.114501953125)","(12.658252716064453, -85.0953369140625, 697.8487548828125)","(-58.04467010498047, 148.84396362304688, 43.5329704284668)","(-80.01569366455078, 158.21792602539062, 46.94477081298828)",POINT (0.3049042224884033 0.2552684992551804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337451747573,7113394928,1,1,"(0.33988648653030396, 0.2606356143951416)","(0.26674363017082214, 0.25259479880332947)",1,1,2.426010131835937,2.279769897460937,"(-55.82000732421875, -86.13252258300781, 693.5596923828125)","(12.655769348144531, -85.00928497314453, 698.1719970703125)","(-56.94292068481445, 152.55072021484375, 44.88207244873047)","(-82.21562957763672, 154.0192413330078, 45.416656494140625)",POINT (0.303315058350563 0.2566152065992355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337451947572,7113594921,1,1,"(0.41959866881370544, 0.24149270355701447)","(0.36756962537765503, 0.24825304746627808)",1,1,2.398300170898437,2.3606109619140625,"(-55.3775634765625, -85.61566162109375, 696.4702758789062)","(13.176019668579102, -84.71464538574219, 700.6082763671875)","(-29.400344848632812, 156.04690551757812, 46.15462112426758)","(-47.37770080566406, 154.8122100830078, 45.70524978637695)",POINT (0.3935841470956802 0.2448728755116463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,31,337451964239,7113611588,1,1,"(0.4316946864128113, 0.2659496068954468)","(0.4154718220233917, 0.18088261783123016)",1,1,2.499374389648437,2.2196807861328125,"(-55.345359802246094, -85.64913940429688, 696.5576171875)","(13.186637878417969, -84.72119140625, 700.4444580078125)","(-25.220867156982422, 151.58018493652344, 44.528839111328125)","(-30.826282501220703, 167.1165313720703, 50.18364334106445)",POINT (0.4235832542181015 0.2234161123633385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337451980907,7113628255,1,1,"(0.4245818555355072, 0.24428874254226685)","(0.34674444794654846, 0.2625519037246704)",1,1,2.4431915283203125,2.26751708984375,"(-55.269248962402344, -85.6121597290039, 696.3270263671875)","(13.226482391357422, -84.73091888427734, 700.5506591796875)","(-27.678524017333984, 155.5362548828125, 45.968727111816406)","(-54.57332229614258, 152.20069885253906, 44.75477981567383)",POINT (0.3856631517410278 0.2534203231334686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,31,337451997580,7113644927,1,1,"(0.42910221219062805, 0.22924593091011047)","(0.3673996031284332, 0.18645456433296204)",1,1,2.46319580078125,2.31329345703125,"(-55.23887634277344, -85.63887023925781, 696.3856201171875)","(13.24728775024414, -84.75054931640625, 700.5772705078125)","(-26.116634368896484, 158.28358459472656, 46.96879959106445)","(-47.43645095825195, 166.09889221191406, 49.81325149536133)",POINT (0.3982509076595306 0.2078502476215362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452014256,7113661603,1,1,"(0.4318203926086426, 0.23009583353996277)","(0.3727928698062897, 0.18882030248641968)",1,1,2.4546356201171875,2.3149871826171875,"(-55.20977783203125, -85.65533447265625, 696.5811157226562)","(13.263628959655762, -84.75193786621094, 700.6580810546875)","(-25.177425384521484, 158.12838745117188, 46.912235260009766)","(-45.57292938232422, 165.6668243408203, 49.655982971191406)",POINT (0.4023066312074661 0.2094580680131912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452030915,7113678261,1,1,"(0.4240722358226776, 0.24320264160633087)","(0.36764341592788696, 0.1915217936038971)",1,1,2.430023193359375,2.335556030273437,"(-55.19476318359375, -85.68484497070312, 696.8016357421875)","(13.267436981201172, -84.77653503417969, 700.793212890625)","(-27.85462188720703, 155.73460388183594, 46.04096984863281)","(-47.352203369140625, 165.17344665527344, 49.47636795043945)",POINT (0.3958578258752823 0.217362217605114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337452047581,7113694927,1,1,"(0.4262814521789551, 0.23537518084049225)","(0.36482319235801697, 0.18250632286071777)",1,1,2.4242706298828125,2.2965545654296875,"(-55.19145584106445, -85.70486450195312, 697.1539306640625)","(13.282079696655273, -84.77445983886719, 700.928466796875)","(-27.091272354125977, 157.16419982910156, 46.561256408691406)","(-48.326663970947266, 166.81996154785156, 50.07577133178711)",POINT (0.395552322268486 0.208940751850605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452064249,7113711594,1,1,"(0.43097159266471863, 0.23434549570083618)","(0.365433007478714, 0.1818147748708725)",1,1,2.4316864013671875,2.2997283935546875,"(-55.189247131347656, -85.71414184570312, 697.2630004882812)","(13.280450820922852, -84.78288269042969, 701.0637817382812)","(-25.470718383789062, 157.35223388671875, 46.629764556884766)","(-48.11595153808594, 166.94625854492188, 50.12175750732422)",POINT (0.3982023000717163 0.2080801352858543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452080916,7113728261,1,1,"(0.43865713477134705, 0.22082343697547913)","(0.36877813935279846, 0.15546341240406036)",1,1,2.430511474609375,2.3225555419921875,"(-55.1904296875, -85.710693359375, 697.3983154296875)","(13.287059783935547, -84.78767395019531, 701.2808837890625)","(-22.815170288085938, 159.82188415527344, 47.528568267822266)","(-46.96013259887695, 171.75900268554688, 51.873409271240234)",POINT (0.4037176370620728 0.1881434246897697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,31,337452097583,7113744927,1,1,"(0.4431823194026947, 0.215426966547966)","(0.3733808994293213, 0.16875626146793365)",1,1,2.4285125732421875,2.3222198486328125,"(-55.18898010253906, -85.71339416503906, 697.5343017578125)","(13.285593032836914, -84.80066680908203, 701.4989013671875)","(-21.251602172851562, 160.8074493408203, 47.88737487792969)","(-45.36975860595703, 169.33123779296875, 50.98977279663086)",POINT (0.408281609416008 0.1920916140079498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,31,337452114250,7113761594,1,1,"(0.4361565411090851, 0.2241344302892685)","(0.3681345582008362, 0.1675838828086853)",1,1,2.437713623046875,2.31024169921875,"(-55.199378967285156, -85.69330596923828, 697.8038940429688)","(13.284934997558594, -84.77525329589844, 701.689208984375)","(-23.679189682006836, 159.2171630859375, 47.308502197265625)","(-47.18250274658203, 169.5453643798828, 51.06768798828125)",POINT (0.4021455496549606 0.1958591565489769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452130921,7113778264,1,1,"(0.4396037459373474, 0.22404693067073822)","(0.37088528275489807, 0.17603853344917297)",1,1,2.4581756591796875,2.331085205078125,"(-55.2055778503418, -85.68536376953125, 698.0205078125)","(13.271502494812012, -84.75674438476562, 701.7710571289062)","(-22.488086700439453, 159.23313903808594, 47.3143310546875)","(-46.23206329345703, 168.00125122070312, 50.50563049316406)",POINT (0.4052445143461227 0.2000427320599556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452147587,7113794930,1,1,"(0.44221705198287964, 0.2282080203294754)","(0.3715399205684662, 0.2017011195421219)",1,1,2.459991455078125,2.34564208984375,"(-55.215232849121094, -85.670166015625, 698.2639770507812)","(13.268270492553711, -84.75067138671875, 702.0435791015625)","(-21.58513069152832, 158.47317504882812, 47.0377197265625)","(-46.00586700439453, 163.31430053710938, 48.799774169921875)",POINT (0.4068784862756729 0.2149545699357986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337452164255,7113811597,1,1,"(0.4313172698020935, 0.22578401863574982)","(0.38418304920196533, 0.1878468096256256)",1,1,2.487091064453125,2.357284545898437,"(-55.2156982421875, -85.66228485107422, 698.3734741210938)","(13.253347396850586, -84.7633285522461, 702.34326171875)","(-25.351276397705078, 158.91587829589844, 47.198875427246094)","(-41.63734436035156, 165.84458923339844, 49.72077560424805)",POINT (0.4077501595020294 0.2068154141306877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452180922,7113828264,1,1,"(0.44379231333732605, 0.24720080196857452)","(0.38471150398254395, 0.18977470695972443)",1,1,2.484115600585937,2.365264892578125,"(-55.240631103515625, -85.656494140625, 698.588134765625)","(13.234704971313477, -84.75884246826172, 702.5889892578125)","(-21.04083251953125, 155.00439453125, 45.77518844604492)","(-41.45474624633789, 165.49249267578125, 49.59260177612305)",POINT (0.414251908659935 0.2184877544641495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337452197589,7113844930,1,1,"(0.43580421805381775, 0.24545317888259888)","(0.38095104694366455, 0.20539109408855438)",1,1,2.4928741455078125,2.3808135986328125,"(-55.24981689453125, -85.66529846191406, 698.7221069335938)","(13.21861457824707, -84.77023315429688, 702.75341796875)","(-23.80091667175293, 155.32357788085938, 45.891353607177734)","(-42.75407791137695, 162.640380859375, 48.55446243286133)",POINT (0.4083776324987412 0.2254221364855766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,31,337452214257,7113861597,1,1,"(0.44419965147972107, 0.22887270152568817)","(0.3712729215621948, 0.18803483247756958)",1,1,2.5188751220703125,2.3342437744140625,"(-55.29117965698242, -85.69558715820312, 699.0423583984375)","(13.1924467086792, -84.76416778564453, 702.808837890625)","(-20.90007781982422, 158.35179138183594, 46.993499755859375)","(-46.098121643066406, 165.81027221679688, 49.70820999145508)",POINT (0.407736286520958 0.2084537670016289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452230924,7113878264,1,1,"(0.39053699374198914, 0.23891997337341309)","(0.33356973528862, 0.16990403831005096)",1,1,2.542831420898437,2.342498779296875,"(-55.45567321777344, -85.72577667236328, 699.2601318359375)","(13.010757446289062, -84.77494812011719, 703.061279296875)","(-39.44188690185547, 156.51678466796875, 46.32563018798828)","(-59.12552261352539, 169.1216278076172, 50.91343688964844)",POINT (0.3620533645153046 0.204412005841732),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452247591,7113894930,1,1,"(0.3440990447998047, 0.21352733671665192)","(0.29079189896583557, 0.15240490436553955)",1,1,2.491683959960937,2.3580322265625,"(-55.5672492980957, -85.697265625, 699.1310424804688)","(12.839128494262695, -84.79632568359375, 703.5879516601562)","(-55.48737335205078, 161.15440368652344, 48.01361846923828)","(-73.90634155273438, 172.31761169433594, 52.07668685913086)",POINT (0.3174454718828201 0.1829661205410957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452264274,7113911613,1,1,"(0.3502894937992096, 0.20862624049186707)","(0.2851579487323761, 0.16979047656059265)",1,1,2.538726806640625,2.344085693359375,"(-55.65034484863281, -85.76115417480469, 699.4984130859375)","(12.780284881591797, -84.79139709472656, 703.6448364257812)","(-53.34842300415039, 162.04953002929688, 48.33939743041992)","(-75.85301208496094, 169.1423797607422, 50.92094421386719)",POINT (0.3177237212657928 0.1892083585262299),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452280942,7113928280,1,1,"(0.346745103597641, 0.1747749000787735)","(0.29405978322029114, 0.1717384159564972)",1,1,2.4737091064453125,2.328033447265625,"(-55.72193145751953, -85.77877044677734, 699.6511840820312)","(12.706987380981445, -84.78565979003906, 703.81103515625)","(-54.573097229003906, 168.23202514648438, 50.58964920043945)","(-72.77720642089844, 168.7865753173828, 50.79156494140625)",POINT (0.3204024434089661 0.1732566580176354),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,31,337452297609,7113944947,1,1,"(0.34725508093833923, 0.22215469181537628)","(0.2917802929878235, 0.17096488177776337)",1,1,2.485626220703125,2.349853515625,"(-55.801239013671875, -85.8099365234375, 699.88427734375)","(12.625481605529785, -84.7780532836914, 703.97900390625)","(-54.396881103515625, 159.5787353515625, 47.44010925292969)","(-73.56482696533203, 168.92787170410156, 50.842933654785156)",POINT (0.3195176869630814 0.1965597867965698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452314276,7113961613,1,1,"(0.34572067856788635, 0.19964395463466644)","(0.285138338804245, 0.18266130983829498)",1,1,2.46588134765625,2.3190155029296875,"(-55.9127197265625, -85.84709930419922, 700.11328125)","(12.526676177978516, -84.74913024902344, 704.0103759765625)","(-54.927059173583984, 163.69003295898438, 48.936466217041016)","(-75.85979461669922, 166.79168701171875, 50.06538772583008)",POINT (0.3154295086860657 0.1911526322364807),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452330943,7113978280,1,1,"(0.3480743169784546, 0.22153940796852112)","(0.2846631109714508, 0.16748347878456116)",1,1,2.4598541259765625,2.344390869140625,"(-55.97294616699219, -85.8292236328125, 699.8817138671875)","(12.436941146850586, -84.74496459960938, 704.2606201171875)","(-54.11381912231445, 159.6911163330078, 47.480987548828125)","(-76.02399444580078, 169.56370544433594, 51.07434844970703)",POINT (0.3163687139749527 0.1945114433765411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452347611,7113994947,1,1,"(0.3423921763896942, 0.20754961669445038)","(0.28216686844825745, 0.17447282373905182)",1,1,2.435546875,2.2898712158203125,"(-56.098899841308594, -85.87397003173828, 700.325439453125)","(12.332649230957031, -84.69863891601562, 704.209716796875)","(-56.07714080810547, 162.24615478515625, 48.410980224609375)","(-76.88650512695312, 168.28720092773438, 50.609718322753906)",POINT (0.3122795224189758 0.1910112202167511),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452364278,7114011613,1,1,"(0.34999221563339233, 0.2192881554365158)","(0.2944028675556183, 0.1511058509349823)",1,1,2.43804931640625,2.2757568359375,"(-56.199668884277344, -85.87068176269531, 700.281494140625)","(12.231950759887695, -84.71321105957031, 704.6241455078125)","(-53.45113754272461, 160.10226440429688, 47.630680084228516)","(-72.65866088867188, 172.55487060546875, 52.16301727294922)",POINT (0.3221975415945053 0.185197003185749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452380948,7114028283,1,1,"(0.34630969166755676, 0.22864829003810883)","(0.2943377196788788, 0.1481788009405136)",1,1,2.4196014404296875,2.280670166015625,"(-56.28847885131836, -85.87234497070312, 700.3762817382812)","(12.133001327514648, -84.67745971679688, 704.6555786132812)","(-54.72354507446289, 158.3927459716797, 47.008506774902344)","(-72.6811752319336, 173.08944702148438, 52.357627868652344)",POINT (0.3203237056732178 0.1884135454893112),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452397616,7114044950,1,1,"(0.3737826347351074, 0.25175732374191284)","(0.29080134630203247, 0.17243222892284393)",1,1,2.4433135986328125,2.2685089111328125,"(-56.44231414794922, -85.92911529541016, 700.843994140625)","(12.015894889831543, -84.65316772460938, 704.8238525390625)","(-45.23093795776367, 154.17221069335938, 45.47228240966797)","(-73.903076171875, 168.65988159179688, 50.74538040161133)",POINT (0.33229199051857 0.2120947763323784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452414282,7114061616,1,1,"(0.3554888963699341, 0.23034459352493286)","(0.29040876030921936, 0.17030860483646393)",1,1,2.4444122314453125,2.271392822265625,"(-56.51233673095703, -85.91126251220703, 700.5836181640625)","(11.905107498168945, -84.62324523925781, 704.8823852539062)","(-51.55189895629883, 158.08294677734375, 46.895721435546875)","(-74.03872680664062, 169.04774475097656, 50.88652420043945)",POINT (0.3229488283395767 0.2003265991806984),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,31,337452430950,7114078283,1,1,"(0.3619631826877594, 0.19904647767543793)","(0.2847176194190979, 0.18274803459644318)",1,1,2.3955535888671875,2.266586303710937,"(-56.64344787597656, -85.9656982421875, 700.91796875)","(11.796157836914062, -84.60227966308594, 704.8862915039062)","(-49.31486129760742, 163.79913330078125, 48.97624969482422)","(-76.00515747070312, 166.7758331298828, 50.05965805053711)",POINT (0.3233404010534286 0.1908972561359406),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
