,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,9,18,179268353321,5434421564,1,1,"(0.45480114221572876, 0.2872113287448883)","(0.4619898498058319, 0.3018876314163208)",1,1,3.4151611328125,3.364013671875,"(-28.818004608154297, -25.499588012695312, 704.010986328125)","(39.76277160644531, -24.935375213623047, 700.3597412109375)","(-17.23700714111328, 147.69699096679688, 43.11552429199219)","(-14.753133773803711, 145.01657104492188, 42.13991928100586)",POINT (0.4583954960107803 0.2945494800806046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,18,179268369988,5434438231,1,1,"(0.457696795463562, 0.22212833166122437)","(0.46330150961875916, 0.3227652311325073)",1,1,3.310760498046875,3.418197631835937,"(-28.82473373413086, -25.487707138061523, 704.0108032226562)","(39.774024963378906, -24.919696807861328, 700.4271850585938)","(-16.236478805541992, 159.5835418701172, 47.4418830871582)","(-14.299908638000488, 141.2035369873047, 40.75212478637695)",POINT (0.4604991525411606 0.2724467813968658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,18,179268386655,5434454897,1,1,"(0.45982271432876587, 0.24337393045425415)","(0.4573249816894531, 0.3117399513721466)",1,1,3.332138061523437,3.404693603515625,"(-28.83449935913086, -25.498939514160156, 703.955078125)","(39.7674446105957, -24.93358039855957, 700.4547119140625)","(-15.501922607421875, 155.70330810546875, 46.029571533203125)","(-16.364959716796875, 143.21717834472656, 41.48500442504883)",POINT (0.4585738480091095 0.2775569409132004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,18,179268403321,5434471563,1,1,"(0.46289971470832825, 0.2962218225002289)","(0.4621638357639313, 0.3266638517379761)",1,1,3.41973876953125,3.450042724609375,"(-28.837081909179688, -25.504539489746094, 703.955322265625)","(39.77342987060547, -24.937942504882812, 700.5361328125)","(-14.438736915588379, 146.0513458251953, 42.51652908325195)","(-14.693010330200195, 140.4915313720703, 40.492942810058594)",POINT (0.4625317752361298 0.3114428371191025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,18,179268436656,5434504897,1,1,"(0.44868844747543335, 0.26480016112327576)","(0.4608082175254822, 0.3172363042831421)",1,1,3.363265991210937,3.403900146484375,"(-28.841894149780273, -25.512744903564453, 703.8865966796875)","(39.78263473510742, -24.945392608642578, 700.7119140625)","(-19.349090576171875, 151.7901153564453, 44.60527420043945)","(-15.161396026611328, 142.21331787109375, 41.11964416503906)",POINT (0.4547483325004578 0.2910182327032089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,18,179268469990,5434538230,1,1,"(0.468467652797699, 0.2346111685037613)","(0.45954546332359314, 0.32925376296043396)",1,1,3.2975616455078125,3.465667724609375,"(-28.82015609741211, -25.492218017578125, 703.8615112304688)","(39.82248306274414, -24.91722297668457, 700.7891845703125)","(-12.514884948730469, 157.3037109375, 46.61212158203125)","(-15.5977144241333, 140.01849365234375, 40.32075881958008)",POINT (0.4640065580606461 0.2819324657320976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,18,179268486661,5434554900,1,1,"(0.46337980031967163, 0.2422563135623932)","(0.46064895391464233, 0.2833133041858673)",1,1,3.3163299560546875,3.3727264404296875,"(-28.80059051513672, -25.474414825439453, 703.7799682617188)","(39.848838806152344, -24.901687622070312, 700.8816528320312)","(-14.272857666015625, 155.90740966796875, 46.103919982910156)","(-15.21643352508545, 148.408935546875, 43.37461853027344)",POINT (0.462014377117157 0.2627848088741302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,18,179268503328,5434571567,1,1,"(0.46849721670150757, 0.2679891884326935)","(0.46854913234710693, 0.3247082829475403)",1,1,3.3712615966796875,3.449127197265625,"(-28.762907028198242, -25.45503807067871, 703.5916748046875)","(39.87523651123047, -24.89955711364746, 701.0013427734375)","(-12.50465202331543, 151.2076416015625, 44.3933219909668)","(-12.486721992492676, 140.8486785888672, 40.62291717529297)",POINT (0.4685231745243072 0.2963487356901169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,18,179268519996,5434588234,1,1,"(0.4705905616283417, 0.2760273814201355)","(0.4657582938671112, 0.29807576537132263)",1,1,3.393096923828125,3.440780639648437,"(-28.73102569580078, -25.423240661621094, 703.5390625)","(39.905521392822266, -24.893695831298828, 701.1207275390625)","(-11.781373023986816, 149.73960876464844, 43.85893249511719)","(-13.451035499572754, 145.71275329589844, 42.393306732177734)",POINT (0.4681744277477264 0.2870515733957291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,18,179268536663,5434604901,1,1,"(0.45828667283058167, 0.23065154254436493)","(0.4661628305912018, 0.3211333453655243)",1,1,3.2981719970703125,3.4620819091796875,"(-28.706928253173828, -25.40761947631836, 703.3096923828125)","(39.91452407836914, -24.88345718383789, 701.065185546875)","(-16.032670974731445, 158.02687072753906, 46.87532424926758)","(-13.311260223388672, 141.50161743164062, 40.86055374145508)",POINT (0.4622247517108917 0.2758924439549446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,18,179268553330,5434621567,1,1,"(0.4566784203052521, 0.17285926640033722)","(0.46674537658691406, 0.3102344572544098)",1,1,3.1997222900390625,3.44427490234375,"(-28.70406723022461, -25.388742446899414, 703.3235473632812)","(39.92134094238281, -24.870769500732422, 701.0645751953125)","(-16.588359832763672, 168.58187866210938, 50.717010498046875)","(-13.109975814819336, 143.4921417236328, 41.58506774902344)",POINT (0.4617118984460831 0.2415468618273735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
