,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,55,28,838011717521,1962782953,1,1,"(0.49244993925094604, 0.5915217399597168)","(0.47004711627960205, 0.5602321028709412)",1,1,3.360626220703125,3.2440948486328125,"(-51.355010986328125, 64.92122650146484, 457.307861328125)","(6.17714786529541, 64.18682098388672, 462.24615478515625)","(-4.228389263153076, 92.11870574951172, 22.886749267578125)","(-11.969125747680664, 97.83336639404297, 24.966646194458008)",POINT (0.481248527765274 0.575876921415329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011734188,1962799620,1,1,"(0.487822026014328, 0.5675661563873291)","(0.4728557765483856, 0.5519980192184448)",1,1,3.347763061523437,3.237533569335937,"(-51.20786666870117, 64.47050476074219, 458.09368896484375)","(6.322600364685059, 63.714447021484375, 462.8018493652344)","(-5.827451705932617, 96.493896484375, 24.479106903076172)","(-10.998666763305664, 99.33721160888672, 25.51397705078125)",POINT (0.4803389012813568 0.559782087802887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011750855,1962816286,1,1,"(0.4883391857147217, 0.5783899426460266)","(0.4746182858943939, 0.5482274293899536)",1,1,3.355331420898437,3.239120483398437,"(-51.09764862060547, 64.07637023925781, 458.95257568359375)","(6.444672584533691, 63.22828674316406, 463.6722412109375)","(-5.648757457733154, 94.51707458496094, 23.759614944458008)","(-10.389683723449707, 100.02584838867188, 25.764663696289062)",POINT (0.4814787358045578 0.5633086860179901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011767522,1962832953,1,1,"(0.4884894788265228, 0.5834932327270508)","(0.4684405028820038, 0.5451558828353882)",1,1,3.355804443359375,3.245834350585937,"(-50.9884033203125, 63.584083557128906, 459.9010009765625)","(6.561507225036621, 62.719749450683594, 464.8604736328125)","(-5.596836566925049, 93.58502197265625, 23.420394897460938)","(-12.524259567260742, 100.58683013916016, 25.968854904174805)",POINT (0.4784649908542633 0.5643245577812195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011784193,1962849623,1,1,"(0.4907805621623993, 0.5806125998497009)","(0.4718204438686371, 0.5527437329292297)",1,1,3.338043212890625,3.244140625,"(-50.87727355957031, 63.0517692565918, 460.5855407714844)","(6.631734371185303, 62.199989318847656, 465.6174011230469)","(-4.805207252502441, 94.11113739013672, 23.611862182617188)","(-11.35639476776123, 99.2010269165039, 25.464399337768555)",POINT (0.4813005030155182 0.5666781663894653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011800860,1962866290,1,1,"(0.48744940757751465, 0.5775972008705139)","(0.47055086493492126, 0.5558253526687622)",1,1,3.3374481201171875,3.2384796142578125,"(-50.83135986328125, 62.586910247802734, 461.7244567871094)","(6.705519676208496, 61.66841125488281, 466.5350341796875)","(-5.956210136413574, 94.6618423461914, 23.812341690063477)","(-11.795075416564941, 98.63819122314453, 25.259613037109375)",POINT (0.479000136256218 0.5667112767696381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011817528,1962882957,1,1,"(0.4907051622867584, 0.5836198329925537)","(0.4713113307952881, 0.5460818409919739)",1,1,3.3251953125,3.235504150390625,"(-50.785552978515625, 62.110557556152344, 462.768798828125)","(6.76881742477417, 61.04096984863281, 467.5323486328125)","(-4.8312554359436035, 93.5618896484375, 23.4119815826416)","(-11.532312393188477, 100.41771697998047, 25.907297134399414)",POINT (0.4810082465410232 0.5648508369922638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011834194,1962899623,1,1,"(0.49232596158981323, 0.598030149936676)","(0.46908560395240784, 0.5419207811355591)",1,1,3.3410186767578125,3.233871459960937,"(-50.666263580322266, 61.50592803955078, 463.51507568359375)","(6.844975471496582, 60.4635124206543, 468.5177001953125)","(-4.271221160888672, 90.9300308227539, 22.45409393310547)","(-12.301368713378906, 101.17768859863281, 26.183855056762695)",POINT (0.4807057827711105 0.5699754655361176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011850862,1962916290,1,1,"(0.4920687675476074, 0.571841835975647)","(0.4715324342250824, 0.558851957321167)",1,1,3.3313446044921875,3.2417449951171875,"(-50.63576126098633, 60.996070861816406, 464.6739501953125)","(6.9050188064575195, 59.85850524902344, 469.48492431640625)","(-4.360096454620361, 95.7129898071289, 24.194929122924805)","(-11.455917358398438, 98.08544158935547, 25.058368682861328)",POINT (0.4818006008863449 0.565346896648407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,28,838011867529,1962932957,1,1,"(0.48572397232055664, 0.5813083052635193)","(0.4702400267124176, 0.5481318831443787)",1,1,3.3301239013671875,3.23272705078125,"(-50.55712890625, 60.48779296875, 465.73114013671875)","(6.96447229385376, 59.307220458984375, 470.429443359375)","(-6.5523786544799805, 93.98408508300781, 23.565597534179688)","(-11.902477264404297, 100.0433120727539, 25.77098846435547)",POINT (0.4779819995164871 0.564720094203949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
