,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,9,36,180642692503,6808719755,1,1,"(0.48072549700737, 0.37250491976737976)","(0.5143400430679321, 0.24885962903499603)",1,1,3.2319793701171875,3.0815887451171875,"(-45.80421447753906, -54.42063522338867, 697.6488647460938)","(22.770965576171875, -52.90199279785156, 697.2320556640625)","(-8.27947998046875, 132.11924743652344, 37.445709228515625)","(3.335195779800415, 154.70143127441406, 45.664913177490234)",POINT (0.4975327700376511 0.3106822744011879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642709170,6808736422,1,1,"(0.4863300919532776, 0.3946799039840698)","(0.5164436101913452, 0.25545498728752136)",1,1,3.2364654541015625,3.108734130859375,"(-45.74815368652344, -54.41473388671875, 697.7378540039062)","(22.84348487854004, -52.91994094848633, 697.3884887695312)","(-6.342955589294434, 128.06927490234375, 35.971656799316406)","(4.062000274658203, 153.4969024658203, 45.22645950317383)",POINT (0.5013868510723114 0.3250674456357956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642725843,6808753093,1,1,"(0.483090341091156, 0.3819413483142853)","(0.5217447876930237, 0.21738943457603455)",1,1,3.232421875,3.0371551513671875,"(-45.65444564819336, -54.37495422363281, 697.73681640625)","(22.93722915649414, -52.92609405517578, 697.6229858398438)","(-7.462372779846191, 130.3957977294922, 36.818424224853516)","(5.893710613250732, 160.4490509033203, 47.756874084472656)",POINT (0.5024175643920898 0.2996653914451599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642742511,6808769761,1,1,"(0.48511385917663574, 0.3897542953491211)","(0.5257213115692139, 0.28762003779411316)",1,1,3.2516326904296875,3.1576690673828125,"(-45.58582305908203, -54.35724639892578, 697.7330932617188)","(23.004901885986328, -52.90916061401367, 697.3099365234375)","(-6.7631916999816895, 128.96890258789062, 36.29899597167969)","(7.267709255218506, 147.6223602294922, 43.08832550048828)",POINT (0.5054175853729248 0.3386871665716171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642759178,6808786427,1,1,"(0.4834970235824585, 0.3939740061759949)","(0.5212133526802063, 0.27627500891685486)",1,1,3.2344512939453125,3.102081298828125,"(-45.488487243652344, -54.33297348022461, 697.8548583984375)","(23.10179901123047, -52.9222297668457, 697.5589599609375)","(-7.321857452392578, 128.19821166992188, 36.018531799316406)","(5.710096836090088, 149.6943817138672, 43.84251022338867)",POINT (0.5023551881313324 0.3351245075464249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642775845,6808803094,1,1,"(0.47776031494140625, 0.39411213994026184)","(0.5271359086036682, 0.2876884341239929)",1,1,3.2657928466796875,3.16064453125,"(-45.39683532714844, -54.313568115234375, 697.7996215820312)","(23.2004337310791, -52.94377136230469, 697.7132568359375)","(-9.304033279418945, 128.17298889160156, 36.00935363769531)","(7.756485462188721, 147.60986328125, 43.08380126953125)",POINT (0.5024481117725372 0.3409002870321274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642792512,6808819760,1,1,"(0.4828265309333801, 0.38354936242103577)","(0.5134599804878235, 0.26548412442207336)",1,1,3.259765625,3.146835327148437,"(-45.2831916809082, -54.30034637451172, 698.1271362304688)","(23.31568145751953, -52.941261291503906, 697.6101684570312)","(-7.553520679473877, 130.1021270751953, 36.711509704589844)","(3.031101942062378, 151.66517639160156, 44.55982208251953)",POINT (0.4981432557106018 0.3245167434215546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642809179,6808836427,1,1,"(0.4852392077445984, 0.3932468593120575)","(0.5241785645484924, 0.2557453513145447)",1,1,3.2573394775390625,3.0868377685546875,"(-45.141510009765625, -54.27238464355469, 698.146240234375)","(23.454849243164062, -52.950164794921875, 697.8033447265625)","(-6.71988582611084, 128.3310089111328, 36.06687545776367)","(6.734665393829346, 153.44383239746094, 45.20720291137695)",POINT (0.5047088861465454 0.3244961053133011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642825847,6808853094,1,1,"(0.4766022861003876, 0.38349857926368713)","(0.5216444134712219, 0.22251708805561066)",1,1,3.227157592773437,3.0752716064453125,"(-44.953773498535156, -54.20527267456055, 698.3485107421875)","(23.653202056884766, -52.95289611816406, 698.2056884765625)","(-9.7041597366333, 130.1114044189453, 36.71489334106445)","(5.859026908874512, 159.51255798339844, 47.41599655151367)",POINT (0.4991233497858048 0.3030078336596489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,36,180642842505,6808869752,1,1,"(0.4795292913913727, 0.3949897289276123)","(0.5163349509239197, 0.25028547644615173)",1,1,3.25494384765625,3.108917236328125,"(-44.72007751464844, -54.13746643066406, 698.6527099609375)","(23.8861083984375, -52.93428039550781, 698.336669921875)","(-8.692801475524902, 128.0126953125, 35.951026916503906)","(4.024477958679199, 154.44102478027344, 45.570152282714844)",POINT (0.4979321211576462 0.322637602686882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
