,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,52,18,418338096678,7282443892,1,1,"(0.481119841337204, 0.5955088138580322)","(0.5253940224647522, 0.6413278579711914)",1,1,3.422149658203125,3.353515625,"(-82.03821563720703, -20.810970306396484, 719.116943359375)","(-18.942089080810547, -24.876686096191406, 718.98779296875)","(-6.271947860717773, 91.60677337646484, 22.700342178344727)","(9.070672988891602, 83.21403503417969, 19.64565658569336)",POINT (0.5032569319009781 0.6184183359146118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,52,18,418338113347,7282460560,1,1,"(0.4529470205307007, 0.5325607061386108)","(0.485141783952713, 0.5716873407363892)",1,1,3.427032470703125,3.340606689453125,"(-82.12632751464844, -20.744300842285156, 719.3306884765625)","(-18.97981071472168, -24.799962997436523, 718.7857055664062)","(-16.034849166870117, 103.1370849609375, 26.896995544433594)","(-4.878194332122803, 95.9701919555664, 24.28849983215332)",POINT (0.4690444022417068 0.5521240234375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338130014,7282477227,1,1,"(0.4619653522968292, 0.5507531762123108)","(0.48055997490882874, 0.614825427532196)",1,1,3.4061279296875,3.3448638916015625,"(-82.16326141357422, -20.693313598632812, 719.3497314453125)","(-19.00476837158203, -24.721311569213867, 718.7843017578125)","(-12.909672737121582, 99.80473327636719, 25.68415069580078)","(-6.465961456298828, 88.06853485107422, 21.412534713745117)",POINT (0.471262663602829 0.5827893018722534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338146681,7282493893,1,1,"(0.4547848105430603, 0.5413558483123779)","(0.48169898986816406, 0.6054086089134216)",1,1,3.39666748046875,3.324554443359375,"(-82.19412994384766, -20.72139549255371, 719.106201171875)","(-19.04853630065918, -24.72805404663086, 718.81005859375)","(-15.397991180419922, 101.52604675292969, 26.3106746673584)","(-6.071239471435547, 89.79341125488281, 22.040367126464844)",POINT (0.4682419002056122 0.5733822286128998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338163348,7282510560,1,1,"(0.45455923676490784, 0.5443537831306458)","(0.4920780658721924, 0.6133193969726562)",1,1,3.4007110595703125,3.3183135986328125,"(-82.2633056640625, -20.732465744018555, 719.0296020507812)","(-19.137868881225586, -24.702255249023438, 719.0333251953125)","(-15.476162910461426, 100.97689819335938, 26.1108341217041)","(-2.474513530731201, 88.34437561035156, 21.512977600097656)",POINT (0.4733186513185501 0.578836590051651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338180016,7282527227,1,1,"(0.4668380916118622, 0.5214322805404663)","(0.4925498068332672, 0.6074448823928833)",1,1,3.38580322265625,3.3011932373046875,"(-82.39530944824219, -20.787147521972656, 719.4951171875)","(-19.206974029541016, -24.7106990814209, 718.9148559570312)","(-11.221077919006348, 105.17546081542969, 27.639009475708008)","(-2.3110289573669434, 89.42044830322266, 21.904550552368164)",POINT (0.4796939492225647 0.5644385814666748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338196682,7282543893,1,1,"(0.462590754032135, 0.543684720993042)","(0.48125725984573364, 0.6301580667495728)",1,1,3.38812255859375,3.3098602294921875,"(-82.42671203613281, -20.809110641479492, 719.4287109375)","(-19.22887420654297, -24.71780776977539, 718.7994995117188)","(-12.692948341369629, 101.09944915771484, 26.15545082092285)","(-6.224312782287598, 85.260009765625, 20.39037322998047)",POINT (0.4719240069389343 0.5869213938713074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338213350,7282560560,1,1,"(0.4498971700668335, 0.5503162741661072)","(0.4803689122200012, 0.6148985624313354)",1,1,3.361312866210937,3.3073272705078125,"(-82.42813873291016, -20.829986572265625, 719.281982421875)","(-19.25261878967285, -24.765308380126953, 718.8553466796875)","(-17.09174346923828, 99.88473510742188, 25.71332550048828)","(-6.532163143157959, 88.05509948730469, 21.407745361328125)",POINT (0.4651330411434174 0.5826074182987213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338230017,7282577227,1,1,"(0.4624680280685425, 0.5597353577613831)","(0.48894810676574707, 0.5798379182815552)",1,1,3.3640899658203125,3.28765869140625,"(-82.4329833984375, -20.85213279724121, 719.3982543945312)","(-19.237224578857422, -24.81407928466797, 718.7991943359375)","(-12.735481262207031, 98.15946197509766, 25.085298538208008)","(-3.5591554641723633, 94.47721099853516, 23.745174407958984)",POINT (0.4757080674171448 0.5697866380214691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338246690,7282593899,1,1,"(0.46797260642051697, 0.5614126324653625)","(0.4971407949924469, 0.5735194683074951)",1,1,3.3485565185546875,3.281112670898437,"(-82.41004943847656, -20.874797821044922, 719.5518188476562)","(-19.215309143066406, -24.85064697265625, 718.91455078125)","(-10.827947616577148, 97.85222625732422, 24.973482131958008)","(-0.7200952172279358, 95.63458251953125, 24.16640281677246)",POINT (0.4825567007064819 0.5674660503864288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338263357,7282610566,1,1,"(0.4558347463607788, 0.5567976832389832)","(0.5004901885986328, 0.5934035181999207)",1,1,3.337493896484375,3.269271850585937,"(-82.3035888671875, -20.898235321044922, 719.22607421875)","(-19.159114837646484, -24.895166397094727, 719.20361328125)","(-15.03414249420166, 98.69754028320312, 25.28120231628418)","(0.44059085845947266, 91.99240112304688, 22.84073257446289)",POINT (0.4781624674797058 0.5751006007194519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338280025,7282627233,1,1,"(0.4530101716518402, 0.5586749911308289)","(0.4793277084827423, 0.6246793866157532)",1,1,3.323715209960937,3.276580810546875,"(-82.21904754638672, -20.91527557373047, 719.2777709960938)","(-19.041349411010742, -24.92395782470703, 719.0106201171875)","(-16.01297378540039, 98.35369110107422, 25.155967712402344)","(-6.892972946166992, 86.26358795166016, 20.755521774291992)",POINT (0.4661689400672913 0.591677188873291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338296691,7282643899,1,1,"(0.4584790766239166, 0.5517874360084534)","(0.48957014083862305, 0.6163066625595093)",1,1,3.319564819335937,3.2469482421875,"(-82.1772689819336, -20.953075408935547, 719.5233154296875)","(-18.984317779541016, -24.957897186279297, 718.9570922851562)","(-14.117804527282715, 99.61528015136719, 25.615224838256836)","(-3.3435919284820557, 87.79721069335938, 21.31376838684082)",POINT (0.4740246087312698 0.5840470492839813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338313359,7282660566,1,1,"(0.4660317301750183, 0.5349608063697815)","(0.49275219440460205, 0.6089109182357788)",1,1,3.30279541015625,3.2451171875,"(-82.08576965332031, -20.970218658447266, 719.3412475585938)","(-18.917339324951172, -24.99615478515625, 719.10400390625)","(-11.500520706176758, 102.69742584228516, 26.737045288085938)","(-2.2409005165100098, 89.15190887451172, 21.806842803955078)",POINT (0.4793919622898102 0.5719358623027802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338330026,7282677233,1,1,"(0.451658695936203, 0.5166751742362976)","(0.4866775870323181, 0.5996966361999512)",1,1,3.2896728515625,3.234237670898437,"(-81.98612213134766, -20.996692657470703, 719.1608276367188)","(-18.849437713623047, -25.027851104736328, 719.1649169921875)","(-16.481306076049805, 106.04683685302734, 27.956100463867188)","(-4.3459792137146, 90.83967590332031, 22.421175003051758)",POINT (0.4691681414842606 0.5581859052181244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338346693,7282693899,1,1,"(0.4224586486816406, 0.4145123064517975)","(0.46906203031539917, 0.4402282238006592)",1,1,3.297088623046875,3.222763061523437,"(-81.98588562011719, -20.818889617919922, 719.4545288085938)","(-18.87895393371582, -24.888017654418945, 719.3345947265625)","(-26.600183486938477, 124.7601547241211, 34.76716995239258)","(-10.450407981872559, 120.04972839355469, 33.05272674560547)",POINT (0.4457603394985199 0.4273702651262283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,18,418338363363,7282710569,1,1,"(0.40886926651000977, 0.21502834558486938)","(0.46584582328796387, 0.23579397797584534)",1,1,3.283233642578125,3.2381744384765625,"(-81.95872497558594, -20.565845489501953, 719.8424682617188)","(-18.94293212890625, -24.643768310546875, 719.7020263671875)","(-31.309398651123047, 161.2998809814453, 48.06654739379883)","(-11.564946174621582, 157.49620056152344, 46.682159423828125)",POINT (0.4373575448989868 0.2254111617803574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,18,418338380031,7282727236,1,1,"(0.40973758697509766, 0.19542410969734192)","(0.4547145366668701, 0.21495825052261353)",1,1,3.2839508056640625,3.221221923828125,"(-81.88363647460938, -20.499305725097656, 719.7437744140625)","(-18.868553161621094, -24.573589324951172, 719.677734375)","(-31.008501052856445, 164.89080810546875, 49.373558044433594)","(-15.422344207763672, 161.3126983642578, 48.071285247802734)",POINT (0.4322260618209839 0.2051911801099777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,18,418338396697,7282743902,1,1,"(0.41449928283691406, 0.19228193163871765)","(0.4396069645881653, 0.21453121304512024)",1,1,3.26922607421875,3.214828491210937,"(-81.83828735351562, -20.542236328125, 719.6378173828125)","(-18.771949768066406, -24.621788024902344, 719.2830810546875)","(-29.358400344848633, 165.46636962890625, 49.583030700683594)","(-20.657669067382812, 161.3909149169922, 48.099769592285156)",POINT (0.4270531237125397 0.203406572341919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,18,418338413365,7282760569,1,1,"(0.41008391976356506, 0.19818705320358276)","(0.4520019590854645, 0.21118678152561188)",1,1,3.2522735595703125,3.1898193359375,"(-81.79421997070312, -20.543865203857422, 719.678955078125)","(-18.73137092590332, -24.62257957458496, 719.4852905273438)","(-30.888490676879883, 164.38470458984375, 49.18938064575195)","(-16.36235237121582, 162.00352478027344, 48.32271957397461)",POINT (0.4310429394245148 0.2046869173645973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,18,418338430032,7282777236,1,1,"(0.41860491037368774, 0.20672734081745148)","(0.45330315828323364, 0.2113943248987198)",1,1,3.25390625,3.1689605712890625,"(-81.74653625488281, -20.541366577148438, 719.7498779296875)","(-18.658920288085938, -24.638038635253906, 719.7470703125)","(-27.93564796447754, 162.82037353515625, 48.6200065612793)","(-15.911445617675781, 161.9655303955078, 48.30881881713867)",POINT (0.4359540343284607 0.2090608328580856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
