,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,46,18,70305145942,1255474445,1,1,"(0.5646964311599731, 0.39661452174186707)","(0.5286983847618103, 0.3388059735298157)",1,1,4.01019287109375,3.784698486328125,"(-44.26647186279297, -8.217374801635742, 604.2722778320312)","(15.410560607910156, -10.261981964111328, 607.178466796875)","(20.734590530395508, 127.7159652709961, 35.84299850463867)","(8.296369552612305, 138.27392578125, 39.685794830322266)",POINT (0.5466974079608917 0.3677102476358414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305162610,1255491112,1,1,"(0.5607693791389465, 0.39770761132240295)","(0.5294999480247498, 0.3281857967376709)",1,1,4.016448974609375,3.781936645507813,"(-44.31159210205078, -8.232990264892578, 603.847900390625)","(15.338768005371094, -10.269418716430664, 607.2838745117188)","(19.377685546875, 127.51631927490234, 35.770355224609375)","(8.573305130004883, 140.21356201171875, 40.391761779785156)",POINT (0.5451346635818481 0.3629467040300369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305179277,1255507778,1,1,"(0.5631586909294128, 0.3907836377620697)","(0.5250049233436584, 0.3305780291557312)",1,1,3.99969482421875,3.787689208984375,"(-44.44078826904297, -8.225582122802734, 604.187255859375)","(15.24486255645752, -10.250341415405273, 606.9921264648438)","(20.203243255615234, 128.7808837890625, 36.23060989379883)","(7.020158290863037, 139.7766571044922, 40.23273468017578)",POINT (0.5440818071365356 0.3606808334589004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305195944,1255524445,1,1,"(0.5560984015464783, 0.39921924471855164)","(0.5289215445518494, 0.32528841495513916)",1,1,4.0457916259765625,3.800079345703125,"(-44.511505126953125, -8.2376708984375, 603.9635009765625)","(15.166685104370117, -10.245794296264648, 607.2810668945312)","(17.763761520385742, 127.240234375, 35.66985321044922)","(8.37346363067627, 140.7427215576172, 40.584407806396484)",POINT (0.5425099730491638 0.3622538298368454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305212611,1255541111,1,1,"(0.5609021782875061, 0.3939467668533325)","(0.5317013263702393, 0.32900598645210266)",1,1,4.03045654296875,3.789794921875,"(-44.61882781982422, -8.238225936889648, 604.203369140625)","(15.073053359985352, -10.22844123840332, 607.0706787109375)","(19.42359161376953, 128.20318603515625, 36.02033233642578)","(9.333962440490723, 140.06378173828125, 40.33721160888672)",POINT (0.5463017523288727 0.3614763766527176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305229283,1255557782,1,1,"(0.5625411868095398, 0.39625629782676697)","(0.5223445296287537, 0.32677724957466125)",1,1,4.048629760742188,3.803863525390625,"(-44.691429138183594, -8.259763717651367, 604.2646484375)","(15.012710571289062, -10.229723930358887, 607.14453125)","(19.989910125732422, 127.78138732910156, 35.8668212890625)","(6.100938320159912, 140.47080993652344, 40.48541259765625)",POINT (0.5424428582191467 0.3615167737007141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305245950,1255574449,1,1,"(0.5581808090209961, 0.387284517288208)","(0.5205233693122864, 0.32939109206199646)",1,1,4.0442657470703125,3.807403564453125,"(-44.73060607910156, -8.263579368591309, 604.0662231445312)","(14.962989807128906, -10.22025203704834, 607.299560546875)","(18.48326873779297, 129.41995239257812, 36.463199615478516)","(5.471699237823486, 139.99342346191406, 40.311649322509766)",POINT (0.5393520891666412 0.3583378046751022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305262617,1255591115,1,1,"(0.5575766563415527, 0.38924917578697205)","(0.5274125337600708, 0.32880938053131104)",1,1,4.05657958984375,3.8010101318359375,"(-44.78179931640625, -8.293261528015137, 604.21142578125)","(14.925813674926758, -10.228904724121094, 607.3118286132812)","(18.274538040161133, 129.06114196777344, 36.332611083984375)","(7.852070331573486, 140.09967041015625, 40.35032653808594)",POINT (0.5424945950508118 0.3590292781591415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305279284,1255607782,1,1,"(0.5646945834159851, 0.38044947385787964)","(0.5269413590431213, 0.3282372057437897)",1,1,4.053680419921875,3.789230346679688,"(-44.80307388305664, -8.291291236877441, 604.3104248046875)","(14.911277770996094, -10.223468780517578, 607.322509765625)","(20.733978271484375, 130.6682891845703, 36.917545318603516)","(7.68926477432251, 140.2041778564453, 40.38832473754883)",POINT (0.5458179712295532 0.3543433398008347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305295953,1255624449,1,1,"(0.561630129814148, 0.3711678385734558)","(0.5245983600616455, 0.33157384395599365)",1,1,4.0470733642578125,3.813278198242188,"(-44.798622131347656, -8.29826831817627, 604.3212280273438)","(14.919118881225586, -10.227958679199219, 607.4345703125)","(19.67510986328125, 132.3634490966797, 37.5345573425293)","(6.879705905914307, 139.5947723388672, 40.16654968261719)",POINT (0.5431142449378967 0.3513708412647247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305312619,1255641115,1,1,"(0.5634554028511047, 0.38320785760879517)","(0.527920663356781, 0.3325721025466919)",1,1,4.019454956054688,3.78863525390625,"(-44.760520935058594, -8.277830123901367, 604.275634765625)","(14.94732666015625, -10.223344802856445, 607.5556640625)","(20.305805206298828, 130.1645050048828, 36.73420715332031)","(8.027629852294922, 139.41244506835938, 40.100196838378906)",POINT (0.5456880331039429 0.3578899800777435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305329287,1255657782,1,1,"(0.5621552467346191, 0.3980341851711273)","(0.5248520374298096, 0.3312458097934723)",1,1,4.0447998046875,3.771896362304688,"(-44.726863861083984, -8.275716781616211, 604.3721313476562)","(14.981056213378906, -10.226580619812012, 607.544189453125)","(19.856552124023438, 127.45668029785156, 35.74863815307617)","(6.967349529266357, 139.65467834472656, 40.1883659362793)",POINT (0.5435036420822144 0.3646399974822998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305345954,1255674449,1,1,"(0.5598923563957214, 0.40121176838874817)","(0.5274302959442139, 0.32402387261390686)",1,1,4.050201416015625,3.7598724365234375,"(-44.69908142089844, -8.244213104248047, 604.549560546875)","(15.017921447753906, -10.220884323120117, 607.4808349609375)","(19.074665069580078, 126.87633514404297, 35.53740692138672)","(7.858216762542725, 140.97366333007812, 40.6684455871582)",POINT (0.5436613261699677 0.3626178205013275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305362626,1255691120,1,1,"(0.5688588619232178, 0.37944498658180237)","(0.5245123505592346, 0.3297457993030548)",1,1,4.003921508789063,3.756805419921875,"(-44.655704498291016, -8.239606857299805, 604.6474609375)","(15.074847221374512, -10.22365951538086, 607.50927734375)","(22.172826766967773, 130.8517303466797, 36.984378814697266)","(6.849977970123291, 139.9286346435547, 40.28805923461914)",POINT (0.5466856062412262 0.3545953929424286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305379294,1255707787,1,1,"(0.5589200258255005, 0.3834833800792694)","(0.5224144458770752, 0.3258289098739624)",1,1,4.027313232421875,3.749664306640625,"(-44.567466735839844, -8.222601890563965, 604.5065307617188)","(15.147089004516602, -10.217912673950195, 607.822998046875)","(18.73870277404785, 130.1141815185547, 36.71589660644531)","(6.125082492828369, 140.64402770996094, 40.54844284057617)",POINT (0.5406672358512878 0.3546561449766159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305395962,1255724454,1,1,"(0.5620384812355042, 0.40212729573249817)","(0.526081919670105, 0.3396300673484802)",1,1,4.023651123046875,3.754806518554688,"(-44.50523376464844, -8.214653015136719, 604.7191162109375)","(15.210959434509277, -10.227348327636719, 607.7587280273438)","(19.816207885742188, 126.70912170410156, 35.47653579711914)","(7.392322540283203, 138.1234130859375, 39.63097381591797)",POINT (0.5440602004528046 0.3708786815404892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305412628,1255741120,1,1,"(0.5638791918754578, 0.3871050477027893)","(0.5187095403671265, 0.3401853144168854)",1,1,4.0259552001953125,3.7415771484375,"(-44.428062438964844, -8.207541465759277, 604.740234375)","(15.305059432983398, -10.228944778442383, 607.7955322265625)","(20.45222282409668, 129.4527587890625, 36.47513198852539)","(4.844963073730469, 138.02200317382812, 39.594112396240234)",POINT (0.5412943661212921 0.3636451810598373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305429296,1255757787,1,1,"(0.5611768960952759, 0.39087584614753723)","(0.5312858819961548, 0.333985298871994)",1,1,4.026138305664063,3.7323150634765625,"(-44.31534194946289, -8.216626167297363, 604.7760009765625)","(15.394201278686523, -10.244150161743164, 607.9454345703125)","(19.518491744995117, 128.7640380859375, 36.2244987487793)","(9.19041633605957, 139.15435791015625, 40.00623321533203)",POINT (0.5462313890457153 0.3624305725097656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305445963,1255774454,1,1,"(0.565261960029602, 0.38333436846733093)","(0.5232471227645874, 0.3439697325229645)",1,1,4.0256195068359375,3.7328948974609375,"(-44.23322677612305, -8.214105606079102, 604.8588256835938)","(15.499869346618652, -10.254446029663086, 607.9105224609375)","(20.930007934570312, 130.1414031982422, 36.725791931152344)","(6.412803649902344, 137.330810546875, 39.34253692626953)",POINT (0.5442545413970947 0.3636520504951477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305462631,1255791120,1,1,"(0.5702337026596069, 0.38495558500289917)","(0.5283482074737549, 0.3615550696849823)",1,1,4.0065460205078125,3.70758056640625,"(-44.102386474609375, -8.217840194702148, 604.9176025390625)","(15.610211372375488, -10.278953552246094, 607.97705078125)","(22.647872924804688, 129.8452911376953, 36.61802673339844)","(8.175369262695312, 134.1190948486328, 38.173580169677734)",POINT (0.5492909550666809 0.3732553273439407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305479298,1255807787,1,1,"(0.5549236536026001, 0.3722935914993286)","(0.5212535858154297, 0.35660555958747864)",1,1,3.978851318359375,3.7353363037109375,"(-43.971893310546875, -8.226678848266602, 604.9761962890625)","(15.743962287902832, -10.30462646484375, 608.0322875976562)","(17.35785484313965, 132.1578369140625, 37.45977020263672)","(5.724002838134766, 135.02305603027344, 38.5025749206543)",POINT (0.5380886197090149 0.3644495755434036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305495970,1255824458,1,1,"(0.5644551515579224, 0.3771147131919861)","(0.5274128317832947, 0.3546379804611206)",1,1,3.986236572265625,3.70068359375,"(-43.897499084472656, -8.213606834411621, 605.068115234375)","(15.820223808288574, -10.310162544250488, 608.1412353515625)","(20.65122413635254, 131.27734375, 37.139251708984375)","(7.852180004119873, 135.3824005126953, 38.63340759277344)",POINT (0.5459339916706085 0.3658763468265533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,18,70305512636,1255841124,1,1,"(0.4258538484573364, 0.21714253723621368)","(0.41763508319854736, 0.21019020676612854)",1,1,3.976089477539064,3.675704956054688,"(-44.002723693847656, -8.082868576049805, 605.31884765625)","(15.654582023620605, -10.191086769104004, 608.2705078125)","(-27.23902130126953, 160.49415588378906, 47.773277282714844)","(-30.07880973815918, 161.76388549804688, 48.235450744628906)",POINT (0.4217444658279419 0.2136663720011711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
