,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,44,6,162107736989,2946082411,1,1,"(0.4229719936847687, 0.5348888039588928)","(0.42219826579093933, 0.5591148734092712)",1,1,3.5401153564453125,4.028976440429688,"(-81.95367431640625, -45.40152359008789, 672.1400146484375)","(-6.0208539962768555, -53.783939361572266, 679.5606079101562)","(-28.23478126525879, 102.46199798583984, 26.651260375976562)","(-28.50213050842285, 98.03742218017578, 25.040903091430664)",POINT (0.422585129737854 0.547001838684082),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107753656,2946099078,1,1,"(0.4245227575302124, 0.5310818552970886)","(0.4295581877231598, 0.5426684617996216)",1,1,3.5159149169921875,4.0013427734375,"(-81.93930053710938, -45.38639450073242, 672.2086181640625)","(-5.992958068847656, -53.76288604736328, 679.4080200195312)","(-27.69894027709961, 103.15727233886719, 26.904394149780273)","(-25.959087371826172, 101.04112243652344, 26.134187698364258)",POINT (0.4270404726266861 0.5368751585483551),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107770324,2946115745,1,1,"(0.4164598882198334, 0.5343714952468872)","(0.4280104637145996, 0.5491625666618347)",1,1,3.52862548828125,4.0124053955078125,"(-81.91535186767578, -45.348060607910156, 672.201171875)","(-5.959758281707764, -53.742591857910156, 679.4215087890625)","(-30.484872817993164, 102.55646514892578, 26.68571662902832)","(-26.493865966796875, 99.8550796508789, 25.702434539794922)",POINT (0.4222351759672165 0.541767030954361),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107786990,2946132411,1,1,"(0.41767847537994385, 0.5532854795455933)","(0.44100987911224365, 0.5369511246681213)",1,1,3.544921875,4.0001220703125,"(-81.88175964355469, -45.334197998046875, 672.158447265625)","(-5.934533596038818, -53.751914978027344, 679.6641845703125)","(-30.063812255859375, 99.10206604003906, 25.42842674255371)","(-22.002229690551758, 102.08531188964844, 26.514253616333008)",POINT (0.4293441772460938 0.5451183021068573),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107803658,2946149078,1,1,"(0.414859414100647, 0.5432664155960083)","(0.435336172580719, 0.5433410406112671)",1,1,3.4799346923828125,4.03106689453125,"(-81.83763122558594, -45.314537048339844, 672.091552734375)","(-5.891457557678223, -53.7436408996582, 679.6394653320312)","(-31.037879943847656, 100.9319076538086, 26.094444274902344)","(-23.962636947631836, 100.9183120727539, 26.089435577392578)",POINT (0.425097793340683 0.5433037281036377),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107820325,2946165745,1,1,"(0.415597140789032, 0.5478068590164185)","(0.42869940400123596, 0.5479527711868286)",1,1,3.5441436767578125,4.037200927734375,"(-81.78681945800781, -45.29595184326172, 672.1160888671875)","(-5.840849876403809, -53.74356460571289, 679.512939453125)","(-30.782976150512695, 100.1026611328125, 25.792625427246094)","(-26.25581169128418, 100.07601165771484, 25.782930374145508)",POINT (0.422148272395134 0.5478798151016235),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107836994,2946182413,1,1,"(0.4127565622329712, 0.5572497844696045)","(0.43113139271736145, 0.5430694818496704)",1,1,3.562774658203125,4.021453857421875,"(-81.73907470703125, -45.282318115234375, 672.0902099609375)","(-5.803050994873047, -53.75072479248047, 679.4625244140625)","(-31.764453887939453, 98.37803649902344, 25.16490364074707)","(-25.415494918823242, 100.9678955078125, 26.107524871826172)",POINT (0.4219439774751663 0.5501596331596375),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107853661,2946199080,1,1,"(0.4107654392719269, 0.5316457152366638)","(0.430322527885437, 0.5393109917640686)",1,1,3.522201538085937,4.0110626220703125,"(-81.71546936035156, -45.2908935546875, 672.223876953125)","(-5.766050338745117, -53.746788024902344, 679.373779296875)","(-32.452457427978516, 103.05431365966797, 26.86686897277832)","(-25.694978713989258, 101.65434265136719, 26.357328414916992)",POINT (0.420543983578682 0.5354783535003662),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107870329,2946215747,1,1,"(0.4226902723312378, 0.5273088216781616)","(0.4335934817790985, 0.5496623516082764)",1,1,3.5411529541015625,4.019561767578125,"(-81.7103271484375, -45.300445556640625, 672.3028564453125)","(-5.750192642211914, -53.75776290893555, 679.4885864257812)","(-28.33211898803711, 103.84636688232422, 27.15521812438965)","(-24.564775466918945, 99.7637939453125, 25.669252395629883)",POINT (0.4281418770551682 0.538485586643219),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107886995,2946232413,1,1,"(0.417273610830307, 0.5255526304244995)","(0.4327257573604584, 0.5447024703025818)",1,1,3.527191162109375,4.0416259765625,"(-81.69973754882812, -45.304832458496094, 672.2803955078125)","(-5.73656702041626, -53.759521484375, 679.4383544921875)","(-30.203716278076172, 104.1670913696289, 27.271982192993164)","(-24.864604949951172, 100.66963195800781, 25.998987197875977)",POINT (0.4249996840953827 0.5351275503635406),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107903663,2946249080,1,1,"(0.4237792193889618, 0.5270795226097107)","(0.4333552122116089, 0.5527414679527283)",1,1,3.5482940673828125,4.0302581787109375,"(-81.69384765625, -45.316307067871094, 672.2313232421875)","(-5.733283042907715, -53.762969970703125, 679.4254150390625)","(-27.955862045288086, 103.88825225830078, 27.170440673828125)","(-24.647106170654297, 99.201416015625, 25.464588165283203)",POINT (0.4285672158002853 0.5399104952812195),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107920330,2946265747,1,1,"(0.422995924949646, 0.5439661741256714)","(0.4288375973701477, 0.5530388355255127)",1,1,3.559173583984375,4.034103393554688,"(-81.6993637084961, -45.321441650390625, 672.2174682617188)","(-5.739410400390625, -53.76343536376953, 679.4379272460938)","(-28.22650909423828, 100.80411529541016, 26.04793930053711)","(-26.208066940307617, 99.1471176147461, 25.444801330566406)",POINT (0.4259167611598968 0.548502504825592),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,6,162107936997,2946282413,1,1,"(0.4193892776966095, 0.5197798013687134)","(0.4318465292453766, 0.5521697402000427)",1,1,3.5503692626953125,4.031036376953125,"(-81.698486328125, -45.330081939697266, 672.166748046875)","(-5.749922752380371, -53.76260757446289, 679.43798828125)","(-29.472692489624023, 105.22145080566406, 27.655672073364258)","(-25.168413162231445, 99.30584716796875, 25.502593994140625)",POINT (0.425617903470993 0.535974770784378),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
