,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,29,18,759123990172,3686799604,1,1,"(0.4910500943660736, 0.2284146100282669)","(0.41624823212623596, 0.21810610592365265)",1,1,2.5564422607421875,2.254638671875,"(-47.195228576660156, -59.006690979003906, 622.768798828125)","(17.306676864624023, -67.01850128173828, 626.7223510742188)","(-4.7120795249938965, 158.4354248046875, 47.02401351928711)","(-30.55801010131836, 160.3181610107422, 47.70924758911133)",POINT (0.4536491632461548 0.2232603579759598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,18,759124006839,3686816271,1,1,"(0.4823409616947174, 0.2489013671875)","(0.4108821451663971, 0.2743145823478699)",1,1,2.515106201171875,2.3484649658203125,"(-47.16155242919922, -59.00938415527344, 622.7197265625)","(17.3385009765625, -66.9984359741211, 626.50341796875)","(-7.7213029861450195, 154.69383239746094, 45.6621208190918)","(-32.4121208190918, 150.0524139404297, 43.97283172607422)",POINT (0.4466115534305572 0.2616079747676849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,18,759124023507,3686832938,1,1,"(0.47972962260246277, 0.2519519627094269)","(0.42095521092414856, 0.24205327033996582)",1,1,2.5354461669921875,2.3112335205078125,"(-47.12810134887695, -59.042266845703125, 622.7122802734375)","(17.383819580078125, -67.03065490722656, 626.5663452148438)","(-8.623589515686035, 154.1366424560547, 45.459381103515625)","(-28.931625366210938, 155.94451904296875, 46.11738204956055)",POINT (0.4503424167633057 0.2470026165246964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,18,759124040173,3686849604,1,1,"(0.48478788137435913, 0.24728423357009888)","(0.4116794466972351, 0.24732832610607147)",1,1,2.532928466796875,2.34417724609375,"(-47.1060676574707, -59.06085205078125, 622.7686767578125)","(17.423742294311523, -67.04893493652344, 626.6514892578125)","(-6.875831604003906, 154.98915100097656, 45.76968002319336)","(-32.136634826660156, 154.98110961914062, 45.766727447509766)",POINT (0.4482336640357971 0.2473062798380852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,18,759124056840,3686866270,1,1,"(0.4802817106246948, 0.26082712411880493)","(0.417111873626709, 0.23274090886116028)",1,1,2.5355987548828125,2.31658935546875,"(-47.0897331237793, -59.09159851074219, 622.8564453125)","(17.455074310302734, -67.09785461425781, 626.82373046875)","(-8.432816505432129, 152.51573181152344, 44.86937713623047)","(-30.259597778320312, 157.6453094482422, 46.736419677734375)",POINT (0.4486967921257019 0.2467840164899826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,18,759124073507,3686882937,1,1,"(0.4844033420085907, 0.24733935296535492)","(0.40664446353912354, 0.19455279409885406)",1,1,2.534164428710937,2.287445068359375,"(-47.07265090942383, -59.10541534423828, 622.8914184570312)","(17.477214813232422, -67.12230682373047, 626.8554077148438)","(-7.008688926696777, 154.9790802001953, 45.7659797668457)","(-33.876346588134766, 164.61985778808594, 49.27491760253906)",POINT (0.4455239027738571 0.2209460735321045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,18,759124090184,3686899613,1,1,"(0.4831324815750122, 0.24590690433979034)","(0.41205084323883057, 0.20397982001304626)",1,1,2.5674285888671875,2.3104248046875,"(-47.05326843261719, -59.122520446777344, 622.9047241210938)","(17.497465133666992, -67.16212463378906, 626.9083862304688)","(-7.447807788848877, 155.24070739746094, 45.86122131347656)","(-32.00830841064453, 162.8981170654297, 48.648292541503906)",POINT (0.4475916624069214 0.2249433621764183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,18,759124106851,3686916280,1,1,"(0.4763226807117462, 0.257592111825943)","(0.4177519381046295, 0.21543379127979279)",1,1,2.5835723876953125,2.3207244873046875,"(-47.04008483886719, -59.11796951293945, 622.9393310546875)","(17.505380630493164, -67.1689453125, 626.8425903320312)","(-9.800772666931152, 153.10655212402344, 45.08445358276367)","(-30.038440704345703, 160.80621337890625, 47.88686752319336)",POINT (0.4470373094081879 0.2365129515528679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,18,759124123519,3686932947,1,1,"(0.47646719217300415, 0.2243330329656601)","(0.42332908511161804, 0.19126826524734497)",1,1,2.552719116210937,2.3013153076171875,"(-47.017059326171875, -59.11469268798828, 622.802490234375)","(17.51108169555664, -67.17820739746094, 626.766357421875)","(-9.750832557678223, 159.18087768554688, 47.29532241821289)","(-28.111400604248047, 165.2197265625, 49.4932861328125)",POINT (0.4498981386423111 0.2078006491065025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,18,759124140185,3686949613,1,1,"(0.47898992896080017, 0.21556495130062103)","(0.41076093912124634, 0.14667068421840668)",1,1,2.564804077148437,2.2754364013671875,"(-47.01285934448242, -59.128971099853516, 622.77099609375)","(17.51384735107422, -67.19184875488281, 626.7548828125)","(-8.879171371459961, 160.78225708007812, 47.878177642822266)","(-32.45400619506836, 173.36489868164062, 52.45785903930664)",POINT (0.4448754340410232 0.1811178177595138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,18,759124156853,3686966280,1,1,"(0.4796978533267975, 0.2269800901412964)","(0.41290587186813354, 0.19188325107097626)",1,1,2.5612945556640625,2.3081817626953125,"(-47.024444580078125, -59.13496398925781, 622.7587890625)","(17.505943298339844, -67.20117950439453, 626.8204956054688)","(-8.634554862976074, 158.69741821289062, 47.1193733215332)","(-31.71286964416504, 165.10740661621094, 49.452354431152344)",POINT (0.4463018625974655 0.2094316706061363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,18,759124173519,3686982946,1,1,"(0.47735595703125, 0.23118099570274353)","(0.4096066355705261, 0.20519791543483734)",1,1,2.574569702148437,2.335174560546875,"(-47.044654846191406, -59.150001525878906, 622.7134399414062)","(17.487241744995117, -67.20950317382812, 626.8001098632812)","(-9.443744659423828, 157.93020629882812, 46.8400764465332)","(-32.852848052978516, 162.6756591796875, 48.56731033325195)",POINT (0.4434812963008881 0.2181894555687904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,18,759124190187,3686999613,1,1,"(0.4823544919490814, 0.2252267301082611)","(0.4153200387954712, 0.1899702399969101)",1,1,2.567901611328125,2.2921600341796875,"(-47.07087707519531, -59.145957946777344, 622.666748046875)","(17.454368591308594, -67.19081115722656, 626.6820068359375)","(-7.716631889343262, 159.01768493652344, 47.23588943481445)","(-30.878719329833984, 165.45680236816406, 49.57954406738281)",POINT (0.4488372653722763 0.2075984850525856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,18,759124206854,3687016280,1,1,"(0.4794824719429016, 0.2249460369348526)","(0.4138261377811432, 0.20804466307163239)",1,1,2.559295654296875,2.316635131835937,"(-47.11015319824219, -59.17875671386719, 622.6509399414062)","(17.411109924316406, -67.18870544433594, 626.5107421875)","(-8.708971977233887, 159.0689239501953, 47.25457763671875)","(-31.394906997680664, 162.15573120117188, 48.37811279296875)",POINT (0.4466543048620224 0.2164953500032425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,18,759124223529,3687032954,1,1,"(0.47669926285743713, 0.22730469703674316)","(0.42287155985832214, 0.2263745665550232)",1,1,2.585723876953125,2.3511962890625,"(-47.13683319091797, -59.189002990722656, 622.5712280273438)","(17.366260528564453, -67.15629577636719, 626.252197265625)","(-9.670635223388672, 158.6381378173828, 47.0977783203125)","(-28.269487380981445, 158.8080291748047, 47.159610748291016)",POINT (0.4497854113578796 0.2268396317958832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,18,759124240195,3687049620,1,1,"(0.47713708877563477, 0.2270796000957489)","(0.42121484875679016, 0.09164412319660187)",1,1,2.5910186767578125,2.214447021484375,"(-47.16783905029297, -59.228050231933594, 622.533935546875)","(17.341045379638672, -67.17755126953125, 626.2429809570312)","(-9.519366264343262, 158.6792755126953, 47.11270523071289)","(-28.84191131591797, 183.41476440429688, 56.11570358276367)",POINT (0.4491759687662125 0.1593618616461754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,18,759124256862,3687066286,1,1,"(0.4774262309074402, 0.22332604229450226)","(0.424821138381958, 0.11089862883090973)",1,1,2.6138916015625,2.216156005859375,"(-47.192955017089844, -59.24126052856445, 622.530029296875)","(17.327136993408203, -67.17528533935547, 626.2547607421875)","(-9.419462203979492, 159.36480712890625, 47.36223602294922)","(-27.59585952758789, 179.89817810058594, 54.83578872680664)",POINT (0.4511236846446991 0.167112335562706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
