,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,52,11,413200011602,2144506816,1,1,"(0.5377724170684814, 0.06373324990272522)","(0.5646581053733826, 0.08912403136491776)",1,1,3.3469696044921875,3.3262481689453125,"(-73.64729309082031, -11.630563735961914, 681.3970947265625)","(-11.15617847442627, -17.037948608398438, 684.0711669921875)","(13.360245704650879, 189.01280212402344, 58.15326690673828)","(22.677120208740234, 184.36192321777344, 56.46049499511719)",POINT (0.551215261220932 0.0764286406338215),,,,,,,,,,,,
0,52,11,413200028274,2144523488,1,1,"(0.5391184687614441, 0.07330181449651718)","(0.562670111656189, 0.08844210207462311)",1,1,3.35528564453125,3.3583984375,"(-73.62747955322266, -11.669230461120605, 681.4151000976562)","(-11.130356788635254, -17.079410552978516, 684.0592651367188)","(13.826714515686035, 187.26010131835938, 57.51533508300781)","(21.988216400146484, 184.48684692382812, 56.50594711303711)",POINT (0.5508942902088165 0.0808719582855701),,,,,,,,,,,,
0,52,11,413200044941,2144540154,1,1,"(0.5411760807037354, 0.03547031804919243)","(0.561142086982727, 0.09306546300649643)",1,1,3.3301239013671875,3.3656005859375,"(-73.60945892333984, -11.695526123046875, 681.419189453125)","(-11.110939025878906, -17.103378295898438, 684.047119140625)","(14.5397367477417, 194.18972778320312, 60.03752136230469)","(21.45870018005371, 183.63999938964844, 56.19768142700195)",POINT (0.5511590838432312 0.0642678905278444),,,,,,,,,,,,
0,52,11,413200061608,2144556821,1,1,"(0.5440157651901245, 0.07690826058387756)","(0.5586230158805847, 0.111964650452137)",1,1,3.38037109375,3.385116577148437,"(-73.6095962524414, -11.712379455566406, 681.4720458984375)","(-11.104257583618164, -17.112985610961914, 684.0861206054688)","(15.523798942565918, 186.59950256347656, 57.274898529052734)","(20.585721969604492, 180.17816162109375, 54.9377555847168)",POINT (0.5513193905353546 0.0944364555180073),,,,,,,,,,,,
0,52,11,413200078275,2144573487,1,1,"(0.5375461578369141, 0.09305823594331741)","(0.558444082736969, 0.10919403284788132)",1,1,3.4177703857421875,3.3880767822265625,"(-73.598876953125, -11.713726997375488, 681.4873046875)","(-11.08796501159668, -17.10898780822754, 684.099609375)","(13.281841278076172, 183.64129638671875, 56.198184967041016)","(20.523744583129883, 180.68568420410156, 55.12241744995117)",POINT (0.5479951202869415 0.1011261343955994),,,,,,,,,,,,
0,52,11,413200094942,2144590154,1,1,"(0.5424573421478271, 0.019041264429688454)","(0.5605213046073914, 0.11629939079284668)",1,1,3.3133087158203125,3.414413452148437,"(-73.586181640625, -11.701284408569336, 681.516845703125)","(-11.07465934753418, -17.094051361083984, 684.177490234375)","(14.983746528625488, 197.19908142089844, 61.132816314697266)","(21.243555068969727, 179.38418579101562, 54.648738861083984)",POINT (0.5514893233776093 0.0676703276112676),,,,,,,,,,,,
0,52,11,413200111610,2144606821,1,1,"(0.5404065847396851, 0.06292553246021271)","(0.563520610332489, 0.0956498384475708)",1,1,3.3895721435546875,3.3797149658203125,"(-73.57603454589844, -11.677044868469238, 681.5714111328125)","(-11.060197830200195, -17.072044372558594, 684.1005249023438)","(14.273090362548828, 189.1607208251953, 58.207149505615234)","(22.282936096191406, 183.1665802001953, 56.025428771972656)",POINT (0.551963597536087 0.0792876854538918),,,,,,,,,,,,
0,52,11,413200128277,2144623488,1,1,"(0.542842447757721, 0.0738256573677063)","(0.5617469549179077, 0.10763995349407196)",1,1,3.398590087890625,3.3916015625,"(-73.55302429199219, -11.654411315917969, 681.6028442382812)","(-11.031953811645508, -17.061250686645508, 684.0755615234375)","(15.117197036743164, 187.1641387939453, 57.48042678833008)","(21.668285369873047, 180.9703369140625, 55.22602844238281)",POINT (0.5522947013378143 0.0907328054308891),,,,,,,,,,,,
0,52,11,413200144949,2144640160,1,1,"(0.5457359552383423, 0.06795612722635269)","(0.5607526898384094, 0.09002375602722168)",1,1,3.426742553710937,3.3775787353515625,"(-73.51338195800781, -11.62568473815918, 681.637939453125)","(-10.992193222045898, -17.04928970336914, 684.1543579101562)","(16.11992645263672, 188.23927307128906, 57.8717155456543)","(21.323762893676758, 184.19712829589844, 56.40047073364258)",POINT (0.5532443225383759 0.0789899416267872),,,,,,,,,,,,
0,52,11,413200161616,2144656826,1,1,"(0.543618381023407, 0.06552421301603317)","(0.5571863055229187, 0.06282761693000793)",1,1,3.4225006103515625,3.3494873046875,"(-73.47684478759766, -11.595178604125977, 681.6859130859375)","(-10.947610855102539, -17.037729263305664, 684.2592163085938)","(15.386113166809082, 188.68470764160156, 58.03386688232422)","(20.087890625, 189.17868041992188, 58.21364212036133)",POINT (0.5504023432731628 0.0641759149730206),,,,,,,,,,,,
0,52,11,413200178282,2144673492,1,1,"(0.5452023148536682, 0.07191470265388489)","(0.56294846534729, 0.07714270800352097)",1,1,3.4541015625,3.3860321044921875,"(-73.4170150756836, -11.577581405639648, 681.6865844726562)","(-10.89748477935791, -17.033126831054688, 684.2610473632812)","(15.93496322631836, 187.5142059326172, 57.607791900634766)","(22.084684371948242, 186.5565643310547, 57.259254455566406)",POINT (0.5540753901004791 0.0745287053287029),,,,,,,,,,,,
0,52,11,413200194950,2144690159,1,1,"(0.5475860834121704, 0.09107903391122818)","(0.5580366253852844, 0.11862046271562576)",1,1,3.483917236328125,3.4415283203125,"(-73.37095642089844, -11.56066608428955, 681.8016967773438)","(-10.847806930541992, -17.03199577331543, 684.2110595703125)","(16.761058807373047, 184.0038299560547, 56.33012771606445)","(20.38254737854004, 178.9590301513672, 54.49400329589844)",POINT (0.5528113543987274 0.104849748313427),,,,,,,,,,,,
0,52,11,413200211617,2144706826,1,1,"(0.5410441756248474, 0.1161687970161438)","(0.5591809749603271, 0.11465144902467728)",1,1,3.4829559326171875,3.43695068359375,"(-73.31314849853516, -11.524192810058594, 681.8150634765625)","(-10.807083129882812, -17.015914916992188, 684.23828125)","(14.49402141571045, 179.40809631347656, 54.65745162963867)","(20.779102325439453, 179.68603515625, 54.758583068847656)",POINT (0.5501125752925873 0.1154101230204105),,,,,,,,,,,,
0,52,11,413200228285,2144723493,1,1,"(0.5325055122375488, 0.12715953588485718)","(0.5560204982757568, 0.16706344485282898)",1,1,3.431610107421875,3.471908569335937,"(-73.27900695800781, -11.48796272277832, 681.9017944335938)","(-10.75582504272461, -16.998910903930664, 684.4857788085938)","(11.535072326660156, 177.3948974609375, 53.924713134765625)","(19.683887481689453, 170.0856475830078, 51.26438522338867)",POINT (0.5442630052566528 0.1471114903688431),,,,,,,,,,1,,
0,52,11,413200244951,2144740159,1,1,"(0.5412943363189697, 0.16869209706783295)","(0.5495830178260803, 0.12174384295940399)",1,1,3.405014038085937,3.40484619140625,"(-73.26258850097656, -11.418818473815918, 682.1025390625)","(-10.71156120300293, -16.967361450195312, 684.733154296875)","(14.580718040466309, 169.78733825683594, 51.15577697753906)","(17.453065872192383, 178.38690185546875, 54.285789489746094)",POINT (0.545438677072525 0.1452179700136185),,,,,,,,,,1,,
0,52,11,413200278288,2144773495,1,1,"(0.474649041891098, 0.47924694418907166)","(0.48193368315696716, 0.4792916178703308)",1,1,3.222564697265625,3.12811279296875,"(-73.19674682617188, -11.642986297607422, 681.9866333007812)","(-10.947892189025879, -17.171100616455078, 684.55712890625)","(-8.51430892944336, 112.90260314941406, 30.451435089111328)","(-5.9899067878723145, 112.89442443847656, 30.44841957092285)",POINT (0.4782913625240326 0.4792692810297012),,,,,,,,,,,1,
0,52,11,413200294955,2144790161,1,1,"(0.5191141963005066, 0.3728242516517639)","(0.5157459378242493, 0.41353344917297363)",1,1,3.504425048828125,3.3701934814453125,"(-73.21984100341797, -11.785043716430664, 681.9427490234375)","(-10.973609924316406, -17.29311752319336, 684.4915161132812)","(6.894496917724609, 132.3961944580078, 37.546504974365234)","(5.727248668670654, 124.9394302368164, 34.83247756958008)",POINT (0.5174300670623779 0.3931788504123688),,,,,,,,,,,,
0,52,11,413200311622,2144806828,1,1,"(0.5057953596115112, 0.323211133480072)","(0.5118040442466736, 0.3042025566101074)",1,1,3.539215087890625,3.4676513671875,"(-73.28114318847656, -11.821727752685547, 681.9420166015625)","(-10.958781242370605, -17.324729919433594, 684.46630859375)","(2.279035806655884, 141.48388671875, 40.85416030883789)","(4.36126184463501, 144.96572875976562, 42.1214485168457)",POINT (0.5087997019290924 0.3137068450450897),,,,,,,,,,,1,
0,52,11,413200328289,2144823495,1,1,"(0.5116283297538757, 0.32959529757499695)","(0.5115123987197876, 0.27536171674728394)",1,1,3.5612030029296875,3.4739532470703125,"(-73.30530548095703, -11.854806900024414, 681.8575439453125)","(-10.97845458984375, -17.346323013305664, 684.3623046875)","(4.300365924835205, 140.31448364257812, 40.428558349609375)","(4.260191917419434, 150.24853515625, 44.044193267822266)",POINT (0.5115703642368317 0.3024785071611404),,,,,,,,,,,1,
0,52,11,413200344956,2144840161,1,1,"(0.5149765014648438, 0.2869042754173279)","(0.5220159292221069, 0.30774766206741333)",1,1,3.5868072509765625,3.490875244140625,"(-73.33417510986328, -11.871217727661133, 681.8380126953125)","(-10.988134384155273, -17.360219955444336, 684.3489990234375)","(5.460634708404541, 148.13427734375, 43.27469253540039)","(7.900065898895264, 144.31634521484375, 41.885093688964844)",POINT (0.5184962153434753 0.2973259687423706),,,,,,,,,,,1,
0,52,11,413200361623,2144856828,1,1,"(0.5042452216148376, 0.2944890260696411)","(0.5125673413276672, 0.3292083144187927)",1,1,3.5246734619140625,3.47991943359375,"(-73.37600708007812, -11.872652053833008, 681.8154296875)","(-10.999119758605957, -17.35865592956543, 684.3744506835938)","(1.741852045059204, 146.74493408203125, 42.76905822753906)","(4.625770092010498, 140.38539123535156, 40.454322814941406)",POINT (0.5084062814712524 0.3118486702442169),,,,,,,,,,,1,
0,52,11,413200378291,2144873495,1,1,"(0.5052649974822998, 0.36493271589279175)","(0.5109962224960327, 0.3803148865699768)",1,1,3.4991607666015625,3.389755249023437,"(-73.40232849121094, -11.841300964355469, 681.7564697265625)","(-11.005399703979492, -17.320606231689453, 684.3483276367188)","(2.0952305793762207, 133.84169006347656, 38.07261276245117)","(4.081322193145752, 131.0241241455078, 37.047122955322266)",POINT (0.5081306099891663 0.3726238012313843),,,,,,,,,,,1,
0,52,11,413200394957,2144890161,1,1,"(0.5049617290496826, 0.33706098794937134)","(0.5092834830284119, 0.34730300307273865)",1,1,3.532501220703125,3.4282379150390625,"(-73.44816589355469, -11.834634780883789, 681.7986450195312)","(-11.013376235961914, -17.29009437561035, 684.2315063476562)","(1.9901542663574219, 138.94699096679688, 39.93081283569336)","(3.4877769947052, 137.07093811035156, 39.24798583984375)",POINT (0.5071226060390472 0.342181995511055),,,,,,,,,,,1,
0,52,11,413200411631,2144906834,1,1,"(0.5137413740158081, 0.33514639735221863)","(0.5113893747329712, 0.3050079047679901)",1,1,3.499984741210937,3.45062255859375,"(-73.46906280517578, -11.831754684448242, 681.7542114257812)","(-11.033297538757324, -17.266611099243164, 684.1920776367188)","(5.032607078552246, 139.2976837158203, 40.05845260620117)","(4.2175703048706055, 144.8181915283203, 42.06774139404297)",POINT (0.5125653743743896 0.3200771510601044),,,,,,,,,,,1,
0,52,11,413200428297,2144923500,1,1,"(0.4942357838153839, 0.4381367862224579)","(0.5142608284950256, 0.43329960107803345)",1,1,3.3758544921875,3.294158935546875,"(-73.50718688964844, -11.794872283935547, 681.9032592773438)","(-11.026037216186523, -17.239107131958008, 684.2828369140625)","(-1.726791262626648, 120.43281555175781, 33.192169189453125)","(5.21262788772583, 121.31884765625, 33.514686584472656)",POINT (0.5042483061552048 0.4357181936502457),,,,,,,,,,,,
0,52,11,413200561639,2145056838,1,1,"(0.45528554916381836, 0.22684557735919952)","(0.47243988513946533, 0.35299140214920044)",1,1,3.303695678710937,3.3075714111328125,"(-73.622802734375, -11.469581604003906, 681.8094482421875)","(-11.193324089050293, -16.98714828491211, 684.3024291992188)","(-15.224465370178223, 159.1352996826172, 47.27873611450195)","(-9.27987003326416, 136.0290069580078, 38.868736267089844)",POINT (0.4638627171516418 0.2899184897542),,,,,,,,,,1,1,
0,52,11,413200578306,2145073505,1,1,"(0.47337067127227783, 0.18630865216255188)","(0.473184734582901, 0.03949408605694771)",1,1,3.334442138671875,3.27923583984375,"(-73.64859008789062, -11.529016494750977, 681.7512817382812)","(-11.200005531311035, -17.03028106689453, 684.185791015625)","(-8.957316398620605, 166.5605010986328, 49.98128128051758)","(-9.021729469299316, 193.45269775390625, 59.76924514770508)",POINT (0.4732777029275894 0.1129013691097498),,,,,,,,,,,,
0,52,11,413200594974,2145090172,1,1,"(0.4627765715122223, 0.19935502111911774)","(0.4775767922401428, 0.20958586037158966)",1,1,3.3369598388671875,3.271881103515625,"(-73.68537139892578, -11.573375701904297, 681.7299194335938)","(-11.227497100830078, -17.062232971191406, 684.0042724609375)","(-12.628551483154297, 164.1707763671875, 49.111507415771484)","(-7.499750137329102, 162.29676818847656, 48.429447174072266)",POINT (0.4701766818761826 0.2044704407453537),,,,,,,,,,,,
0,52,11,413200611641,2145106839,1,1,"(0.45833268761634827, 0.19763565063476562)","(0.48270830512046814, 0.1956813484430313)",1,1,3.334625244140625,3.2904205322265625,"(-73.71597290039062, -11.62479019165039, 681.6967163085938)","(-11.251432418823242, -17.10062026977539, 683.9646606445312)","(-14.168526649475098, 164.48570251464844, 49.226131439208984)","(-5.721473693847656, 164.84368896484375, 49.356414794921875)",POINT (0.4705204963684082 0.1966584995388985),,,,,,,,,,1,,
