,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,#lang.1,racket.1,define.1,afunc.1,lst.1,define.2,afunc-helper.1,lst.2,a.1,mystery.1,cond.1,-----------.4,      .1,nan.1,lst.3,cons.2,a.2,mystery.2,-----------.5,      .2,else.1,       .1,append.1,afunc-helper.2,cdr.1,lst.4,cons.3,car.1,lst.5,a.3,mystery.3,afunc-helper.3,cdr.2,lst.6,a.4,mystery.4,-----------.6,-----------.7,-----------.8,-----------.9,afunc-helper.4,lst.7,-----------.10,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,32,35,578367135675,3392239151,1,1,"(0.4088575541973114, 0.22221004962921143)","(0.43258771300315857, 0.2854079008102417)",1,1,2.935287475585937,2.835067749023437,"(-34.59807586669922, -26.994403839111328, 675.8220825195312)","(26.974590301513672, -24.96802520751953, 673.4542846679688)","(-33.111663818359375, 159.56861877441406, 47.43643569946289)","(-24.91231346130371, 148.02638244628906, 43.235389709472656)",POINT (0.420722633600235 0.2538089752197266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,35,578367152343,3392255818,1,1,"(0.40675294399261475, 0.20576347410678864)","(0.44695183634757996, 0.26870396733283997)",1,1,2.9035797119140625,2.846710205078125,"(-34.768951416015625, -26.975982666015625, 675.8294677734375)","(26.802955627441406, -24.94381332397461, 673.568603515625)","(-33.8388671875, 162.57235717773438, 48.529727935791016)","(-19.949140548706055, 151.07711791992188, 44.34580612182617)",POINT (0.4268523901700974 0.2372337207198143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,35,578367169009,3392272484,1,1,"(0.4109444320201874, 0.24957972764968872)","(0.4429628551006317, 0.25880932807922363)",1,1,2.98193359375,2.869613647460937,"(-34.94291687011719, -27.00124740600586, 675.6585693359375)","(26.606143951416016, -24.931333541870117, 673.5465698242188)","(-32.390602111816406, 154.5699005126953, 45.61705017089844)","(-21.327434539794922, 152.8842315673828, 45.0035400390625)",POINT (0.4269536435604096 0.2541945278644562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,35,578367185678,3392289152,1,1,"(0.3860693573951721, 0.19902583956718445)","(0.43145135045051575, 0.165961354970932)",1,1,2.980819702148437,2.775115966796875,"(-35.113426208496094, -26.96581268310547, 675.6025390625)","(26.3886775970459, -24.79839324951172, 673.4259643554688)","(-40.98557662963867, 163.8029022216797, 48.97759246826172)","(-25.304946899414062, 169.84170532226562, 51.17552947998047)",POINT (0.4087603539228439 0.1824935972690582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,35,578367202344,3392305818,1,1,"(0.3962787985801697, 0.214359849691391)","(0.4286227524280548, 0.2134515345096588)",1,1,2.979461669921875,2.829086303710937,"(-35.2675666809082, -27.010210037231445, 675.724853515625)","(26.220680236816406, -24.833457946777344, 673.3011474609375)","(-37.45794677734375, 161.0023651123047, 47.95826721191406)","(-26.28228759765625, 161.16824340820312, 48.018646240234375)",POINT (0.4124507755041122 0.2139056921005249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,35,578367219011,3392322484,1,1,"(0.3961252272129059, 0.2181154042482376)","(0.43445685505867004, 0.22991424798965454)",1,1,2.9949951171875,2.884368896484375,"(-35.398902893066406, -27.01923370361328, 675.558349609375)","(26.108949661254883, -24.83051300048828, 673.2845458984375)","(-37.511009216308594, 160.31646728515625, 47.708614349365234)","(-24.266460418701172, 158.16156005859375, 46.92428970336914)",POINT (0.415291041135788 0.2240148261189461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,35,578367235678,3392339151,1,1,"(0.39601996541023254, 0.23381154239177704)","(0.4295523464679718, 0.1994994431734085)",1,1,3.009429931640625,2.8337860107421875,"(-35.48995590209961, -27.038204193115234, 675.5618896484375)","(25.991466522216797, -24.87556266784668, 673.1180419921875)","(-37.54738235473633, 157.4497528076172, 46.66524887084961)","(-25.96109962463379, 163.71641540527344, 48.94611740112305)",POINT (0.4127861559391022 0.2166554927825928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,35,578367252347,3392355818,1,1,"(0.40440279245376587, 0.24663832783699036)","(0.42906516790390015, 0.21735094487667084)",1,1,3.0340728759765625,2.8601837158203125,"(-35.57231140136719, -27.017492294311523, 675.3370971679688)","(25.925281524658203, -24.87197494506836, 673.2484741210938)","(-34.65091323852539, 155.10711669921875, 45.81258773803711)","(-26.129438400268555, 160.45606994628906, 47.759437561035156)",POINT (0.416733980178833 0.2319946363568306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,35,578367269021,3392372491,1,1,"(0.4012812674045563, 0.22236010432243347)","(0.4239189922809601, 0.1804911345243454)",1,1,3.013946533203125,2.7993927001953125,"(-35.670928955078125, -27.02088165283203, 675.4911499023438)","(25.840261459350586, -24.883848190307617, 673.01708984375)","(-35.7294807434082, 159.5412139892578, 47.42646026611328)","(-27.90757179260254, 167.1880340576172, 50.20966339111328)",POINT (0.4126001298427582 0.2014256194233894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,35,578367285687,3392389157,1,1,"(0.3960101902484894, 0.22241762280464172)","(0.42495086789131165, 0.17194856703281403)",1,1,3.010482788085937,2.771835327148437,"(-35.72148513793945, -26.989089965820312, 675.2322998046875)","(25.77126693725586, -24.845897674560547, 672.9100341796875)","(-37.550758361816406, 159.5307159423828, 47.422603607177734)","(-27.5510311126709, 168.74819946289062, 50.777549743652344)",POINT (0.4104805290699005 0.1971830949187279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,35,578367302355,3392405824,1,1,"(0.3992238938808441, 0.21516095101833344)","(0.43538978695869446, 0.2136903703212738)",1,1,3.002059936523437,2.848724365234375,"(-35.802345275878906, -26.985191345214844, 674.9957275390625)","(25.697341918945312, -24.863832473754883, 673.053466796875)","(-36.44034957885742, 160.8560333251953, 47.9050407409668)","(-23.944116592407227, 161.1246337890625, 48.00277328491211)",POINT (0.4173068404197693 0.2144256606698036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,35,578367319022,3392422491,1,1,"(0.39574792981147766, 0.1820908933877945)","(0.4254419803619385, 0.18714217841625214)",1,1,2.9501495361328125,2.762664794921875,"(-35.912132263183594, -26.972488403320312, 675.186279296875)","(25.60720443725586, -24.8331298828125, 672.834716796875)","(-37.64137268066406, 166.89585876464844, 50.103328704833984)","(-27.381330490112305, 165.97329711914062, 49.76754379272461)",POINT (0.4105949550867081 0.1846165359020233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,35,578367335689,3392439157,1,1,"(0.3903188109397888, 0.20133274793624878)","(0.4222162961959839, 0.21506363153457642)",1,1,2.9426422119140625,2.817657470703125,"(-35.99466323852539, -26.969099044799805, 674.7593994140625)","(25.493730545043945, -24.846572875976562, 672.818359375)","(-39.51728057861328, 163.38157653808594, 48.8242301940918)","(-28.495880126953125, 160.87380981445312, 47.911502838134766)",POINT (0.4062675535678864 0.2081981897354126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,35,578367352356,3392455824,1,1,"(0.38950425386428833, 0.1983899176120758)","(0.4269894063472748, 0.1848747581243515)",1,1,2.94921875,2.7451629638671875,"(-36.13404083251953, -26.97785186767578, 674.93359375)","(25.378734588623047, -24.828102111816406, 672.6639404296875)","(-39.79872512817383, 163.9190673828125, 49.01982879638672)","(-26.846656799316406, 166.38742065429688, 49.91827392578125)",POINT (0.4082468301057816 0.1916323378682136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,35,578367369023,3392472490,1,1,"(0.3953665792942047, 0.2364567667245865)","(0.4279215633869171, 0.23227132856845856)",1,1,2.9713897705078125,2.817596435546875,"(-36.26676940917969, -26.999256134033203, 674.7672729492188)","(25.239009857177734, -24.856990814208984, 672.74951171875)","(-37.77314376831055, 156.96664428710938, 46.48939895629883)","(-26.524580001831055, 157.73106384277344, 46.767616271972656)",POINT (0.4116440713405609 0.2343640476465225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,35,578367385690,3392489157,1,1,"(0.39670759439468384, 0.23021188378334045)","(0.43357932567596436, 0.16329072415828705)",1,1,2.927520751953125,2.718719482421875,"(-36.40522766113281, -27.01301383972168, 674.4613037109375)","(25.08437728881836, -24.852659225463867, 672.4736328125)","(-37.309791564941406, 158.107177734375, 46.9045295715332)","(-24.56967544555664, 170.32945251464844, 51.35307312011719)",POINT (0.4151434600353241 0.1967513039708138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,35,578367402364,3392505830,1,1,"(0.3952605426311493, 0.21906201541423798)","(0.43102580308914185, 0.15173062682151794)",1,1,2.9172821044921875,2.685821533203125,"(-36.57487487792969, -27.102432250976562, 674.5693359375)","(24.929088592529297, -24.896934509277344, 672.47314453125)","(-37.809783935546875, 160.14356994628906, 47.645694732666016)","(-25.45197868347168, 172.4407501220703, 52.12153625488281)",POINT (0.4131431728601456 0.185396321117878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
