,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,12,33,334762673965,5429767950,1,1,"(0.47923535108566284, 0.4323849380016327)","(0.48948249220848083, 0.4406389594078064)",1,1,3.096710205078125,2.966522216796875,"(-64.60994720458984, 10.085679054260254, 673.7510986328125)","(0.8469722270965576, 10.030633926391602, 679.6683959960938)","(-6.924981594085693, 121.48638916015625, 33.57564163208008)","(-3.3739778995513916, 119.9744873046875, 33.02537155151367)",POINT (0.4843589216470718 0.4365119487047195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762690632,5429784616,1,1,"(0.4737424850463867, 0.43353936076164246)","(0.4903319478034973, 0.435682475566864)",1,1,3.1074371337890625,2.9627838134765625,"(-64.53355407714844, 10.078601837158203, 673.6136474609375)","(0.9046938419342041, 10.02811336517334, 679.7323608398438)","(-8.828468322753906, 121.27493286132812, 33.49868392944336)","(-3.079608917236328, 120.88238525390625, 33.35578155517578)",POINT (0.482037216424942 0.4346109181642532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762707299,5429801283,1,1,"(0.47777462005615234, 0.4303046762943268)","(0.49734070897102356, 0.4407976567745209)",1,1,3.0749969482421875,2.9665069580078125,"(-64.51190948486328, 10.087013244628906, 673.7198486328125)","(0.9453732371330261, 10.045473098754883, 679.923583984375)","(-7.431176662445068, 121.86741638183594, 33.71435546875)","(-0.6508318185806274, 119.94541931152344, 33.01476287841797)",POINT (0.487557664513588 0.4355511665344238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762723966,5429817949,1,1,"(0.4826444983482361, 0.40963879227638245)","(0.4969096779823303, 0.43995505571365356)",1,1,3.0570068359375,2.9609527587890625,"(-64.48872375488281, 10.101585388183594, 673.788330078125)","(0.9746725559234619, 10.05902099609375, 679.9873046875)","(-5.74357795715332, 125.6528091430664, 35.09213638305664)","(-0.8001855611801147, 120.09976959228516, 33.0709228515625)",POINT (0.4897770881652832 0.424796923995018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762740636,5429834619,1,1,"(0.4723389148712158, 0.40617260336875916)","(0.5015391111373901, 0.4404261112213135)",1,1,3.0601959228515625,2.9722137451171875,"(-64.4593734741211, 10.108691215515137, 673.8196411132812)","(0.9973825216293335, 10.062519073486328, 680.0001831054688)","(-9.314846992492676, 126.28773498535156, 35.32317352294922)","(0.8040789365768433, 120.01347351074219, 33.03956985473633)",POINT (0.486939013004303 0.4232993572950363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762757304,5429851286,1,1,"(0.47239336371421814, 0.4022952914237976)","(0.5033376216888428, 0.4291745126247406)",1,1,3.04669189453125,2.928741455078125,"(-64.42630004882812, 10.108478546142578, 673.81298828125)","(1.03120756149292, 10.062080383300781, 679.8978271484375)","(-9.295985221862793, 126.99793243408203, 35.58171463012695)","(1.4273146390914917, 122.0744400024414, 33.789695739746094)",POINT (0.4878654927015305 0.4157349020242691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762773970,5429867952,1,1,"(0.46690091490745544, 0.4046952426433563)","(0.49315765500068665, 0.4175381064414978)",1,1,3.04534912109375,2.9095916748046875,"(-64.38194274902344, 10.107780456542969, 673.758056640625)","(1.0724542140960693, 10.06502914428711, 679.897705078125)","(-11.199308395385742, 126.55834197998047, 35.421669006347656)","(-2.1003973484039307, 124.20590209960938, 34.565452575683594)",POINT (0.480029284954071 0.4111166745424271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762790639,5429884620,1,1,"(0.4679092466831207, 0.4103817343711853)","(0.4910184442996979, 0.4396108388900757)",1,1,3.0519256591796875,2.944061279296875,"(-64.34966278076172, 10.117761611938477, 673.802978515625)","(1.122191309928894, 10.070707321166992, 679.9615478515625)","(-10.84989070892334, 125.51673126220703, 35.04259490966797)","(-2.8417139053344727, 120.16279602050781, 33.093929290771484)",POINT (0.4794638454914093 0.4249962866306305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762807305,5429901286,1,1,"(0.4707942605018616, 0.39795950055122375)","(0.4939133822917938, 0.4311307668685913)",1,1,3.019638061523437,2.942489624023437,"(-64.31342315673828, 10.119763374328613, 673.772216796875)","(1.1627674102783203, 10.069068908691406, 679.885009765625)","(-9.85013198852539, 127.79212951660156, 35.87079620361328)","(-1.838510274887085, 121.71611022949219, 33.65926742553711)",POINT (0.4823538213968277 0.4145451337099075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,33,334762823972,5429917952,1,1,"(0.4628278911113739, 0.3823731243610382)","(0.4926542043685913, 0.4382393956184387)",1,1,2.9986724853515625,2.9562530517578125,"(-64.29057312011719, 10.135059356689453, 673.853271484375)","(1.1900349855422974, 10.072837829589844, 679.8850708007812)","(-12.61076831817627, 130.6470947265625, 36.909889221191406)","(-2.274858236312866, 120.41401672363281, 33.18534469604492)",POINT (0.4777410477399826 0.4103062599897385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
