,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,43,33,77631332823,8581445898,1,1,"(0.520851731300354, 0.5119965672492981)","(0.490614116191864, 0.4992621839046478)",1,1,2.730453491210937,2.663726806640625,"(-79.6846923828125, -41.094459533691406, 588.564453125)","(-19.72682762145996, -51.350379943847656, 592.1494140625)","(5.585146903991699, 106.64295196533203, 28.173084259033203)","(-4.862710475921631, 108.96870422363281, 29.01959228515625)",POINT (0.505732923746109 0.505629375576973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631349491,8581462566,1,1,"(0.5144688487052917, 0.5215848088264465)","(0.49870607256889343, 0.4771188497543335)",1,1,2.747177124023437,2.6507720947265625,"(-79.53109741210938, -40.95352554321289, 588.431396484375)","(-19.572751998901367, -51.2454948425293, 592.0326538085938)","(3.379702091217041, 104.89179229736328, 27.535701751708984)","(-2.0667386054992676, 113.01290893554688, 30.491525650024414)",POINT (0.5065874606370926 0.49935182929039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631366158,8581479232,1,1,"(0.5238804817199707, 0.5101723074913025)","(0.5024590492248535, 0.48798367381095886)",1,1,2.716033935546875,2.6504058837890625,"(-79.39005279541016, -40.87359619140625, 588.3787231445312)","(-19.429874420166016, -51.13186264038086, 591.9923095703125)","(6.631662368774414, 106.97611999511719, 28.294334411621094)","(-0.7699961066246033, 111.0285873413086, 29.76931381225586)",POINT (0.5131697654724121 0.4990779906511307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631382826,8581495899,1,1,"(0.5227484703063965, 0.525578498840332)","(0.4964491128921509, 0.5037997961044312)",1,1,2.7659912109375,2.68988037109375,"(-79.2857894897461, -40.777015686035156, 588.53955078125)","(-19.293197631835938, -51.056915283203125, 592.0384521484375)","(6.240518569946289, 104.16238403320312, 27.27020835876465)","(-2.846587657928467, 108.13997650146484, 28.71795082092285)",POINT (0.5095987915992737 0.5146891474723816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631399492,8581512565,1,1,"(0.5133971571922302, 0.5285426378250122)","(0.4904508590698242, 0.48259609937667847)",1,1,2.7492828369140625,2.61663818359375,"(-79.13459014892578, -40.719078063964844, 588.3914794921875)","(-19.149028778076172, -50.97507095336914, 591.872802734375)","(3.009406566619873, 103.62100219726562, 27.073213577270508)","(-4.919122219085693, 112.01254272460938, 30.127439498901367)",POINT (0.5019240081310272 0.5055693686008453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631416160,8581529232,1,1,"(0.5268940925598145, 0.5189952254295349)","(0.5011919140815735, 0.492300808429718)",1,1,2.685699462890625,2.660919189453125,"(-78.99795532226562, -40.68654251098633, 588.3858642578125)","(-19.01512908935547, -50.91948699951172, 591.8121948242188)","(7.67292594909668, 105.36473846435547, 27.707809448242188)","(-1.207815408706665, 110.24012756347656, 29.482297897338867)",POINT (0.514043003320694 0.5056480169296265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631432829,8581545901,1,1,"(0.5076767206192017, 0.522469699382782)","(0.4944043457508087, 0.4766967296600342)",1,1,2.744293212890625,2.6067047119140625,"(-78.89877319335938, -40.642433166503906, 588.5372314453125)","(-18.897632598876953, -50.89398956298828, 592.0032958984375)","(1.0328549146652222, 104.73016357421875, 27.47690773010254)","(-3.5530893802642822, 113.0899887084961, 30.51961326599121)",POINT (0.5010405331850052 0.4995832145214081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631449500,8581562571,1,1,"(0.5225220918655396, 0.5221196413040161)","(0.49056243896484375, 0.47951021790504456)",1,1,2.714706420898437,2.6063232421875,"(-78.76506042480469, -40.59740447998047, 588.4801025390625)","(-18.784542083740234, -50.856422424316406, 591.83544921875)","(6.162301540374756, 104.7940902709961, 27.50015640258789)","(-4.880581855773926, 112.57614135742188, 30.332578659057617)",POINT (0.5065422654151917 0.5008149296045303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631466165,8581579236,1,1,"(0.48677316308021545, 0.34635090827941895)","(0.48628270626068115, 0.3244502544403076)",1,1,2.6205291748046875,2.54620361328125,"(-78.74742126464844, -40.45534896850586, 588.8111572265625)","(-18.770980834960938, -50.68559265136719, 592.020263671875)","(-6.1898579597473145, 136.89593505859375, 39.18426513671875)","(-6.359329700469971, 140.8957977294922, 40.64008331298828)",POINT (0.4865279346704483 0.3354005813598633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,33,77631482833,8581595903,1,1,"(0.4528975188732147, 0.21419183909893036)","(0.4550212025642395, 0.21995750069618225)",1,1,2.534881591796875,2.4796600341796875,"(-78.77018737792969, -40.299644470214844, 589.1236572265625)","(-18.85725212097168, -50.502952575683594, 592.325927734375)","(-17.894752502441406, 161.0330352783203, 47.969444274902344)","(-17.16097068786621, 159.9800262451172, 47.58618927001953)",POINT (0.4539593607187271 0.2170746698975563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
