,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,36,26,343208979337,2024368715,1,1,"(0.44043421745300293, 0.371064156293869)","(0.45914092659950256, 0.3437546491622925)",1,1,3.2846832275390625,3.16070556640625,"(-118.44346618652344, -1.8770966529846191, 477.3424072265625)","(-57.71291732788086, 2.8877549171447754, 489.0775146484375)","(-22.201133728027344, 132.38238525390625, 37.54145431518555)","(-15.737505912780762, 137.37010192871094, 39.356849670410156)",POINT (0.4497875720262528 0.3574094027280808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,26,343208996004,2024385381,1,1,"(0.4382452368736267, 0.36202123761177063)","(0.4596636891365051, 0.3660992681980133)",1,1,3.2689971923828125,3.1707000732421875,"(-118.56307983398438, -1.824446201324463, 477.6993408203125)","(-57.78612518310547, 2.988218307495117, 489.32098388671875)","(-22.957490921020508, 134.03395080566406, 38.14261245727539)","(-15.55687141418457, 133.28915405273438, 37.87151336669922)",POINT (0.4489544630050659 0.364060252904892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,26,343209012671,2024402048,1,1,"(0.4459017515182495, 0.3516393005847931)","(0.4738466143608093, 0.3233802318572998)",1,1,3.2985076904296875,3.177597045898437,"(-118.55384826660156, -1.681621789932251, 477.72991943359375)","(-57.86080551147461, 3.09545636177063, 489.7159423828125)","(-20.311965942382812, 135.93008422851562, 38.83269500732422)","(-10.65631103515625, 141.09121704101562, 40.71125030517578)",POINT (0.4598741829395294 0.3375097662210464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209029339,2024418715,1,1,"(0.43698135018348694, 0.35123345255851746)","(0.4621269106864929, 0.3405699133872986)",1,1,3.2792205810546875,3.15673828125,"(-118.46898651123047, -1.591156005859375, 477.67938232421875)","(-57.84510040283203, 3.193366765975952, 489.825927734375)","(-23.394193649291992, 136.00421142578125, 38.85968017578125)","(-14.705769538879395, 137.95175170898438, 39.56856918334961)",POINT (0.4495541304349899 0.345901682972908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209046005,2024435381,1,1,"(0.44486790895462036, 0.3389313519001007)","(0.46161511540412903, 0.33861804008483887)",1,1,3.2743072509765625,3.149566650390625,"(-118.60801696777344, -1.506525993347168, 478.264892578125)","(-57.84007263183594, 3.271812915802002, 489.8807678222656)","(-20.66918182373047, 138.25100708007812, 39.677490234375)","(-14.882599830627441, 138.3082275390625, 39.69832992553711)",POINT (0.4532415121793747 0.3387746959924698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209062673,2024452048,1,1,"(0.4343520700931549, 0.34187451004981995)","(0.4595106840133667, 0.33796754479408264)",1,1,3.25164794921875,3.129257202148437,"(-118.5081558227539, -1.431778073310852, 478.2334899902344)","(-57.816959381103516, 3.333961248397827, 490.07501220703125)","(-24.30268096923828, 137.71348571777344, 39.48184585571289)","(-15.609743118286133, 138.4270477294922, 39.741539001464844)",POINT (0.4469313770532608 0.3399210274219513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209079343,2024468718,1,1,"(0.44797462224960327, 0.3328278362751007)","(0.47427767515182495, 0.34161096811294556)",1,1,3.2561187744140625,3.143585205078125,"(-118.58175659179688, -1.3490808010101318, 478.7769775390625)","(-57.817527770996094, 3.3821210861206055, 490.5388488769531)","(-19.595739364624023, 139.36573791503906, 40.083221435546875)","(-10.507367134094238, 137.76162719726562, 39.49933624267578)",POINT (0.4611261487007141 0.3372194021940231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209096010,2024485384,1,1,"(0.4397127628326416, 0.3262443244457245)","(0.4594641625881195, 0.343135803937912)",1,1,3.2484283447265625,3.166854858398437,"(-118.43574523925781, -1.3001463413238525, 478.6672668457031)","(-57.710296630859375, 3.3998990058898926, 490.54461669921875)","(-22.450429916381836, 140.56813049316406, 40.52083206176758)","(-15.625802040100098, 137.48312377929688, 39.39799118041992)",POINT (0.4495884627103806 0.3346900641918182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209112677,2024502051,1,1,"(0.44859153032302856, 0.33560991287231445)","(0.45884445309638977, 0.3380935490131378)",1,1,3.2454376220703125,3.137481689453125,"(-118.40907287597656, -1.233178973197937, 479.0524597167969)","(-57.60357666015625, 3.4188592433929443, 490.645263671875)","(-19.382583618164062, 138.85763549804688, 39.89825439453125)","(-15.83994197845459, 138.40402221679688, 39.73317337036133)",POINT (0.4537179917097092 0.3368517309427261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209129347,2024518720,1,1,"(0.4457005560398102, 0.3402652144432068)","(0.4625379145145416, 0.3382381796836853)",1,1,3.271148681640625,3.1612701416015625,"(-118.30355834960938, -1.1886545419692993, 479.23291015625)","(-57.508026123046875, 3.4056215286254883, 490.8680114746094)","(-20.381481170654297, 138.0074005126953, 39.58882522583008)","(-14.563752174377441, 138.3776092529297, 39.723567962646484)",POINT (0.4541192352771759 0.339251697063446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209146013,2024535386,1,1,"(0.4506092369556427, 0.3162352442741394)","(0.47171086072921753, 0.3333863317966461)",1,1,3.2603759765625,3.1385650634765625,"(-118.2261962890625, -1.1585665941238403, 479.50299072265625)","(-57.42656707763672, 3.403848886489868, 491.19696044921875)","(-18.685413360595703, 142.3961639404297, 41.186180114746094)","(-11.394271850585938, 139.2637481689453, 40.046051025390625)",POINT (0.4611600488424301 0.3248107880353928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209162681,2024552053,1,1,"(0.45218169689178467, 0.31115564703941345)","(0.459036260843277, 0.3357268273830414)",1,1,3.2488250732421875,3.130279541015625,"(-118.12364959716797, -1.136881947517395, 479.62738037109375)","(-57.25261306762695, 3.3761346340179443, 490.98187255859375)","(-18.14208221435547, 143.32388305664062, 41.52383804321289)","(-15.77366828918457, 138.83628845214844, 39.89048385620117)",POINT (0.4556089788675308 0.3234412372112274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,26,343209179347,2024568719,1,1,"(0.46214231848716736, 0.3281811773777008)","(0.46416428685188293, 0.32762134075164795)",1,1,3.2396697998046875,3.126678466796875,"(-118.10041809082031, -1.0957040786743164, 480.01416015625)","(-57.17787170410156, 3.3610963821411133, 491.2960205078125)","(-14.700447082519531, 140.21438598632812, 40.392120361328125)","(-14.00179672241211, 140.316650390625, 40.429264068603516)",POINT (0.4631533026695252 0.3279012590646744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
