,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,20,18,177397834484,3563956457,1,1,"(0.44296354055404663, 0.622299075126648)","(0.45140358805656433, 0.6006144285202026)",1,1,3.335357666015625,2.9719390869140625,"(-56.28302001953125, -41.53202819824219, 730.9869384765625)","(6.679227828979492, -34.01701354980469, 730.0894165039062)","(-21.327194213867188, 86.49766540527344, 20.840776443481445)","(-18.410940170288086, 90.45806121826172, 22.28229522705078)",POINT (0.4471835643053055 0.6114567518234253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,20,18,177397851152,3563973124,1,1,"(0.44927775859832764, 0.6162070035934448)","(0.4529785215854645, 0.602948009967804)",1,1,3.324615478515625,2.95843505859375,"(-56.278934478759766, -41.531063079833984, 730.9428100585938)","(6.681790351867676, -33.999549865722656, 730.060302734375)","(-19.145469665527344, 87.61028289794922, 21.245758056640625)","(-17.86676597595215, 90.0318603515625, 22.127134323120117)",POINT (0.4511281400918961 0.6095775067806244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,18,177397867818,3563989790,1,1,"(0.45408105850219727, 0.6104578971862793)","(0.45837822556495667, 0.5959425568580627)",1,1,3.3162384033203125,2.9597625732421875,"(-56.2812614440918, -41.53466033935547, 730.927490234375)","(6.680983543395996, -33.99047088623047, 730.0458984375)","(-17.485801696777344, 88.6602783203125, 21.62791633605957)","(-16.00103759765625, 91.31132507324219, 22.59282684326172)",POINT (0.456229642033577 0.603200227022171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,18,177397884486,3564006457,1,1,"(0.45563721656799316, 0.6129512786865234)","(0.4643925428390503, 0.6022154688835144)",1,1,3.2870025634765625,2.9390106201171875,"(-56.287841796875, -41.52781677246094, 730.9114379882812)","(6.677091598510742, -33.97940444946289, 730.0018310546875)","(-16.9481201171875, 88.20491790771484, 21.462160110473633)","(-13.922920227050781, 90.1656494140625, 22.175811767578125)",POINT (0.4600148797035217 0.6075833737850189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,18,177397901153,3564023124,1,1,"(0.41308942437171936, 0.509718656539917)","(0.4374840557575226, 0.4854191541671753)",1,1,3.266937255859375,2.93341064453125,"(-56.30109405517578, -41.3963623046875, 731.02783203125)","(6.585541725158691, -33.87251281738281, 729.7247314453125)","(-31.649450302124023, 107.05896759033203, 28.324485778808594)","(-23.22049331665039, 111.49696350097656, 29.939781188964844)",POINT (0.425286740064621 0.4975689053535461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,18,177397917820,3564039790,1,1,"(0.4349873960018158, 0.4749443829059601)","(0.4364946484565735, 0.4556427597999573)",1,1,3.2476806640625,2.900604248046875,"(-56.255184173583984, -41.321678161621094, 731.0957641601562)","(6.586203575134277, -33.82111358642578, 729.739501953125)","(-24.083148956298828, 113.4100341796875, 30.636119842529297)","(-23.562368392944336, 116.93522644042969, 31.919147491455078)",POINT (0.4357410222291946 0.4652935713529587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,18,177397934487,3564056457,1,1,"(0.43154817819595337, 0.4673973023891449)","(0.4413745105266571, 0.4520938992500305)",1,1,3.2196502685546875,2.9073638916015625,"(-56.25905990600586, -41.31157684326172, 731.0348510742188)","(6.626043319702148, -33.82767868041992, 729.6353759765625)","(-25.27149772644043, 114.78841400146484, 31.137773513793945)","(-21.876245498657227, 117.58338165283203, 32.15504837036133)",POINT (0.4364613443613052 0.4597456008195877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,18,177397951154,3564073123,1,1,"(0.43743202090263367, 0.47272029519081116)","(0.4335934817790985, 0.461233526468277)",1,1,3.2339019775390625,2.8990936279296875,"(-56.25164031982422, -41.29197311401367, 731.021240234375)","(6.653553009033203, -33.81334686279297, 729.694091796875)","(-23.23846435546875, 113.81624603271484, 30.783918380737305)","(-24.564777374267578, 115.91414642333984, 31.54751205444336)",POINT (0.4355127513408661 0.4669769108295441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,18,177397967827,3564089796,1,1,"(0.44339385628700256, 0.45780301094055176)","(0.4417637586593628, 0.4499881863594055)",1,1,3.19140625,2.872344970703125,"(-56.25636672973633, -41.28540802001953, 730.990478515625)","(6.667972564697266, -33.82044219970703, 729.79638671875)","(-21.178516387939453, 116.54069519042969, 31.775529861450195)","(-21.74174690246582, 117.96795654296875, 32.29505157470703)",POINT (0.4425788074731827 0.4538955986499786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,18,177397984495,3564106463,1,1,"(0.4418402314186096, 0.46114683151245117)","(0.4344542324542999, 0.4494486153125763)",1,1,3.1904449462890625,2.861358642578125,"(-56.26043701171875, -41.28561782836914, 730.885498046875)","(6.665628433227539, -33.824913024902344, 729.7821044921875)","(-21.7153263092041, 115.92997741699219, 31.553295135498047)","(-24.267372131347656, 118.0665054321289, 32.330902099609375)",POINT (0.4381472319364548 0.4552977234125137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
