,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,1,13,7303574911,19187159568,1,1,"(0.5155350565910339, 0.35864490270614624)","(0.4648374915122986, 0.37660834193229675)",1,1,3.2730865478515625,3.445648193359375,"(-44.589759826660156, 19.5733642578125, 648.1378784179688)","(14.976924896240234, 22.714550018310547, 648.4606323242188)","(3.7480950355529785, 134.65060424804688, 38.36701965332031)","(-13.769187927246094, 131.36981201171875, 37.17292404174805)",POINT (0.4901862740516663 0.3676266223192215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303591577,19187176234,1,1,"(0.5051128268241882, 0.33318769931793213)","(0.4558961093425751, 0.374788761138916)",1,1,3.2401885986328125,3.47137451171875,"(-44.64930725097656, 19.573139190673828, 648.3515625)","(14.954748153686523, 22.720630645751953, 648.5313720703125)","(0.1469692885875702, 139.30001831054688, 40.059268951416016)","(-16.85866355895996, 131.70213317871094, 37.29386901855469)",POINT (0.4805044680833816 0.3539882302284241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303608245,19187192901,1,1,"(0.511929452419281, 0.3130023181438446)","(0.450945645570755, 0.35536813735961914)",1,1,3.2425079345703125,3.4609832763671875,"(-44.688072204589844, 19.545791625976562, 648.1820678710938)","(14.928900718688965, 22.74261474609375, 648.718017578125)","(2.502258539199829, 142.98663330078125, 41.401065826416016)","(-18.569175720214844, 135.24903869628906, 38.58487319946289)",POINT (0.481437548995018 0.3341852277517319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303624913,19187209568,1,1,"(0.5068948864936829, 0.2947685718536377)","(0.4622611701488495, 0.3551793694496155)",1,1,3.2121124267578125,3.4465484619140625,"(-44.728050231933594, 19.522785186767578, 648.0936889648438)","(14.874275207519531, 22.7575626373291, 648.7315673828125)","(0.7627058029174805, 146.3167724609375, 42.6131591796875)","(-14.659374237060547, 135.2835235595703, 38.597408294677734)",POINT (0.4845780283212662 0.3249739706516266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303641584,19187226239,1,1,"(0.500872790813446, 0.24279740452766418)","(0.46120309829711914, 0.35631898045539856)",1,1,3.161239624023437,3.48614501953125,"(-44.78398513793945, 19.535615921020508, 648.2026977539062)","(14.809649467468262, 22.760116577148438, 648.6644287109375)","(-1.3180890083312988, 155.80862426757812, 46.0678825378418)","(-15.024956703186035, 135.0753936767578, 38.521636962890625)",POINT (0.4810379445552826 0.2995581924915314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303658252,19187242906,1,1,"(0.5097432732582092, 0.3092232942581177)","(0.4630603492259979, 0.36804503202438354)",1,1,3.2353973388671875,3.4857330322265625,"(-44.81725311279297, 19.53900146484375, 648.26953125)","(14.775917053222656, 22.75960922241211, 648.5491943359375)","(1.7469087839126587, 143.67681884765625, 41.65226364135742)","(-14.383243560791016, 132.9337921142578, 37.74215316772461)",POINT (0.4864018112421036 0.3386341631412506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303674919,19187259573,1,1,"(0.5072638988494873, 0.3105280101299286)","(0.4605898857116699, 0.3600574731826782)",1,1,3.272918701171875,3.487640380859375,"(-44.8564453125, 19.568796157836914, 648.36962890625)","(14.756478309631348, 22.775821685791016, 648.5260009765625)","(0.8901979327201843, 143.4385223388672, 41.565547943115234)","(-15.236846923828125, 134.39259338378906, 38.27310562133789)",POINT (0.4839268922805786 0.3352927416563034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303691586,19187276239,1,1,"(0.5122498273849487, 0.3268725574016571)","(0.4570654630661011, 0.3703477084636688)",1,1,3.261627197265625,3.493743896484375,"(-44.884403228759766, 19.606279373168945, 648.3905639648438)","(14.735128402709961, 22.795719146728516, 648.5262451171875)","(2.612973928451538, 140.45338439941406, 40.47909927368164)","(-16.454635620117188, 132.51324462890625, 37.589107513427734)",POINT (0.4846576452255249 0.348610132932663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303708253,19187292906,1,1,"(0.4989909529685974, 0.3411746621131897)","(0.4561479389667511, 0.372522234916687)",1,1,3.328033447265625,3.504486083984375,"(-44.899627685546875, 19.637205123901367, 648.341552734375)","(14.718700408935547, 22.807565689086914, 648.4112548828125)","(-1.9683107137680054, 137.84130859375, 39.52833557128906)","(-16.77164649963379, 132.1160888671875, 37.444522857666016)",POINT (0.4775694459676743 0.3568484485149384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303724921,19187309573,1,1,"(0.5064424872398376, 0.36065709590911865)","(0.45671406388282776, 0.3678920269012451)",1,1,3.348968505859375,3.5042266845703125,"(-44.9123649597168, 19.639633178710938, 648.176025390625)","(14.699665069580078, 22.80062484741211, 648.3424072265625)","(0.6063753366470337, 134.28309631347656, 38.233253479003906)","(-16.57602882385254, 132.96173095703125, 37.75232696533203)",POINT (0.4815782755613327 0.3642745614051819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303741587,19187326239,1,1,"(0.5069227814674377, 0.30018559098243713)","(0.461220920085907, 0.3682570457458496)",1,1,3.256195068359375,3.5184783935546875,"(-44.93000793457031, 19.640701293945312, 647.9981079101562)","(14.670368194580078, 22.812469482421875, 648.2861328125)","(0.7723225355148315, 145.32740783691406, 42.253089904785156)","(-15.018814086914062, 132.8950653076172, 37.72806930541992)",POINT (0.4840718507766724 0.3342213183641434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303758255,19187342906,1,1,"(0.5068513751029968, 0.3095409572124481)","(0.45837634801864624, 0.36180078983306885)",1,1,3.274520874023437,3.517730712890625,"(-44.95484161376953, 19.602468490600586, 647.75927734375)","(14.635843276977539, 22.79810333251953, 648.357421875)","(0.7476639151573181, 143.61878967285156, 41.631160736083984)","(-16.00168800354004, 134.07423400878906, 38.15721130371094)",POINT (0.4826138615608215 0.3356708735227585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303774925,19187359576,1,1,"(0.49934375286102295, 0.2704109251499176)","(0.4641663730144501, 0.365261048078537)",1,1,3.2357177734375,3.5321502685546875,"(-44.9942741394043, 19.58870506286621, 647.7656860351562)","(14.592771530151367, 22.79785919189453, 648.2200927734375)","(-1.8464025259017944, 150.76536560058594, 44.232303619384766)","(-14.001073837280273, 133.44224548339844, 37.92720031738281)",POINT (0.4817550629377365 0.3178359866142273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303791592,19187376242,1,1,"(0.5045493245124817, 0.28979042172431946)","(0.45903000235557556, 0.3749602735042572)",1,1,3.273178100585937,3.54949951171875,"(-45.05043029785156, 19.537879943847656, 647.8382568359375)","(14.539312362670898, 22.770301818847656, 648.1514892578125)","(-0.0477496013045311, 147.22596740722656, 42.944061279296875)","(-15.775827407836914, 131.6708221435547, 37.28242874145508)",POINT (0.4817896634340286 0.3323753476142883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303808259,19187392909,1,1,"(0.5110316872596741, 0.3058595061302185)","(0.45575833320617676, 0.3655353784561157)",1,1,3.2965545654296875,3.506820678710937,"(-45.086612701416016, 19.498886108398438, 647.5986328125)","(14.498510360717773, 22.774879455566406, 648.013427734375)","(2.1920671463012695, 144.29115295410156, 41.87590789794922)","(-16.906267166137695, 133.3921356201172, 37.90898513793945)",POINT (0.4833950102329254 0.3356974422931671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303824927,19187409576,1,1,"(0.4435947835445404, 0.282044380903244)","(0.415679395198822, 0.31516459584236145)",1,1,3.3137359619140625,3.492645263671875,"(-45.202552795410156, 19.497102737426758, 647.606689453125)","(14.312617301940918, 22.758638381958008, 647.9981689453125)","(-21.109086990356445, 148.64068603515625, 43.45896911621094)","(-30.754560470581055, 142.59170532226562, 41.257362365722656)",POINT (0.4296370893716812 0.2986044883728027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,
0,1,13,7303841593,19187426242,1,1,"(0.4535360634326935, 0.243117094039917)","(0.4027048945426941, 0.27048930525779724)",1,1,3.323089599609375,3.550872802734375,"(-45.24500274658203, 19.624549865722656, 647.636962890625)","(14.202447891235352, 22.86038589477539, 647.71484375)","(-17.674116134643555, 155.750244140625, 46.046653747558594)","(-35.237571716308594, 150.75106811523438, 44.227108001708984)",POINT (0.4281204789876938 0.2568031996488571),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,
0,1,13,7303858261,19187442909,1,1,"(0.4549238383769989, 0.22000980377197266)","(0.4100067913532257, 0.2554894685745239)",1,1,3.331634521484375,3.548065185546875,"(-45.26158905029297, 19.636579513549805, 647.5758056640625)","(14.144201278686523, 22.886566162109375, 647.6823120117188)","(-17.194602966308594, 159.97047424316406, 47.58269119262695)","(-32.7145881652832, 153.49058532714844, 45.224178314208984)",POINT (0.4324653148651123 0.2377496361732483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303874928,19187459576,1,1,"(0.4516648054122925, 0.20257961750030518)","(0.4010528326034546, 0.2362918257713318)",1,1,3.31201171875,3.56915283203125,"(-45.27049255371094, 19.63909912109375, 647.43359375)","(14.139881134033203, 22.896865844726562, 647.577392578125)","(-18.3206787109375, 163.1538543701172, 48.74135208129883)","(-35.80839920043945, 156.99676513671875, 46.50035095214844)",POINT (0.4263588190078735 0.2194357216358185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303891596,19187476243,1,1,"(0.4547838568687439, 0.21624606847763062)","(0.4107217788696289, 0.25128287076950073)",1,1,3.329803466796875,3.586700439453125,"(-45.27775573730469, 19.6416015625, 647.3389282226562)","(14.142074584960938, 22.90291976928711, 647.42626953125)","(-17.242977142333984, 160.65785217285156, 47.8328971862793)","(-32.4675407409668, 154.2588653564453, 45.503814697265625)",POINT (0.4327528178691864 0.2337644696235657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303908269,19187492916,1,1,"(0.45102980732917786, 0.19646386802196503)","(0.4039461612701416, 0.23268680274486542)",1,1,3.329833984375,3.526031494140625,"(-45.26817321777344, 19.64122772216797, 647.1171875)","(14.152643203735352, 22.91176986694336, 647.3206787109375)","(-18.540103912353516, 164.2708282470703, 49.147865295410156)","(-34.80868148803711, 157.65516662597656, 46.74003982543945)",POINT (0.4274879842996597 0.2145753353834152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,13,7303924937,19187509583,1,1,"(0.42529043555259705, 0.18096840381622314)","(0.3801163136959076, 0.18917961418628693)",1,1,3.3280792236328125,3.538330078125,"(-45.32377624511719, 19.664737701416016, 647.23779296875)","(14.104867935180664, 22.932693481445312, 647.4735107421875)","(-27.4337100982666, 167.10086059570312, 50.17793273925781)","(-43.0424919128418, 165.6011962890625, 49.63212585449219)",POINT (0.4027033746242523 0.185074009001255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
