,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,25,5,250335546969,1831061462,1,1,"(0.4936840832233429, 0.5445590615272522)","(0.5059553980827332, 0.555962860584259)",1,1,3.280181884765625,2.8577423095703125,"(-50.09088134765625, -26.246944427490234, 678.538818359375)","(19.914806365966797, -24.81671905517578, 679.2932739257812)","(-3.801966428756714, 100.69584655761719, 26.008499145507812)","(0.4380960762500763, 98.61309051513672, 25.250423431396484)",POINT (0.499819740653038 0.5502609610557556),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335563636,1831078128,1,1,"(0.480196088552475, 0.5303260684013367)","(0.49477794766426086, 0.5402753353118896)",1,1,3.2701873779296875,2.828475952148437,"(-49.992374420166016, -26.22146987915039, 678.941162109375)","(20.025806427001953, -24.80860137939453, 678.9029541015625)","(-8.462414741516113, 103.2953109741211, 26.95461654663086)","(-3.424015760421753, 101.47821044921875, 26.293245315551758)",POINT (0.4874870181083679 0.5353007018566132),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335580303,1831094795,1,1,"(0.49030256271362305, 0.5277061462402344)","(0.4974870979785919, 0.5609208345413208)",1,1,3.2598419189453125,2.8370361328125,"(-49.894737243652344, -26.180644989013672, 678.6209716796875)","(20.115129470825195, -24.787643432617188, 679.38330078125)","(-4.9703569412231445, 103.7738037109375, 27.128767013549805)","(-2.487927198410034, 97.70758819580078, 24.92082977294922)",POINT (0.4938948303461075 0.5443134903907776),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335596971,1831111462,1,1,"(0.49126335978507996, 0.5324153900146484)","(0.5043487548828125, 0.5425724983215332)",1,1,3.25738525390625,2.8266754150390625,"(-49.86241912841797, -26.1635799407959, 678.9219360351562)","(20.155086517333984, -24.75521469116211, 679.470947265625)","(-4.638393402099609, 102.91371154785156, 26.815753936767578)","(-0.11704961955547333, 101.05864715576172, 26.140573501586914)",POINT (0.4978060573339462 0.5374939441680908),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335613641,1831128132,1,1,"(0.4838082492351532, 0.5469540953636169)","(0.505584716796875, 0.5607731938362122)",1,1,3.24639892578125,2.8228302001953125,"(-49.86362838745117, -26.1663818359375, 679.153564453125)","(20.16567611694336, -24.72038459777832, 679.5213623046875)","(-7.214317798614502, 100.2583999633789, 25.849313735961914)","(0.3100034296512604, 97.73453521728516, 24.930667877197266)",POINT (0.4946964830160141 0.5538636445999146),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335630309,1831144799,1,1,"(0.48843303322792053, 0.5363432765007019)","(0.49823862314224243, 0.5647132396697998)",1,1,3.23583984375,2.8293609619140625,"(-49.87885284423828, -26.18502426147461, 679.2025146484375)","(20.141286849975586, -24.70063591003418, 679.5098876953125)","(-5.616343021392822, 102.19635009765625, 26.554630279541016)","(-2.228245735168457, 97.01493072509766, 24.66879653930664)",POINT (0.4933358281850815 0.5505282580852509),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335646976,1831161466,1,1,"(0.4912337064743042, 0.5301099419593811)","(0.5025266408920288, 0.5591688752174377)",1,1,3.2176513671875,2.7992401123046875,"(-49.9031982421875, -26.233713150024414, 679.1988525390625)","(20.107995986938477, -24.715768814086914, 679.6397094726562)","(-4.648627281188965, 103.33478546142578, 26.968976974487305)","(-0.7466150522232056, 98.02754974365234, 25.037303924560547)",POINT (0.4968801736831665 0.5446394085884094),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335663643,1831178132,1,1,"(0.4923901855945587, 0.5375670194625854)","(0.5039375424385071, 0.5572719573974609)",1,1,3.2003326416015625,2.807479858398437,"(-49.94017028808594, -26.28912353515625, 679.2958984375)","(20.07464599609375, -24.742647171020508, 679.7823486328125)","(-4.249041557312012, 101.97283172607422, 26.47329330444336)","(-0.25912976264953613, 98.37398529052734, 25.163440704345703)",POINT (0.4981638640165329 0.5474194884300232),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335680310,1831194799,1,1,"(0.4883161783218384, 0.5436722040176392)","(0.5103148818016052, 0.5573867559432983)",1,1,3.23028564453125,2.801742553710937,"(-49.98431396484375, -26.34433364868164, 679.5731201171875)","(20.03218650817871, -24.80033302307129, 679.8864135742188)","(-5.656713008880615, 100.8578109741211, 26.06744956970215)","(1.9443800449371338, 98.35303497314453, 25.15578269958496)",POINT (0.4993155300617218 0.5505294799804688),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,5,250335696978,1831211466,1,1,"(0.49415475130081177, 0.5335901379585266)","(0.5041243433952332, 0.5581703782081604)",1,1,3.197998046875,2.837738037109375,"(-49.98701858520508, -26.3912353515625, 679.7147216796875)","(20.028011322021484, -24.854066848754883, 679.9493408203125)","(-3.639328956604004, 102.69916534423828, 26.73764991760254)","(-0.19460192322731018, 98.20990753173828, 25.10369300842285)",POINT (0.4991395473480225 0.5458802580833435),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
